,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jacob Wehr,MID,4,1,67,0,1,81,2022,Round 15
1,2,Tom Atkins,DEF,3,2,69,0,3,81,2022,Round 15
2,2,Will Brodie,MID,3,1,117,0,2,76,2022,Round 15
3,2,Charlie Curnow,KEYF,3,0,77,0,2,89,2022,Round 15
4,2,Paul Curtis,FWD,3,1,59,0,1,84,2022,Round 15
5,2,Joe Daniher,KEYF,3,0,53,0,1,97,2022,Round 15
6,2,Phil Davis,KEYD,3,0,72,0,10,79,2022,Round 15
7,2,Sam De Koning,KEYD,3,0,49,0,5,90,2022,Round 15
8,2,Lance Franklin,KEYF,3,0,72,0,3,88,2022,Round 15
9,2,Ned McHenry,FWD,3,0,45,0,2,76,2022,Round 15
10,2,Harry McKay,KEYF,3,1,69,0,3,95,2022,Round 15
11,2,John Noble,DEF,3,3,72,0,2,81,2022,Round 15
12,2,Lachie Schultz,FWD,3,1,55,0,2,83,2022,Round 15
13,2,Caleb Serong,MID,3,1,60,0,2,77,2022,Round 15
14,2,Jordon Sweet,RUC,3,0,79,0,1,75,2022,Round 15
15,2,Curtis Taylor,MID,3,2,83,0,1,88,2022,Round 15
16,2,Rhylee West,FWD,3,0,112,0,2,78,2022,Round 15
17,2,Jarrod Witts,RUC,3,0,122,0,3,87,2022,Round 15
18,19,Marcus Adams,KEYD,2,1,22,0,8,96,2022,Round 15
19,19,Taylor Adams,MID,2,0,94,0,0,77,2022,Round 15
20,19,Noah Anderson,MID,2,2,78,5,1,89,2022,Round 15
21,19,Liam Baker,DEF,2,2,92,0,3,75,2022,Round 15
22,19,Sam Berry,MID,2,0,86,0,1,64,2022,Round 15
23,19,Jed Bews,DEF,2,0,65,0,0,80,2022,Round 15
24,19,Nick Blakey,DEF,2,0,97,1,4,74,2022,Round 15
25,19,Marcus Bontempelli,MID,2,0,118,0,3,85,2022,Round 15
26,19,Dan Butler,FWD,2,0,50,0,0,73,2022,Round 15
27,19,Jordan Clark,DEF,2,0,80,0,2,82,2022,Round 15
28,19,Patrick Cripps,MID,2,1,86,0,1,84,2022,Round 15
29,19,Bailey Dale,DEF,2,3,98,2,2,87,2022,Round 15
30,19,Sean Darcy,RUC,2,1,86,0,1,84,2022,Round 15
31,19,Jordan Dawson,DEF,2,0,120,0,3,91,2022,Round 15
32,19,Mitch Duncan,DEF,2,0,103,1,0,80,2022,Round 15
33,19,Josh Dunkley,FWD,2,1,105,0,4,89,2022,Round 15
34,19,Kane Farrell,FWD,2,0,91,0,1,85,2022,Round 15
35,19,Darcy Fogarty,KEYF,2,0,105,0,0,83,2022,Round 15
36,19,Robbie Fox,DEF,2,0,94,0,7,87,2022,Round 15
37,19,Jack Ginnivan,FWD,2,0,76,0,0,81,2022,Round 15
38,19,Jack Graham,FWD,2,1,67,0,1,82,2022,Round 15
39,19,Dylan Grimes,KEYD,2,1,68,0,3,93,2022,Round 15
40,19,Errol Gulden,FWD,2,1,65,1,1,81,2022,Round 15
41,19,Cameron Guthrie,MID,2,1,111,0,0,82,2022,Round 15
42,19,Nick Haynes,DEF,2,0,45,0,2,86,2022,Round 15
43,19,George Hewett,MID,2,2,95,0,1,79,2022,Round 15
44,19,Jesse Hogan,KEYF,2,1,89,0,1,83,2022,Round 15
45,19,Nick Holman,FWD,2,0,62,0,1,78,2022,Round 15
46,19,Daniel Howe,MID,2,1,79,0,4,88,2022,Round 15
47,19,Luke Jackson,RUC,2,0,125,0,4,78,2022,Round 15
48,19,Jamaine Jones,DEF,2,0,85,0,1,70,2022,Round 15
49,19,Jake Kolodjashnij,KEYD,2,0,42,0,3,81,2022,Round 15
50,19,Rowan Marshall,RUC,2,0,131,0,2,90,2022,Round 15
51,19,Shane McAdam,FWD,2,4,34,0,0,73,2022,Round 15
52,19,Tom McCartin,KEYD,2,2,52,0,7,88,2022,Round 15
53,19,Logan McDonald,KEYF,2,0,31,0,0,72,2022,Round 15
54,19,Sam Menegola,MID,2,0,71,0,2,77,2022,Round 15
55,19,Zach Merrett,MID,2,0,118,0,0,84,2022,Round 15
56,19,Gryan Miers,FWD,2,0,57,0,1,73,2022,Round 15
57,19,Steven Motlop,FWD,2,0,70,0,1,76,2022,Round 15
58,19,Nathan Murphy,KEYD,2,1,32,0,6,89,2022,Round 15
59,19,Reilly O'Brien,RUC,2,1,104,0,2,88,2022,Round 15
60,19,Tim O'Brien,KEYD,2,0,67,0,4,78,2022,Round 15
61,19,Tom Papley,FWD,2,0,95,2,1,87,2022,Round 15
62,19,Luke Parker,MID,2,0,89,0,0,80,2022,Round 15
63,19,Alex Pearce,KEYD,2,1,50,0,8,95,2022,Round 15
64,19,Sam Powell-Pepper,FWD,2,1,70,0,1,78,2022,Round 15
65,19,Dane Rampe,KEYD,2,1,67,1,5,94,2022,Round 15
66,19,Liam Ryan,FWD,2,0,62,0,0,69,2022,Round 15
67,19,Luke Shuey,MID,2,3,66,0,1,69,2022,Round 15
