,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Max Gawn,RUC,5,1,162,0,2,92,2023,Round 18
1,2,Jackson Archer,DEF,4,1,35,0,2,70,2023,Round 18
2,2,Will Hayward,FWD,4,1,56,0,4,82,2023,Round 18
3,2,Zach Merrett,MID,4,0,80,0,0,79,2023,Round 18
4,2,Darcy Moore,KEYD,4,0,85,3,2,86,2023,Round 18
5,2,Tristan Xerri,RUC,4,5,74,0,4,83,2023,Round 18
6,7,Noah Balta,KEYD,3,1,79,2,6,97,2023,Round 18
7,7,Tom Cole,DEF,3,0,97,1,1,67,2023,Round 18
8,7,Patrick Cripps,MID,3,1,100,0,1,76,2023,Round 18
9,7,Nick Daicos,MID,3,0,132,1,1,85,2023,Round 18
10,7,Will Day,MID,3,0,111,1,2,78,2023,Round 18
11,7,Tim English,RUC,3,0,140,0,3,93,2023,Round 18
12,7,Neil Erasmus,MID,3,1,115,0,3,75,2023,Round 18
13,7,Lance Franklin,KEYF,3,0,79,0,1,87,2023,Round 18
14,7,Jarman Impey,DEF,3,0,100,0,5,83,2023,Round 18
15,7,Luke McDonald,DEF,3,3,84,0,4,88,2023,Round 18
16,7,Mitch McGovern,DEF,3,0,80,0,8,76,2023,Round 18
17,7,Aaron Naughton,KEYF,3,1,99,0,6,91,2023,Round 18
18,7,Christian Petracca,MID,3,1,115,0,0,89,2023,Round 18
19,7,Josh Rachele,FWD,3,1,45,1,0,69,2023,Round 18
20,7,Sam Taylor,KEYD,3,0,90,0,8,100,2023,Round 18
21,7,Marcus Windhager,DEF,3,1,100,0,1,82,2023,Round 18
22,7,Mason Wood,MID,3,0,69,0,2,89,2023,Round 18
23,24,Taylor Adams,FWD,2,2,125,0,1,73,2023,Round 18
24,24,Harris Andrews,KEYD,2,1,76,0,9,100,2023,Round 18
25,24,Ryan Angwin,MID,2,1,64,0,1,81,2023,Round 18
26,24,Rory Atkins,DEF,2,2,122,0,0,84,2023,Round 18
27,24,Andrew Brayshaw,MID,2,1,110,0,3,79,2023,Round 18
