,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Marc Murphy,MID,6,2,93,1,1,84,2015,Round 4
1,2,Travis Boak,MID,4,0,102,0,0,73,2015,Round 4
2,2,Trent Cotchin,MID,4,0,85,2,3,90,2015,Round 4
3,2,Lance Franklin,KEYF,4,3,82,0,0,96,2015,Round 4
4,2,Brodie Grundy,RUC,4,1,97,0,2,75,2015,Round 4
5,2,Ben Howlett,FWD,4,0,75,0,2,80,2015,Round 4
6,2,Liam Jones,KEYF,4,2,59,0,3,90,2015,Round 4
7,2,Anthony Miles,MID,4,5,73,0,0,85,2015,Round 4
8,9,David Armitage,MID,3,3,113,0,0,81,2015,Round 4
9,9,Matthew Arnot,FWD,3,3,54,0,0,80,2015,Round 4
10,9,Mitch Clark,KEYF,3,3,78,0,1,90,2015,Round 4
11,9,Patrick Cripps,MID,3,1,137,0,3,81,2015,Round 4
12,9,Nat Fyfe,MID,3,2,115,0,2,89,2015,Round 4
13,9,Bryce Gibbs,MID,3,2,81,0,1,80,2015,Round 4
14,9,Mitch Golby,MID,3,0,87,0,4,84,2015,Round 4
15,9,Todd Goldstein,RUC,3,1,131,0,2,90,2015,Round 4
16,9,Shaun Grigg,MID,3,0,105,0,2,84,2015,Round 4
17,9,Heath Grundy,KEYD,3,1,75,0,7,100,2015,Round 4
18,9,Jeremy Howe,DEF,3,2,76,1,0,93,2015,Round 4
19,9,Sam Mitchell,MID,3,1,68,1,5,88,2015,Round 4
20,9,Clancee Pearce,DEF,3,1,79,0,3,82,2015,Round 4
21,9,Sam Reid,KEYF,3,0,105,0,0,94,2015,Round 4
22,9,Paul Seedsman,MID,3,1,128,0,6,87,2015,Round 4
23,9,Dylan Shiel,MID,3,0,135,3,4,81,2015,Round 4
24,9,Nicholas Suban,MID,3,0,67,0,0,74,2015,Round 4
25,9,Andrew Swallow,MID,3,0,99,3,0,76,2015,Round 4
26,9,Lindsay Thomas,FWD,3,0,57,0,4,87,2015,Round 4
27,9,Scott D. Thompson,KEYD,3,1,79,0,8,94,2015,Round 4
28,9,Jack Ziebell,MID,3,1,98,0,0,68,2015,Round 4
29,30,Taylor Adams,MID,2,0,127,0,1,78,2015,Round 4
30,30,Dennis Armfield,FWD,2,1,81,0,0,96,2015,Round 4
31,30,Mark Baguley,DEF,2,0,103,0,3,91,2015,Round 4
32,30,Jarryd Blair,FWD,2,2,63,0,1,84,2015,Round 4
33,30,Angus Brayshaw,FWD,2,1,72,0,2,74,2015,Round 4
34,30,Andrew Carrazzo,MID,2,1,85,0,1,61,2015,Round 4
35,30,Allen Christensen,FWD,2,0,56,0,0,85,2015,Round 4
36,30,Zac Clarke,RUC,2,0,83,0,2,86,2015,Round 4
37,30,Jack Crisp,MID,2,3,82,0,1,83,2015,Round 4
38,30,Ed Curnow,MID,2,2,72,0,1,87,2015,Round 4
39,30,Patrick Dangerfield,MID,2,0,110,0,0,79,2015,Round 4
40,30,Phil Davis,KEYD,2,0,80,0,10,88,2015,Round 4
41,30,Chris Dawes,KEYF,2,1,63,0,1,92,2015,Round 4
42,30,Sean Dempster,DEF,2,1,45,1,3,93,2015,Round 4
43,30,Luke Dunstan,MID,2,0,93,0,0,70,2015,Round 4
44,30,Shane Edwards,FWD,2,0,100,2,1,81,2015,Round 4
45,30,Brendon Goddard,MID,2,1,113,0,0,87,2015,Round 4
46,30,Ben Griffiths,KEYF,2,1,52,0,2,70,2015,Round 4
47,30,Will Hams,FWD,2,0,25,0,0,27,2015,Round 4
48,30,Hamish Hartlett,MID,2,1,119,0,1,74,2015,Round 4
