,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Brett Deledio,MID,4,0,141,0,1,87,2012,Round 9
1,1,Lance Franklin,KEYF,4,2,97,0,0,90,2012,Round 9
2,1,Jonathan Giles,RUC,4,1,92,0,4,95,2012,Round 9
3,1,Tom J. Lynch,KEYF,4,0,99,0,1,93,2012,Round 9
4,1,Nick Maxwell,DEF,4,2,60,0,9,97,2012,Round 9
5,1,Luke Shuey,MID,4,0,103,2,1,83,2012,Round 9
6,1,Adam Treloar,MID,4,1,119,3,2,85,2012,Round 9
7,1,Dayne Zorko,MID,4,0,94,0,1,77,2012,Round 9
8,9,Leigh Adams,FWD,3,3,79,0,7,90,2012,Round 9
9,9,David Armitage,MID,3,2,112,3,1,77,2012,Round 9
10,9,Brent Guerra,DEF,3,2,54,0,3,81,2012,Round 9
11,9,Liam Jones,KEYF,3,2,61,0,0,88,2012,Round 9
12,9,Daniel Kerr,MID,3,1,44,0,1,69,2012,Round 9
13,9,Ryan O'Keefe,MID,3,0,109,0,1,91,2012,Round 9
14,9,Scott Pendlebury,MID,3,1,88,0,1,84,2012,Round 9
15,9,Mike Pyke,RUC,3,0,98,0,1,71,2012,Round 9
16,9,Ahmed Saad,FWD,3,1,88,0,1,89,2012,Round 9
17,9,Dylan Shiel,MID,3,0,94,0,0,77,2012,Round 9
18,9,Brent Stanton,MID,3,2,93,0,3,86,2012,Round 9
19,9,Matthew Wright,FWD,3,0,66,0,0,80,2012,Round 9
20,21,Tom Bellchambers,RUC,2,4,89,0,5,90,2012,Round 9
21,21,Eddie Betts,FWD,2,0,99,0,1,92,2012,Round 9
22,21,Jude Bolton,FWD,2,0,62,0,2,85,2012,Round 9
23,21,Joshua Bootsma,DEF,2,1,61,0,5,90,2012,Round 9
24,21,Jake Carlisle,KEYD,2,0,66,0,8,92,2012,Round 9
25,21,Aaron Cornelius,KEYF,2,1,66,0,0,79,2012,Round 9
26,21,Kane Cornes,MID,2,1,93,0,0,93,2012,Round 9
27,21,Trent Cotchin,MID,2,1,116,0,0,81,2012,Round 9
28,21,Daniel Cross,MID,2,0,67,0,8,90,2012,Round 9
29,21,Nick Dal Santo,MID,2,0,111,0,2,82,2012,Round 9
30,21,Sean Dempster,DEF,2,1,69,2,2,93,2012,Round 9
31,21,Michael Doughty,DEF,2,1,70,0,3,82,2012,Round 9
32,21,Lynden Dunn,DEF,2,0,71,0,1,87,2012,Round 9
33,21,Corey Enright,DEF,2,1,97,2,5,90,2012,Round 9
34,21,Nathan Foley,MID,2,0,125,2,1,75,2012,Round 9
35,21,Brendon Goddard,DEF,2,0,90,1,1,89,2012,Round 9
36,21,Mitch Golby,DEF,2,3,93,0,3,94,2012,Round 9
37,21,Josh Green,FWD,2,1,62,0,0,85,2012,Round 9
38,21,Levi Greenwood,MID,2,0,82,1,0,75,2012,Round 9
39,21,Ryan Griffen,MID,2,1,84,2,2,84,2012,Round 9
40,21,Ben Griffiths,KEYD,2,1,37,1,3,73,2012,Round 9
41,21,Curtly Hampton,DEF,2,0,49,0,1,88,2012,Round 9
42,21,Pearce Hanley,DEF,2,2,96,0,5,89,2012,Round 9
43,21,Kieran Harper,FWD,2,1,66,0,0,81,2012,Round 9
44,21,Brent Harvey,FWD,2,1,101,4,2,85,2012,Round 9
45,21,Heath Hocking,MID,2,2,68,0,4,86,2012,Round 9
46,21,Taylor Hunt,MID,2,1,86,0,2,86,2012,Round 9
47,21,Josh Hunt,DEF,2,0,79,0,2,77,2012,Round 9
48,21,Michael Hurley,KEYF,2,0,44,0,0,81,2012,Round 9
49,21,Shannon Hurn,DEF,2,1,73,0,5,82,2012,Round 9
50,21,Kieren Jack,MID,2,1,105,0,1,87,2012,Round 9
51,21,Matthew Jaensch,DEF,2,1,104,0,1,86,2012,Round 9
52,21,Michael Jamison,KEYD,2,1,83,1,6,90,2012,Round 9
53,21,Josh Jenkins,KEYF,2,0,57,0,1,76,2012,Round 9
54,21,Chris Judd,MID,2,0,67,3,2,86,2012,Round 9
55,21,Josh P. Kennedy,MID,2,2,94,0,0,84,2012,Round 9
56,21,James McDonald,MID,2,2,72,0,0,82,2012,Round 9
57,21,Jordie McKenzie,MID,2,1,89,0,0,84,2012,Round 9
58,21,Jake Melksham,MID,2,1,60,0,2,84,2012,Round 9
59,21,Angus Monfries,FWD,2,2,83,0,0,83,2012,Round 9
60,21,Leigh Montagna,MID,2,1,121,2,1,84,2012,Round 9
61,21,Darren Pfeiffer,MID,2,0,31,0,5,92,2012,Round 9
62,21,Andrew Phillips,RUC,2,0,32,0,2,81,2012,Round 9
63,21,Alex Rance,KEYD,2,3,66,0,5,96,2012,Round 9
64,21,Sam Reid,KEYF,2,0,50,0,0,94,2012,Round 9
65,21,Daniel Rich,MID,2,0,95,0,0,78,2012,Round 9
66,21,Jack Riewoldt,KEYF,2,0,138,0,4,96,2012,Round 9
67,21,Michael Rischitelli,MID,2,0,107,0,2,78,2012,Round 9
68,21,Mitch Robinson,FWD,2,3,146,2,3,86,2012,Round 9
69,21,Jordan Roughead,KEYD,2,1,71,0,3,88,2012,Round 9
70,21,Scott Selwood,MID,2,1,75,2,0,84,2012,Round 9
71,21,Steele Sidebottom,MID,2,0,135,0,2,88,2012,Round 9
72,21,Alex Silvagni,KEYD,2,0,64,0,3,95,2012,Round 9
73,21,Tom Simpkin,KEYD,2,0,72,2,3,95,2012,Round 9
74,21,Matt Thomas,MID,2,1,58,0,2,71,2012,Round 9
75,21,Dale Thomas,FWD,2,1,124,1,2,80,2012,Round 9
76,21,Jacob Townsend,MID,2,1,37,0,0,79,2012,Round 9
77,21,Jobe Watson,MID,2,2,91,0,1,81,2012,Round 9
78,21,Sharrod Wellingham,FWD,2,0,78,0,0,88,2012,Round 9
79,21,Sam Wright,DEF,2,0,75,0,0,83,2012,Round 9
80,81,Taylor Adams,FWD,1,1,66,0,1,76,2012,Round 9
81,81,Shaun Atley,DEF,1,0,63,2,3,85,2012,Round 9
82,81,Mark Austin,KEYD,1,0,35,0,8,94,2012,Round 9
83,81,Rohan Bail,MID,1,1,87,0,5,86,2012,Round 9
84,81,Michael Barlow,MID,1,0,103,0,0,84,2012,Round 9
85,81,Rohan Bewick,FWD,1,1,59,0,0,79,2012,Round 9
86,81,Craig Bird,FWD,1,3,73,0,2,84,2012,Round 9
87,81,Jarryd Blair,FWD,1,1,69,0,2,76,2012,Round 9
88,81,Matthew Boyd,MID,1,0,114,0,3,90,2012,Round 9
89,81,Matthew Broadbent,MID,1,0,119,2,1,85,2012,Round 9
90,81,Jonathan Brown,KEYF,1,2,82,1,2,98,2012,Round 9
91,81,Tomas Bugg,DEF,1,2,44,0,2,82,2012,Round 9
92,81,Sam Butler,DEF,1,0,61,0,1,51,2012,Round 9
93,81,Josh Caddy,MID,1,0,59,0,4,73,2012,Round 9
94,81,Ian Callinan,FWD,1,1,61,0,1,85,2012,Round 9
95,81,Alipate Carlile,KEYD,1,1,31,0,3,96,2012,Round 9
96,81,Paul Chapman,FWD,1,0,131,0,0,77,2012,Round 9
97,81,Mitch Clark,KEYF,1,1,65,0,0,88,2012,Round 9
98,81,Travis Cloke,KEYF,1,1,24,0,2,95,2012,Round 9
99,81,Dean Cox,RUC,1,2,89,0,1,83,2012,Round 9
100,81,Stewart Crameri,KEYF,1,1,61,3,2,85,2012,Round 9
101,81,Jesse Crichton,FWD,1,0,46,1,2,76,2012,Round 9
102,81,Jamie Cripps,MID,1,2,54,0,1,79,2012,Round 9
103,81,Ryan Crowley,MID,1,3,14,0,1,86,2012,Round 9
104,81,Patrick Dangerfield,MID,1,0,67,0,2,79,2012,Round 9
105,81,Sam Darley,DEF,1,0,42,0,0,20,2012,Round 9
106,81,Chris Dawes,KEYF,1,0,54,0,1,88,2012,Round 9
107,81,Zac Dawson,KEYD,1,3,19,0,10,90,2012,Round 9
108,81,Sam Day,KEYF,1,0,80,0,1,87,2012,Round 9
109,81,Matt Dea,DEF,1,0,55,0,1,91,2012,Round 9
110,81,Luke Delaney,KEYD,1,1,58,4,7,93,2012,Round 9
111,81,Courtenay Dempsey,DEF,1,1,106,1,4,92,2012,Round 9
