,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Alex Rance,KEYD,4,1,62,0,14,100,2017,Grand Final
1,2,Dustin Martin,MID,3,2,90,3,0,86,2017,Grand Final
2,2,Jacob Townsend,FWD,3,3,52,0,3,87,2017,Grand Final
3,4,Josh Caddy,FWD,2,0,69,0,2,90,2017,Grand Final
4,4,Charles Cameron,FWD,2,2,70,1,0,88,2017,Grand Final
5,4,Richard Douglas,MID,2,1,91,2,0,78,2017,Grand Final
6,4,Shaun Grigg,MID,2,1,64,0,1,71,2017,Grand Final
7,4,Sam Jacobs,RUC,2,1,96,0,2,82,2017,Grand Final
8,4,Josh Jenkins,KEYF,2,1,42,0,0,77,2017,Grand Final
9,4,Kane Lambert,FWD,2,0,89,2,1,89,2017,Grand Final
10,4,Daniel Rioli,FWD,2,0,59,0,1,70,2017,Grand Final
11,4,Rory Sloane,MID,2,2,97,0,3,78,2017,Grand Final
12,4,Taylor Walker,KEYF,2,1,62,0,1,90,2017,Grand Final
13,14,Eddie Betts,FWD,1,1,38,0,0,92,2017,Grand Final
14,14,Dan Butler,FWD,1,0,46,0,1,80,2017,Grand Final
15,14,Trent Cotchin,MID,1,0,85,0,1,73,2017,Grand Final
16,14,Matt Crouch,MID,1,0,124,0,0,76,2017,Grand Final
17,14,Shane Edwards,FWD,1,1,74,0,2,73,2017,Grand Final
18,14,Brandon Ellis,DEF,1,0,60,0,2,67,2017,Grand Final
19,14,Jack Graham,MID,1,2,69,0,1,74,2017,Grand Final
20,14,Hugh Greenwood,MID,1,0,61,0,2,59,2017,Grand Final
21,14,Jake Kelly,DEF,1,0,76,0,1,82,2017,Grand Final
22,14,Riley Knight,FWD,1,1,49,0,0,72,2017,Grand Final
23,14,Rory Laird,DEF,1,2,91,0,3,87,2017,Grand Final
24,14,Jake Lever,KEYD,1,2,69,3,7,91,2017,Grand Final
25,14,Jack Riewoldt,KEYF,1,2,95,0,4,85,2017,Grand Final
26,27,David Astbury,KEYD,0,2,15,0,4,100,2017,Grand Final
27,27,Rory Atkins,MID,0,3,57,0,1,78,2017,Grand Final
28,27,Nathan Broad,DEF,0,0,50,0,4,77,2017,Grand Final
29,27,Luke Brown,DEF,0,0,51,0,4,76,2017,Grand Final
30,27,Jason Castagna,FWD,0,0,42,1,2,81,2017,Grand Final
31,27,Brad Crouch,MID,0,1,106,0,0,72,2017,Grand Final
32,27,Dylan Grimes,DEF,0,0,30,0,1,88,2017,Grand Final
33,27,Kyle Hartigan,KEYD,0,3,58,0,7,97,2017,Grand Final
34,27,Bachar Houli,DEF,0,0,131,1,1,82,2017,Grand Final
35,27,Tom Lynch,FWD,0,0,80,0,1,91,2017,Grand Final
36,27,David Mackay,MID,0,1,62,0,0,85,2017,Grand Final
37,27,Kamdyn McIntosh,MID,0,0,37,0,1,76,2017,Grand Final
38,27,Toby Nankervis,RUC,0,2,92,0,4,87,2017,Grand Final
39,27,Andy Otten,KEYF,0,2,28,0,2,77,2017,Grand Final
40,27,Dion Prestia,MID,0,1,99,0,1,79,2017,Grand Final
41,27,Paul Seedsman,MID,0,0,69,0,0,76,2017,Grand Final
42,27,Daniel Talia,KEYD,0,0,27,0,12,95,2017,Grand Final
43,27,Nick Vlastuin,DEF,0,2,61,0,3,85,2017,Grand Final
