,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Dyson Heppell,MID,5,0,73,0,2,83,2013,Round 19
1,2,Dean Brogan,RUC,4,3,76,0,4,89,2013,Round 19
2,2,Alex Rance,KEYD,4,3,57,1,4,95,2013,Round 19
3,2,Scott Selwood,MID,4,1,98,1,4,85,2013,Round 19
4,2,Jake Spencer,RUC,4,2,68,0,1,77,2013,Round 19
5,2,Nathan Vardy,RUC,4,1,47,0,7,87,2013,Round 19
6,2,Callan Ward,MID,4,1,138,1,0,82,2013,Round 19
7,8,Hayden Ballantyne,FWD,3,3,88,1,1,76,2013,Round 19
8,8,Harley Bennell,MID,3,0,112,4,5,85,2013,Round 19
9,8,Mitchell Clisby,DEF,3,0,90,2,0,91,2013,Round 19
10,8,Bradd Dalziell,FWD,3,0,110,3,2,83,2013,Round 19
11,8,Brad Ebert,MID,3,0,76,0,1,87,2013,Round 19
12,8,Daniel Gorringe,RUC,3,0,71,0,1,85,2013,Round 19
13,8,Tom Hawkins,KEYF,3,1,39,0,0,93,2013,Round 19
14,8,Lenny Hayes,MID,3,0,78,0,2,82,2013,Round 19
15,8,Mark Hutchings,MID,3,1,102,1,3,83,2013,Round 19
16,8,Sam Jacobs,RUC,3,1,85,0,2,84,2013,Round 19
17,8,David Mackay,MID,3,0,104,7,0,82,2013,Round 19
18,8,Ivan Maric,RUC,3,1,84,0,4,90,2013,Round 19
19,8,Devon Smith,FWD,3,0,110,3,1,83,2013,Round 19
20,8,Mathew Stokes,MID,3,0,96,0,0,90,2013,Round 19
21,8,Sharrod Wellingham,FWD,3,0,111,0,1,83,2013,Round 19
22,23,Gary Ablett,MID,2,1,89,6,0,95,2013,Round 19
23,23,David Armitage,MID,2,2,108,1,0,78,2013,Round 19
24,23,Luke Ball,MID,2,0,98,0,3,74,2013,Round 19
25,23,Dayne Beams,MID,2,0,117,1,0,87,2013,Round 19
26,23,Shaun Burgoyne,MID,2,1,98,1,0,79,2013,Round 19
27,23,Travis Cloke,KEYF,2,0,94,0,1,91,2013,Round 19
28,23,Joel Corey,MID,2,0,55,2,2,76,2013,Round 19
29,23,Trent Cotchin,MID,2,2,137,0,1,78,2013,Round 19
30,23,Nick Dal Santo,MID,2,0,116,6,0,85,2013,Round 19
31,23,Josh Gibson,KEYD,2,0,82,1,9,97,2013,Round 19
32,23,Ryan Griffen,MID,2,0,133,5,2,91,2013,Round 19
33,23,David Hale,RUC,2,0,87,0,3,88,2013,Round 19
34,23,Ashton Hams,FWD,2,0,67,0,1,87,2013,Round 19
35,23,Jeremy Howe,FWD,2,0,44,0,0,80,2013,Round 19
36,23,Clinton Jones,MID,2,0,56,2,1,83,2013,Round 19
37,23,Chris Judd,MID,2,1,88,1,2,83,2013,Round 19
38,23,James Kelly,MID,2,1,102,0,1,80,2013,Round 19
39,23,Josh J. Kennedy,KEYF,2,1,107,0,0,88,2013,Round 19
40,23,Brian Lake,KEYD,2,1,88,0,6,99,2013,Round 19
41,23,Thomas Lee,FWD,2,0,81,3,2,91,2013,Round 19
42,23,Kane Lucas,MID,2,0,43,0,1,61,2013,Round 19
43,23,Andrew Mackie,DEF,2,0,66,0,4,96,2013,Round 19
44,23,Jamie Macmillan,MID,2,0,64,1,2,79,2013,Round 19
45,23,Luke McGuane,KEYF,2,2,74,0,1,99,2013,Round 19
46,23,Brock McLean,MID,2,0,84,0,1,75,2013,Round 19
47,23,Daniel Merrett,KEYD,2,0,89,0,2,89,2013,Round 19
48,23,Tom Mitchell,FWD,2,2,58,2,1,73,2013,Round 19
49,23,Sam Mitchell,MID,2,0,111,1,5,88,2013,Round 19
50,23,Angus Monfries,FWD,2,1,61,0,0,93,2013,Round 19
51,23,Dale Morris,DEF,2,0,37,0,7,99,2013,Round 19
52,23,Steven Motlop,FWD,2,0,92,4,0,85,2013,Round 19
53,23,Marc Murphy,MID,2,0,55,0,2,82,2013,Round 19
54,23,Ryan O'Keefe,MID,2,2,98,0,2,76,2013,Round 19
55,23,Jared Petrenko,FWD,2,0,71,0,2,84,2013,Round 19
56,23,Drew Petrie,KEYF,2,0,85,0,3,99,2013,Round 19
57,23,Paul Puopolo,FWD,2,0,96,0,0,89,2013,Round 19
58,23,Jack Redden,MID,2,3,122,0,1,84,2013,Round 19
59,23,Jarryd Roughead,KEYF,2,2,70,0,0,85,2013,Round 19
60,23,Paddy Ryder,RUC,2,0,91,0,2,82,2013,Round 19
61,23,Shane Savage,MID,2,0,94,0,0,86,2013,Round 19
62,23,Will Schofield,DEF,2,0,82,0,0,88,2013,Round 19
63,23,Jay Schulz,KEYF,2,1,98,4,3,93,2013,Round 19
64,23,Joel Selwood,MID,2,1,98,1,0,85,2013,Round 19
65,23,Kade Simpson,DEF,2,0,119,2,3,85,2013,Round 19
66,23,Nick Smith,DEF,2,0,87,0,3,92,2013,Round 19
67,23,Jack Steven,MID,2,0,79,4,0,79,2013,Round 19
68,23,Colin Sylvia,FWD,2,1,40,4,0,88,2013,Round 19
69,23,Scott D. Thompson,KEYD,2,2,87,3,3,94,2013,Round 19
70,23,Andrew Walker,DEF,2,2,83,3,4,97,2013,Round 19
71,23,Mitch Wallis,MID,2,1,120,0,1,85,2013,Round 19
72,23,Michael Walters,FWD,2,3,84,1,0,80,2013,Round 19
73,23,Daniel Wells,MID,2,0,90,0,1,78,2013,Round 19
74,23,Blayne Wilson,DEF,2,0,79,0,1,88,2013,Round 19
75,76,Leigh Adams,FWD,1,0,105,0,2,81,2013,Round 19
