,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Tom J. Lynch,KEYF,6,0,100,0,1,89,2020,Semi Finals
1,2,Josh Daicos,MID,4,1,50,0,1,87,2020,Semi Finals
2,3,Rowan Marshall,RUC,3,2,83,0,0,90,2020,Semi Finals
3,3,Jack Steele,MID,3,2,94,0,1,89,2020,Semi Finals
4,5,Liam Baker,DEF,2,1,67,0,2,80,2020,Semi Finals
5,5,Patrick Dangerfield,MID,2,0,99,0,1,89,2020,Semi Finals
6,5,Shane Edwards,MID,2,0,83,0,0,80,2020,Semi Finals
7,5,Bachar Houli,DEF,2,1,102,1,0,81,2020,Semi Finals
8,5,Brandan Parfitt,MID,2,3,79,0,0,70,2020,Semi Finals
9,5,Daniel Rioli,FWD,2,0,65,0,1,80,2020,Semi Finals
10,5,Sam Simpson,FWD,2,1,66,0,0,80,2020,Semi Finals
11,12,Taylor Adams,MID,1,0,67,0,2,80,2020,Semi Finals
12,12,David Astbury,KEYD,1,0,50,0,6,82,2020,Semi Finals
13,12,Jack Billings,MID,1,0,72,0,0,78,2020,Semi Finals
14,12,Dan Butler,FWD,1,0,71,0,2,92,2020,Semi Finals
15,12,Darcy Cameron,KEYF,1,1,38,0,1,67,2020,Semi Finals
16,12,Hunter Clark,DEF,1,0,63,0,0,77,2020,Semi Finals
17,12,Nick Coffield,DEF,1,0,77,0,1,91,2020,Semi Finals
18,12,Jack Crisp,DEF,1,0,76,0,3,85,2020,Semi Finals
19,12,Luke Dahlhaus,FWD,1,0,71,0,1,81,2020,Semi Finals
20,12,Jack Graham,MID,1,0,54,0,0,78,2020,Semi Finals
21,12,Cameron Guthrie,MID,1,0,104,0,2,77,2020,Semi Finals
22,12,Lachie Henderson,KEYD,1,1,93,0,3,91,2020,Semi Finals
23,12,Zak Jones,MID,1,1,49,0,1,87,2020,Semi Finals
24,12,Dean Kent,FWD,1,1,53,0,0,71,2020,Semi Finals
25,12,Jonathon Marsh,KEYF,1,0,43,0,1,79,2020,Semi Finals
26,12,Brody Mihocek,KEYF,1,1,41,0,1,87,2020,Semi Finals
27,12,Darcy Moore,KEYD,1,0,42,1,4,94,2020,Semi Finals
28,12,Toby Nankervis,RUC,1,2,67,0,2,77,2020,Semi Finals
29,12,Mark O'Connor,DEF,1,0,50,0,2,90,2020,Semi Finals
30,12,Ben Paton,DEF,1,1,24,0,0,65,2020,Semi Finals
31,12,Scott Pendlebury,MID,1,0,45,1,4,79,2020,Semi Finals
32,12,Sebastian Ross,MID,1,3,71,0,3,89,2020,Semi Finals
33,12,Joel Selwood,MID,1,0,83,0,3,71,2020,Semi Finals
34,12,Jayden Short,DEF,1,1,71,0,2,78,2020,Semi Finals
35,12,Rhys Stanley,RUC,1,0,79,0,2,69,2020,Semi Finals
36,12,Zach Tuohy,MID,1,1,50,0,0,70,2020,Semi Finals
37,12,Nick Vlastuin,DEF,1,0,70,0,4,87,2020,Semi Finals
38,39,Gary Ablett,FWD,0,0,35,0,0,76,2020,Semi Finals
39,39,Noah Balta,KEYD,0,1,25,0,6,75,2020,Semi Finals
40,39,Josh Battle,FWD,0,0,52,0,0,62,2020,Semi Finals
41,39,Jed Bews,DEF,0,0,58,0,2,82,2020,Semi Finals
42,39,Mark Blicavs,KEYD,0,0,68,0,7,79,2020,Semi Finals
43,39,Shai Bolton,MID,0,0,58,1,1,81,2020,Semi Finals
44,39,Nathan Broad,DEF,0,1,48,0,3,89,2020,Semi Finals
45,39,Jason Castagna,FWD,0,0,51,0,0,83,2020,Semi Finals
46,39,Trent Cotchin,MID,0,3,47,0,3,69,2020,Semi Finals
47,39,Mason Cox,KEYF,0,0,17,0,3,80,2020,Semi Finals
48,39,Jordan De Goey,FWD,0,0,48,0,1,87,2020,Semi Finals
49,39,Mitch Duncan,MID,0,0,123,0,0,84,2020,Semi Finals
50,39,Jamie Elliott,FWD,0,1,57,0,0,75,2020,Semi Finals
51,39,Jarryn Geary,DEF,0,1,53,0,2,85,2020,Semi Finals
52,39,Levi Greenwood,MID,0,0,24,0,1,77,2020,Semi Finals
53,39,Dylan Grimes,KEYD,0,0,55,0,9,95,2020,Semi Finals
54,39,Brodie Grundy,RUC,0,1,57,0,2,66,2020,Semi Finals
55,39,Dan Hannebery,MID,0,1,53,0,1,73,2020,Semi Finals
56,39,Tom Hawkins,KEYF,0,1,103,1,2,91,2020,Semi Finals
57,39,Jack Henry,DEF,0,0,62,0,6,75,2020,Semi Finals
58,39,Bradley Hill,MID,0,0,41,1,1,83,2020,Semi Finals
59,39,Will Hoskin-Elliott,FWD,0,0,18,0,2,84,2020,Semi Finals
60,39,Dougal Howard,KEYD,0,5,29,0,9,88,2020,Semi Finals
61,39,Max King,KEYF,0,2,49,0,0,94,2020,Semi Finals
62,39,Jake Kolodjashnij,DEF,0,0,46,0,2,91,2020,Semi Finals
63,39,Kane Lambert,FWD,0,1,54,0,1,75,2020,Semi Finals
64,39,Jack Lonie,FWD,0,0,29,0,1,66,2020,Semi Finals
65,39,Jack Madgen,KEYD,0,1,35,0,3,83,2020,Semi Finals
66,39,Dustin Martin,FWD,0,0,79,0,2,88,2020,Semi Finals
67,39,Brayden Maynard,DEF,0,2,32,0,1,88,2020,Semi Finals
68,39,Chris Mayne,MID,0,2,27,0,0,87,2020,Semi Finals
69,39,Kamdyn McIntosh,MID,0,1,72,0,3,83,2020,Semi Finals
70,39,Tim Membrey,KEYF,0,0,55,0,1,82,2020,Semi Finals
71,39,Sam Menegola,MID,0,0,96,0,0,84,2020,Semi Finals
72,39,Gryan Miers,FWD,0,0,52,0,0,86,2020,Semi Finals
73,39,John Noble,DEF,0,1,19,0,1,87,2020,Semi Finals
74,39,Marlion Pickett,MID,0,2,23,0,1,80,2020,Semi Finals
75,39,Dion Prestia,MID,0,1,53,0,2,80,2020,Semi Finals
76,39,Isaac Quaynor,DEF,0,0,48,0,2,81,2020,Semi Finals
77,39,Jack Riewoldt,KEYF,0,0,28,0,1,91,2020,Semi Finals
