,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Angus Brayshaw,MID,4,0,87,0,1,71,2019,Round 14
1,1,Nat Fyfe,MID,4,3,88,0,2,94,2019,Round 14
2,1,Jeremy McGovern,KEYD,4,2,63,0,7,84,2019,Round 14
3,4,Oscar Allen,KEYF,3,3,61,2,3,80,2019,Round 14
4,4,Josh Begley,FWD,3,2,76,0,1,82,2019,Round 14
5,4,Ryan Burton,DEF,3,0,110,0,1,76,2019,Round 14
6,4,Jonathon Ceglar,RUC,3,0,61,0,3,82,2019,Round 14
7,4,Jack Crisp,DEF,3,1,122,0,3,93,2019,Round 14
8,4,Patrick Dangerfield,MID,3,1,110,1,1,82,2019,Round 14
9,4,Bradley Hill,MID,3,1,100,0,1,92,2019,Round 14
10,4,Tom McDonald,KEYF,3,1,125,0,3,87,2019,Round 14
11,4,Luke Parker,MID,3,1,157,0,0,87,2019,Round 14
12,4,Matthew Parker,FWD,3,0,71,0,1,76,2019,Round 14
13,4,Dane Rampe,KEYD,3,0,70,2,2,97,2019,Round 14
14,4,Jack Sinclair,FWD,3,0,81,4,0,68,2019,Round 14
15,4,Jackson Trengove,KEYD,3,2,83,0,5,97,2019,Round 14
16,4,Michael Walters,FWD,3,2,83,0,2,91,2019,Round 14
17,18,Aliir Aliir,KEYD,2,1,58,0,4,90,2019,Round 14
18,18,Patrick Ambrose,KEYD,2,1,45,0,4,90,2019,Round 14
19,18,Karl Amon,MID,2,0,97,0,2,81,2019,Round 14
20,18,Tom Bellchambers,RUC,2,2,94,0,5,81,2019,Round 14
21,18,Jack Billings,MID,2,0,113,0,0,91,2019,Round 14
22,18,Nick Blakey,KEYF,2,0,70,0,1,89,2019,Round 14
23,18,Darcy Byrne-Jones,DEF,2,0,71,0,0,84,2019,Round 14
24,18,Mason Cox,KEYF,2,2,54,1,2,94,2019,Round 14
25,18,Sean Darcy,RUC,2,1,75,0,3,92,2019,Round 14
26,18,Charlie Dixon,KEYF,2,3,49,0,3,82,2019,Round 14
27,18,James Frawley,KEYD,2,1,48,0,4,88,2019,Round 14
28,18,Brodie Grundy,RUC,2,1,168,0,5,87,2019,Round 14
29,18,Matt Guelfi,MID,2,0,13,0,0,21,2019,Round 14
30,18,Dougal Howard,KEYD,2,0,44,0,3,76,2019,Round 14
31,18,Tim Kelly,MID,2,1,71,0,1,87,2019,Round 14
32,18,Jay Lockhart,FWD,2,0,92,0,1,74,2019,Round 14
33,18,Zach Merrett,MID,2,1,105,2,0,76,2019,Round 14
34,18,Lachie Neale,MID,2,1,79,0,0,88,2019,Round 14
