,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Cody Weightman,FWD,6,0,77,0,1,75,2021,Finals Week 1
1,2,Shane Mumford,RUC,5,2,87,0,3,85,2021,Finals Week 1
2,2,Jack Viney,MID,5,0,111,0,2,77,2021,Finals Week 1
3,4,Patrick Dangerfield,MID,4,2,90,1,1,73,2021,Finals Week 1
4,4,Tim English,RUC,4,0,78,0,3,85,2021,Finals Week 1
5,4,Connor Rozee,FWD,4,3,73,0,1,83,2021,Finals Week 1
6,7,Aliir Aliir,KEYD,3,1,66,0,8,100,2021,Finals Week 1
7,7,Zac Bailey,FWD,3,1,68,0,2,86,2021,Finals Week 1
8,7,Brad Close,FWD,3,0,73,0,3,83,2021,Finals Week 1
9,7,Oliver Florent,MID,3,1,54,0,2,73,2021,Finals Week 1
10,7,Toby Greene,FWD,3,3,57,0,2,89,2021,Finals Week 1
11,7,Scott Lycett,RUC,3,1,46,0,2,74,2021,Finals Week 1
12,7,Luke Parker,MID,3,3,115,0,1,87,2021,Finals Week 1
13,7,Harry Perryman,DEF,3,0,102,0,2,88,2021,Finals Week 1
14,15,Jye Caldwell,MID,2,0,61,0,1,70,2021,Finals Week 1
15,15,Keidean Coleman,FWD,2,0,74,0,2,75,2021,Finals Week 1
16,15,Bailey Dale,DEF,2,0,77,0,3,85,2021,Finals Week 1
17,15,Sam Draper,RUC,2,2,121,0,3,85,2021,Finals Week 1
18,15,Mitch Duncan,FWD,2,0,135,0,1,79,2021,Finals Week 1
19,15,Josh Dunkley,FWD,2,0,53,0,2,79,2021,Finals Week 1
20,15,Max Gawn,RUC,2,2,135,0,3,89,2021,Finals Week 1
21,15,Jack Henry,KEYD,2,1,74,0,10,100,2021,Finals Week 1
22,15,Shaun Higgins,FWD,2,0,42,0,0,52,2021,Finals Week 1
23,15,Lachie Hunter,MID,2,0,91,0,3,86,2021,Finals Week 1
24,15,Peter Ladhams,RUC,2,2,68,0,2,78,2021,Finals Week 1
25,15,Jake Lever,KEYD,2,0,64,0,4,100,2021,Finals Week 1
26,15,Justin McInerney,MID,2,1,37,2,2,73,2021,Finals Week 1
27,15,Oscar McInerney,RUC,2,1,91,0,7,97,2021,Finals Week 1
28,15,Zach Merrett,MID,2,4,114,1,2,87,2021,Finals Week 1
29,15,Lachie Neale,MID,2,1,140,0,0,89,2021,Finals Week 1
30,15,Brandan Parfitt,MID,2,1,86,0,1,68,2021,Finals Week 1
31,15,Joel Selwood,MID,2,0,65,0,1,70,2021,Finals Week 1
32,15,Tim Taranto,FWD,2,0,109,0,2,86,2021,Finals Week 1
33,15,Sam Taylor,KEYD,2,1,67,0,13,96,2021,Finals Week 1
34,15,Chad Warner,MID,2,1,35,0,0,62,2021,Finals Week 1
35,36,Marcus Adams,KEYD,1,2,42,0,12,100,2021,Finals Week 1
36,36,James Bell,FWD,1,1,47,0,1,56,2021,Finals Week 1
37,36,Jarrod Berry,MID,1,0,75,0,3,68,2021,Finals Week 1
38,36,Mark Blicavs,KEYD,1,1,49,0,7,87,2021,Finals Week 1
39,36,Travis Boak,MID,1,3,119,0,0,76,2021,Finals Week 1
40,36,Marcus Bontempelli,MID,1,1,97,0,7,83,2021,Finals Week 1
41,36,Angus Brayshaw,MID,1,0,101,0,2,86,2021,Finals Week 1
42,36,Ryan Burton,DEF,1,1,85,0,2,71,2021,Finals Week 1
43,36,Zak Butters,FWD,1,0,72,1,2,84,2021,Finals Week 1
44,36,Charlie Cameron,FWD,1,0,90,1,2,94,2021,Finals Week 1
45,36,Stephen Coniglio,FWD,1,2,56,0,3,73,2021,Finals Week 1
46,36,Charlie Dixon,KEYF,1,1,52,0,2,92,2021,Finals Week 1
47,36,Willem Drew,MID,1,2,80,0,4,74,2021,Finals Week 1
48,36,Sam Durham,MID,1,0,65,0,2,82,2021,Finals Week 1
49,36,Xavier Duursma,MID,1,0,97,1,1,76,2021,Finals Week 1
50,36,Robbie Fox,KEYD,1,0,13,0,0,18,2021,Finals Week 1
51,36,Lance Franklin,KEYF,1,2,66,0,1,96,2021,Finals Week 1
52,36,Bayley Fritsch,FWD,1,0,82,0,0,85,2021,Finals Week 1
53,36,Martin Gleeson,DEF,1,2,64,0,6,80,2021,Finals Week 1
54,36,Tom Green,MID,1,0,37,0,3,56,2021,Finals Week 1
55,36,Matt Guelfi,MID,1,2,64,0,1,72,2021,Finals Week 1
56,36,James Harmes,MID,1,1,69,0,3,80,2021,Finals Week 1
57,36,Tom Hawkins,KEYF,1,0,55,0,4,94,2021,Finals Week 1
58,36,Lachie Henderson,KEYD,1,1,39,0,3,100,2021,Finals Week 1
59,36,George Hewett,DEF,1,1,106,0,2,79,2021,Finals Week 1
60,36,Jacob Hopper,MID,1,1,98,0,2,77,2021,Finals Week 1
61,36,Dan Houston,DEF,1,0,82,0,0,78,2021,Finals Week 1
62,36,Luke Jackson,RUC,1,1,47,0,2,68,2021,Finals Week 1
63,36,Josh Kelly,MID,1,1,97,0,2,82,2021,Finals Week 1
64,36,Tom Liberatore,MID,1,0,130,0,1,80,2021,Finals Week 1
65,36,Jarryd Lyons,MID,1,1,104,0,0,74,2021,Finals Week 1
66,36,Jack Macrae,MID,1,0,100,0,3,83,2021,Finals Week 1
67,36,Hugh McCluggage,MID,1,3,90,0,1,83,2021,Finals Week 1
68,36,Andrew McGrath,MID,1,0,61,0,3,78,2021,Finals Week 1
69,36,Lewis Melican,KEYD,1,0,75,0,6,96,2021,Finals Week 1
70,36,Gryan Miers,FWD,1,0,51,1,0,86,2021,Finals Week 1
71,36,Aaron Naughton,KEYF,1,1,70,0,2,81,2021,Finals Week 1
72,36,Alex Neal-Bullen,FWD,1,0,108,0,3,84,2021,Finals Week 1
73,36,Mark O'Connor,MID,1,0,13,0,1,28,2021,Finals Week 1
74,36,Colin O'Riordan,DEF,1,0,24,1,4,73,2021,Finals Week 1
75,36,Clayton Oliver,MID,1,2,99,0,1,84,2021,Finals Week 1
76,36,Darcy Parish,MID,1,1,122,0,3,86,2021,Finals Week 1
77,36,Kysaiah Pickett,FWD,1,0,45,0,1,65,2021,Finals Week 1
78,36,Dane Rampe,KEYD,1,1,84,0,1,92,2021,Finals Week 1
79,36,Mason Redman,DEF,1,0,76,0,3,83,2021,Finals Week 1
80,36,Isaac Smith,MID,1,0,76,3,3,82,2021,Finals Week 1
81,36,Devon Smith,FWD,1,1,68,0,0,84,2021,Finals Week 1
82,36,Charlie Spargo,FWD,1,0,54,0,0,67,2021,Finals Week 1
83,36,Tom Sparrow,FWD,1,1,78,0,1,67,2021,Finals Week 1
84,36,Rhys Stanley,RUC,1,3,34,0,4,74,2021,Finals Week 1
85,36,Jake Stein,KEYD,1,0,66,0,8,88,2021,Finals Week 1
86,36,Jake Stringer,FWD,1,1,76,0,5,80,2021,Finals Week 1
87,36,Laitham Vandermeer,FWD,1,1,55,0,0,78,2021,Finals Week 1
88,36,Sam Wicks,FWD,1,1,57,0,1,79,2021,Finals Week 1
89,36,Easton Wood,DEF,1,1,41,0,9,84,2021,Finals Week 1
90,91,Karl Amon,MID,0,6,78,0,0,84,2021,Finals Week 1
91,91,Harris Andrews,KEYD,0,1,34,0,17,100,2021,Finals Week 1
92,91,Lachie Ash,DEF,0,0,59,4,5,77,2021,Finals Week 1
93,91,Tom Atkins,DEF,0,1,45,0,0,87,2021,Finals Week 1
94,91,Miles Bergman,MID,0,0,84,0,1,79,2021,Finals Week 1
95,91,Jed Bews,DEF,0,2,25,0,2,72,2021,Finals Week 1
96,91,Grant Birchall,DEF,0,1,58,0,2,64,2021,Finals Week 1
97,91,Riley Bonner,DEF,0,1,67,1,4,83,2021,Finals Week 1
98,91,Jake Bowey,DEF,0,2,32,0,3,75,2021,Finals Week 1
99,91,Ben Brown,KEYF,0,1,78,0,2,84,2021,Finals Week 1
100,91,Tanner Bruhn,FWD,0,0,11,0,0,23,2021,Finals Week 1
101,91,Darcy Byrne-Jones,DEF,0,0,87,0,3,77,2021,Finals Week 1
102,91,Jeremy Cameron,KEYF,0,2,46,0,2,89,2021,Finals Week 1
103,91,Nakia Cockatoo,FWD,0,0,9,0,3,68,2021,Finals Week 1
104,91,Nik Cox,MID,0,0,0,0,0,0,2021,Finals Week 1
105,91,Isaac Cumming,DEF,0,1,54,0,1,60,2021,Finals Week 1
106,91,Harry Cunningham,DEF,0,0,52,1,3,85,2021,Finals Week 1
107,91,Tom Cutler,DEF,0,2,74,0,2,86,2021,Finals Week 1
108,91,Luke Dahlhaus,FWD,0,2,21,0,0,67,2021,Finals Week 1
109,91,Caleb Daniel,DEF,0,0,64,0,0,80,2021,Finals Week 1
110,91,Joe Daniher,KEYF,0,1,61,1,0,100,2021,Finals Week 1
111,91,Jordan Dawson,DEF,0,2,90,0,4,92,2021,Finals Week 1
112,91,Taylor Duryea,DEF,0,0,73,0,0,81,2021,Finals Week 1
113,91,Orazio Fantasia,FWD,0,0,61,0,0,65,2021,Finals Week 1
114,91,Aaron Francis,KEYD,0,1,49,0,3,84,2021,Finals Week 1
115,91,Tom Fullarton,RUC,0,0,24,0,2,80,2021,Finals Week 1
116,91,Darcy Gardiner,KEYD,0,0,9,0,3,83,2021,Finals Week 1
117,91,Ryan Gardner,KEYD,0,1,19,0,8,92,2021,Finals Week 1
118,91,Robbie Gray,FWD,0,2,50,0,0,91,2021,Finals Week 1
119,91,Errol Gulden,FWD,0,2,58,0,1,78,2021,Finals Week 1
120,91,Cameron Guthrie,MID,0,0,58,0,1,72,2021,Finals Week 1
121,91,Mitch Hannan,FWD,0,0,73,1,1,80,2021,Finals Week 1
122,91,Nick Haynes,DEF,0,0,89,0,2,87,2021,Finals Week 1
123,91,Will Hayward,FWD,0,0,56,0,2,79,2021,Finals Week 1
124,91,Isaac Heeney,FWD,0,1,98,0,1,93,2021,Finals Week 1
125,91,Dyson Heppell,DEF,0,0,85,0,7,80,2021,Finals Week 1
126,91,Tom Hickey,RUC,0,2,84,0,0,86,2021,Finals Week 1
127,91,Harry Himmelberg,KEYF,0,0,50,0,0,89,2021,Finals Week 1
128,91,Jesse Hogan,KEYF,0,1,72,0,0,81,2021,Finals Week 1
129,91,Connor Idun,DEF,0,1,56,0,1,82,2021,Finals Week 1
130,91,Jason Johannisen,FWD,0,0,0,0,0,0,2021,Finals Week 1
131,91,Tom Jonas,KEYD,0,0,85,0,10,95,2021,Finals Week 1
132,91,James Jordon,MID,0,0,0,0,0,0,2021,Finals Week 1
133,91,Alex Keath,KEYD,0,1,31,0,7,94,2021,Finals Week 1
134,91,Jake Kolodjashnij,KEYD,0,0,46,0,6,94,2021,Finals Week 1
135,91,Ed Langdon,MID,0,0,88,0,0,100,2021,Finals Week 1
136,91,Jayden Laverde,KEYD,0,2,58,0,4,86,2021,Finals Week 1
137,91,Jake Lloyd,DEF,0,0,71,1,2,88,2021,Finals Week 1
138,91,Daniel Lloyd,FWD,0,1,62,0,1,81,2021,Finals Week 1
139,91,Todd Marshall,KEYF,0,0,48,0,3,80,2021,Finals Week 1
140,91,Rhys Mathieson,MID,0,2,58,0,1,51,2021,Finals Week 1
141,91,Steven May,KEYD,0,0,49,0,8,95,2021,Finals Week 1
142,91,Lincoln McCarthy,FWD,0,2,26,0,3,77,2021,Finals Week 1
143,91,Tom McCartin,KEYD,0,1,40,0,12,92,2021,Finals Week 1
144,91,Tom McDonald,KEYF,0,2,24,0,2,74,2021,Finals Week 1
145,91,Trent McKenzie,KEYD,0,0,33,0,4,96,2021,Finals Week 1
146,91,Hayden McLean,KEYF,0,0,57,0,6,71,2021,Finals Week 1
147,91,Daniel McStay,KEYF,0,0,0,0,0,8,2021,Finals Week 1
148,91,Sam Menegola,MID,0,2,67,0,2,79,2021,Finals Week 1
149,91,Steven Motlop,FWD,0,0,71,0,0,78,2021,Finals Week 1
150,91,Tom Papley,FWD,0,0,72,0,3,89,2021,Finals Week 1
151,91,Archie Perkins,FWD,0,0,21,0,2,77,2021,Finals Week 1
152,91,Christian Petracca,MID,0,0,104,0,0,90,2021,Finals Week 1
153,91,Harrison Petty,KEYD,0,0,37,0,6,100,2021,Finals Week 1
154,91,Sam Powell-Pepper,FWD,0,0,35,0,0,15,2021,Finals Week 1
