,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Joe Daniher,KEYF,5,1,93,0,2,94,2017,Finals Week 1
1,1,Charlie Dixon,KEYF,5,1,128,0,5,96,2017,Finals Week 1
2,1,Luke Shuey,MID,5,2,151,1,1,79,2017,Finals Week 1
3,4,Stephen Coniglio,MID,3,0,134,0,3,89,2017,Finals Week 1
4,4,Brad Crouch,MID,3,0,124,0,1,78,2017,Finals Week 1
5,4,Kyle Hartigan,KEYD,3,2,49,0,12,90,2017,Finals Week 1
6,4,Dyson Heppell,MID,3,1,99,0,1,81,2017,Finals Week 1
7,4,Jake Lever,KEYD,3,2,52,0,7,87,2017,Finals Week 1
8,4,Mitch McGovern,KEYF,3,2,49,0,0,85,2017,Finals Week 1
9,4,Andrew McGrath,DEF,3,0,92,0,1,80,2017,Finals Week 1
10,4,Luke Parker,MID,3,4,98,0,3,91,2017,Finals Week 1
11,4,Sam Powell-Pepper,MID,3,1,98,0,1,59,2017,Finals Week 1
12,4,Dean Towers,FWD,3,1,84,0,1,76,2017,Finals Week 1
13,14,Eddie Betts,FWD,2,0,83,0,3,89,2017,Finals Week 1
14,14,Riley Bonner,DEF,2,0,67,2,2,79,2017,Finals Week 1
15,14,Darcy Byrne-Jones,DEF,2,1,94,0,5,81,2017,Finals Week 1
16,14,Jeremy Cameron,KEYF,2,1,31,0,1,39,2017,Finals Week 1
17,14,Phil Davis,KEYD,2,1,39,0,10,93,2017,Finals Week 1
18,14,Richard Douglas,MID,2,1,92,0,1,87,2017,Finals Week 1
19,14,Jack Graham,MID,2,0,60,0,1,61,2017,Finals Week 1
20,14,Robbie Gray,FWD,2,3,108,2,1,90,2017,Finals Week 1
21,14,Toby Greene,FWD,2,2,79,0,2,92,2017,Finals Week 1
22,14,Dylan Grimes,DEF,2,0,47,0,5,84,2017,Finals Week 1
23,14,Tom Hawkins,KEYF,2,1,72,0,3,97,2017,Finals Week 1
24,14,Nick Haynes,DEF,2,0,49,0,3,84,2017,Finals Week 1
25,14,Sam Jacobs,RUC,2,2,71,0,3,79,2017,Finals Week 1
26,14,Josh P. Kennedy,MID,2,1,109,0,1,87,2017,Finals Week 1
27,14,Riley Knight,FWD,2,0,98,0,2,88,2017,Finals Week 1
28,14,Todd Marshall,KEYF,2,1,49,0,1,66,2017,Finals Week 1
29,14,Anthony McDonald-Tipungwuti,FWD,2,1,49,0,1,73,2017,Finals Week 1
30,14,Jarrad McVeigh,DEF,2,1,77,1,0,84,2017,Finals Week 1
31,14,Zach Merrett,MID,2,0,86,0,0,73,2017,Finals Week 1
32,14,Sam Naismith,RUC,2,1,82,0,2,73,2017,Finals Week 1
33,14,Toby Nankervis,RUC,2,0,70,0,1,79,2017,Finals Week 1
34,14,Drew Petrie,KEYF,2,2,114,0,2,83,2017,Finals Week 1
35,14,Dion Prestia,MID,2,1,128,0,1,82,2017,Finals Week 1
36,14,Alex Rance,KEYD,2,1,66,0,6,92,2017,Finals Week 1
37,14,Sam Reid,KEYF,2,1,56,0,1,85,2017,Finals Week 1
38,14,Scott Selwood,MID,2,1,103,0,2,83,2017,Finals Week 1
39,14,Joel Selwood,MID,2,2,63,0,0,81,2017,Finals Week 1
40,14,Dom Sheed,MID,2,0,84,0,3,66,2017,Finals Week 1
