,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Brodie Grundy,RUC,4,2,105,0,2,81,2016,Round 14
1,2,Gary Ablett,MID,3,0,129,0,1,86,2016,Round 14
2,2,Sam Collins,KEYD,3,0,81,0,8,90,2016,Round 14
3,2,Luke Delaney,KEYD,3,1,49,0,5,93,2016,Round 14
4,2,Trent Dumont,MID,3,0,69,0,0,68,2016,Round 14
5,2,Bryce Gibbs,MID,3,0,126,0,1,84,2016,Round 14
6,2,Josh Green,FWD,3,0,80,0,0,87,2016,Round 14
7,2,Levi Greenwood,FWD,3,4,87,0,1,85,2016,Round 14
8,2,Brent Harvey,FWD,3,1,94,0,1,93,2016,Round 14
9,2,Sam Jacobs,RUC,3,0,89,0,6,85,2016,Round 14
10,2,Jonathon Marsh,KEYD,3,0,81,0,8,89,2016,Round 14
11,2,Stefan Martin,RUC,3,0,105,0,1,92,2016,Round 14
12,2,Anthony Miles,MID,3,0,107,0,0,71,2016,Round 14
13,2,Leigh Montagna,DEF,3,1,98,0,2,85,2016,Round 14
14,2,Shane Mumford,RUC,3,2,84,0,4,89,2016,Round 14
15,2,Alex Rance,KEYD,3,2,53,1,6,98,2016,Round 14
16,2,Joel Selwood,MID,3,1,113,0,1,82,2016,Round 14
17,2,Nathan Wilson,DEF,3,0,49,0,2,76,2016,Round 14
18,19,Jarryd Blair,FWD,2,0,83,0,1,82,2016,Round 14
19,19,Connor Blakely,MID,2,1,67,0,2,64,2016,Round 14
20,19,Mark Blicavs,MID,2,1,91,0,2,75,2016,Round 14
21,19,Nathan Broad,DEF,2,0,58,0,5,75,2016,Round 14
22,19,Ciaran Byrne,DEF,2,0,82,0,1,75,2016,Round 14
23,19,Trent Cotchin,MID,2,1,93,1,1,80,2016,Round 14
24,19,Jack Crisp,MID,2,0,86,2,1,87,2016,Round 14
25,19,Matt Crouch,MID,2,1,126,0,1,69,2016,Round 14
26,19,Patrick Dangerfield,MID,2,0,95,0,1,85,2016,Round 14
27,19,Richard Douglas,FWD,2,1,83,1,5,78,2016,Round 14
28,19,Luke Dunstan,MID,2,0,82,1,1,76,2016,Round 14
29,19,James Frawley,KEYD,2,0,57,0,10,100,2016,Round 14
30,19,Aaron Hall,MID,2,0,86,0,0,73,2016,Round 14
31,19,Eric Hipwood,KEYF,2,0,59,0,1,89,2016,Round 14
32,19,Daniel Howe,DEF,2,0,65,0,3,69,2016,Round 14
33,19,Jared Jansen,FWD,2,1,56,0,1,70,2016,Round 14
34,19,Sam Kerridge,MID,2,0,69,0,1,86,2016,Round 14
35,19,Matthew Kreuzer,RUC,2,1,74,0,5,77,2016,Round 14
36,19,Rhys Mathieson,MID,2,0,96,0,0,77,2016,Round 14
37,19,Ben McEvoy,RUC,2,0,57,0,2,70,2016,Round 14
38,19,Mitch McGovern,KEYF,2,1,81,0,0,82,2016,Round 14
39,19,Jordan Murdoch,FWD,2,0,74,0,0,80,2016,Round 14
40,19,Tom Phillips,FWD,2,0,92,0,2,68,2016,Round 14
41,19,Andrew Phillips,RUC,2,2,36,0,3,64,2016,Round 14
42,19,Jack Riewoldt,KEYF,2,2,119,0,2,94,2016,Round 14
43,19,Michael Rischitelli,MID,2,3,48,0,2,69,2016,Round 14
44,19,Tom Scully,MID,2,1,87,0,0,88,2016,Round 14
45,19,Dylan Shiel,MID,2,0,113,1,0,83,2016,Round 14
46,19,James Sicily,FWD,2,0,88,0,0,81,2016,Round 14
47,19,Rory Sloane,MID,2,0,139,0,2,78,2016,Round 14
48,19,Rhys Stanley,RUC,2,0,92,0,2,75,2016,Round 14
49,19,Scott D. Thompson,KEYD,2,1,63,0,10,97,2016,Round 14
50,19,Zach Tuohy,DEF,2,1,68,0,2,82,2016,Round 14
51,19,Nick Vlastuin,DEF,2,2,84,0,1,79,2016,Round 14
52,19,Andrew Walker,FWD,2,1,76,0,1,71,2016,Round 14
53,19,Michael Walters,FWD,2,0,119,0,0,82,2016,Round 14
54,19,Zac Williams,DEF,2,0,103,0,1,82,2016,Round 14
55,19,Mason Wood,FWD,2,1,86,0,0,88,2016,Round 14
56,19,Jack Ziebell,MID,2,2,108,0,2,76,2016,Round 14
57,58,David Astbury,KEYD,1,1,40,0,4,100,2016,Round 14
58,58,Hayden Ballantyne,FWD,1,1,75,0,0,82,2016,Round 14
59,58,Ryan Bastinac,MID,1,2,87,0,0,81,2016,Round 14
60,58,Grant Birchall,DEF,1,1,115,0,5,78,2016,Round 14
61,58,Luke Brown,DEF,1,1,48,0,0,81,2016,Round 14
62,58,Ben Brown,KEYF,1,0,79,0,3,88,2016,Round 14
63,58,Josh Bruce,KEYF,1,1,46,0,1,90,2016,Round 14
64,58,Shaun Burgoyne,DEF,1,0,83,0,1,82,2016,Round 14
65,58,Jeremy Cameron,KEYF,1,1,76,0,2,90,2016,Round 14
66,58,Levi Casboult,KEYF,1,1,51,0,2,89,2016,Round 14
67,58,Jonathon Ceglar,RUC,1,0,80,0,3,79,2016,Round 14
68,58,Zac Clarke,RUC,1,3,53,0,3,84,2016,Round 14
69,58,Travis Cloke,KEYF,1,1,81,0,0,93,2016,Round 14
70,58,Reece Conca,MID,1,2,46,1,0,70,2016,Round 14
71,58,Patrick Cripps,MID,1,3,67,0,0,88,2016,Round 14
72,58,Sam Day,KEYF,1,0,63,0,2,88,2016,Round 14
