,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Scott Pendlebury,MID,7,0,105,1,1,82,2015,Round 3
1,2,Dayne Beams,MID,5,1,126,0,2,90,2015,Round 3
2,2,Joel Selwood,MID,5,1,137,0,4,94,2015,Round 3
3,4,Travis Cloke,KEYF,4,1,104,0,1,88,2015,Round 3
4,4,Josh Hill,FWD,4,0,80,0,0,84,2015,Round 3
5,4,Angus Monfries,FWD,4,1,75,0,0,91,2015,Round 3
6,4,Jackson Nelson,DEF,4,0,44,0,1,82,2015,Round 3
7,4,Michael Rischitelli,MID,4,0,120,1,2,83,2015,Round 3
8,4,Devon Smith,FWD,4,1,110,2,2,83,2015,Round 3
9,4,Lindsay Thomas,FWD,4,3,71,0,2,87,2015,Round 3
10,11,Jed Adcock,FWD,3,0,52,0,1,92,2015,Round 3
11,11,Dennis Armfield,FWD,3,2,54,0,3,89,2015,Round 3
12,11,Daniel Cross,DEF,3,0,81,0,4,91,2015,Round 3
13,11,Joe Daniher,KEYF,3,3,59,0,1,93,2015,Round 3
14,11,Mitch Honeychurch,FWD,3,0,59,0,1,75,2015,Round 3
15,11,Billy Longer,RUC,3,3,71,0,1,87,2015,Round 3
16,11,David Mackay,MID,3,1,130,0,0,81,2015,Round 3
17,11,Cam McCarthy,KEYF,3,0,62,0,0,84,2015,Round 3
18,11,Luke McDonald,DEF,3,3,75,0,1,89,2015,Round 3
19,11,Jeremy McGovern,KEYD,3,0,65,0,5,53,2015,Round 3
20,11,Marc Murphy,MID,3,0,105,0,0,87,2015,Round 3
21,11,Nic Naitanui,RUC,3,1,76,0,4,79,2015,Round 3
22,11,Jay Schulz,KEYF,3,1,103,0,3,97,2015,Round 3
23,11,Zac Smith,RUC,3,0,83,0,3,94,2015,Round 3
24,11,Jack Steven,MID,3,2,138,1,0,78,2015,Round 3
25,11,Scott Thompson,MID,3,2,115,0,3,84,2015,Round 3
26,11,Callan Ward,MID,3,0,100,2,1,84,2015,Round 3
27,28,Harris Andrews,KEYD,2,0,52,0,1,90,2015,Round 3
28,28,David Armitage,MID,2,2,143,0,0,85,2015,Round 3
29,28,Craig Bird,FWD,2,0,95,0,1,90,2015,Round 3
30,28,Jarryd Blair,FWD,2,1,99,0,1,88,2015,Round 3
31,28,Andrew Carrazzo,MID,2,2,88,0,1,77,2015,Round 3
32,28,Trent Cotchin,MID,2,2,119,0,2,84,2015,Round 3
33,28,Stewart Crameri,FWD,2,0,62,0,1,90,2015,Round 3
34,28,Jack Crisp,MID,2,2,112,0,2,87,2015,Round 3
35,28,Patrick Dangerfield,MID,2,3,71,0,3,87,2015,Round 3
36,28,Chris Dawes,KEYF,2,2,41,0,2,84,2015,Round 3
37,28,Brad Ebert,MID,2,2,111,0,0,82,2015,Round 3
38,28,Lance Franklin,KEYF,2,1,117,0,0,94,2015,Round 3
39,28,Tyson Goldsack,DEF,2,1,40,0,6,93,2015,Round 3
40,28,Todd Goldstein,RUC,2,0,103,0,2,91,2015,Round 3
41,28,Brodie Grundy,RUC,2,4,102,0,3,81,2015,Round 3
42,28,Dyson Heppell,MID,2,0,97,0,0,84,2015,Round 3
43,28,Bachar Houli,DEF,2,0,104,1,2,91,2015,Round 3
44,28,Kieren Jack,MID,2,2,79,0,1,78,2015,Round 3
45,28,Liam Jones,KEYF,2,1,50,0,1,85,2015,Round 3
46,28,Nathan Krakouer,DEF,2,2,60,0,0,62,2015,Round 3
47,28,Rory Laird,DEF,2,0,43,0,2,82,2015,Round 3
48,28,Will Langford,MID,2,2,78,0,0,82,2015,Round 3
49,28,Scott Lycett,RUC,2,0,44,0,4,76,2015,Round 3
50,28,Jack Macrae,MID,2,0,78,0,0,90,2015,Round 3
51,28,Ivan Maric,RUC,2,1,67,0,2,88,2015,Round 3
52,28,Dustin Martin,FWD,2,3,108,0,1,84,2015,Round 3
53,28,Stefan Martin,RUC,2,2,107,0,0,81,2015,Round 3
54,28,Brandon Matera,FWD,2,0,53,0,0,85,2015,Round 3
55,28,Sam Mayes,DEF,2,0,53,0,3,85,2015,Round 3
56,28,Jaden McGrath,DEF,2,0,51,0,1,85,2015,Round 3
57,28,Trent McKenzie,DEF,2,1,64,0,2,79,2015,Round 3
58,28,Jarrad McVeigh,MID,2,1,111,0,1,85,2015,Round 3
59,28,Steven Morris,FWD,2,1,47,0,2,67,2015,Round 3
60,28,David Mundy,MID,2,0,102,0,3,83,2015,Round 3
61,28,Drew Petrie,KEYF,2,0,84,0,3,96,2015,Round 3
62,28,Jasper Pittard,DEF,2,1,92,2,7,87,2015,Round 3
63,28,Alex Rance,KEYD,2,1,77,0,8,100,2015,Round 3
64,28,Jack Redden,MID,2,3,49,0,3,74,2015,Round 3
65,28,Daniel Rich,DEF,2,1,80,0,1,82,2015,Round 3
66,28,Gary Rohan,FWD,2,0,60,0,3,86,2015,Round 3
67,28,Sam Rowe,KEYD,2,2,47,0,9,100,2015,Round 3
68,28,Koby Stevens,MID,2,0,58,0,2,89,2015,Round 3
69,28,Alan Toovey,DEF,2,0,71,0,5,94,2015,Round 3
70,28,Nick Vlastuin,DEF,2,2,26,0,2,81,2015,Round 3
71,28,Chad Wingard,FWD,2,1,72,0,1,96,2015,Round 3
72,28,Cameron Wood,RUC,2,1,65,0,5,76,2015,Round 3
73,28,Dayne Zorko,FWD,2,1,106,0,0,85,2015,Round 3
74,75,Patrick Ambrose,FWD,1,2,67,0,1,88,2015,Round 3
75,75,Jason Ashby,DEF,1,0,25,0,2,35,2015,Round 3
76,75,Mark Baguley,DEF,1,3,70,0,3,88,2015,Round 3
77,75,Michael Barlow,FWD,1,0,55,0,0,81,2015,Round 3
78,75,Ryan Bastinac,MID,1,2,64,4,3,84,2015,Round 3
79,75,Tom Bellchambers,RUC,1,2,66,0,0,79,2015,Round 3
80,75,Eddie Betts,FWD,1,0,60,0,3,96,2015,Round 3
81,75,Jed Bews,DEF,1,1,40,0,3,81,2015,Round 3
82,75,Jack Billings,FWD,1,0,78,0,2,81,2015,Round 3
83,75,Grant Birchall,DEF,1,0,106,1,2,81,2015,Round 3
84,75,Travis Boak,MID,1,1,78,0,0,81,2015,Round 3
85,75,Matthew Broadbent,DEF,1,0,113,5,1,85,2015,Round 3
86,75,Tim Broomhead,FWD,1,0,91,0,0,87,2015,Round 3
87,75,Ben Brown,KEYF,1,1,64,0,2,88,2015,Round 3
88,75,Tomas Bugg,DEF,1,2,64,0,2,88,2015,Round 3
89,75,Sam Butler,DEF,1,0,63,0,5,89,2015,Round 3
90,75,Ciaran Byrne,DEF,1,2,25,0,2,28,2015,Round 3
91,75,Charles Cameron,FWD,1,0,33,0,1,64,2015,Round 3
92,75,Alipate Carlile,KEYD,1,0,70,0,4,99,2015,Round 3
93,75,Jake Carlisle,KEYF,1,1,69,0,1,89,2015,Round 3
94,75,Jonathon Ceglar,RUC,1,1,84,0,1,88,2015,Round 3
95,75,Allen Christensen,FWD,1,1,79,0,2,83,2015,Round 3
96,75,Mitch Clark,KEYF,1,0,64,0,1,97,2015,Round 3
97,75,Travis Colyer,FWD,1,1,73,2,2,81,2015,Round 3
98,75,Adam Cooney,FWD,1,0,56,0,0,61,2015,Round 3
99,75,Aidan Corr,KEYD,1,1,34,0,3,88,2015,Round 3
100,75,Patrick Cripps,MID,1,0,81,0,1,75,2015,Round 3
101,75,Ben Cunnington,MID,1,1,64,0,1,79,2015,Round 3
102,75,Phil Davis,KEYD,1,2,44,0,8,97,2015,Round 3
103,75,Luke Delaney,KEYD,1,3,26,0,5,84,2015,Round 3
104,75,Sean Dempster,DEF,1,0,56,0,6,93,2015,Round 3
105,75,Tory Dickson,FWD,1,0,61,0,1,89,2015,Round 3
106,75,Sam Docherty,DEF,1,1,71,1,1,88,2015,Round 3
107,75,Richard Douglas,MID,1,0,88,0,4,72,2015,Round 3
108,75,Mitch Duncan,MID,1,2,73,1,1,90,2015,Round 3
109,75,Luke Dunstan,MID,1,2,82,1,0,81,2015,Round 3
110,75,Shane Edwards,FWD,1,3,87,0,1,75,2015,Round 3
111,75,Jamie Elliott,FWD,1,2,87,0,1,80,2015,Round 3
112,75,Dustin Fletcher,KEYD,1,1,70,0,7,87,2015,Round 3
113,75,Sam Frost,RUC,1,0,13,0,0,21,2015,Round 3
114,75,Nat Fyfe,MID,1,1,102,1,1,81,2015,Round 3
115,75,Colin Garland,DEF,1,0,75,0,3,92,2015,Round 3
116,75,Jeff Garlett,FWD,1,0,97,0,0,91,2015,Round 3
117,75,Bryce Gibbs,MID,1,2,86,0,1,79,2015,Round 3
118,75,Josh Gibson,KEYD,1,0,74,0,5,100,2015,Round 3
119,75,Sam Gibson,MID,1,0,100,1,1,91,2015,Round 3
120,75,Martin Gleeson,DEF,1,0,78,0,3,88,2015,Round 3
121,75,Brendon Goddard,MID,1,1,94,1,1,88,2015,Round 3
122,75,Robbie Gray,MID,1,0,71,0,0,81,2015,Round 3
123,75,Toby Greene,FWD,1,1,86,0,1,88,2015,Round 3
124,75,Ben Griffiths,KEYF,1,0,107,0,3,86,2015,Round 3
125,75,Shaun Grigg,MID,1,1,90,0,0,85,2015,Round 3
126,75,Dan Hannebery,MID,1,1,111,0,2,84,2015,Round 3
127,75,Kyle Hartigan,KEYD,1,0,63,0,2,100,2015,Round 3
128,75,Isaac Heeney,FWD,1,0,65,0,1,73,2015,Round 3
129,75,Stephen Hill,MID,1,1,149,3,1,85,2015,Round 3
130,75,Luke Hodge,MID,1,0,159,0,3,79,2015,Round 3
131,75,Jeremy Howe,DEF,1,0,76,0,5,90,2015,Round 3
132,75,Ben Howlett,FWD,1,1,102,0,0,80,2015,Round 3
133,75,Nathan Hrovat,FWD,1,2,47,0,2,84,2015,Round 3
134,75,Garrick Ibbotson,DEF,1,1,88,0,0,91,2015,Round 3
135,75,Ben Jacobs,MID,1,2,93,0,1,72,2015,Round 3
136,75,Mark Jamar,RUC,1,0,78,0,3,87,2015,Round 3
137,75,Michael Jamison,KEYD,1,1,18,0,5,89,2015,Round 3
138,75,Josh Jenkins,KEYF,1,1,43,0,2,86,2015,Round 3
139,75,Nathan Jones,MID,1,1,97,0,1,85,2015,Round 3
140,75,Lin Jong,MID,1,2,93,0,2,88,2015,Round 3
141,75,Jake Kelly,DEF,1,1,65,0,4,87,2015,Round 3
142,75,Josh Kelly,MID,1,0,67,0,1,83,2015,Round 3
143,75,James Kelly,MID,1,0,104,0,2,85,2015,Round 3
144,75,Josh P. Kennedy,MID,1,2,64,0,1,88,2015,Round 3
145,75,Josh J. Kennedy,KEYF,1,1,62,0,3,96,2015,Round 3
146,75,Jay Kennedy Harris,FWD,1,1,36,1,2,81,2015,Round 3
147,75,Kade Kolodjashnij,DEF,1,0,45,0,3,89,2015,Round 3
148,75,Tom Langdon,DEF,1,0,73,0,2,90,2015,Round 3
149,75,Jordan Lewis,MID,1,1,152,0,1,87,2015,Round 3
150,75,Tom Lonergan,KEYD,1,1,45,0,7,71,2015,Round 3
151,75,Tom J. Lynch,KEYF,1,2,93,2,4,95,2015,Round 3
152,75,Nick Malceski,DEF,1,0,59,0,1,74,2015,Round 3
153,75,Steven May,KEYD,1,2,74,0,7,93,2015,Round 3
154,75,Chris Mayne,FWD,1,0,77,0,1,84,2015,Round 3
155,75,Paddy McCartin,KEYF,1,1,36,0,2,75,2015,Round 3
156,75,Tom McDonald,KEYD,1,2,57,0,10,98,2015,Round 3
157,75,Patrick McGinnity,FWD,1,1,45,1,1,84,2015,Round 3
158,75,Ben McGlynn,FWD,1,0,79,0,3,79,2015,Round 3
159,75,Kamdyn McIntosh,MID,1,0,79,0,1,80,2015,Round 3
160,75,Daniel McStay,KEYF,1,1,21,0,1,89,2015,Round 3
161,75,Jake Melksham,MID,1,0,81,0,1,82,2015,Round 3
162,75,Tim Membrey,FWD,1,0,55,0,2,94,2015,Round 3
163,75,Zach Merrett,FWD,1,0,80,1,2,81,2015,Round 3
164,75,Anthony Miles,MID,1,2,87,0,0,87,2015,Round 3
165,75,Will Minson,RUC,1,1,84,0,11,96,2015,Round 3
166,75,Shane Mumford,RUC,1,3,82,0,2,86,2015,Round 3
167,75,Jordan Murdoch,MID,1,0,38,0,0,85,2015,Round 3
168,75,Robin Nahas,FWD,1,1,70,2,0,85,2015,Round 3
169,75,Lachie Neale,MID,1,1,162,0,0,75,2015,Round 3
170,75,Adam Oxley,MID,1,1,90,1,2,90,2015,Round 3
171,75,Rhys Palmer,FWD,1,0,98,0,0,81,2015,Round 3
172,75,Joel Patfull,KEYD,1,1,44,0,8,91,2015,Round 3
173,75,Matthew Pavlich,KEYF,1,2,67,0,2,87,2015,Round 3
174,75,Clancee Pearce,DEF,1,2,86,0,4,91,2015,Round 3
175,75,Danyle Pearce,MID,1,1,110,0,1,79,2015,Round 3
176,75,Andrew Phillips,RUC,1,0,35,0,0,54,2015,Round 3
177,75,Paul Puopolo,FWD,1,1,85,0,0,72,2015,Round 3
178,75,Mike Pyke,RUC,1,1,60,0,1,85,2015,Round 3
179,75,Dane Rampe,DEF,1,1,56,1,2,89,2015,Round 3
180,75,Jack Riewoldt,KEYF,1,1,74,0,2,97,2015,Round 3
181,75,Cyril Rioli,FWD,1,0,92,0,0,80,2015,Round 3
182,75,Mitch Robinson,FWD,1,3,47,0,1,78,2015,Round 3
183,75,Jarryd Roughead,KEYF,1,2,140,1,1,94,2015,Round 3
184,75,Paddy Ryder,RUC,1,1,78,0,6,93,2015,Round 3
185,75,Ahmed Saad,FWD,1,2,50,1,1,83,2015,Round 3
186,75,Christian Salem,DEF,1,1,60,0,0,83,2015,Round 3
187,75,Brad Sheppard,DEF,1,0,49,1,4,85,2015,Round 3
188,75,Rory Sloane,MID,1,0,130,2,0,78,2015,Round 3
189,75,Brent Staker,FWD,1,2,27,0,2,82,2015,Round 3
190,75,Brent Stanton,MID,1,1,115,0,1,82,2015,Round 3
191,75,Ben Stratton,DEF,1,0,47,0,7,94,2015,Round 3
192,75,Matt Taberner,KEYF,1,1,73,0,1,89,2015,Round 3
193,75,Daniel Talia,KEYD,1,1,51,0,9,93,2015,Round 3
194,75,Harry Taylor,KEYD,1,0,82,0,7,100,2015,Round 3
195,75,Jackson Thurlow,DEF,1,0,90,0,2,90,2015,Round 3
196,75,Kurt Tippett,KEYF,1,1,54,0,1,90,2015,Round 3
197,75,Jackson Trengove,KEYD,1,3,51,0,5,92,2015,Round 3
198,75,Zach Tuohy,DEF,1,0,41,0,4,95,2015,Round 3
199,75,Kayne Turner,FWD,1,0,56,0,0,82,2015,Round 3
200,75,Nathan Van Berlo,MID,1,0,63,0,2,81,2015,Round 3
201,75,Travis Varcoe,FWD,1,0,101,0,2,85,2015,Round 3
202,75,Bernie Vince,MID,1,5,79,0,1,76,2015,Round 3
203,75,Taylor Walker,KEYF,1,1,49,0,1,91,2015,Round 3
204,75,Andrew Walker,FWD,1,1,77,2,0,79,2015,Round 3
205,75,Michael Walters,FWD,1,0,89,3,0,82,2015,Round 3
206,75,Lukas Webb,DEF,1,0,42,0,3,72,2015,Round 3
207,75,Jesse White,KEYF,1,0,63,1,0,84,2015,Round 3
208,75,Lachie Whitfield,MID,1,1,128,2,1,86,2015,Round 3
209,75,Marley Williams,DEF,1,1,53,1,2,87,2015,Round 3
210,75,Ollie Wines,MID,1,0,80,0,0,65,2015,Round 3
211,75,Nathan Wright,DEF,1,1,20,0,2,24,2015,Round 3
212,75,Sam Wright,DEF,1,1,60,3,3,71,2015,Round 3
213,75,Matthew Wright,FWD,1,1,21,0,0,23,2015,Round 3
