,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Joel Selwood,MID,6,1,121,1,2,89,2013,Round 13
1,2,Trent Cotchin,MID,4,1,78,0,2,85,2013,Round 13
2,2,Dean Cox,RUC,4,0,123,0,0,83,2013,Round 13
3,4,Hayden Ballantyne,FWD,3,1,47,0,2,85,2013,Round 13
4,4,Adam Cooney,MID,3,1,91,1,1,87,2013,Round 13
5,4,Michael Firrito,DEF,3,1,63,0,2,89,2013,Round 13
6,4,Colin Garland,DEF,3,0,117,2,7,94,2013,Round 13
7,4,Tom Hawkins,KEYF,3,0,66,0,0,88,2013,Round 13
8,4,Jack Hombsch,KEYD,3,1,63,0,8,95,2013,Round 13
9,4,Steve Johnson,MID,3,1,129,1,2,84,2013,Round 13
10,4,Justin Koschitzke,KEYF,3,2,43,0,1,83,2013,Round 13
11,4,Jamie Macmillan,MID,3,0,87,0,0,84,2013,Round 13
12,4,Leigh Montagna,MID,3,0,146,1,0,90,2013,Round 13
13,4,Andrew Moore,MID,3,1,80,0,1,84,2013,Round 13
14,4,Nic Naitanui,RUC,3,0,91,0,3,74,2013,Round 13
15,4,Drew Petrie,KEYF,3,0,67,0,2,100,2013,Round 13
16,4,Jake Spencer,RUC,3,1,84,0,2,86,2013,Round 13
17,4,Colin Sylvia,FWD,3,0,114,2,3,86,2013,Round 13
18,19,Jonathan Brown,KEYF,2,0,76,0,1,97,2013,Round 13
19,19,Alipate Carlile,KEYD,2,0,46,0,0,89,2013,Round 13
20,19,Allen Christensen,FWD,2,1,76,0,0,80,2013,Round 13
21,19,Zac Clarke,RUC,2,1,106,0,2,81,2013,Round 13
22,19,Chris Dawes,KEYF,2,0,26,0,1,69,2013,Round 13
23,19,Sam Docherty,DEF,2,1,53,0,1,78,2013,Round 13
24,19,Robbie Gray,FWD,2,1,99,0,2,80,2013,Round 13
25,19,Brent Guerra,DEF,2,0,66,0,2,73,2013,Round 13
26,19,Jack Gunston,FWD,2,0,98,1,0,84,2013,Round 13
27,19,Brent Harvey,FWD,2,1,58,0,0,89,2013,Round 13
28,19,Josh Hunt,DEF,2,0,87,0,3,81,2013,Round 13
29,19,Lachie Hunter,FWD,2,0,86,0,1,79,2013,Round 13
30,19,Garrick Ibbotson,DEF,2,1,103,1,4,99,2013,Round 13
31,19,Clinton Jones,MID,2,0,53,1,1,77,2013,Round 13
32,19,Daniel Kerr,MID,2,2,67,0,1,73,2013,Round 13
33,19,Tom Liberatore,MID,2,0,74,0,2,82,2013,Round 13
