,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Rhys Stanley,RUC,5,0,63,0,3,41,2022,Round 19
1,1,Bailey J. Williams,RUC,5,1,108,0,1,70,2022,Round 19
2,3,Lance Franklin,KEYF,4,1,75,0,2,87,2022,Round 19
3,3,Isaac Heeney,FWD,4,0,101,0,2,83,2022,Round 19
4,3,Harry Himmelberg,KEYF,4,1,103,4,5,91,2022,Round 19
5,3,Ben Hobbs,FWD,4,3,55,1,1,65,2022,Round 19
6,3,Dylan Stephens,MID,4,1,108,1,4,73,2022,Round 19
7,3,Jack Ziebell,FWD,4,0,108,0,1,85,2022,Round 19
8,9,Ben Ainsworth,FWD,3,1,49,0,0,76,2022,Round 19
9,9,Noah Anderson,MID,3,2,109,0,0,87,2022,Round 19
10,9,Marcus Bontempelli,MID,3,0,125,0,9,86,2022,Round 19
11,9,Charlie Cameron,FWD,3,0,99,0,1,86,2022,Round 19
12,9,Noah Cumberland,FWD,3,2,71,0,0,81,2022,Round 19
13,9,Tom De Koning,RUC,3,4,53,0,4,78,2022,Round 19
14,9,Rory Laird,MID,3,1,138,0,0,80,2022,Round 19
15,9,Darcy Macpherson,FWD,3,2,31,0,0,58,2022,Round 19
16,9,Rhys Mathieson,FWD,3,2,73,0,0,74,2022,Round 19
17,9,Ben McEvoy,RUC,3,0,60,0,3,74,2022,Round 19
18,9,Ned McHenry,FWD,3,0,50,0,1,80,2022,Round 19
19,9,Harry McKay,KEYF,3,2,98,0,2,86,2022,Round 19
20,9,Alex Neal-Bullen,FWD,3,3,55,0,0,77,2022,Round 19
21,9,Braydon Preuss,RUC,3,3,105,0,0,78,2022,Round 19
22,9,Daniel Rich,DEF,3,0,57,0,4,74,2022,Round 19
23,9,Ed Richards,DEF,3,0,106,1,5,87,2022,Round 19
24,9,Jarrod Witts,RUC,3,0,121,0,0,87,2022,Round 19
25,26,Taylor Adams,MID,2,1,82,0,0,82,2022,Round 19
26,26,Aliir Aliir,KEYD,2,3,102,0,4,97,2022,Round 19
27,26,Noah Answerth,DEF,2,3,51,0,2,79,2022,Round 19
28,26,Tom Atkins,DEF,2,1,92,0,1,70,2022,Round 19
29,26,Zac Bailey,FWD,2,1,96,0,0,80,2022,Round 19
30,26,Tom Barrass,KEYD,2,0,95,0,11,97,2022,Round 19
31,26,James Blanck,KEYD,2,1,37,0,5,88,2022,Round 19
32,26,Andrew Brayshaw,MID,2,2,98,0,2,78,2022,Round 19
33,26,Kieren Briggs,RUC,2,0,50,0,3,65,2022,Round 19
34,26,Dan Butler,FWD,2,1,88,0,1,83,2022,Round 19
35,26,Heath Chapman,DEF,2,0,62,1,0,89,2022,Round 19
36,26,Jordan Clark,DEF,2,1,96,0,4,90,2022,Round 19
37,26,Brad Close,FWD,2,2,74,0,1,81,2022,Round 19
38,26,Mason Cox,RUC,2,1,60,0,4,78,2022,Round 19
39,26,Jamie Cripps,FWD,2,1,52,0,0,86,2022,Round 19
40,26,Jack Crisp,MID,2,2,80,1,0,84,2022,Round 19
41,26,Brad Crouch,MID,2,0,147,0,0,76,2022,Round 19
42,26,Nick Daicos,DEF,2,0,82,2,0,85,2022,Round 19
43,26,Sean Darcy,RUC,2,0,68,0,3,83,2022,Round 19
44,26,Jack Darling,KEYF,2,2,53,0,1,100,2022,Round 19
45,26,Charlie Dixon,KEYF,2,3,94,0,8,86,2022,Round 19
46,26,Luke Foley,DEF,2,0,26,0,1,82,2022,Round 19
47,26,Darcy Gardiner,KEYD,2,0,56,0,1,81,2022,Round 19
48,26,Hugh Greenwood,MID,2,0,95,0,0,70,2022,Round 19
49,26,Dylan Grimes,KEYD,2,0,69,0,6,81,2022,Round 19
50,26,Jack Gunston,KEYF,2,0,118,0,4,86,2022,Round 19
51,26,Aaron Hall,DEF,2,0,122,1,2,80,2022,Round 19
