,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Reece Conca,MID,4,1,89,0,1,79,2013,Round 14
1,1,Mathew Stokes,MID,4,2,95,0,1,88,2013,Round 14
2,1,Andrew Swallow,MID,4,1,90,1,1,75,2013,Round 14
3,1,Ty Vickery,KEYF,4,1,119,0,0,85,2013,Round 14
4,1,Ollie Wines,MID,4,0,108,0,2,55,2013,Round 14
5,6,Jonathon Ceglar,RUC,3,1,66,0,4,110,2013,Round 14
6,6,Allen Christensen,FWD,3,1,135,0,0,87,2013,Round 14
7,6,Brad Crouch,MID,3,0,121,0,1,83,2013,Round 14
8,6,Nick Dal Santo,MID,3,0,117,2,0,87,2013,Round 14
9,6,Aaron Edwards,FWD,3,0,84,0,1,93,2013,Round 14
10,6,Ryan Griffen,MID,3,2,136,0,3,87,2013,Round 14
11,6,Jack Macrae,MID,3,1,78,0,1,78,2013,Round 14
12,6,Patrick McGinnity,DEF,3,0,51,0,1,90,2013,Round 14
13,6,Tom Mitchell,FWD,3,0,89,0,0,83,2013,Round 14
14,6,Jack Redden,MID,3,0,87,0,1,82,2013,Round 14
15,6,Jack Riewoldt,KEYF,3,1,117,0,2,97,2013,Round 14
16,6,David Rodan,MID,3,0,87,5,1,68,2013,Round 14
17,6,Lindsay Thomas,FWD,3,1,85,1,0,88,2013,Round 14
18,19,Gary Ablett,MID,2,1,109,3,2,97,2013,Round 14
19,19,Travis Cloke,KEYF,2,1,63,0,1,98,2013,Round 14
20,19,Dean Cox,RUC,2,0,104,0,0,84,2013,Round 14
21,19,Hayden Crozier,FWD,2,0,67,1,0,83,2013,Round 14
22,19,Chris Dawes,KEYF,2,2,78,0,1,87,2013,Round 14
23,19,Zac Dawson,KEYD,2,2,26,0,12,96,2013,Round 14
24,19,Brad Ebert,MID,2,2,137,1,0,87,2013,Round 14
25,19,Shane Edwards,FWD,2,1,77,0,1,91,2013,Round 14
26,19,Andrew Gaff,MID,2,0,97,3,1,88,2013,Round 14
27,19,Max Gawn,RUC,2,2,100,0,4,84,2013,Round 14
28,19,Bryce Gibbs,MID,2,0,119,0,0,82,2013,Round 14
29,19,Todd Goldstein,RUC,2,0,83,0,3,100,2013,Round 14
30,19,Jack Gunston,FWD,2,0,75,0,1,86,2013,Round 14
31,19,David Hale,RUC,2,2,57,0,3,82,2013,Round 14
32,19,Dan Hannebery,MID,2,0,83,0,1,85,2013,Round 14
33,19,Tom Hawkins,KEYF,2,2,55,0,0,91,2013,Round 14
34,19,Garrick Ibbotson,DEF,2,1,95,1,0,98,2013,Round 14
35,19,Kieren Jack,MID,2,1,86,0,1,88,2013,Round 14
36,19,Michael Johnson,KEYD,2,0,80,0,0,90,2013,Round 14
37,19,Nathan Jones,MID,2,2,78,1,0,90,2013,Round 14
38,19,James Kelly,MID,2,1,100,0,4,76,2013,Round 14
39,19,Dean Kent,FWD,2,1,33,0,1,72,2013,Round 14
40,19,Nick Kommer,FWD,2,2,59,2,0,84,2013,Round 14
41,19,Matthew Kreuzer,RUC,2,0,105,0,5,78,2013,Round 14
42,19,Jordan Lewis,MID,2,1,61,0,1,87,2013,Round 14
43,19,Jordan Lisle,KEYF,2,0,68,0,3,86,2013,Round 14
44,19,Kyle Martin,FWD,2,1,46,0,2,59,2013,Round 14
