,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Trent Cotchin,MID,5,1,110,0,1,90,2012,Round 5
1,2,Tom Bellchambers,RUC,4,1,86,0,3,83,2012,Round 5
2,2,Daniel Cross,MID,4,1,109,0,2,91,2012,Round 5
3,2,Patrick Dangerfield,MID,4,2,143,0,0,86,2012,Round 5
4,2,Ashley McGrath,FWD,4,0,66,0,1,86,2012,Round 5
5,2,Drew Petrie,KEYF,4,0,110,0,3,85,2012,Round 5
6,2,Jack Redden,MID,4,2,93,0,2,84,2012,Round 5
7,2,Jack Riewoldt,KEYF,4,0,88,0,1,92,2012,Round 5
8,9,Leigh Adams,FWD,3,1,70,0,2,71,2012,Round 5
9,9,Simon Black,MID,3,0,103,0,3,85,2012,Round 5
10,9,Tomas Bugg,DEF,3,0,96,1,3,89,2012,Round 5
11,9,Allen Christensen,FWD,3,2,101,0,1,83,2012,Round 5
12,9,Nick Dal Santo,MID,3,0,103,1,2,82,2012,Round 5
13,9,Sam Day,KEYF,3,0,54,0,4,82,2012,Round 5
14,9,Brendon Goddard,DEF,3,2,58,0,1,88,2012,Round 5
15,9,Toby Greene,MID,3,2,90,3,1,75,2012,Round 5
16,9,Ashton Hams,FWD,3,0,53,0,3,91,2012,Round 5
17,9,Chris Judd,MID,3,1,61,0,0,89,2012,Round 5
18,9,Jordie McKenzie,MID,3,3,64,0,5,83,2012,Round 5
19,9,Matthew Pavlich,KEYF,3,0,100,1,0,80,2012,Round 5
20,9,Jared Rivers,KEYD,3,2,59,0,7,94,2012,Round 5
21,9,Scott Selwood,MID,3,3,105,0,1,87,2012,Round 5
22,9,Joel Selwood,MID,3,2,69,0,2,78,2012,Round 5
23,9,Rory Sloane,MID,3,0,106,1,2,87,2012,Round 5
24,9,Beau Waters,DEF,3,1,79,2,4,89,2012,Round 5
25,9,Trent West,RUC,3,0,86,0,4,84,2012,Round 5
26,9,David Zaharakis,MID,3,1,104,0,0,81,2012,Round 5
27,28,Jed Adcock,DEF,2,1,96,0,3,85,2012,Round 5
28,28,David Armitage,MID,2,0,122,1,0,77,2012,Round 5
29,28,Hayden Ballantyne,FWD,2,0,57,0,0,77,2012,Round 5
30,28,Todd Banfield,FWD,2,2,53,0,1,87,2012,Round 5
31,28,Jarryd Blair,FWD,2,1,54,1,2,77,2012,Round 5
32,28,Travis Boak,MID,2,1,86,1,1,83,2012,Round 5
33,28,Jude Bolton,FWD,2,1,93,0,1,83,2012,Round 5
34,28,Luke Breust,FWD,2,0,58,0,3,83,2012,Round 5
35,28,Jonathan Brown,KEYF,2,1,59,0,1,90,2012,Round 5
36,28,Jeremy Cameron,KEYF,2,1,92,0,1,90,2012,Round 5
37,28,Paul Chapman,FWD,2,2,111,1,1,88,2012,Round 5
38,28,Luke Dahlhaus,FWD,2,1,62,0,1,82,2012,Round 5
39,28,Phil Davis,KEYD,2,0,67,0,4,89,2012,Round 5
40,28,Brandon Ellis,DEF,2,0,47,0,0,50,2012,Round 5
41,28,Michael Firrito,DEF,2,0,83,5,4,100,2012,Round 5
42,28,Jonathan Giles,RUC,2,2,89,0,5,89,2012,Round 5
43,28,Hamish Hartlett,MID,2,1,48,0,2,84,2012,Round 5
44,28,Lenny Hayes,MID,2,1,115,0,1,78,2012,Round 5
45,28,Shaun Higgins,FWD,2,2,89,1,1,81,2012,Round 5
46,28,Jack Hombsch,KEYD,2,1,59,0,7,95,2012,Round 5
47,28,Karmichael Hunt,MID,2,1,63,0,3,73,2012,Round 5
48,28,Mark Jamar,RUC,2,2,84,0,4,82,2012,Round 5
49,28,Lachlan Keeffe,KEYD,2,0,46,0,4,87,2012,Round 5
50,28,Daniel Kerr,MID,2,0,89,1,3,87,2012,Round 5
51,28,Brian Lake,KEYD,2,0,94,0,2,92,2012,Round 5
