,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Patrick Dangerfield,FWD,7,1,117,0,2,84,2018,Round 10
1,1,Nat Fyfe,MID,7,2,128,0,2,92,2018,Round 10
2,3,Jake Lever,KEYD,6,0,72,0,6,86,2018,Round 10
3,3,Rory Lobb,RUC,6,1,98,0,2,85,2018,Round 10
4,5,James Sicily,DEF,5,0,80,0,5,87,2018,Round 10
5,6,Dayne Beams,MID,4,1,127,0,2,83,2018,Round 10
6,6,Bailey Dale,FWD,4,1,49,0,0,74,2018,Round 10
7,6,Nick Haynes,DEF,4,0,61,1,6,82,2018,Round 10
8,6,George Hewett,MID,4,1,93,0,0,88,2018,Round 10
9,6,Stefan Martin,RUC,4,0,137,0,8,92,2018,Round 10
10,6,Toby Nankervis,RUC,4,2,107,0,0,89,2018,Round 10
11,6,Lachie Plowman,DEF,4,0,76,2,15,94,2018,Round 10
12,6,Mitch Robinson,FWD,4,2,120,0,3,81,2018,Round 10
13,6,Tom Stewart,DEF,4,3,118,0,6,84,2018,Round 10
14,6,Scott D. Thompson,KEYD,4,0,63,0,8,92,2018,Round 10
15,16,Gary Ablett,MID,3,2,107,0,0,76,2018,Round 10
16,16,Logan Austin,KEYD,3,0,97,0,9,92,2018,Round 10
17,16,Tom Boyd,RUC,3,1,65,0,6,87,2018,Round 10
18,16,Charlie Curnow,KEYF,3,2,47,0,2,94,2018,Round 10
19,16,Lance Franklin,KEYF,3,3,51,1,2,92,2018,Round 10
20,16,Eric Hipwood,KEYF,3,0,42,0,3,78,2018,Round 10
21,16,Ben Jacobs,MID,3,4,114,0,1,85,2018,Round 10
22,16,Scott Lycett,RUC,3,2,77,0,2,64,2018,Round 10
23,16,Chris Mayne,MID,3,1,88,0,3,83,2018,Round 10
24,16,Harry McKay,KEYF,3,3,37,0,1,67,2018,Round 10
25,16,Jordan Roughead,RUC,3,1,70,0,7,86,2018,Round 10
26,16,Matthew Scharenberg,DEF,3,2,91,0,7,90,2018,Round 10
27,16,Callum Sinclair,RUC,3,3,60,0,2,88,2018,Round 10
28,16,Robbie Tarrant,KEYD,3,1,50,0,8,93,2018,Round 10
29,16,Lewis Taylor,FWD,3,1,59,0,1,85,2018,Round 10
