,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Ben Brown,KEYF,5,1,72,0,2,97,2018,Round 7
1,1,Mark Hutchings,MID,5,0,126,0,1,87,2018,Round 7
2,3,Max Gawn,RUC,4,0,111,0,0,86,2018,Round 7
3,3,Tim O'Brien,KEYF,4,2,48,0,3,74,2018,Round 7
4,3,Callum Sinclair,RUC,4,2,112,0,4,89,2018,Round 7
5,3,Dayne Zorko,MID,4,1,176,0,0,90,2018,Round 7
6,7,Aidan Corr,KEYD,3,2,36,0,4,82,2018,Round 7
7,7,Jamie Cripps,FWD,3,0,91,2,0,88,2018,Round 7
8,7,Luke Dunstan,MID,3,0,100,0,3,76,2018,Round 7
9,7,Tim English,RUC,3,3,39,0,4,69,2018,Round 7
10,7,Nat Fyfe,MID,3,2,128,0,2,83,2018,Round 7
11,7,Dylan Grimes,DEF,3,1,69,0,3,85,2018,Round 7
12,7,Jack Gunston,KEYF,3,1,61,0,2,89,2018,Round 7
13,7,Jesse Hogan,KEYF,3,0,110,0,2,86,2018,Round 7
14,7,Ethan Hughes,DEF,3,0,42,0,3,76,2018,Round 7
15,7,Josh J. Kennedy,KEYF,3,1,64,0,1,86,2018,Round 7
16,7,Scott Lycett,RUC,3,3,80,1,0,82,2018,Round 7
17,7,Jamie Macmillan,DEF,3,1,58,1,5,85,2018,Round 7
18,7,Stefan Martin,RUC,3,1,130,0,1,85,2018,Round 7
19,7,Ben McEvoy,RUC,3,0,75,0,6,83,2018,Round 7
20,7,Zach Merrett,MID,3,0,64,1,2,74,2018,Round 7
21,7,Jordan Murdoch,FWD,3,0,96,0,3,77,2018,Round 7
22,7,Scott Selwood,MID,3,0,82,0,2,78,2018,Round 7
23,7,Tim Taranto,MID,3,1,93,0,0,86,2018,Round 7
24,25,Ben Ainsworth,FWD,2,0,90,0,1,79,2018,Round 7
25,25,Flynn Appleby,DEF,2,1,51,1,2,76,2018,Round 7
