,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Michael Walters,FWD,5,3,145,2,1,87,2017,Round 15
1,2,Mitch Hannan,FWD,4,2,53,0,1,87,2017,Round 15
2,2,Stefan Martin,RUC,4,1,74,0,1,91,2017,Round 15
3,2,Callan Ward,MID,4,1,119,1,0,90,2017,Round 15
4,5,Hayden Ballantyne,FWD,3,2,56,0,1,75,2017,Round 15
5,5,Luke Dahlhaus,FWD,3,3,81,2,2,82,2017,Round 15
6,5,George Hewett,FWD,3,3,113,0,0,85,2017,Round 15
7,5,Eric Hipwood,KEYF,3,1,74,0,0,88,2017,Round 15
8,5,Jason Johannisen,DEF,3,0,51,0,3,80,2017,Round 15
9,5,Liam Jones,KEYD,3,0,92,0,10,98,2017,Round 15
10,5,Jake Lever,KEYD,3,0,72,0,4,96,2017,Round 15
11,5,Jack Macrae,MID,3,1,99,0,0,79,2017,Round 15
12,5,Jack Martin,FWD,3,1,117,0,0,89,2017,Round 15
13,5,Tom McDonald,KEYD,3,4,77,0,5,94,2017,Round 15
14,5,Brad Sheppard,DEF,3,1,67,0,4,91,2017,Round 15
15,5,Jack Steven,MID,3,1,63,2,2,80,2017,Round 15
16,5,Nathan Vardy,RUC,3,0,73,0,3,71,2017,Round 15
17,5,Josh Walker,KEYF,3,0,67,0,2,86,2017,Round 15
18,5,Jobe Watson,MID,3,1,125,0,2,73,2017,Round 15
19,5,Matthew White,MID,3,0,93,0,2,80,2017,Round 15
20,5,Elliot Yeo,DEF,3,1,78,0,0,85,2017,Round 15
21,5,Jack Ziebell,MID,3,4,62,0,3,81,2017,Round 15
22,23,Mark Baguley,DEF,2,1,47,0,1,85,2017,Round 15
23,23,Tom Barrass,KEYD,2,0,52,0,4,82,2017,Round 15
24,23,Tom Bellchambers,RUC,2,2,55,0,3,89,2017,Round 15
25,23,Jarrod Berry,MID,2,0,60,0,2,69,2017,Round 15
26,23,Luke Breust,FWD,2,0,104,0,0,77,2017,Round 15
27,23,Zaine Cordy,KEYD,2,2,75,0,11,91,2017,Round 15
28,23,Aidan Corr,KEYD,2,0,63,0,6,85,2017,Round 15
29,23,Trent Cotchin,MID,2,0,81,1,0,84,2017,Round 15
30,23,Patrick Cripps,MID,2,1,114,0,3,91,2017,Round 15
31,23,Patrick Dangerfield,MID,2,0,142,2,1,81,2017,Round 15
32,23,Joe Daniher,KEYF,2,5,61,0,2,95,2017,Round 15
33,23,Jack Darling,KEYF,2,2,93,0,4,97,2017,Round 15
34,23,Ryan Davis,DEF,2,0,60,0,1,75,2017,Round 15
35,23,Brayden Fiorini,MID,2,0,112,0,0,79,2017,Round 15
36,23,Jarryn Geary,DEF,2,1,73,1,0,86,2017,Round 15
37,23,Sam Gilbert,KEYD,2,1,60,0,2,59,2017,Round 15
38,23,Jade Gresham,FWD,2,1,71,3,4,80,2017,Round 15
39,23,Dylan Grimes,DEF,2,0,55,0,7,88,2017,Round 15
40,23,Heath Grundy,KEYD,2,0,77,0,6,94,2017,Round 15
41,23,Jarrod Harbrow,DEF,2,0,88,3,0,87,2017,Round 15
42,23,Blake Hardwick,DEF,2,0,76,0,3,87,2017,Round 15
43,23,Nick Haynes,DEF,2,0,108,2,6,86,2017,Round 15
44,23,Jarman Impey,FWD,2,0,65,1,2,75,2017,Round 15
45,23,Kieren Jack,FWD,2,0,125,0,0,86,2017,Round 15
46,23,Steve Johnson,FWD,2,1,87,0,1,79,2017,Round 15
47,23,Zak Jones,MID,2,1,106,1,2,78,2017,Round 15
48,23,Ryan Lester,FWD,2,0,71,0,1,84,2017,Round 15
49,23,Jordan Lewis,MID,2,2,52,0,1,91,2017,Round 15
50,23,Sam Lloyd,FWD,2,0,74,0,0,81,2017,Round 15
51,23,Tom J. Lynch,KEYF,2,1,117,0,0,100,2017,Round 15
52,23,David Mackay,MID,2,1,77,0,0,88,2017,Round 15
53,23,Caleb Marchbank,KEYD,2,2,44,0,6,70,2017,Round 15
54,23,Rhys Mathieson,FWD,2,0,78,0,2,81,2017,Round 15
55,23,Ben McEvoy,RUC,2,0,68,0,2,81,2017,Round 15
56,23,Toby McLean,FWD,2,0,88,0,1,77,2017,Round 15
57,23,Daniel McStay,KEYD,2,2,75,0,9,92,2017,Round 15
58,23,Sam Mitchell,MID,2,4,66,1,2,81,2017,Round 15
59,23,Dale Morris,KEYD,2,0,53,0,10,96,2017,Round 15
60,23,Shane Mumford,RUC,2,2,84,0,5,84,2017,Round 15
61,23,Marc Murphy,MID,2,0,130,0,0,90,2017,Round 15
62,23,Jake Neade,FWD,2,0,64,0,1,61,2017,Round 15
63,23,Nic Newman,MID,2,0,116,0,3,85,2017,Round 15
64,23,Luke Parker,MID,2,0,148,0,1,90,2017,Round 15
65,23,Jonathon Patton,KEYF,2,1,93,0,2,92,2017,Round 15
66,23,Cameron Pedersen,KEYF,2,1,65,0,1,86,2017,Round 15
67,23,Drew Petrie,KEYF,2,0,110,0,12,90,2017,Round 15
68,23,Alex Rance,KEYD,2,0,83,0,10,96,2017,Round 15
69,23,Jack Redden,MID,2,1,94,0,1,84,2017,Round 15
70,23,Sam Reid,KEYF,2,0,76,0,4,95,2017,Round 15
71,23,Nick Robertson,DEF,2,0,84,0,0,81,2017,Round 15
72,23,Luke Shuey,MID,2,1,99,0,1,84,2017,Round 15
73,23,Steele Sidebottom,MID,2,0,100,0,3,92,2017,Round 15
74,23,Lee Spurr,DEF,2,1,111,0,3,94,2017,Round 15
75,23,Adam Tomlinson,KEYD,2,0,73,0,2,92,2017,Round 15
76,23,Zach Tuohy,DEF,2,1,64,0,1,93,2017,Round 15
77,23,Dom Tyson,MID,2,1,86,1,0,76,2017,Round 15
