,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Matthew Cottrell,FWD,3,0,86,0,3,95,2023,Finals Week 1
1,1,Tom De Koning,RUC,3,1,67,0,4,71,2023,Finals Week 1
2,1,Willem Drew,MID,3,1,76,0,0,89,2023,Finals Week 1
3,1,Rowan Marshall,RUC,3,1,138,0,0,86,2023,Finals Week 1
4,1,Todd Marshall,KEYF,3,0,67,0,0,74,2023,Finals Week 1
5,1,Mitch McGovern,DEF,3,2,65,0,4,82,2023,Finals Week 1
6,1,Callum Mills,MID,3,0,88,0,0,82,2023,Finals Week 1
7,1,Clayton Oliver,MID,3,3,132,0,1,84,2023,Finals Week 1
8,1,Christian Petracca,MID,3,1,94,0,0,82,2023,Finals Week 1
9,1,Sam Powell-Pepper,FWD,3,3,68,0,1,85,2023,Finals Week 1
10,1,Sebastian Ross,MID,3,1,82,0,0,73,2023,Finals Week 1
11,1,Connor Rozee,MID,3,1,93,0,1,87,2023,Finals Week 1
12,13,Callum Ah Chee,FWD,2,1,49,0,2,69,2023,Finals Week 1
13,13,Aliir Aliir,KEYD,2,1,58,0,7,100,2023,Finals Week 1
14,13,Toby Bedford,FWD,2,0,80,0,0,81,2023,Finals Week 1
15,13,Miles Bergman,DEF,2,2,65,0,2,83,2023,Finals Week 1
16,13,Nick Blakey,DEF,2,0,76,2,2,63,2023,Finals Week 1
17,13,Angus Brayshaw,MID,2,0,7,0,0,7,2023,Finals Week 1
18,13,Dan Butler,FWD,2,0,47,0,2,78,2023,Finals Week 1
19,13,Charlie Cameron,FWD,2,2,71,0,2,83,2023,Finals Week 1
20,13,Adam Cerra,MID,2,1,104,0,0,73,2023,Finals Week 1
21,13,Keidean Coleman,DEF,2,0,73,0,1,78,2023,Finals Week 1
22,13,Mason Cox,RUC,2,1,62,0,5,67,2023,Finals Week 1
23,13,Brent Daniels,FWD,2,1,89,0,1,86,2023,Finals Week 1
24,13,Michael Hibberd,DEF,2,0,45,0,6,93,2023,Finals Week 1
25,13,Connor Idun,DEF,2,1,67,0,4,86,2023,Finals Week 1
26,13,Scott Lycett,RUC,2,1,102,0,1,76,2023,Finals Week 1
27,13,Steven May,KEYD,2,0,72,0,13,100,2023,Finals Week 1
28,13,Justin McInerney,MID,2,1,51,0,1,80,2023,Finals Week 1
29,13,Lewis Melican,KEYD,2,0,45,0,5,87,2023,Finals Week 1
30,13,Brody Mihocek,KEYF,2,2,77,0,1,88,2023,Finals Week 1
31,13,Alex Neal-Bullen,FWD,2,0,76,0,0,82,2023,Finals Week 1
32,13,Mitch Owens,KEYF,2,0,69,0,4,87,2023,Finals Week 1
33,13,Tom Papley,FWD,2,0,75,1,0,79,2023,Finals Week 1
34,13,Scott Pendlebury,MID,2,0,60,0,2,70,2023,Finals Week 1
35,13,Jake Riccardi,KEYF,2,1,57,0,4,72,2023,Finals Week 1
36,13,Brandon Starcevich,DEF,2,3,80,0,2,88,2023,Finals Week 1
37,13,Jack Steele,MID,2,1,114,0,3,86,2023,Finals Week 1
38,13,Nasiah Wanganeen-Milera,DEF,2,1,94,1,2,79,2023,Finals Week 1
39,13,Lachie Whitfield,DEF,2,3,99,1,3,79,2023,Finals Week 1
40,13,Ollie Wines,MID,2,0,40,0,2,73,2023,Finals Week 1
41,13,Dayne Zorko,FWD,2,2,67,0,0,75,2023,Finals Week 1
42,13,Jacob van Rooyen,KEYF,2,0,37,0,2,71,2023,Finals Week 1
43,44,Joel Amartey,KEYF,1,0,50,0,0,55,2023,Finals Week 1
44,44,Harris Andrews,KEYD,1,0,45,0,13,100,2023,Finals Week 1
45,44,Jarrod Berry,MID,1,2,58,0,0,76,2023,Finals Week 1
46,44,Jake Bowey,DEF,1,0,86,0,1,76,2023,Finals Week 1
47,44,Zak Butters,MID,1,0,124,1,0,81,2023,Finals Week 1
48,44,Darcy Cameron,RUC,1,0,57,0,2,52,2023,Finals Week 1
49,44,Alex Cincotta,DEF,1,0,42,0,1,78,2023,Finals Week 1
50,44,Hunter Clark,MID,1,0,66,0,1,62,2023,Finals Week 1
51,44,Patrick Cripps,MID,1,2,76,0,0,78,2023,Finals Week 1
52,44,Joe Daniher,KEYF,1,1,97,0,3,85,2023,Finals Week 1
53,44,Jordan De Goey,MID,1,2,52,0,2,82,2023,Finals Week 1
54,44,Sam Docherty,MID,1,1,93,0,1,91,2023,Finals Week 1
55,44,Josh Dunkley,MID,1,0,95,0,2,84,2023,Finals Week 1
56,44,Xavier Duursma,MID,1,0,78,1,0,87,2023,Finals Week 1
57,44,Kane Farrell,DEF,1,2,49,1,0,85,2023,Finals Week 1
58,44,Jaspa Fletcher,MID,1,0,82,0,1,72,2023,Finals Week 1
59,44,Bayley Fritsch,FWD,1,0,63,0,1,85,2023,Finals Week 1
60,44,Jack Ginnivan,FWD,1,1,20,0,0,13,2023,Finals Week 1
61,44,Tom Green,MID,1,1,112,0,2,86,2023,Finals Week 1
62,44,Isaac Heeney,FWD,1,3,67,0,1,82,2023,Finals Week 1
63,44,George Hewett,MID,1,3,86,0,0,68,2023,Finals Week 1
64,44,Tom Hickey,RUC,1,2,50,0,5,75,2023,Finals Week 1
65,44,Jack Higgins,FWD,1,1,54,0,1,81,2023,Finals Week 1
66,44,Bobby Hill,FWD,1,1,85,1,0,78,2023,Finals Week 1
67,44,Harry Himmelberg,KEYD,1,2,70,1,7,88,2023,Finals Week 1
68,44,Max King,KEYF,1,2,47,0,0,91,2023,Finals Week 1
69,44,Bailey Laurie,FWD,1,0,20,0,0,54,2023,Finals Week 1
70,44,Ryan Lester,KEYD,1,0,63,0,1,83,2023,Finals Week 1
71,44,Daniel Lloyd,FWD,1,0,57,0,1,76,2023,Finals Week 1
72,44,Caleb Marchbank,KEYD,1,1,74,0,4,74,2023,Finals Week 1
73,44,Jack Martin,FWD,1,5,51,0,1,78,2023,Finals Week 1
74,44,Lincoln McCarthy,FWD,1,1,54,0,1,85,2023,Finals Week 1
75,44,Tom McCartin,KEYD,1,0,73,0,7,94,2023,Finals Week 1
76,44,Hugh McCluggage,MID,1,1,94,0,0,77,2023,Finals Week 1
77,44,Beau McCreery,FWD,1,2,50,1,0,81,2023,Finals Week 1
78,44,Logan McDonald,KEYF,1,2,59,0,1,79,2023,Finals Week 1
79,44,Oscar McInerney,RUC,1,2,70,0,0,87,2023,Finals Week 1
80,44,Daniel McStay,KEYF,1,1,48,0,5,88,2023,Finals Week 1
81,44,Tom Mitchell,MID,1,0,73,0,0,67,2023,Finals Week 1
82,44,Lachie Neale,MID,1,3,67,1,0,89,2023,Finals Week 1
83,44,Nic Newman,DEF,1,0,86,0,2,92,2023,Finals Week 1
84,44,Xavier O'Halloran,FWD,1,0,32,0,2,69,2023,Finals Week 1
85,44,Luke Parker,MID,1,1,102,0,0,81,2023,Finals Week 1
86,44,Marc Pittonet,RUC,1,1,67,0,2,61,2023,Finals Week 1
87,44,Isaac Quaynor,DEF,1,0,68,0,3,80,2023,Finals Week 1
88,44,Cam Rayner,FWD,1,0,75,0,0,71,2023,Finals Week 1
89,44,Willie Rioli,FWD,1,2,47,0,1,91,2023,Finals Week 1
90,44,Trent Rivers,DEF,1,1,57,0,2,75,2023,Finals Week 1
91,44,Sam Taylor,KEYD,1,1,53,0,5,88,2023,Finals Week 1
92,44,Callan Ward,MID,1,1,50,0,0,84,2023,Finals Week 1
