,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Mitch Duncan,MID,5,2,57,0,1,87,2016,Finals Week 1
1,2,Marcus Bontempelli,MID,4,1,93,0,3,86,2016,Finals Week 1
2,3,Luke Breust,FWD,3,1,86,0,1,85,2016,Finals Week 1
3,3,Rory Laird,DEF,3,0,97,0,2,86,2016,Finals Week 1
4,3,Liam Shiels,MID,3,2,100,1,2,84,2016,Finals Week 1
5,3,Andrew Swallow,MID,3,0,82,0,1,76,2016,Finals Week 1
6,7,Aliir Aliir,KEYD,2,0,65,0,0,88,2016,Finals Week 1
7,7,Shaun Burgoyne,DEF,2,1,109,1,3,85,2016,Finals Week 1
8,7,Jeremy Cameron,KEYF,2,1,92,1,1,79,2016,Finals Week 1
9,7,Stephen Coniglio,MID,2,0,119,1,1,85,2016,Finals Week 1
10,7,Taylor Duryea,DEF,2,1,83,0,3,81,2016,Finals Week 1
11,7,Toby Greene,FWD,2,1,103,0,4,84,2016,Finals Week 1
12,7,Lachie Hunter,MID,2,1,102,0,2,90,2016,Finals Week 1
13,7,Jake Kolodjashnij,DEF,2,0,45,0,3,85,2016,Finals Week 1
14,7,Jordan Lewis,MID,2,0,153,0,4,88,2016,Finals Week 1
15,7,Rory Lobb,KEYF,2,0,75,0,3,85,2016,Finals Week 1
16,7,Scott Lycett,RUC,2,0,70,0,2,58,2016,Finals Week 1
17,7,Sam Menegola,MID,2,1,82,0,0,60,2016,Finals Week 1
18,7,Scott Selwood,MID,2,1,83,0,1,76,2016,Finals Week 1
19,7,Joel Selwood,MID,2,2,103,0,1,86,2016,Finals Week 1
20,7,Dylan Shiel,MID,2,1,95,1,3,70,2016,Finals Week 1
21,7,Nick Smith,DEF,2,0,92,0,6,89,2016,Finals Week 1
22,7,Lindsay Thomas,FWD,2,1,69,1,1,81,2016,Finals Week 1
23,7,Taylor Walker,KEYF,2,2,103,0,1,93,2016,Finals Week 1
24,7,Daniel Wells,MID,2,1,66,0,0,73,2016,Finals Week 1
25,7,Brendan Whitecross,FWD,2,2,80,1,6,73,2016,Finals Week 1
26,7,Zac Williams,DEF,2,1,66,0,3,83,2016,Finals Week 1
27,28,Jed Anderson,FWD,1,0,58,0,2,70,2016,Finals Week 1
28,28,Shane Biggs,DEF,1,1,79,0,2,83,2016,Finals Week 1
29,28,Mark Blicavs,MID,1,2,88,0,4,86,2016,Finals Week 1
30,28,Tom Boyd,KEYF,1,0,80,0,6,86,2016,Finals Week 1
31,28,Josh Caddy,FWD,1,1,59,0,2,75,2016,Finals Week 1
32,28,Zaine Cordy,KEYF,1,0,42,0,5,78,2016,Finals Week 1
33,28,Brad Crouch,MID,1,1,69,0,2,66,2016,Finals Week 1
34,28,Ben Cunnington,MID,1,0,81,0,0,73,2016,Finals Week 1
35,28,Luke Dahlhaus,FWD,1,0,132,0,1,80,2016,Finals Week 1
36,28,Nick Dal Santo,MID,1,1,71,0,3,92,2016,Finals Week 1
37,28,Patrick Dangerfield,MID,1,1,113,0,1,90,2016,Finals Week 1
38,28,Jack Darling,KEYF,1,2,65,0,3,87,2016,Finals Week 1
39,28,Phil Davis,KEYD,1,1,41,0,7,99,2016,Finals Week 1
40,28,Michael Firrito,KEYD,1,0,62,1,0,89,2016,Finals Week 1
41,28,Lance Franklin,KEYF,1,1,85,0,1,93,2016,Finals Week 1
42,28,Andrew Gaff,MID,1,1,98,1,2,88,2016,Finals Week 1
43,28,Sam Gibson,MID,1,0,59,0,1,87,2016,Finals Week 1
44,28,Heath Grundy,KEYD,1,1,51,0,3,92,2016,Finals Week 1
45,28,Joel Hamling,KEYD,1,2,37,0,8,100,2016,Finals Week 1
46,28,Tom Hawkins,KEYF,1,0,66,0,2,88,2016,Finals Week 1
47,28,George Hewett,FWD,1,0,72,0,2,82,2016,Finals Week 1
48,28,Shaun Higgins,FWD,1,0,77,0,0,87,2016,Finals Week 1
49,28,Josh Hill,FWD,1,2,50,0,0,77,2016,Finals Week 1
50,28,Jacob Hopper,FWD,1,1,54,0,1,60,2016,Finals Week 1
51,28,Mark Hutchings,MID,1,0,96,0,2,81,2016,Finals Week 1
52,28,Kieren Jack,MID,1,3,102,0,3,86,2016,Finals Week 1
53,28,Sam Jacobs,RUC,1,0,106,0,5,84,2016,Finals Week 1
54,28,Jason Johannisen,DEF,1,1,117,3,2,88,2016,Finals Week 1
55,28,Steve Johnson,FWD,1,2,92,0,3,90,2016,Finals Week 1
56,28,Josh Kelly,MID,1,1,84,0,1,81,2016,Finals Week 1
57,28,Josh P. Kennedy,MID,1,2,73,0,1,73,2016,Finals Week 1
58,28,Josh J. Kennedy,KEYF,1,2,84,0,1,100,2016,Finals Week 1
59,28,Mark LeCras,FWD,1,1,86,0,1,88,2016,Finals Week 1
60,28,Tom Lynch,FWD,1,0,106,0,0,84,2016,Finals Week 1
61,28,David Mackay,MID,1,0,76,0,2,84,2016,Finals Week 1
62,28,Jack Macrae,FWD,1,2,77,0,2,81,2016,Finals Week 1
63,28,Harrison Marsh,DEF,1,2,40,0,2,73,2016,Finals Week 1
