,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Anthony Miles,MID,5,0,134,0,0,82,2015,Round 13
1,2,Patrick Cripps,MID,4,2,84,0,1,83,2015,Round 13
2,2,Ivan Maric,RUC,4,1,80,0,3,83,2015,Round 13
3,4,Michael Barlow,FWD,3,0,117,0,0,80,2015,Round 13
4,4,Pearce Hanley,MID,3,2,57,0,1,48,2015,Round 13
5,4,Jake Lloyd,MID,3,1,70,0,1,79,2015,Round 13
6,4,Jarryd Roughead,KEYF,3,0,140,0,0,98,2015,Round 13
7,4,Nick Smith,DEF,3,0,62,0,2,92,2015,Round 13
8,4,Nick Vlastuin,DEF,3,0,71,0,1,82,2015,Round 13
9,4,Michael Walters,FWD,3,0,74,0,2,87,2015,Round 13
10,11,Hugh Beasley,KEYD,2,1,57,0,1,78,2015,Round 13
11,11,Eddie Betts,FWD,2,0,65,0,1,95,2015,Round 13
12,11,Tim Broomhead,FWD,2,1,95,0,1,84,2015,Round 13
13,11,Jonathon Ceglar,RUC,2,0,94,0,2,76,2015,Round 13
14,11,Troy Chaplin,KEYD,2,0,76,0,7,99,2015,Round 13
15,11,Travis Cloke,KEYF,2,0,65,0,0,95,2015,Round 13
16,11,Joe Daniher,KEYF,2,2,49,0,5,89,2015,Round 13
17,11,Brett Deledio,FWD,2,1,88,0,3,92,2015,Round 13
18,11,Tom Derickx,RUC,2,4,43,0,1,91,2015,Round 13
19,11,Charlie Dixon,KEYF,2,1,55,0,0,60,2015,Round 13
20,11,Taylor Duryea,DEF,2,1,98,1,2,87,2015,Round 13
21,11,Shane Edwards,FWD,2,0,64,0,1,77,2015,Round 13
22,11,Nat Fyfe,MID,2,0,110,0,3,89,2015,Round 13
23,11,Adam Goodes,FWD,2,0,68,0,0,87,2015,Round 13
24,11,Nick Graham,MID,2,0,79,0,0,77,2015,Round 13
25,11,Mitch Hallahan,MID,2,1,56,0,2,79,2015,Round 13
26,11,Joel Hamling,KEYD,2,0,63,0,7,93,2015,Round 13
27,11,Dan Hannebery,MID,2,2,96,0,0,87,2015,Round 13
28,11,Elliott Kavanagh,MID,2,0,24,0,1,39,2015,Round 13
29,11,Josh P. Kennedy,MID,2,1,114,0,0,85,2015,Round 13
30,11,Billy Longer,RUC,2,0,82,0,3,87,2015,Round 13
31,11,Jack Lonie,FWD,2,2,60,1,2,87,2015,Round 13
32,11,Tom J. Lynch,KEYF,2,1,77,0,2,94,2015,Round 13
33,11,Jack Macrae,MID,2,1,117,0,1,84,2015,Round 13
34,11,Toby McLean,FWD,2,0,81,0,0,75,2015,Round 13
35,11,Tim Membrey,FWD,2,0,70,0,0,90,2015,Round 13
36,11,Zach Merrett,FWD,2,0,90,0,1,84,2015,Round 13
37,11,Marc Murphy,MID,2,1,106,0,4,79,2015,Round 13
38,11,Lachie Neale,MID,2,0,120,0,1,78,2015,Round 13
39,11,Luke Parker,MID,2,1,112,1,1,81,2015,Round 13
40,11,Liam Picken,MID,2,1,93,0,0,84,2015,Round 13
41,11,Paul Puopolo,FWD,2,0,81,0,1,79,2015,Round 13
42,11,Sam Rowe,KEYD,2,2,61,0,13,100,2015,Round 13
43,11,Koby Stevens,MID,2,1,75,1,2,89,2015,Round 13
44,11,Dane Swan,MID,2,0,110,0,1,86,2015,Round 13
45,11,Scott Thompson,MID,2,1,113,0,1,81,2015,Round 13
46,11,Nathan Van Berlo,MID,2,0,65,0,0,77,2015,Round 13
47,11,Taylor Walker,KEYF,2,1,88,0,0,84,2015,Round 13
48,11,Maverick Weller,FWD,2,0,67,0,1,86,2015,Round 13
49,11,Jesse White,KEYF,2,0,61,0,3,85,2015,Round 13
50,51,Jed Adcock,FWD,1,1,57,0,0,89,2015,Round 13
51,51,James Aish,MID,1,0,45,1,0,66,2015,Round 13
52,51,Harris Andrews,KEYD,1,2,45,0,6,98,2015,Round 13
53,51,David Armitage,MID,1,1,105,0,0,80,2015,Round 13
54,51,Mark Baguley,DEF,1,0,81,0,3,90,2015,Round 13
55,51,Harley Bennell,FWD,1,0,112,0,0,90,2015,Round 13
56,51,Rohan Bewick,FWD,1,1,32,0,0,91,2015,Round 13
57,51,Luke Brown,DEF,1,1,59,0,2,80,2015,Round 13
58,51,Josh Bruce,KEYF,1,4,74,0,2,90,2015,Round 13
59,51,Shaun Burgoyne,DEF,1,0,42,3,4,79,2015,Round 13
60,51,Jake Carlisle,KEYF,1,0,92,0,1,87,2015,Round 13
61,51,Andrew Carrazzo,MID,1,0,90,1,0,76,2015,Round 13
62,51,Levi Casboult,KEYF,1,1,63,0,3,90,2015,Round 13
63,51,Kyle Cheney,KEYD,1,0,45,0,6,97,2015,Round 13
64,51,Jack Crisp,MID,1,1,99,0,1,85,2015,Round 13
65,51,Matt Crouch,MID,1,1,81,0,1,69,2015,Round 13
66,51,Harry Cunningham,FWD,1,1,56,0,1,82,2015,Round 13
67,51,Patrick Dangerfield,MID,1,1,86,2,1,83,2015,Round 13
68,51,Courtenay Dempsey,DEF,1,0,74,0,2,83,2015,Round 13
69,51,Tory Dickson,FWD,1,0,49,1,1,86,2015,Round 13
70,51,Sam Docherty,DEF,1,1,76,0,7,75,2015,Round 13
71,51,Luke Dunstan,MID,1,0,62,0,2,71,2015,Round 13
72,51,David Ellard,FWD,1,0,80,0,0,84,2015,Round 13
73,51,Jamie Elliott,FWD,1,2,75,1,1,81,2015,Round 13
74,51,Brandon Ellis,MID,1,1,81,0,0,91,2015,Round 13
75,51,Cameron Ellis-Yolmen,MID,1,0,57,0,2,35,2015,Round 13
76,51,Andrejs Everitt,FWD,1,1,85,0,0,94,2015,Round 13
77,51,Alex Fasolo,FWD,1,1,86,0,1,85,2015,Round 13
78,51,Lance Franklin,KEYF,1,2,52,0,1,98,2015,Round 13
79,51,Tyson Goldsack,DEF,1,0,35,0,10,78,2015,Round 13
80,51,Jarrad Grant,MID,1,2,65,1,0,86,2015,Round 13
81,51,Dylan Grimes,DEF,1,1,29,0,4,83,2015,Round 13
82,51,David Hale,RUC,1,2,48,0,4,81,2015,Round 13
83,51,Jarrod Harbrow,DEF,1,1,62,2,0,88,2015,Round 13
