,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jimmy Bartel,DEF,4,1,134,0,3,94,2013,Round 23
1,1,Nathan Jones,MID,4,2,77,3,0,94,2013,Round 23
2,1,Patrick McGinnity,DEF,4,1,41,0,0,84,2013,Round 23
3,1,Ben McGlynn,FWD,4,1,116,0,0,90,2013,Round 23
4,1,Steven Morris,DEF,4,0,58,0,4,80,2013,Round 23
5,6,Tom Campbell,KEYF,3,0,47,0,1,86,2013,Round 23
6,6,Dean Cox,RUC,3,0,133,1,3,84,2013,Round 23
7,6,Brad Crouch,MID,3,2,113,0,0,81,2013,Round 23
8,6,Nick Dal Santo,MID,3,1,100,0,2,93,2013,Round 23
9,6,David Ellard,MID,3,0,61,0,0,76,2013,Round 23
10,6,Ryan Griffen,MID,3,0,59,0,1,85,2013,Round 23
11,6,Josh P. Kennedy,MID,3,1,93,0,1,80,2013,Round 23
12,6,Jake King,FWD,3,3,60,0,2,88,2013,Round 23
13,6,Ryan Lester,DEF,3,2,69,1,0,81,2013,Round 23
14,6,Chris Masten,MID,3,0,64,3,0,86,2013,Round 23
15,6,Shane Mumford,RUC,3,0,134,0,2,91,2013,Round 23
16,6,Dion Prestia,MID,3,0,133,0,0,82,2013,Round 23
17,6,Paul Puopolo,FWD,3,2,86,0,1,85,2013,Round 23
18,6,Mike Pyke,RUC,3,1,67,0,2,60,2013,Round 23
19,6,Jack Redden,MID,3,0,99,0,2,80,2013,Round 23
20,6,Matt Spangher,KEYF,3,1,69,0,2,87,2013,Round 23
21,6,Jack Ziebell,MID,3,0,141,0,2,68,2013,Round 23
22,6,Matt de Boer,FWD,3,0,79,0,2,77,2013,Round 23
23,24,Gary Ablett,MID,2,2,132,0,0,92,2013,Round 23
24,24,Dayne Beams,MID,2,2,48,0,1,82,2013,Round 23
25,24,Mark Blicavs,RUC,2,2,52,0,1,73,2013,Round 23
26,24,Jeremy Cameron,KEYF,2,0,74,0,3,92,2013,Round 23
27,24,Allen Christensen,FWD,2,0,88,0,1,81,2013,Round 23
28,24,Daniel Cross,MID,2,0,126,0,1,82,2013,Round 23
29,24,Ben Cunnington,MID,2,0,65,0,1,75,2013,Round 23
30,24,Michael Firrito,DEF,2,1,72,1,10,94,2013,Round 23
31,24,Jeff Garlett,FWD,2,0,73,2,1,83,2013,Round 23
32,24,Bryce Gibbs,MID,2,2,86,2,0,81,2013,Round 23
33,24,Mitch Golby,DEF,2,1,90,1,1,91,2013,Round 23
34,24,Todd Goldstein,RUC,2,1,82,0,4,88,2013,Round 23
35,24,Dylan Grimes,KEYD,2,0,61,0,5,69,2013,Round 23
36,24,Kyle Hartigan,KEYD,2,0,67,0,3,93,2013,Round 23
37,24,Tom Hawkins,KEYF,2,1,37,0,0,86,2013,Round 23
38,24,Michael Hibberd,DEF,2,0,104,1,1,87,2013,Round 23
39,24,David Hille,RUC,2,0,57,0,0,92,2013,Round 23
40,24,Neville Jetta,DEF,2,0,59,1,3,85,2013,Round 23
41,24,Adam Kennedy,DEF,2,0,89,1,0,89,2013,Round 23
42,24,Tom Liberatore,MID,2,0,148,1,1,82,2013,Round 23
43,24,Jordie McKenzie,MID,2,2,43,0,1,84,2013,Round 23
44,24,Jarrad McVeigh,DEF,2,1,92,1,1,92,2013,Round 23
