,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jonathon Patton,KEYF,6,1,51,1,1,86,2017,Round 19
1,2,Jack Lonie,FWD,5,1,50,0,0,63,2017,Round 19
2,2,Jarrod Witts,RUC,5,1,77,0,3,93,2017,Round 19
3,4,Lachie Hunter,MID,4,0,106,0,2,85,2017,Round 19
4,4,Dustin Martin,MID,4,2,112,0,1,86,2017,Round 19
5,4,Lachie Neale,MID,4,1,106,2,0,82,2017,Round 19
6,4,Jack Newnes,MID,4,1,75,0,0,78,2017,Round 19
7,4,Brandan Parfitt,FWD,4,1,77,0,0,69,2017,Round 19
8,4,Sam Petrevski-Seton,FWD,4,0,105,0,1,76,2017,Round 19
9,4,Jordan Roughead,RUC,4,0,104,0,2,80,2017,Round 19
10,4,Andrew Swallow,MID,4,1,105,0,0,82,2017,Round 19
11,12,Dayne Beams,MID,3,1,144,0,0,88,2017,Round 19
12,12,Jack Billings,FWD,3,0,82,0,1,84,2017,Round 19
13,12,Ben Brown,KEYF,3,0,93,0,2,100,2017,Round 19
14,12,Trent Cotchin,MID,3,2,94,0,2,83,2017,Round 19
15,12,Patrick Dangerfield,MID,3,3,88,4,1,90,2017,Round 19
16,12,Jack Hombsch,KEYD,3,0,46,0,5,86,2017,Round 19
17,12,Neville Jetta,DEF,3,1,78,0,2,89,2017,Round 19
18,12,Liam Jones,KEYD,3,1,57,0,7,93,2017,Round 19
19,12,Jordan Lewis,MID,3,1,107,0,3,92,2017,Round 19
20,12,Billy Longer,RUC,3,1,74,0,3,88,2017,Round 19
21,12,Jack Martin,FWD,3,1,87,0,1,88,2017,Round 19
22,12,Stefan Martin,RUC,3,0,113,0,3,88,2017,Round 19
23,12,Marc Murphy,MID,3,1,93,0,0,88,2017,Round 19
24,12,Dan Nielson,KEYD,3,0,53,0,2,81,2017,Round 19
25,12,Luke Ryan,DEF,3,0,138,0,4,88,2017,Round 19
26,12,Robbie Tarrant,KEYD,3,2,52,0,1,91,2017,Round 19
27,28,Ryan Bastinac,MID,2,1,120,0,1,82,2017,Round 19
28,28,Marcus Bontempelli,MID,2,3,96,0,1,88,2017,Round 19
29,28,Josh Bruce,KEYF,2,2,51,0,1,93,2017,Round 19
30,28,Wylie Buzza,KEYF,2,1,57,0,0,71,2017,Round 19
31,28,Darcy Byrne-Jones,DEF,2,0,86,0,0,84,2017,Round 19
32,28,Levi Casboult,KEYF,2,2,87,0,2,96,2017,Round 19
33,28,Jason Castagna,FWD,2,0,92,0,1,84,2017,Round 19
34,28,Michael Close,KEYF,2,1,57,0,3,78,2017,Round 19
35,28,Matt Crouch,MID,2,0,127,0,2,78,2017,Round 19
36,28,Charlie Curnow,KEYF,2,3,81,0,3,89,2017,Round 19
37,28,Joe Daniher,KEYF,2,2,127,0,2,94,2017,Round 19
38,28,Taylor Duryea,FWD,2,0,76,0,1,86,2017,Round 19
39,28,Alex Fasolo,FWD,2,0,80,0,1,80,2017,Round 19
40,28,Brayden Fiorini,MID,2,0,84,0,1,81,2017,Round 19
41,28,Andrew Gaff,MID,2,0,94,0,1,89,2017,Round 19
42,28,Jeff Garlett,FWD,2,1,71,2,1,79,2017,Round 19
43,28,Taylor Garner,FWD,2,2,54,0,2,88,2017,Round 19
44,28,Max Gawn,RUC,2,1,113,0,4,86,2017,Round 19
45,28,Brendon Goddard,MID,2,1,103,0,2,81,2017,Round 19
46,28,Sam Gray,FWD,2,0,59,0,1,81,2017,Round 19
47,28,Levi Greenwood,FWD,2,2,66,0,1,81,2017,Round 19
48,28,Pearce Hanley,DEF,2,2,96,0,1,91,2017,Round 19
49,28,Dan Hannebery,MID,2,1,59,0,0,76,2017,Round 19
50,28,Tom Hawkins,KEYF,2,1,158,0,1,93,2017,Round 19
51,28,Dyson Heppell,MID,2,0,105,0,0,84,2017,Round 19
52,28,Stephen Hill,MID,2,0,97,0,1,85,2017,Round 19
53,28,Luke Hodge,DEF,2,1,100,0,2,87,2017,Round 19
54,28,Daniel Howe,MID,2,0,82,0,1,81,2017,Round 19
55,28,Jeremy Howe,DEF,2,0,114,1,6,96,2017,Round 19
56,28,Michael Hurley,KEYD,2,0,122,1,3,95,2017,Round 19
57,28,Mark Hutchings,FWD,2,2,69,0,0,82,2017,Round 19
58,28,Jarman Impey,FWD,2,1,63,0,0,75,2017,Round 19
59,28,Sam Jacobs,RUC,2,2,99,1,2,84,2017,Round 19
60,28,Jared Jansen,FWD,2,0,50,0,1,66,2017,Round 19
61,28,Sam Kerridge,MID,2,1,92,0,2,91,2017,Round 19
62,28,Matthew Kreuzer,RUC,2,1,57,0,1,51,2017,Round 19
63,28,Kane Lambert,FWD,2,1,66,0,1,89,2017,Round 19
64,28,Will Langford,FWD,2,1,74,0,1,77,2017,Round 19
65,28,Sean Lemmens,FWD,2,1,63,0,1,89,2017,Round 19
66,28,Jesse Lonergan,MID,2,0,85,0,1,84,2017,Round 19
67,28,Tom Lynch,FWD,2,2,77,0,0,82,2017,Round 19
68,28,Darcy MacPherson,FWD,2,1,47,0,0,89,2017,Round 19
69,28,Andrew Mackie,DEF,2,2,103,1,3,82,2017,Round 19
70,28,Jack Macrae,MID,2,1,98,1,1,82,2017,Round 19
71,28,Caleb Marchbank,KEYD,2,1,31,0,5,84,2017,Round 19
72,28,Rhys Mathieson,FWD,2,2,44,0,0,66,2017,Round 19
73,28,Ben McEvoy,RUC,2,1,99,0,7,79,2017,Round 19
74,28,Tim Membrey,KEYF,2,0,59,0,4,81,2017,Round 19
75,28,Sam Mitchell,MID,2,0,101,4,0,83,2017,Round 19
76,28,Darcy Moore,KEYF,2,0,95,0,1,84,2017,Round 19
77,28,Aaron Mullett,DEF,2,1,63,1,0,78,2017,Round 19
78,28,Sam Naismith,RUC,2,2,50,0,4,56,2017,Round 19
79,28,Toby Nankervis,RUC,2,5,56,0,3,77,2017,Round 19
80,28,Nic Newman,MID,2,0,111,0,0,85,2017,Round 19
81,28,Clayton Oliver,MID,2,3,128,0,2,83,2017,Round 19
82,28,Tom Papley,FWD,2,0,100,2,0,86,2017,Round 19
83,28,Luke Parker,MID,2,3,105,0,1,89,2017,Round 19
84,28,Lachie Plowman,DEF,2,0,47,0,5,90,2017,Round 19
85,28,Jack Redden,MID,2,1,104,0,2,81,2017,Round 19
86,28,Daniel Rich,DEF,2,1,103,0,4,78,2017,Round 19
87,28,Michael Rischitelli,MID,2,3,35,0,2,81,2017,Round 19
88,28,Daniel Robinson,FWD,2,0,45,0,3,67,2017,Round 19
89,28,Jarryd Roughead,KEYF,2,0,113,0,1,88,2017,Round 19
90,28,Josh Schache,KEYF,2,0,76,0,1,80,2017,Round 19
91,28,Dom Sheed,MID,2,3,102,2,0,69,2017,Round 19
92,28,Ivan Soldo,RUC,2,3,51,0,1,68,2017,Round 19
93,28,Ollie Wines,MID,2,2,85,0,2,78,2017,Round 19
94,28,Matthew Wright,FWD,2,0,79,1,1,83,2017,Round 19
95,28,Jack Ziebell,MID,2,0,96,0,1,81,2017,Round 19
96,97,Taylor Adams,MID,1,1,151,1,1,66,2017,Round 19
97,97,Karl Amon,MID,1,0,82,0,1,72,2017,Round 19
98,97,Harris Andrews,KEYD,1,1,59,0,8,95,2017,Round 19
99,97,Hayden Ballantyne,FWD,1,0,49,1,1,76,2017,Round 19
100,97,Tom Barrass,KEYD,1,0,71,0,7,84,2017,Round 19
101,97,Jake Barrett,FWD,1,0,73,0,1,79,2017,Round 19
102,97,Tom Bellchambers,RUC,1,1,61,0,5,91,2017,Round 19
103,97,Jarryd Blair,FWD,1,1,62,1,4,75,2017,Round 19
104,97,Shai Bolton,FWD,1,1,25,1,0,68,2017,Round 19
105,97,Luke Breust,FWD,1,2,65,0,0,87,2017,Round 19
106,97,Matthew Broadbent,DEF,1,2,37,0,4,78,2017,Round 19
107,97,Shaun Burgoyne,MID,1,1,88,0,0,79,2017,Round 19
108,97,Dan Butler,FWD,1,2,30,0,0,73,2017,Round 19
109,97,Jeremy Cameron,KEYF,1,1,67,0,0,84,2017,Round 19
110,97,Nakia Cockatoo,FWD,1,2,76,0,2,54,2017,Round 19
111,97,Travis Colyer,MID,1,0,67,1,0,79,2017,Round 19
112,97,Aidan Corr,KEYD,1,1,55,0,5,90,2017,Round 19
113,97,Cedric Cox,DEF,1,0,82,2,1,79,2017,Round 19
114,97,Hayden Crozier,FWD,1,1,72,0,1,76,2017,Round 19
115,97,David Cuningham,FWD,1,1,32,1,0,71,2017,Round 19
116,97,Luke Dahlhaus,FWD,1,2,82,2,0,76,2017,Round 19
117,97,Bailey Dale,MID,1,0,56,0,3,80,2017,Round 19
118,97,Sean Darcy,RUC,1,1,75,0,3,83,2017,Round 19
119,97,Jack Darling,KEYF,1,0,97,0,1,93,2017,Round 19
120,97,Charlie Dixon,KEYF,1,3,69,0,1,91,2017,Round 19
121,97,Trent Dumont,MID,1,1,47,0,2,74,2017,Round 19
122,97,Lynden Dunn,KEYD,1,1,43,0,2,85,2017,Round 19
123,97,Brad Ebert,MID,1,0,71,0,4,82,2017,Round 19
124,97,Jordan Foote,FWD,1,0,22,0,0,71,2017,Round 19
125,97,Lance Franklin,KEYF,1,4,68,0,3,97,2017,Round 19
126,97,Sam Frost,KEYD,1,2,32,3,7,99,2017,Round 19
127,97,Nat Fyfe,MID,1,1,120,0,4,90,2017,Round 19
128,97,Jarryn Geary,DEF,1,0,35,0,6,93,2017,Round 19
129,97,Sam Gibson,MID,1,0,74,0,1,87,2017,Round 19
130,97,Martin Gleeson,DEF,1,3,27,0,4,83,2017,Round 19
131,97,Tyson Goldsack,KEYD,1,0,54,0,6,86,2017,Round 19
132,97,Robbie Gray,FWD,1,2,98,1,0,93,2017,Round 19
133,97,Hugh Greenwood,MID,1,1,53,0,2,63,2017,Round 19
134,97,Jade Gresham,FWD,1,1,49,0,0,72,2017,Round 19
135,97,Shaun Grigg,MID,1,0,84,0,0,84,2017,Round 19
136,97,Heath Grundy,KEYD,1,1,51,2,2,95,2017,Round 19
