,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Shane Mumford,RUC,6,4,60,0,4,83,2020,Round 10
1,2,Luke Brown,DEF,4,2,60,0,3,84,2020,Round 10
2,2,Clayton Oliver,MID,4,2,128,1,0,84,2020,Round 10
3,2,Tom Rockliff,MID,4,2,123,0,1,82,2020,Round 10
4,5,Zak Butters,FWD,3,0,97,0,1,92,2020,Round 10
5,5,Sam Collins,KEYD,3,0,59,0,4,100,2020,Round 10
6,5,Matt Crouch,MID,3,3,91,0,0,79,2020,Round 10
7,5,Sam Draper,RUC,3,4,52,0,2,83,2020,Round 10
8,5,Todd Goldstein,RUC,3,3,67,0,7,94,2020,Round 10
9,5,Brodie Grundy,RUC,3,1,96,0,2,89,2020,Round 10
10,5,Jacob Hopper,MID,3,0,81,0,0,66,2020,Round 10
11,5,Jack Madgen,KEYD,3,0,73,0,4,84,2020,Round 10
12,5,Ned McHenry,FWD,3,2,41,0,0,83,2020,Round 10
13,5,Jake Melksham,FWD,3,1,67,0,1,90,2020,Round 10
14,5,Xavier O'Halloran,MID,3,0,38,0,0,79,2020,Round 10
15,5,Ben Paton,DEF,3,0,42,0,3,78,2020,Round 10
16,5,Jack Viney,MID,3,1,93,0,0,72,2020,Round 10
17,5,Mitch Wallis,FWD,3,0,41,0,1,83,2020,Round 10
18,19,Jake Aarts,FWD,2,0,69,0,1,78,2020,Round 10
19,19,Jed Anderson,MID,2,1,78,0,4,73,2020,Round 10
20,19,Harris Andrews,KEYD,2,0,83,0,11,98,2020,Round 10
21,19,Zac Bailey,FWD,2,0,63,0,1,76,2020,Round 10
22,19,Jarrod Berry,MID,2,0,76,0,1,85,2020,Round 10
23,19,Jack Billings,MID,2,1,84,0,2,88,2020,Round 10
24,19,Brad Close,FWD,2,0,28,0,0,77,2020,Round 10
25,19,Stephen Coniglio,MID,2,3,95,0,1,85,2020,Round 10
26,19,Jack Crisp,DEF,2,0,67,0,2,94,2020,Round 10
27,19,Sam Day,KEYF,2,2,46,0,2,87,2020,Round 10
28,19,Tom Doedee,KEYD,2,0,56,2,5,86,2020,Round 10
29,19,Josh Dunkley,FWD,2,0,83,0,0,77,2020,Round 10
30,19,Jamie Elliott,FWD,2,1,65,0,0,85,2020,Round 10
31,19,Max Gawn,RUC,2,0,74,0,2,79,2020,Round 10
32,19,Robbie Gray,FWD,2,2,68,0,2,86,2020,Round 10
33,19,Cameron Guthrie,MID,2,1,95,0,0,76,2020,Round 10
34,19,Jarrod Harbrow,DEF,2,0,59,0,0,87,2020,Round 10
35,19,Elliott Himmelberg,KEYF,2,0,67,0,2,91,2020,Round 10
36,19,Lachlan Hosie,FWD,2,1,44,0,1,85,2020,Round 10
37,19,Dougal Howard,KEYD,2,1,30,0,8,91,2020,Round 10
38,19,Josh Kelly,MID,2,0,78,0,1,90,2020,Round 10
39,19,Peter Ladhams,RUC,2,0,104,0,3,84,2020,Round 10
40,19,Rory Laird,MID,2,3,68,0,0,73,2020,Round 10
41,19,Tom Lynch,FWD,2,1,61,0,0,86,2020,Round 10
42,19,Jack Macrae,MID,2,1,105,0,0,89,2020,Round 10
43,19,Brayden Maynard,DEF,2,2,77,0,1,83,2020,Round 10
44,19,Oscar McInerney,RUC,2,0,74,0,2,86,2020,Round 10
45,19,Tim Membrey,KEYF,2,0,37,0,2,84,2020,Round 10
46,19,Zach Merrett,MID,2,2,100,1,1,88,2020,Round 10
47,19,Tom Papley,FWD,2,0,53,0,0,92,2020,Round 10
48,19,Ben Reid,KEYF,2,0,38,0,1,89,2020,Round 10
49,19,Jack Riewoldt,KEYF,2,0,68,0,0,89,2020,Round 10
50,19,Callum Sinclair,RUC,2,1,77,0,1,82,2020,Round 10
51,19,Devon Smith,FWD,2,0,73,0,0,87,2020,Round 10
52,19,Rhys Stanley,RUC,2,2,54,0,1,88,2020,Round 10
53,19,Josh Thomas,FWD,2,1,49,0,1,82,2020,Round 10
54,19,Josh Walker,KEYD,2,0,53,0,3,98,2020,Round 10
55,19,Callan Ward,MID,2,0,53,0,0,75,2020,Round 10
56,19,Lachie Weller,MID,2,0,55,0,0,81,2020,Round 10
57,19,Jarrod Witts,RUC,2,1,55,0,4,86,2020,Round 10
58,19,Brandon Zerk-Thatcher,KEYD,2,1,72,0,3,90,2020,Round 10
59,19,Dayne Zorko,MID,2,2,94,0,1,78,2020,Round 10
60,61,Taylor Adams,MID,1,0,111,0,2,87,2020,Round 10
61,61,Callum Ah Chee,DEF,1,1,70,1,1,86,2020,Round 10
62,61,Noah Anderson,MID,1,0,56,0,1,68,2020,Round 10
63,61,Shaun Atley,DEF,1,0,45,0,2,84,2020,Round 10
64,61,Liam Baker,DEF,1,1,90,0,1,75,2020,Round 10
65,61,Mark Blicavs,KEYD,1,1,64,0,3,85,2020,Round 10
66,61,Dan Butler,FWD,1,0,83,1,1,92,2020,Round 10
67,61,Charlie Cameron,FWD,1,0,58,0,2,81,2020,Round 10
68,61,Jeremy Cameron,KEYF,1,2,60,0,2,92,2020,Round 10
69,61,Jake Carlisle,KEYD,1,1,82,0,2,92,2020,Round 10
70,61,Mabior Chol,RUC,1,0,39,0,2,65,2020,Round 10
71,61,Zaine Cordy,KEYD,1,1,41,0,7,100,2020,Round 10
72,61,Trent Cotchin,MID,1,1,60,0,1,72,2020,Round 10
73,61,Ben Crocker,FWD,1,0,50,0,2,85,2020,Round 10
74,61,Hayden Crozier,DEF,1,2,31,0,1,75,2020,Round 10
75,61,Tom Cutler,MID,1,1,40,0,1,83,2020,Round 10
76,61,Josh Daicos,MID,1,0,99,0,0,95,2020,Round 10
77,61,Patrick Dangerfield,MID,1,0,61,0,0,82,2020,Round 10
78,61,Brent Daniels,FWD,1,0,46,1,2,86,2020,Round 10
79,61,Charlie Dixon,KEYF,1,1,57,0,3,100,2020,Round 10
80,61,Trent Dumont,MID,1,0,77,0,1,73,2020,Round 10
81,61,Mitch Duncan,MID,1,0,96,1,1,81,2020,Round 10
82,61,Brandon Ellis,MID,1,0,96,0,1,85,2020,Round 10
83,61,Jeremy Finlayson,KEYF,1,1,42,0,1,80,2020,Round 10
84,61,Oliver Florent,MID,1,1,52,0,0,89,2020,Round 10
85,61,Darcy Fogarty,KEYF,1,1,36,0,1,91,2020,Round 10
86,61,Lachie Fogarty,FWD,1,0,87,0,0,70,2020,Round 10
87,61,Robbie Fox,KEYD,1,1,39,0,3,96,2020,Round 10
88,61,Aaron Francis,KEYD,1,1,45,0,3,85,2020,Round 10
89,61,Hugh Greenwood,MID,1,2,71,0,2,78,2020,Round 10
90,61,Jade Gresham,MID,1,2,60,2,2,81,2020,Round 10
91,61,Zach Guthrie,DEF,1,3,47,0,0,88,2020,Round 10
92,61,Aaron Hall,FWD,1,0,51,0,0,83,2020,Round 10
93,61,Will Hamill,DEF,1,0,4,0,0,10,2020,Round 10
94,61,Jack Henry,DEF,1,2,28,0,1,78,2020,Round 10
95,61,Michael Hibberd,DEF,1,0,35,0,3,84,2020,Round 10
96,61,Harry Himmelberg,KEYF,1,5,40,0,1,79,2020,Round 10
97,61,Nick Hind,FWD,1,1,61,2,1,80,2020,Round 10
98,61,Nick Holman,FWD,1,1,41,0,2,77,2020,Round 10
99,61,Dan Houston,DEF,1,0,41,0,2,84,2020,Round 10
100,61,Michael Hurley,KEYD,1,2,79,0,4,95,2020,Round 10
101,61,Luke Jackson,KEYF,1,1,54,0,1,81,2020,Round 10
102,61,Tom Jonas,KEYD,1,0,52,0,9,94,2020,Round 10
103,61,Zak Jones,MID,1,1,55,0,1,76,2020,Round 10
104,61,Nathan Jones,FWD,1,0,71,1,0,76,2020,Round 10
105,61,Chayce Jones,MID,1,0,28,0,1,87,2020,Round 10
106,61,Lachlan Keeffe,KEYD,1,1,18,0,12,90,2020,Round 10
107,61,Ben King,KEYF,1,2,34,0,1,97,2020,Round 10
108,61,Max King,KEYF,1,2,44,0,2,83,2020,Round 10
109,61,Kane Lambert,FWD,1,1,49,0,0,88,2020,Round 10
110,61,Ed Langdon,MID,1,1,57,0,0,89,2020,Round 10
111,61,Kyle Langford,FWD,1,0,48,0,1,90,2020,Round 10
112,61,Tom Liberatore,MID,1,3,59,0,0,83,2020,Round 10
113,61,Jake Lloyd,DEF,1,1,100,0,1,86,2020,Round 10
114,61,Tom J. Lynch,KEYF,1,1,64,0,0,82,2020,Round 10
115,61,Jarryd Lyons,MID,1,0,97,0,0,85,2020,Round 10
116,61,Jamie Macmillan,DEF,1,1,44,0,2,71,2020,Round 10
117,61,Jack Mahony,FWD,1,0,37,0,0,81,2020,Round 10
118,61,Rowan Marshall,RUC,1,0,83,0,2,86,2020,Round 10
119,61,Steven May,KEYD,1,0,68,0,9,96,2020,Round 10
120,61,Sam Mayes,DEF,1,1,64,0,0,82,2020,Round 10
121,61,Fischer McAsey,KEYD,1,1,27,0,3,86,2020,Round 10
122,61,Tom McCartin,KEYF,1,1,38,0,2,89,2020,Round 10
123,61,Hugh McCluggage,MID,1,0,88,0,2,89,2020,Round 10
124,61,Anthony McDonald-Tipungwuti,FWD,1,2,54,2,1,87,2020,Round 10
125,61,Andrew McGrath,MID,1,3,73,0,3,87,2020,Round 10
126,61,Conor McKenna,DEF,1,0,23,0,4,89,2020,Round 10
127,61,Toby McLean,FWD,1,1,66,0,1,83,2020,Round 10
128,61,Lewis Melican,KEYD,1,2,23,0,9,85,2020,Round 10
129,61,Sam Menegola,MID,1,1,92,0,3,87,2020,Round 10
130,61,Touk Miller,MID,1,0,105,0,5,86,2020,Round 10
131,61,Darcy Moore,KEYD,1,1,46,0,8,87,2020,Round 10
132,61,Luke Parker,MID,1,2,79,0,0,90,2020,Round 10
133,61,Harry Perryman,MID,1,0,53,0,0,77,2020,Round 10
134,61,Tom Phillips,FWD,1,1,70,0,0,95,2020,Round 10
135,61,Jasper Pittard,DEF,1,0,38,0,4,87,2020,Round 10
136,61,Mitch Robinson,MID,1,0,70,0,1,79,2020,Round 10
137,61,Trey Ruscoe,FWD,1,0,33,0,0,69,2020,Round 10
138,61,Paddy Ryder,RUC,1,4,30,0,7,65,2020,Round 10
139,61,Adam Saad,DEF,1,0,72,0,3,81,2020,Round 10
140,61,Bailey Scott,FWD,1,1,65,0,0,91,2020,Round 10
141,61,Paul Seedsman,MID,1,1,66,0,0,92,2020,Round 10
142,61,Alex Sexton,FWD,1,0,53,0,0,75,2020,Round 10
143,61,Jeremy Sharp,MID,1,0,27,0,0,60,2020,Round 10
144,61,Dylan Shiel,MID,1,2,50,2,3,81,2020,Round 10
145,61,Lachlan Sholl,MID,1,1,31,0,3,84,2020,Round 10
146,61,Brayden Sier,MID,1,2,65,0,1,85,2020,Round 10
147,61,Jy Simpkin,MID,1,3,81,0,1,82,2020,Round 10
148,61,Sam Simpson,FWD,1,2,49,1,1,80,2020,Round 10
149,61,Sydney Stack,FWD,1,2,51,0,0,72,2020,Round 10
150,61,Brandon Starcevich,DEF,1,1,40,0,1,82,2020,Round 10
151,61,Jack Steven,FWD,1,0,92,0,0,68,2020,Round 10
152,61,James Stewart,KEYF,1,0,14,0,2,68,2020,Round 10
153,61,Tom Stewart,DEF,1,1,62,0,5,77,2020,Round 10
154,61,Tim Taranto,MID,1,0,109,0,1,84,2020,Round 10
155,61,Nick Vlastuin,DEF,1,2,69,0,1,92,2020,Round 10
156,61,Cody Weightman,FWD,1,2,22,0,0,65,2020,Round 10
157,61,Justin Westhoff,KEYF,1,0,51,0,6,82,2020,Round 10
158,61,Lachie Whitfield,DEF,1,0,90,0,2,91,2020,Round 10
159,61,Sam Wicks,FWD,1,1,55,0,0,79,2020,Round 10
160,61,Callum Wilkie,DEF,1,1,66,0,4,91,2020,Round 10
161,61,Bailey Williams,DEF,1,0,79,0,3,84,2020,Round 10
162,61,Ollie Wines,MID,1,2,60,0,3,61,2020,Round 10
163,61,Alex Witherden,DEF,1,1,89,0,1,83,2020,Round 10
164,61,Easton Wood,DEF,1,1,31,0,4,79,2020,Round 10
165,61,Cameron Zurhaar,FWD,1,0,37,0,0,92,2020,Round 10
166,167,Ben Ainsworth,FWD,0,1,65,0,1,84,2020,Round 10
167,167,Aliir Aliir,KEYD,0,3,3,0,3,61,2020,Round 10
168,167,Karl Amon,MID,0,1,56,0,1,86,2020,Round 10
169,167,Noah Answerth,DEF,0,0,41,0,0,84,2020,Round 10
170,167,Lachie Ash,DEF,0,0,32,0,3,82,2020,Round 10
171,167,Tom Atkins,FWD,0,0,37,0,1,74,2020,Round 10
172,167,Charlie Ballard,KEYD,0,2,27,0,2,88,2020,Round 10
173,167,Connor Ballenden,KEYF,0,0,18,0,0,73,2020,Round 10
174,167,Noah Balta,KEYD,0,0,58,0,4,95,2020,Round 10
175,167,Josh Battle,FWD,0,0,61,0,3,71,2020,Round 10
176,167,James Bell,FWD,0,0,46,0,0,83,2020,Round 10
177,167,Harley Bennell,FWD,0,1,23,0,0,65,2020,Round 10
178,167,Jed Bews,DEF,0,0,30,0,3,89,2020,Round 10
179,167,Travis Boak,MID,0,0,46,0,3,70,2020,Round 10
180,167,Shai Bolton,MID,0,0,88,0,0,89,2020,Round 10
181,167,Aiden Bonar,DEF,0,1,17,0,2,86,2020,Round 10
182,167,Marcus Bontempelli,MID,0,2,71,0,6,85,2020,Round 10
183,167,Jack Bowes,DEF,0,1,36,0,6,89,2020,Round 10
184,167,Angus Brayshaw,MID,0,1,61,0,0,75,2020,Round 10
185,167,Nathan Broad,DEF,0,0,28,1,1,99,2020,Round 10
186,167,Ben Brown,KEYF,0,0,0,0,0,14,2020,Round 10
187,167,Callum L. Brown,FWD,0,0,56,0,0,83,2020,Round 10
188,167,Josh Bruce,KEYF,0,0,8,0,1,92,2020,Round 10
189,167,Connor Budarick,DEF,0,0,39,0,1,85,2020,Round 10
190,167,Darcy Byrne-Jones,DEF,0,1,69,1,2,84,2020,Round 10
191,167,Jye Caldwell,FWD,0,0,40,0,0,72,2020,Round 10
192,167,Jason Castagna,FWD,0,0,62,0,3,85,2020,Round 10
193,167,Hunter Clark,DEF,0,1,53,0,1,82,2020,Round 10
194,167,Tom Clurey,KEYD,0,1,40,0,8,88,2020,Round 10
195,167,Nick Coffield,DEF,0,0,63,0,2,91,2020,Round 10
196,167,Aidan Corr,KEYD,0,0,35,0,8,80,2020,Round 10
197,167,Harry Cunningham,DEF,0,0,45,0,1,87,2020,Round 10
198,167,Caleb Daniel,DEF,0,1,54,0,2,82,2020,Round 10
199,167,Phil Davis,KEYD,0,0,25,0,4,80,2020,Round 10
200,167,Majak Daw,KEYF,0,1,51,0,3,78,2020,Round 10
201,167,Jordan Dawson,DEF,0,1,81,0,3,84,2020,Round 10
202,167,Xavier Duursma,MID,0,0,45,0,1,75,2020,Round 10
203,167,Derek Eggmolesse-Smith,DEF,0,0,29,0,1,76,2020,Round 10
204,167,Cameron Ellis-Yolmen,FWD,0,1,42,0,0,75,2020,Round 10
205,167,Tim English,RUC,0,1,67,0,3,83,2020,Round 10
206,167,Kane Farrell,FWD,0,0,37,0,1,74,2020,Round 10
207,167,Bayley Fritsch,FWD,0,1,63,0,1,85,2020,Round 10
208,167,Darcy Gardiner,KEYD,0,1,59,0,2,95,2020,Round 10
209,167,Mitch Georgiades,KEYF,0,1,53,0,1,84,2020,Round 10
210,167,Dylan Grimes,KEYD,0,0,33,0,3,82,2020,Round 10
211,167,Matt Guelfi,DEF,0,1,45,0,2,87,2020,Round 10
212,167,James Harmes,DEF,0,1,45,0,1,86,2020,Round 10
213,167,Hamish Hartlett,DEF,0,1,69,0,2,90,2020,Round 10
214,167,Tom Hawkins,KEYF,0,0,79,0,1,95,2020,Round 10
215,167,Nick Haynes,DEF,0,1,82,0,8,94,2020,Round 10
216,167,Will Hayward,FWD,0,1,61,0,0,81,2020,Round 10
217,167,Lachie Henderson,KEYD,0,3,37,0,4,98,2020,Round 10
218,167,Shaun Higgins,MID,0,0,69,2,3,90,2020,Round 10
219,167,Jack Higgins,FWD,0,0,29,0,0,83,2020,Round 10
