,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jordan Dawson,MID,5,1,112,1,5,89,2023,Round 7
1,1,Lance Franklin,KEYF,5,1,78,0,4,92,2023,Round 7
2,3,Rowan Marshall,RUC,4,1,159,0,4,84,2023,Round 7
3,3,Zach Merrett,MID,4,1,82,0,0,86,2023,Round 7
4,3,Jack Ziebell,DEF,4,0,88,0,5,77,2023,Round 7
5,6,Stephen Coniglio,MID,3,2,101,0,0,80,2023,Round 7
6,6,Patrick Cripps,MID,3,2,116,0,1,77,2023,Round 7
7,6,Jason Horne-Francis,MID,3,3,98,0,0,74,2023,Round 7
8,6,Ben King,KEYF,3,0,74,0,1,89,2023,Round 7
9,6,Ryan Lester,KEYD,3,0,58,0,6,80,2023,Round 7
10,6,Nic Martin,MID,3,0,91,0,8,91,2023,Round 7
11,6,Darcy Moore,KEYD,3,3,82,2,9,93,2023,Round 7
12,6,Mark O'Connor,DEF,3,0,68,0,4,83,2023,Round 7
13,6,Mitch Owens,KEYF,3,1,70,0,3,83,2023,Round 7
14,6,Darcy Parish,MID,3,0,121,0,1,82,2023,Round 7
15,6,Ben Paton,DEF,3,0,81,1,1,87,2023,Round 7
16,6,Luke Pedlar,FWD,3,1,75,0,1,77,2023,Round 7
17,6,Sam Switkowski,FWD,3,0,71,1,0,76,2023,Round 7
18,6,Jack Viney,MID,3,0,83,0,1,76,2023,Round 7
19,6,Bailey J. Williams,RUC,3,3,61,0,1,87,2023,Round 7
20,6,Mason Wood,MID,3,0,83,0,4,86,2023,Round 7
21,22,Charlie Ballard,KEYD,2,0,115,0,5,100,2023,Round 7
22,22,Josh Battle,KEYD,2,1,30,0,5,92,2023,Round 7
23,22,Marcus Bontempelli,MID,2,1,90,0,2,84,2023,Round 7
24,22,Angus Brayshaw,MID,2,0,95,0,5,88,2023,Round 7
25,22,Andrew Brayshaw,MID,2,2,113,1,1,84,2023,Round 7
26,22,Luke Breust,FWD,2,1,56,0,1,75,2023,Round 7
27,22,Ryan Burton,DEF,2,2,75,0,4,84,2023,Round 7
28,22,Adam Cerra,MID,2,2,137,0,1,75,2023,Round 7
29,22,Hunter Clark,MID,2,1,90,0,1,62,2023,Round 7
30,22,Noah Cumberland,FWD,2,2,28,0,0,74,2023,Round 7
31,22,Sean Darcy,RUC,2,0,94,0,5,85,2023,Round 7
32,22,Will Day,MID,2,1,100,0,1,80,2023,Round 7
33,22,Taylor Duryea,DEF,2,3,44,1,2,79,2023,Round 7
34,22,Matt Flynn,RUC,2,1,68,0,1,76,2023,Round 7
35,22,Max Gawn,RUC,2,2,86,0,3,82,2023,Round 7
36,22,Todd Goldstein,RUC,2,3,55,0,5,84,2023,Round 7
37,22,Toby Greene,FWD,2,1,96,0,0,96,2023,Round 7
38,22,Dylan Grimes,DEF,2,1,33,0,3,81,2023,Round 7
39,22,Brodie Grundy,RUC,2,2,100,0,3,80,2023,Round 7
40,22,Oliver Henry,FWD,2,0,69,0,1,88,2023,Round 7
41,22,George Hewett,MID,2,1,124,0,0,85,2023,Round 7
42,22,Harry Himmelberg,KEYD,2,0,66,1,2,80,2023,Round 7
43,22,Mitchell Hinge,DEF,2,0,80,0,1,87,2023,Round 7
44,22,Nick Holman,FWD,2,1,86,0,1,78,2023,Round 7
45,22,Max Holmes,MID,2,2,79,3,0,82,2023,Round 7
46,22,Jacob Hopper,MID,2,4,61,0,1,72,2023,Round 7
47,22,Jayden Hunt,DEF,2,0,93,0,2,91,2023,Round 7
48,22,Jamaine Jones,DEF,2,1,70,3,0,82,2023,Round 7
49,22,Chayce Jones,MID,2,0,90,0,2,92,2023,Round 7
50,22,Rory Laird,MID,2,0,110,0,2,75,2023,Round 7
51,22,Mitch McGovern,DEF,2,0,35,0,3,66,2023,Round 7
52,22,Max Michalanney,DEF,2,0,52,0,2,69,2023,Round 7
53,22,Tom Mitchell,MID,2,2,100,1,2,85,2023,Round 7
54,22,Dylan Moore,FWD,2,1,66,1,0,86,2023,Round 7
55,22,Lachlan Murphy,FWD,2,0,64,1,2,66,2023,Round 7
56,22,Alex Neal-Bullen,FWD,2,0,81,0,2,73,2023,Round 7
57,22,Tim O'Brien,KEYD,2,0,66,0,9,96,2023,Round 7
58,22,Marlion Pickett,FWD,2,0,88,0,1,82,2023,Round 7
59,22,Marc Pittonet,RUC,2,2,91,0,5,85,2023,Round 7
60,22,Isaac Quaynor,DEF,2,1,55,0,0,84,2023,Round 7
61,22,Esava Ratugolea,KEYD,2,1,22,0,12,98,2023,Round 7
62,22,Trent Rivers,DEF,2,0,78,0,2,73,2023,Round 7
63,22,James Rowbottom,MID,2,0,75,0,1,73,2023,Round 7
64,22,Matt Rowell,MID,2,2,110,0,1,82,2023,Round 7
65,22,Connor Rozee,MID,2,2,84,0,4,86,2023,Round 7
66,22,Lachie Schultz,FWD,2,3,42,0,1,76,2023,Round 7
67,22,Caleb Serong,MID,2,1,94,0,0,83,2023,Round 7
68,22,Harry Sheezel,DEF,2,0,126,0,0,83,2023,Round 7
69,22,Rory Sloane,MID,2,2,85,0,0,71,2023,Round 7
70,22,Ivan Soldo,RUC,2,1,72,0,1,57,2023,Round 7
71,22,Jack Steele,MID,2,2,128,1,0,82,2023,Round 7
72,22,Jamarra Ugle-Hagan,KEYF,2,0,47,0,0,75,2023,Round 7
73,22,Alex Witherden,DEF,2,0,71,1,2,87,2023,Round 7
74,22,Jarrod Witts,RUC,2,1,96,0,2,86,2023,Round 7
75,22,Cameron Zurhaar,FWD,2,3,72,0,0,91,2023,Round 7
76,77,Ben Ainsworth,FWD,1,1,60,0,1,67,2023,Round 7
77,77,James Aish,MID,1,0,60,0,1,83,2023,Round 7
78,77,Aliir Aliir,KEYD,1,1,36,0,3,96,2023,Round 7
79,77,Oscar Allen,KEYF,1,0,45,0,1,85,2023,Round 7
80,77,Ryan Angwin,MID,1,0,45,0,3,81,2023,Round 7
81,77,Will Ashcroft,MID,1,0,115,0,0,83,2023,Round 7
82,77,Rory Atkins,DEF,1,0,102,1,1,75,2023,Round 7
83,77,Noah Balta,KEYD,1,2,39,0,3,80,2023,Round 7
84,77,Mark Blicavs,RUC,1,1,89,0,2,86,2023,Round 7
85,77,Shai Bolton,FWD,1,0,71,3,2,92,2023,Round 7
86,77,Jake Bowey,DEF,1,0,65,0,2,85,2023,Round 7
87,77,Nathan Broad,DEF,1,0,67,0,8,79,2023,Round 7
88,77,Tyler Brockman,FWD,1,0,44,0,1,77,2023,Round 7
89,77,Will Brodie,MID,1,0,72,1,0,73,2023,Round 7
90,77,Dan Butler,FWD,1,1,44,0,2,76,2023,Round 7
91,77,Jordon Butts,KEYD,1,0,62,0,5,98,2023,Round 7
92,77,Finn Callaghan,MID,1,0,98,0,0,84,2023,Round 7
93,77,Charlie Cameron,FWD,1,0,57,0,2,82,2023,Round 7
94,77,Jeremy Cameron,KEYF,1,2,82,0,2,100,2023,Round 7
95,77,Braeden Campbell,MID,1,1,58,1,2,86,2023,Round 7
96,77,Alex Cincotta,DEF,1,1,77,1,2,80,2023,Round 7
