,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Patrick Dangerfield,MID,5,0,135,2,1,79,2014,Round 9
1,2,Shaun Grigg,MID,4,1,98,0,1,84,2014,Round 9
2,2,Joel Selwood,MID,4,1,138,0,2,83,2014,Round 9
3,4,Gary Ablett,MID,3,2,127,0,2,95,2014,Round 9
4,4,Aaron Black,KEYF,3,0,84,0,0,93,2014,Round 9
5,4,Luke Dunstan,MID,3,1,72,1,1,75,2014,Round 9
6,4,Todd Goldstein,RUC,3,0,91,0,1,92,2014,Round 9
7,4,Dan Hannebery,MID,3,0,101,0,2,82,2014,Round 9
8,4,Brandon Matera,FWD,3,1,85,0,2,84,2014,Round 9
9,4,Jack Steven,MID,3,2,120,0,1,79,2014,Round 9
10,11,James Aish,MID,2,0,78,2,0,84,2014,Round 9
11,11,Jimmy Bartel,FWD,2,1,89,0,2,96,2014,Round 9
12,11,Jack Billings,FWD,2,0,76,0,0,85,2014,Round 9
13,11,Craig Bird,MID,2,0,134,0,2,82,2014,Round 9
14,11,Josh Bruce,KEYD,2,3,51,0,6,96,2014,Round 9
15,11,Troy Chaplin,KEYD,2,0,47,0,4,100,2014,Round 9
16,11,Travis Cloke,KEYF,2,0,57,0,2,95,2014,Round 9
17,11,Courtenay Dempsey,DEF,2,2,68,0,1,91,2014,Round 9
18,11,Charlie Dixon,KEYF,2,0,59,0,1,91,2014,Round 9
19,11,Lance Franklin,KEYF,2,0,115,0,1,83,2014,Round 9
20,11,Darcy Gardiner,KEYD,2,2,69,0,7,91,2014,Round 9
21,11,Levi Greenwood,MID,2,0,91,0,2,68,2014,Round 9
22,11,Pearce Hanley,MID,2,2,87,1,0,78,2014,Round 9
23,11,Lachlan Hansen,KEYD,2,2,64,1,2,91,2014,Round 9
24,11,Lenny Hayes,MID,2,1,120,0,0,78,2014,Round 9
25,11,George Horlin-Smith,MID,2,0,102,0,2,73,2014,Round 9
26,11,Sam Jacobs,RUC,2,1,101,0,3,91,2014,Round 9
27,11,Mark Jamar,RUC,2,0,55,0,0,81,2014,Round 9
28,11,Josh Jenkins,KEYF,2,0,106,0,0,89,2014,Round 9
29,11,Nathan Jones,MID,2,0,110,0,0,88,2014,Round 9
30,11,Josh P. Kennedy,MID,2,1,139,0,3,81,2014,Round 9
31,11,Sam Lloyd,FWD,2,0,71,0,1,92,2014,Round 9
32,11,Brent Macaffer,MID,2,3,44,0,0,87,2014,Round 9
33,11,Luke McDonald,DEF,2,1,84,0,5,85,2014,Round 9
34,11,Trent McKenzie,DEF,2,0,60,0,5,91,2014,Round 9
35,11,Zach Merrett,FWD,2,0,86,2,0,76,2014,Round 9
36,11,Robin Nahas,FWD,2,1,110,1,1,82,2014,Round 9
37,11,Drew Petrie,KEYF,2,0,73,0,3,94,2014,Round 9
38,11,Alex Rance,KEYD,2,2,67,4,9,100,2014,Round 9
39,11,Nick Riewoldt,KEYF,2,1,64,0,1,98,2014,Round 9
40,11,Luke Russell,FWD,2,0,76,2,0,81,2014,Round 9
41,11,Christian Salem,FWD,2,2,33,0,0,75,2014,Round 9
42,11,Andrew Swallow,MID,2,0,62,0,1,61,2014,Round 9
43,11,Travis Varcoe,DEF,2,0,79,0,0,85,2014,Round 9
44,11,Jobe Watson,MID,2,1,116,0,2,84,2014,Round 9
45,11,Trent West,RUC,2,2,63,0,5,84,2014,Round 9
46,11,Dayne Zorko,FWD,2,1,14,0,0,59,2014,Round 9
47,48,Jed Adcock,DEF,1,0,107,0,3,92,2014,Round 9
48,48,Kurt Aylett,MID,1,1,51,0,0,84,2014,Round 9
49,48,Mark Baguley,DEF,1,0,110,0,3,93,2014,Round 9
50,48,Hayden Ballantyne,FWD,1,0,77,1,2,77,2014,Round 9
51,48,Michael Barlow,MID,1,1,98,0,3,82,2014,Round 9
52,48,Dayne Beams,MID,1,0,107,0,1,81,2014,Round 9
53,48,Tom Bellchambers,RUC,1,1,80,0,1,92,2014,Round 9
54,48,Eddie Betts,FWD,1,0,90,0,1,88,2014,Round 9
55,48,Greg Broughton,DEF,1,0,66,1,2,95,2014,Round 9
56,48,Charles Cameron,FWD,1,0,62,2,2,78,2014,Round 9
57,48,Ryan Crowley,MID,1,1,65,0,2,83,2014,Round 9
58,48,Nick Dal Santo,FWD,1,1,119,2,1,87,2014,Round 9
59,48,Joe Daniher,KEYF,1,1,38,0,1,62,2014,Round 9
60,48,Chris Dawes,KEYF,1,3,64,0,1,90,2014,Round 9
61,48,Sam Day,KEYF,1,2,37,0,5,88,2014,Round 9
62,48,Luke Delaney,KEYD,1,0,27,0,4,70,2014,Round 9
63,48,Tom Derickx,RUC,1,4,70,0,2,90,2014,Round 9
64,48,Richard Douglas,MID,1,0,107,2,4,86,2014,Round 9
65,48,Mitch Duncan,MID,1,0,122,2,3,83,2014,Round 9
66,48,Brandon Ellis,MID,1,0,79,0,2,83,2014,Round 9
67,48,Nat Fyfe,MID,1,3,109,1,0,84,2014,Round 9
68,48,Colin Garland,DEF,1,0,70,0,3,96,2014,Round 9
69,48,Sam Gibson,MID,1,0,126,1,0,89,2014,Round 9
70,48,Brendon Goddard,MID,1,1,117,0,3,87,2014,Round 9
71,48,Adam Goodes,FWD,1,1,48,0,1,69,2014,Round 9
72,48,Brodie Grundy,RUC,1,2,71,0,2,76,2014,Round 9
73,48,Heath Grundy,KEYD,1,1,38,3,4,100,2014,Round 9
74,48,Cameron Guthrie,MID,1,0,88,4,0,80,2014,Round 9
75,48,Brent Harvey,FWD,1,0,144,3,2,88,2014,Round 9
76,48,Heath Hocking,MID,1,0,108,1,4,81,2014,Round 9
77,48,Taylor Hunt,DEF,1,1,76,0,1,90,2014,Round 9
78,48,Michael Hurley,KEYD,1,2,60,0,7,94,2014,Round 9
79,48,James Kelly,DEF,1,3,103,0,1,88,2014,Round 9
80,48,Tom Langdon,DEF,1,1,105,1,6,76,2014,Round 9
81,48,Jordan Lisle,KEYD,1,0,58,0,4,90,2014,Round 9
82,48,Tom Lonergan,KEYD,1,1,48,0,6,90,2014,Round 9
83,48,Heritier Lumumba,DEF,1,0,90,0,0,89,2014,Round 9
84,48,Brodie Martin,MID,1,1,75,0,1,75,2014,Round 9
85,48,Nick Maxwell,DEF,1,1,65,2,6,92,2014,Round 9
86,48,Chris Mayne,FWD,1,2,44,0,4,87,2014,Round 9
87,48,Tom McDonald,KEYD,1,0,50,0,5,96,2014,Round 9
88,48,Hamish McIntosh,RUC,1,0,89,0,2,88,2014,Round 9
89,48,Jarrad McVeigh,MID,1,1,68,0,3,93,2014,Round 9
