,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Todd Goldstein,RUC,6,0,139,0,1,84,2015,Round 15
1,2,Gary Ablett,MID,5,2,119,1,3,87,2015,Round 15
2,2,Trent Cotchin,MID,5,3,92,0,0,85,2015,Round 15
3,2,Andrew Swallow,MID,5,1,130,0,1,79,2015,Round 15
4,5,Jeremy Cameron,KEYF,4,1,107,0,0,85,2015,Round 15
5,5,Allen Christensen,FWD,4,1,63,0,0,78,2015,Round 15
6,5,Dyson Heppell,MID,4,0,94,0,4,90,2015,Round 15
7,5,Heritier Lumumba,DEF,4,0,59,0,2,94,2015,Round 15
8,5,Callan Ward,MID,4,3,107,0,1,84,2015,Round 15
9,10,Caleb Daniel,FWD,3,1,72,1,0,87,2015,Round 15
10,10,Nat Fyfe,MID,3,6,59,1,1,86,2015,Round 15
11,10,Max Gawn,RUC,3,0,146,0,3,86,2015,Round 15
12,10,Ryan Griffen,MID,3,0,103,0,1,86,2015,Round 15
13,10,Shaun Grigg,MID,3,1,109,0,0,91,2015,Round 15
14,10,Kieren Jack,MID,3,1,98,0,4,85,2015,Round 15
15,10,Josh P. Kennedy,MID,3,3,132,0,2,87,2015,Round 15
16,10,Brian Lake,KEYD,3,0,109,0,4,96,2015,Round 15
17,10,Billy Longer,RUC,3,1,86,0,4,90,2015,Round 15
18,10,Jack Macrae,MID,3,0,143,2,1,92,2015,Round 15
19,10,Anthony Miles,MID,3,0,84,1,0,80,2015,Round 15
20,10,Sam Mitchell,MID,3,2,142,0,1,89,2015,Round 15
21,10,Marc Murphy,MID,3,1,92,0,0,86,2015,Round 15
22,10,Tom Nicholls,RUC,3,0,95,0,3,90,2015,Round 15
23,10,Tom Rockliff,MID,3,1,128,0,0,83,2015,Round 15
24,10,Joel Selwood,MID,3,5,103,0,3,88,2015,Round 15
25,10,Zach Tuohy,DEF,3,0,77,1,3,94,2015,Round 15
26,10,Jason Tutt,MID,3,2,83,0,1,81,2015,Round 15
27,28,Harris Andrews,KEYD,2,2,34,0,5,84,2015,Round 15
28,28,Dennis Armfield,FWD,2,1,32,0,0,65,2015,Round 15
29,28,Mark Baguley,DEF,2,0,86,0,4,93,2015,Round 15
30,28,Ryan Bastinac,MID,2,0,99,1,1,85,2015,Round 15
31,28,Grant Birchall,DEF,2,0,116,1,4,86,2015,Round 15
32,28,Marcus Bontempelli,MID,2,2,129,0,1,85,2015,Round 15
33,28,Luke Breust,FWD,2,0,113,0,2,79,2015,Round 15
34,28,Ben Brown,KEYF,2,0,66,0,3,79,2015,Round 15
35,28,Patrick Cripps,MID,2,3,83,0,1,83,2015,Round 15
36,28,Nick Dal Santo,MID,2,0,81,0,0,81,2015,Round 15
37,28,Sean Dempster,DEF,2,3,47,0,4,94,2015,Round 15
38,28,Taylor Duryea,DEF,2,0,72,1,1,58,2015,Round 15
39,28,Shane Edwards,FWD,2,1,33,1,0,51,2015,Round 15
40,28,Brandon Ellis,MID,2,3,96,7,0,88,2015,Round 15
41,28,Lance Franklin,KEYF,2,3,70,0,1,93,2015,Round 15
42,28,Bryce Gibbs,MID,2,2,85,0,1,71,2015,Round 15
43,28,Josh Gibson,KEYD,2,1,106,0,13,100,2015,Round 15
44,28,Martin Gleeson,DEF,2,1,55,1,5,89,2015,Round 15
45,28,Dylan Grimes,DEF,2,1,45,0,2,75,2015,Round 15
46,28,Shaun Hampson,RUC,2,1,94,0,1,87,2015,Round 15
47,28,Jarrod Harbrow,DEF,2,1,53,1,2,88,2015,Round 15
48,28,Tom Hawkins,KEYF,2,0,74,0,0,96,2015,Round 15
49,28,Ben Jacobs,MID,2,4,63,0,2,87,2015,Round 15
50,28,James Kelly,MID,2,0,60,0,2,29,2015,Round 15
51,28,Kane Lambert,FWD,2,0,56,0,0,26,2015,Round 15
52,28,Rory Lobb,RUC,2,0,49,0,5,81,2015,Round 15
53,28,Nick Malceski,DEF,2,1,90,0,3,87,2015,Round 15
54,28,Tom McDonald,KEYD,2,0,113,0,12,95,2015,Round 15
55,28,Leigh Montagna,MID,2,0,124,0,1,84,2015,Round 15
56,28,Jordan Murdoch,MID,2,0,96,2,1,83,2015,Round 15
57,28,Robert Murphy,DEF,2,0,81,2,1,89,2015,Round 15
58,28,Tendai Mzungu,MID,2,0,75,0,1,87,2015,Round 15
59,28,Nic Naitanui,RUC,2,0,114,0,5,77,2015,Round 15
60,28,Liam Picken,MID,2,0,151,0,0,88,2015,Round 15
61,28,Paul Puopolo,FWD,2,0,111,1,1,84,2015,Round 15
62,28,Alex Rance,KEYD,2,0,89,1,10,99,2015,Round 15
63,28,Daniel Rich,DEF,2,0,62,0,3,78,2015,Round 15
64,28,Jack Riewoldt,KEYF,2,2,97,0,1,94,2015,Round 15
65,28,Matt Rosa,MID,2,0,92,1,0,85,2015,Round 15
66,28,Scott Selwood,MID,2,0,86,0,2,74,2015,Round 15
67,28,Dom Sheed,MID,2,0,98,0,1,81,2015,Round 15
68,28,Luke Shuey,MID,2,3,103,2,2,83,2015,Round 15
69,28,Jack Sinclair,FWD,2,1,50,2,1,75,2015,Round 15
70,28,Brodie Smith,DEF,2,0,80,0,3,83,2015,Round 15
71,28,Brent Stanton,MID,2,1,114,1,2,85,2015,Round 15
72,28,Jack Steele,FWD,2,0,88,0,0,79,2015,Round 15
73,28,Jack Steven,MID,2,1,136,0,1,78,2015,Round 15
74,28,David Swallow,MID,2,0,72,3,2,77,2015,Round 15
75,28,Dane Swan,MID,2,0,132,0,2,86,2015,Round 15
76,28,Kurt Tippett,KEYF,2,0,108,0,1,87,2015,Round 15
77,28,Adam Treloar,MID,2,1,109,0,0,86,2015,Round 15
78,28,Ty Vickery,KEYF,2,2,77,0,3,92,2015,Round 15
79,28,Jarrad Waite,KEYF,2,0,99,0,0,85,2015,Round 15
80,28,Michael Walters,FWD,2,0,44,0,0,88,2015,Round 15
81,28,Simon White,KEYD,2,1,51,0,3,97,2015,Round 15
82,28,Ollie Wines,MID,2,0,136,1,1,76,2015,Round 15
83,28,Sam Wright,DEF,2,2,75,0,4,94,2015,Round 15
84,28,Chris Yarran,DEF,2,1,41,0,0,82,2015,Round 15
85,28,Matt de Boer,FWD,2,4,43,0,1,85,2015,Round 15
86,28,Aaron vandenBerg,FWD,2,1,83,0,1,74,2015,Round 15
87,88,Jed Adcock,FWD,1,1,46,0,0,93,2015,Round 15
88,88,James Aish,MID,1,1,50,0,0,77,2015,Round 15
89,88,Karl Amon,FWD,1,0,50,0,0,68,2015,Round 15
90,88,Shaun Atley,DEF,1,0,70,2,3,90,2015,Round 15
91,88,Dayne Beams,MID,1,2,125,0,3,80,2015,Round 15
92,88,Jarryd Blair,FWD,1,0,61,0,0,90,2015,Round 15
93,88,Travis Boak,MID,1,1,96,0,0,80,2015,Round 15
94,88,Angus Brayshaw,FWD,1,0,43,0,0,79,2015,Round 15
95,88,Josh Bruce,KEYF,1,0,62,0,1,91,2015,Round 15
96,88,Andrew Carrazzo,MID,1,5,57,0,1,78,2015,Round 15
97,88,Levi Casboult,KEYF,1,1,77,0,0,92,2015,Round 15
98,88,Troy Chaplin,KEYD,1,0,69,0,4,96,2015,Round 15
99,88,Harry Cunningham,FWD,1,0,38,0,0,24,2015,Round 15
100,88,Patrick Dangerfield,MID,1,0,142,1,5,81,2015,Round 15
101,88,Joe Daniher,KEYF,1,2,93,0,3,84,2015,Round 15
102,88,Jack Darling,KEYF,1,0,59,0,1,79,2015,Round 15
103,88,Sam Day,KEYF,1,0,50,0,4,87,2015,Round 15
104,88,Lynden Dunn,KEYD,1,0,40,2,13,95,2015,Round 15
105,88,Corey Enright,DEF,1,0,75,0,2,88,2015,Round 15
106,88,Alex Fasolo,FWD,1,0,70,0,0,89,2015,Round 15
107,88,Tom Fields,DEF,1,0,69,0,5,89,2015,Round 15
108,88,Sam Fisher,KEYD,1,2,72,0,1,89,2015,Round 15
109,88,Jack Frost,KEYD,1,0,38,0,3,81,2015,Round 15
110,88,Andrew Gaff,MID,1,0,152,1,3,91,2015,Round 15
111,88,Jarryn Geary,DEF,1,0,98,0,1,81,2015,Round 15
112,88,Sam Gibson,MID,1,1,69,0,1,83,2015,Round 15
113,88,Sam Gilbert,DEF,1,0,53,0,5,89,2015,Round 15
114,88,Adam Goodes,FWD,1,1,61,1,1,87,2015,Round 15
115,88,Toby Greene,FWD,1,2,97,0,1,79,2015,Round 15
116,88,Jack Gunston,KEYF,1,0,50,1,2,92,2015,Round 15
117,88,David Hale,RUC,1,1,67,0,2,80,2015,Round 15
118,88,Aaron Hall,FWD,1,3,60,0,1,85,2015,Round 15
119,88,Pearce Hanley,MID,1,0,124,2,2,83,2015,Round 15
120,88,Dan Hannebery,MID,1,0,127,0,0,82,2015,Round 15
121,88,Kyle Hartigan,KEYD,1,0,29,0,4,85,2015,Round 15
122,88,Cale Hooker,KEYD,1,4,64,1,4,90,2015,Round 15
123,88,Bachar Houli,DEF,1,0,57,1,1,82,2015,Round 15
124,88,Jeremy Howe,DEF,1,0,76,0,2,83,2015,Round 15
125,88,Taylor Hunt,DEF,1,1,78,2,2,87,2015,Round 15
126,88,Lewis Jetta,MID,1,1,67,0,0,86,2015,Round 15
127,88,Neville Jetta,DEF,1,0,52,0,2,86,2015,Round 15
128,88,Steve Johnson,FWD,1,1,95,0,2,73,2015,Round 15
129,88,Jay Kennedy Harris,FWD,1,0,17,0,0,22,2015,Round 15
130,88,Riley Knight,FWD,1,0,73,0,2,87,2015,Round 15
131,88,Matthew Kreuzer,RUC,1,2,107,0,2,84,2015,Round 15
132,88,Rory Laird,DEF,1,0,107,0,5,90,2015,Round 15
133,88,Tom Langdon,DEF,1,0,111,0,8,84,2015,Round 15
134,88,Sean Lemmens,DEF,1,0,25,0,0,61,2015,Round 15
135,88,Matthew Leuenberger,RUC,1,2,83,0,2,87,2015,Round 15
136,88,Tom J. Lynch,KEYF,1,1,102,0,1,98,2015,Round 15
137,88,Andrew Mackie,DEF,1,0,96,0,1,93,2015,Round 15
138,88,Chris Masten,MID,1,0,108,0,0,89,2015,Round 15
139,88,Brandon Matera,FWD,1,0,69,0,1,77,2015,Round 15
140,88,Steven May,KEYD,1,1,70,0,8,97,2015,Round 15
141,88,Sam Mayes,DEF,1,0,80,1,1,88,2015,Round 15
142,88,Brayden Maynard,DEF,1,0,68,0,1,81,2015,Round 15
143,88,Jeremy McGovern,KEYD,1,0,63,0,7,90,2015,Round 15
144,88,Trent McKenzie,DEF,1,0,72,0,5,85,2015,Round 15
145,88,Jackson Merrett,FWD,1,1,84,0,0,79,2015,Round 15
146,88,Alex Neal-Bullen,FWD,1,0,42,0,1,81,2015,Round 15
147,88,Jack Newnes,MID,1,2,110,0,3,90,2015,Round 15
148,88,Rhys Palmer,FWD,1,1,95,0,0,92,2015,Round 15
149,88,Marco Paparone,DEF,1,0,103,2,6,88,2015,Round 15
150,88,Clancee Pearce,DEF,1,0,30,0,1,49,2015,Round 15
151,88,Danyle Pearce,MID,1,0,61,0,0,77,2015,Round 15
152,88,Matthew Priddis,MID,1,0,136,0,4,83,2015,Round 15
153,88,Mike Pyke,RUC,1,1,48,0,1,66,2015,Round 15
154,88,Dane Rampe,DEF,1,1,106,0,4,84,2015,Round 15
155,88,Jack Redden,MID,1,1,100,0,2,80,2015,Round 15
156,88,Jack Redpath,KEYF,1,2,54,0,1,90,2015,Round 15
157,88,Michael Rischitelli,MID,1,1,83,0,1,80,2015,Round 15
158,88,Dylan Roberton,DEF,1,1,106,2,2,89,2015,Round 15
159,88,Fletcher Roberts,KEYD,1,0,43,0,5,87,2015,Round 15
160,88,Daniel Robinson,FWD,1,1,70,0,0,75,2015,Round 15
161,88,Paddy Ryder,RUC,1,0,90,0,2,99,2015,Round 15
162,88,Aaron Sandilands,RUC,1,0,92,0,1,80,2015,Round 15
163,88,Adam Schneider,FWD,1,5,43,0,0,83,2015,Round 15
164,88,Ryan Schoenmakers,KEYF,1,0,55,1,1,90,2015,Round 15
165,88,Will Schofield,KEYD,1,0,55,0,6,100,2015,Round 15
166,88,Jay Schulz,KEYF,1,0,77,0,1,95,2015,Round 15
167,88,Alex Sexton,FWD,1,3,4,0,1,91,2015,Round 15
