,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Tom Papley,FWD,5,1,76,0,1,87,2020,Round 3
1,1,Jy Simpkin,MID,5,1,96,0,1,88,2020,Round 3
2,3,Dan Butler,FWD,4,0,81,0,0,88,2020,Round 3
3,3,Todd Goldstein,RUC,4,0,98,0,1,96,2020,Round 3
4,3,Brodie Grundy,RUC,4,4,99,0,1,78,2020,Round 3
5,3,Jack Higgins,FWD,4,1,60,0,0,82,2020,Round 3
6,3,Nic Naitanui,RUC,4,2,94,0,4,69,2020,Round 3
7,3,Matthew Suckling,FWD,4,0,50,0,0,69,2020,Round 3
8,3,Sam Taylor,KEYD,4,1,64,0,6,92,2020,Round 3
9,10,Taylor Adams,MID,3,3,79,0,2,73,2020,Round 3
10,10,James Aish,MID,3,0,59,0,0,76,2020,Round 3
11,10,Jarrod Berry,MID,3,0,87,0,3,78,2020,Round 3
12,10,Ben Crocker,FWD,3,0,53,0,1,85,2020,Round 3
13,10,Brad Crouch,MID,3,1,80,0,0,82,2020,Round 3
14,10,Josh Dunkley,FWD,3,2,71,0,1,76,2020,Round 3
15,10,Dylan Grimes,KEYD,3,0,72,1,6,100,2020,Round 3
16,10,Scott Lycett,RUC,3,2,85,0,6,81,2020,Round 3
17,10,Darcy MacPherson,FWD,3,2,69,0,2,83,2020,Round 3
18,10,Harry McKay,KEYF,3,1,41,0,1,71,2020,Round 3
19,10,Reilly O'Brien,RUC,3,2,94,0,3,88,2020,Round 3
20,10,Tim O'Brien,KEYF,3,0,35,0,1,84,2020,Round 3
21,10,Jack Ross,MID,3,0,42,0,1,69,2020,Round 3
22,10,Michael Walters,FWD,3,0,75,0,4,87,2020,Round 3
23,10,Chad Wingard,FWD,3,1,87,0,0,83,2020,Round 3
24,25,Ben Ainsworth,FWD,2,2,83,0,0,82,2020,Round 3
25,25,Oscar Allen,KEYF,2,0,40,0,2,45,2020,Round 3
26,25,Harris Andrews,KEYD,2,0,35,0,13,99,2020,Round 3
27,25,Luke Brown,DEF,2,1,65,0,1,86,2020,Round 3
28,25,Ben Brown,KEYF,2,0,49,0,2,100,2020,Round 3
29,25,Charlie Cameron,FWD,2,2,33,0,0,95,2020,Round 3
30,25,Sam Collins,KEYD,2,0,53,0,6,98,2020,Round 3
31,25,Matt Crouch,MID,2,0,67,0,1,71,2020,Round 3
32,25,Brandon Ellis,MID,2,1,81,2,1,75,2020,Round 3
33,25,Tim English,RUC,2,1,77,0,4,88,2020,Round 3
34,25,Will Hamill,DEF,2,0,34,0,1,80,2020,Round 3
35,25,Oliver Hanrahan,FWD,2,0,39,0,0,65,2020,Round 3
36,25,Blake Hardwick,DEF,2,0,76,0,1,75,2020,Round 3
