,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jimmy Bartel,MID,7,2,115,0,1,92,2012,Round 10
1,2,Jack Redden,MID,5,2,127,0,1,84,2012,Round 10
2,2,Bernie Vince,MID,5,1,77,0,1,81,2012,Round 10
3,4,Toby Greene,MID,4,2,72,0,0,83,2012,Round 10
4,4,Tom Hickey,RUC,4,1,112,0,5,88,2012,Round 10
5,4,Ivan Maric,RUC,4,4,116,0,2,88,2012,Round 10
6,4,Andrew Phillips,RUC,4,3,40,0,2,79,2012,Round 10
7,4,Rory Sloane,MID,4,0,150,1,3,86,2012,Round 10
8,9,Mark Austin,KEYD,3,2,35,0,7,87,2012,Round 10
9,9,Jason Blake,DEF,3,4,75,0,9,93,2012,Round 10
10,9,Chad Cornes,KEYD,3,0,68,0,4,89,2012,Round 10
11,9,Luke Delaney,KEYD,3,1,37,0,3,96,2012,Round 10
12,9,Lance Franklin,KEYF,3,2,204,0,2,93,2012,Round 10
13,9,Tom Gillies,KEYD,3,3,64,0,4,94,2012,Round 10
14,9,Daniel Kerr,MID,3,1,49,0,1,80,2012,Round 10
15,9,Justin Koschitzke,KEYF,3,0,62,0,2,82,2012,Round 10
16,9,James Magner,MID,3,1,72,0,3,81,2012,Round 10
17,9,Ben McGlynn,FWD,3,0,89,0,2,94,2012,Round 10
18,9,Robin Nahas,FWD,3,2,76,4,1,92,2012,Round 10
19,9,Jack Newnes,DEF,3,0,63,0,2,89,2012,Round 10
20,9,Scott Pendlebury,MID,3,1,59,1,1,40,2012,Round 10
21,9,Matthew Priddis,MID,3,1,113,1,1,90,2012,Round 10
22,9,Paul Puopolo,FWD,3,1,61,0,0,84,2012,Round 10
23,9,Nick Riewoldt,KEYF,3,0,100,0,1,92,2012,Round 10
24,9,Matt Thomas,MID,3,1,77,0,4,88,2012,Round 10
25,9,Jackson Trengove,KEYD,3,0,67,0,4,90,2012,Round 10
26,9,Joel Wilkinson,DEF,3,2,42,0,3,92,2012,Round 10
27,28,David Armitage,MID,2,0,102,0,1,74,2012,Round 10
28,28,Hayden Ballantyne,FWD,2,1,75,0,2,85,2012,Round 10
29,28,Grant Birchall,DEF,2,0,89,1,3,80,2012,Round 10
30,28,Travis Boak,MID,2,1,63,0,1,80,2012,Round 10
31,28,Jesse Crichton,FWD,2,1,77,1,2,79,2012,Round 10
32,28,Ryan Crowley,MID,2,0,63,0,0,88,2012,Round 10
33,28,Richard Douglas,MID,2,1,70,0,1,84,2012,Round 10
34,28,Cruize Garlett,MID,2,0,54,0,0,38,2012,Round 10
35,28,Daniel Giansiracusa,FWD,2,0,38,0,1,89,2012,Round 10
36,28,Todd Goldstein,RUC,2,1,104,0,3,98,2012,Round 10
37,28,Ashton Hams,FWD,2,0,21,0,0,30,2012,Round 10
38,28,Ryan Hargrave,DEF,2,1,42,0,5,92,2012,Round 10
39,28,Nick Haynes,FWD,2,0,53,0,1,83,2012,Round 10
40,28,Heath Hocking,MID,2,1,75,0,4,88,2012,Round 10
41,28,Bachar Houli,DEF,2,0,60,1,1,75,2012,Round 10
42,28,Ben Howlett,MID,2,0,97,0,1,82,2012,Round 10
43,28,Karmichael Hunt,MID,2,0,44,0,2,73,2012,Round 10
44,28,Michael Jamison,KEYD,2,1,35,0,6,98,2012,Round 10
45,28,Leroy Jetta,FWD,2,0,64,0,0,77,2012,Round 10
46,28,Chris Judd,MID,2,0,70,0,1,87,2012,Round 10
47,28,Josh P. Kennedy,MID,2,2,81,0,2,82,2012,Round 10
48,28,Ryan Lester,DEF,2,1,84,0,1,72,2012,Round 10
49,28,Tom Lonergan,KEYD,2,1,54,0,2,86,2012,Round 10
50,28,James McDonald,MID,2,2,58,0,2,86,2012,Round 10
51,28,Will Minson,RUC,2,3,84,0,6,89,2012,Round 10
52,28,Sam Mitchell,MID,2,3,122,0,1,92,2012,Round 10
53,28,Chris Newman,DEF,2,0,81,0,3,84,2012,Round 10
54,28,Matthew Pavlich,KEYF,2,2,83,0,1,90,2012,Round 10
55,28,Luke Power,DEF,2,1,68,0,0,87,2012,Round 10
56,28,Jack Riewoldt,KEYF,2,0,147,2,1,96,2012,Round 10
57,28,Jared Rivers,KEYD,2,0,98,0,7,97,2012,Round 10
58,28,Lewis Roberts-Thomson,KEYF,2,1,47,0,4,74,2012,Round 10
59,28,Jordan Roughead,KEYD,2,0,65,0,4,93,2012,Round 10
60,28,Paddy Ryder,RUC,2,0,83,0,6,95,2012,Round 10
61,28,Matthew Scarlett,KEYD,2,1,77,0,3,96,2012,Round 10
62,28,Will Schofield,DEF,2,0,66,2,9,91,2012,Round 10
63,28,Scott Selwood,MID,2,1,82,0,0,81,2012,Round 10
64,28,Joel Selwood,MID,2,2,62,0,4,78,2012,Round 10
65,28,Adam Selwood,DEF,2,1,82,0,1,88,2012,Round 10
66,28,Devon Smith,FWD,2,0,49,0,0,87,2012,Round 10
67,28,Dale Thomas,FWD,2,0,133,1,1,78,2012,Round 10
68,28,Scott Thompson,MID,2,1,65,0,0,90,2012,Round 10
69,28,Andrew Walker,FWD,2,1,86,0,1,91,2012,Round 10
70,28,Trent West,RUC,2,1,74,0,10,85,2012,Round 10
71,28,Sam Wright,DEF,2,1,58,0,1,93,2012,Round 10
72,28,Clinton Young,MID,2,0,82,0,1,80,2012,Round 10
73,74,Gary Ablett,MID,1,1,186,1,2,95,2012,Round 10
74,74,Taylor Adams,FWD,1,2,52,0,2,77,2012,Round 10
75,74,Jed Adcock,DEF,1,1,120,0,4,93,2012,Round 10
76,74,Shaun Atley,DEF,1,0,54,1,2,91,2012,Round 10
77,74,Michael Barlow,MID,1,1,108,0,0,85,2012,Round 10
78,74,Dayne Beams,MID,1,2,98,0,3,88,2012,Round 10
79,74,Tom Bellchambers,RUC,1,0,56,0,0,86,2012,Round 10
80,74,Sam Blease,FWD,1,0,34,0,1,41,2012,Round 10
81,74,Jude Bolton,FWD,1,1,157,0,2,87,2012,Round 10
82,74,Joshua Bootsma,DEF,1,0,79,0,8,89,2012,Round 10
83,74,Paul Bower,KEYD,1,4,49,0,5,92,2012,Round 10
84,74,Matthew Boyd,MID,1,0,106,0,1,90,2012,Round 10
85,74,Nathan Brown,KEYD,1,0,56,0,10,91,2012,Round 10
86,74,Campbell Brown,FWD,1,4,62,0,0,87,2012,Round 10
87,74,Tomas Bugg,DEF,1,1,62,0,6,85,2012,Round 10
88,74,Josh Caddy,MID,1,0,48,1,2,76,2012,Round 10
89,74,Alipate Carlile,KEYD,1,1,40,0,6,87,2012,Round 10
90,74,Paul Chapman,FWD,1,0,136,0,1,83,2012,Round 10
91,74,Mitch Clark,KEYF,1,0,75,0,1,92,2012,Round 10
92,74,Zac Clarke,RUC,1,1,37,0,1,86,2012,Round 10
93,74,Martin Clarke,DEF,1,1,80,2,3,95,2012,Round 10
94,74,Travis Cloke,KEYF,1,1,112,0,3,82,2012,Round 10
95,74,Adam Cooney,MID,1,0,84,0,0,75,2012,Round 10
96,74,Dean Cox,RUC,1,1,101,0,1,77,2012,Round 10
97,74,Daniel Cross,MID,1,1,50,0,4,89,2012,Round 10
98,74,Hayden Crozier,FWD,1,0,16,0,1,24,2012,Round 10
99,74,Nick Dal Santo,MID,1,0,80,3,0,89,2012,Round 10
100,74,Patrick Dangerfield,MID,1,1,110,0,7,89,2012,Round 10
101,74,Zac Dawson,KEYD,1,1,38,0,10,93,2012,Round 10
102,74,Michael Doughty,DEF,1,1,61,0,2,87,2012,Round 10
103,74,Mitch Duncan,MID,1,2,89,0,0,80,2012,Round 10
104,74,Lynden Dunn,DEF,1,0,51,0,1,38,2012,Round 10
105,74,Shane Edwards,FWD,1,0,65,0,2,78,2012,Round 10
106,74,Aaron Edwards,FWD,1,0,56,0,3,72,2012,Round 10
107,74,Jamie Elliott,FWD,1,0,100,0,3,74,2012,Round 10
