,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Tom Bellchambers,RUC,4,2,108,0,3,86,2013,Round 5
1,1,Jonathon Griffin,RUC,4,0,101,0,5,78,2013,Round 5
2,1,Angus Monfries,FWD,4,0,64,1,0,87,2013,Round 5
3,1,Scott Selwood,MID,4,1,136,0,0,86,2013,Round 5
4,1,Andrew Swallow,MID,4,1,116,0,1,84,2013,Round 5
5,1,Daniel Wells,MID,4,1,92,3,1,75,2013,Round 5
6,7,Max Bailey,RUC,3,0,77,0,1,56,2013,Round 5
7,7,Andrew Carrazzo,MID,3,1,87,0,2,90,2013,Round 5
8,7,Trent Cotchin,MID,3,3,84,0,1,88,2013,Round 5
9,7,Dean Cox,RUC,3,2,101,0,2,79,2013,Round 5
10,7,Max Gawn,RUC,3,1,58,0,1,79,2013,Round 5
11,7,Todd Goldstein,RUC,3,1,68,0,3,93,2013,Round 5
12,7,Lenny Hayes,MID,3,1,114,0,2,83,2013,Round 5
13,7,Bachar Houli,DEF,3,0,81,0,4,89,2013,Round 5
14,7,Jason Johannisen,DEF,3,2,79,1,2,85,2013,Round 5
15,7,Matthew Leuenberger,RUC,3,1,98,0,1,84,2013,Round 5
16,7,Shane Mumford,RUC,3,2,66,0,3,77,2013,Round 5
17,7,Drew Petrie,KEYF,3,1,78,0,2,100,2013,Round 5
18,7,Jack Riewoldt,KEYF,3,0,49,0,2,95,2013,Round 5
19,7,Cyril Rioli,FWD,3,2,97,5,3,71,2013,Round 5
20,7,Mitch Robinson,FWD,3,3,77,0,2,70,2013,Round 5
21,7,Jay Schulz,KEYF,3,2,42,0,1,100,2013,Round 5
22,7,Nicholas Suban,MID,3,1,94,0,0,56,2013,Round 5
23,7,Lindsay Thomas,FWD,3,0,70,0,1,80,2013,Round 5
24,7,Dale Thomas,MID,3,2,65,3,1,80,2013,Round 5
25,26,Gary Ablett,MID,2,0,131,0,1,95,2013,Round 5
26,26,Tony Armstrong,DEF,2,0,74,0,1,71,2013,Round 5
27,26,Mark Baguley,DEF,2,1,43,0,3,95,2013,Round 5
28,26,Hayden Ballantyne,FWD,2,2,67,0,1,81,2013,Round 5
29,26,Sam Blease,FWD,2,1,29,1,0,47,2013,Round 5
30,26,Nathan Brown,KEYD,2,1,46,0,11,91,2013,Round 5
31,26,Jonathan Brown,KEYF,2,0,89,0,0,93,2013,Round 5
32,26,Allen Christensen,FWD,2,1,64,0,0,82,2013,Round 5
33,26,Jack Darling,KEYF,2,3,50,0,0,94,2013,Round 5
34,26,Majak Daw,KEYF,2,2,39,0,2,65,2013,Round 5
35,26,Mitch Duncan,MID,2,0,81,0,0,81,2013,Round 5
36,26,Shane Edwards,FWD,2,1,89,0,1,82,2013,Round 5
37,26,Brandon Ellis,MID,2,0,86,0,0,79,2013,Round 5
38,26,Nat Fyfe,MID,2,2,97,0,2,86,2013,Round 5
39,26,Josh Gibson,KEYD,2,1,53,0,9,97,2013,Round 5
40,26,Jonathan Giles,RUC,2,1,58,0,2,88,2013,Round 5
41,26,Jack Grimes,MID,2,0,78,0,4,90,2013,Round 5
42,26,Aaron Hall,FWD,2,0,49,0,1,50,2013,Round 5
43,26,Hamish Hartlett,MID,2,0,116,0,0,72,2013,Round 5
44,26,Ben Howlett,MID,2,0,51,2,1,82,2013,Round 5
45,26,Daniel Jackson,MID,2,1,109,0,1,82,2013,Round 5
46,26,Mark Jamar,RUC,2,1,62,0,1,78,2013,Round 5
47,26,Michael Johnson,KEYD,2,0,98,1,9,100,2013,Round 5
48,26,Chris Judd,MID,2,0,77,0,1,79,2013,Round 5
49,26,Josh P. Kennedy,MID,2,1,98,0,3,84,2013,Round 5
50,26,Rory Laird,DEF,2,0,81,0,2,75,2013,Round 5
51,26,Tom J. Lynch,KEYF,2,1,91,0,1,93,2013,Round 5
52,26,Jamie Macmillan,MID,2,0,80,0,3,85,2013,Round 5
53,26,Ivan Maric,RUC,2,3,76,0,3,94,2013,Round 5
54,26,Chris Mayne,FWD,2,0,73,0,0,87,2013,Round 5
55,26,Ben McGlynn,FWD,2,1,80,0,3,83,2013,Round 5
56,26,Jackson Merrett,FWD,2,2,65,0,0,81,2013,Round 5
57,26,Will Minson,RUC,2,2,72,0,2,87,2013,Round 5
58,26,Brent Moloney,MID,2,2,98,1,1,83,2013,Round 5
59,26,Marc Murphy,MID,2,0,115,0,0,82,2013,Round 5
60,26,Ryan O'Keefe,MID,2,0,96,0,1,91,2013,Round 5
61,26,Jaeger O'Meara,MID,2,0,115,1,0,72,2013,Round 5
62,26,Luke Parker,MID,2,2,93,0,1,80,2013,Round 5
63,26,Joel Patfull,KEYD,2,0,62,0,6,92,2013,Round 5
64,26,David Rodan,MID,2,1,48,2,1,69,2013,Round 5
65,26,Heath Scotland,DEF,2,1,92,3,3,80,2013,Round 5
66,26,Matt Shaw,MID,2,0,99,2,0,76,2013,Round 5
67,26,Callum Sinclair,RUC,2,0,67,0,9,75,2013,Round 5
68,26,Billie Smedts,FWD,2,1,77,1,1,87,2013,Round 5
69,26,Devon Smith,FWD,2,0,117,1,2,82,2013,Round 5
70,26,Zac Smith,RUC,2,0,96,0,2,88,2013,Round 5
71,26,Lee Spurr,DEF,2,1,95,0,2,100,2013,Round 5
72,26,Brent Stanton,MID,2,0,114,1,0,85,2013,Round 5
73,26,Jack Steven,MID,2,1,71,0,2,83,2013,Round 5
74,26,Paul Stewart,FWD,2,0,61,0,1,90,2013,Round 5
75,26,Dane Swan,MID,2,0,120,1,0,81,2013,Round 5
76,26,Scott D. Thompson,KEYD,2,0,74,0,4,97,2013,Round 5
77,26,Rory Thompson,KEYD,2,0,54,0,7,95,2013,Round 5
78,26,Jack Trengove,MID,2,2,83,0,1,79,2013,Round 5
79,26,Andrew Walker,DEF,2,2,101,3,3,96,2013,Round 5
80,26,Michael Walters,FWD,2,2,76,0,1,79,2013,Round 5
81,26,Jobe Watson,MID,2,1,109,1,0,86,2013,Round 5
82,26,Tom Young,DEF,2,0,81,0,7,86,2013,Round 5
83,84,Jed Adcock,DEF,1,0,88,1,1,83,2013,Round 5
84,84,Liam Anthony,FWD,1,0,18,0,0,22,2013,Round 5
85,84,Dennis Armfield,FWD,1,1,64,2,1,90,2013,Round 5
86,84,Shaun Atley,DEF,1,0,55,2,2,90,2013,Round 5
87,84,Rohan Bewick,FWD,1,0,92,0,3,84,2013,Round 5
88,84,Aaron Black,KEYF,1,2,76,0,2,93,2013,Round 5
89,84,Jude Bolton,FWD,1,0,92,0,0,88,2013,Round 5
90,84,Kepler Bradley,KEYF,1,0,21,0,0,28,2013,Round 5
91,84,Jared Brennan,MID,1,0,62,1,1,68,2013,Round 5
92,84,Luke Breust,FWD,1,3,55,0,4,84,2013,Round 5
93,84,Luke Brown,DEF,1,0,20,0,0,25,2013,Round 5
94,84,Shannon Byrnes,FWD,1,0,110,0,4,83,2013,Round 5
95,84,Josh Caddy,MID,1,0,25,0,0,35,2013,Round 5
96,84,Stephen Coniglio,MID,1,0,83,0,2,84,2013,Round 5
97,84,Joel Corey,MID,1,0,72,0,0,96,2013,Round 5
98,84,Ryan Crowley,MID,1,1,57,0,0,83,2013,Round 5
99,84,Ed Curnow,MID,1,0,65,1,2,93,2013,Round 5
100,84,Nick Dal Santo,MID,1,0,82,0,1,84,2013,Round 5
101,84,Patrick Dangerfield,MID,1,1,71,1,2,93,2013,Round 5
102,84,Phil Davis,KEYD,1,2,37,0,4,89,2013,Round 5
103,84,Sam Day,KEYF,1,0,50,0,8,100,2013,Round 5
104,84,Charlie Dixon,KEYF,1,2,119,0,4,85,2013,Round 5
105,84,Richard Douglas,MID,1,0,99,1,2,85,2013,Round 5
106,84,Jamie Elliott,FWD,1,0,57,0,2,87,2013,Round 5
107,84,Alex Fasolo,FWD,1,1,26,0,0,76,2013,Round 5
108,84,Lance Franklin,KEYF,1,3,62,0,3,97,2013,Round 5
109,84,James Frawley,KEYD,1,2,59,0,4,99,2013,Round 5
110,84,Bryce Gibbs,MID,1,0,54,3,1,40,2013,Round 5
111,84,Sam Gilbert,KEYD,1,0,74,0,7,96,2013,Round 5
112,84,Mitch Golby,DEF,1,3,82,0,0,84,2013,Round 5
113,84,Tyson Goldsack,DEF,1,0,40,0,0,42,2013,Round 5
114,84,Robbie Gray,FWD,1,0,41,0,0,33,2013,Round 5
115,84,Heath Grundy,KEYD,1,0,58,0,9,95,2013,Round 5
116,84,Scott Gumbleton,KEYF,1,0,54,0,2,84,2013,Round 5
117,84,Cameron Guthrie,DEF,1,0,51,0,2,91,2013,Round 5
118,84,Shaun Hampson,KEYF,1,0,52,0,3,81,2013,Round 5
119,84,Jack Hannath,RUC,1,2,23,0,1,85,2013,Round 5
120,84,Campbell Heath,DEF,1,0,69,0,4,84,2013,Round 5
121,84,Bradley Helbig,DEF,1,2,20,0,0,60,2013,Round 5
122,84,David Hille,RUC,1,0,50,0,1,75,2013,Round 5
123,84,Taylor Hine,DEF,1,2,40,0,1,76,2013,Round 5
124,84,Luke Hodge,DEF,1,0,61,0,5,81,2013,Round 5
125,84,Karmichael Hunt,MID,1,0,61,1,2,83,2013,Round 5
126,84,Garrick Ibbotson,DEF,1,1,103,0,1,94,2013,Round 5
127,84,Kieren Jack,MID,1,1,113,0,1,85,2013,Round 5
128,84,Steve Johnson,MID,1,0,141,2,1,89,2013,Round 5
129,84,Tom Jonas,DEF,1,1,53,0,4,94,2013,Round 5
130,84,Matt Jones,MID,1,0,62,0,0,74,2013,Round 5
131,84,Liam Jones,KEYF,1,0,81,0,1,93,2013,Round 5
132,84,Clinton Jones,MID,1,1,88,0,1,89,2013,Round 5
133,84,Nathan Jones,MID,1,0,69,0,0,87,2013,Round 5
134,84,Josh J. Kennedy,KEYF,1,1,98,0,2,91,2013,Round 5
135,84,Daniel Kerr,MID,1,0,48,0,0,78,2013,Round 5
136,84,Chris Knights,FWD,1,1,90,0,2,88,2013,Round 5
137,84,Brian Lake,KEYD,1,0,39,0,9,97,2013,Round 5
138,84,Tom Liberatore,MID,1,1,79,0,0,83,2013,Round 5
139,84,Matthew Lobbe,RUC,1,2,63,0,6,68,2013,Round 5
140,84,Tom Lonergan,KEYD,1,1,51,0,4,96,2013,Round 5
141,84,Billy Longer,RUC,1,4,31,0,1,66,2013,Round 5
142,84,Nick Lower,MID,1,2,63,0,0,78,2013,Round 5
143,84,Andrew Mackie,DEF,1,0,93,0,1,90,2013,Round 5
144,84,Marty Mattner,DEF,1,1,41,0,1,88,2013,Round 5
145,84,Sam Mayes,FWD,1,0,111,0,1,81,2013,Round 5
146,84,Ashley McGrath,FWD,1,2,82,2,1,91,2013,Round 5
147,84,Jordie McKenzie,MID,1,1,48,0,0,93,2013,Round 5
148,84,Brock McLean,MID,1,0,118,1,1,87,2013,Round 5
149,84,Scott McMahon,DEF,1,0,64,0,2,93,2013,Round 5
150,84,Sam Mitchell,MID,1,0,111,5,1,88,2013,Round 5
151,84,Leigh Montagna,MID,1,0,104,0,1,85,2013,Round 5
152,84,Aaron Mullett,DEF,1,0,56,2,3,92,2013,Round 5
153,84,David Mundy,MID,1,0,75,0,2,78,2013,Round 5
154,84,Tom Murphy,DEF,1,0,85,0,3,85,2013,Round 5
155,84,Rhys Palmer,FWD,1,0,104,0,1,87,2013,Round 5
156,84,Danyle Pearce,MID,1,3,54,0,0,72,2013,Round 5
157,84,Scott Pendlebury,MID,1,0,108,4,2,85,2013,Round 5
158,84,Jared Petrenko,FWD,1,1,54,0,2,83,2013,Round 5
159,84,Alex Rance,KEYD,1,3,71,0,9,93,2013,Round 5
160,84,Jack Redden,MID,1,1,90,0,2,76,2013,Round 5
161,84,Sam Reid,KEYF,1,0,42,0,2,96,2013,Round 5
162,84,Ben Reid,KEYD,1,1,99,4,4,91,2013,Round 5
163,84,Brent Reilly,DEF,1,1,79,0,4,90,2013,Round 5
164,84,Ted Richards,KEYD,1,0,82,0,5,95,2013,Round 5
165,84,Nick Riewoldt,KEYF,1,2,153,0,2,90,2013,Round 5
166,84,Tom Rockliff,MID,1,1,125,0,0,80,2013,Round 5
167,84,Jordan Roughead,KEYD,1,0,77,0,5,93,2013,Round 5
168,84,Jarryd Roughead,KEYF,1,2,62,0,1,89,2013,Round 5
