,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Dan Hannebery,MID,4,1,71,0,0,83,2013,Preliminary Finals
1,2,Ben McGlynn,FWD,3,1,88,0,0,80,2013,Preliminary Finals
2,2,Paul Puopolo,FWD,3,2,83,0,4,81,2013,Preliminary Finals
3,2,Ted Richards,KEYD,3,0,58,0,5,94,2013,Preliminary Finals
4,2,Joel Selwood,MID,3,1,90,0,2,78,2013,Preliminary Finals
5,2,Michael Walters,FWD,3,1,78,1,1,87,2013,Preliminary Finals
6,7,Hayden Ballantyne,FWD,2,3,70,0,2,80,2013,Preliminary Finals
7,7,Jimmy Bartel,DEF,2,1,73,0,2,93,2013,Preliminary Finals
8,7,Mark Blicavs,RUC,2,0,40,0,3,82,2013,Preliminary Finals
9,7,Luke Breust,FWD,2,0,85,0,2,87,2013,Preliminary Finals
10,7,Shaun Burgoyne,MID,2,0,129,0,0,88,2013,Preliminary Finals
11,7,Brent Guerra,DEF,2,2,113,1,1,73,2013,Preliminary Finals
12,7,Luke Hodge,DEF,2,2,64,0,5,86,2013,Preliminary Finals
13,7,Kieren Jack,MID,2,1,43,0,1,88,2013,Preliminary Finals
14,7,Steve Johnson,MID,2,1,150,0,1,88,2013,Preliminary Finals
15,7,Mike Pyke,RUC,2,0,65,0,2,89,2013,Preliminary Finals
16,7,Gary Rohan,FWD,2,0,44,0,0,43,2013,Preliminary Finals
17,7,Isaac Smith,MID,2,0,68,0,2,82,2013,Preliminary Finals
18,7,Nick Smith,DEF,2,2,50,0,5,82,2013,Preliminary Finals
19,7,Mathew Stokes,MID,2,1,73,0,0,84,2013,Preliminary Finals
20,7,Nicholas Suban,MID,2,2,73,0,2,82,2013,Preliminary Finals
21,7,Jesse White,KEYF,2,1,88,1,1,93,2013,Preliminary Finals
22,23,Allen Christensen,FWD,1,3,65,0,1,82,2013,Preliminary Finals
23,23,Zac Clarke,RUC,1,1,69,0,3,85,2013,Preliminary Finals
24,23,Joel Corey,MID,1,2,74,0,1,85,2013,Preliminary Finals
25,23,Ryan Crowley,MID,1,2,89,0,0,90,2013,Preliminary Finals
26,23,Andrejs Everitt,DEF,1,0,67,3,4,76,2013,Preliminary Finals
27,23,Jack Gunston,FWD,1,1,101,0,1,85,2013,Preliminary Finals
28,23,David Hale,RUC,1,1,105,0,2,87,2013,Preliminary Finals
29,23,Tom Hawkins,KEYF,1,1,46,0,1,89,2013,Preliminary Finals
30,23,Bradley Hill,MID,1,1,70,0,0,79,2013,Preliminary Finals
31,23,Brian Lake,KEYD,1,0,60,0,3,97,2013,Preliminary Finals
32,23,Jordan Lewis,MID,1,2,86,0,1,83,2013,Preliminary Finals
33,23,Tom Lonergan,KEYD,1,0,31,0,8,95,2013,Preliminary Finals
34,23,Chris Mayne,FWD,1,1,109,1,2,83,2013,Preliminary Finals
35,23,Jarrad McVeigh,DEF,1,0,122,1,0,94,2013,Preliminary Finals
36,23,Sam Mitchell,MID,1,1,119,1,6,87,2013,Preliminary Finals
37,23,Shane Mumford,RUC,1,1,75,0,2,92,2013,Preliminary Finals
38,23,Jordan Murdoch,FWD,1,0,57,0,0,85,2013,Preliminary Finals
39,23,Tendai Mzungu,MID,1,1,71,0,0,86,2013,Preliminary Finals
40,23,Ryan O'Keefe,MID,1,1,68,0,1,96,2013,Preliminary Finals
41,23,Luke Parker,MID,1,1,106,0,0,90,2013,Preliminary Finals
42,23,James Podsiadly,KEYF,1,0,43,0,3,90,2013,Preliminary Finals
43,23,Jared Rivers,KEYD,1,1,38,0,1,75,2013,Preliminary Finals
44,23,Aaron Sandilands,RUC,1,1,77,0,1,83,2013,Preliminary Finals
45,23,Cam Sutcliffe,DEF,1,2,56,0,3,92,2013,Preliminary Finals
46,23,Harry Taylor,KEYD,1,0,59,0,9,96,2013,Preliminary Finals
47,48,Max Bailey,RUC,0,0,61,0,2,47,2013,Preliminary Finals
48,48,Michael Barlow,MID,0,2,111,0,0,80,2013,Preliminary Finals
49,48,Shane Biggs,DEF,0,1,49,1,1,85,2013,Preliminary Finals
50,48,Grant Birchall,DEF,0,0,91,0,3,82,2013,Preliminary Finals
51,48,Craig Bird,FWD,0,2,27,0,0,36,2013,Preliminary Finals
52,48,Jude Bolton,FWD,0,0,60,0,0,85,2013,Preliminary Finals
53,48,Josh Caddy,MID,0,1,48,0,3,33,2013,Preliminary Finals
54,48,Harry Cunningham,DEF,0,0,52,0,0,77,2013,Preliminary Finals
55,48,Zac Dawson,KEYD,0,2,30,0,5,92,2013,Preliminary Finals
56,48,Paul Duffield,DEF,0,1,118,0,0,95,2013,Preliminary Finals
57,48,Mitch Duncan,MID,0,1,72,2,3,90,2013,Preliminary Finals
58,48,Lance Franklin,KEYF,0,2,62,0,2,90,2013,Preliminary Finals
59,48,Nat Fyfe,MID,0,1,103,0,4,86,2013,Preliminary Finals
60,48,Josh Gibson,KEYD,0,0,82,0,7,99,2013,Preliminary Finals
61,48,Heath Grundy,KEYD,0,0,63,0,6,100,2013,Preliminary Finals
62,48,Cameron Guthrie,DEF,0,0,40,2,2,83,2013,Preliminary Finals
63,48,Stephen Hill,MID,0,0,78,0,1,86,2013,Preliminary Finals
64,48,Josh Hunt,DEF,0,1,35,0,1,45,2013,Preliminary Finals
65,48,Lewis Jetta,FWD,0,0,49,0,1,76,2013,Preliminary Finals
66,48,Michael Johnson,KEYD,0,0,85,1,2,87,2013,Preliminary Finals
67,48,James Kelly,MID,0,2,50,0,0,83,2013,Preliminary Finals
68,48,Josh P. Kennedy,MID,0,0,94,0,2,80,2013,Preliminary Finals
69,48,Andrew Mackie,DEF,0,1,43,0,4,91,2013,Preliminary Finals
70,48,Nick Malceski,DEF,0,0,79,0,2,84,2013,Preliminary Finals
71,48,Luke McPharlin,KEYD,0,2,66,1,7,89,2013,Preliminary Finals
72,48,Steven Motlop,FWD,0,0,71,0,0,92,2013,Preliminary Finals
73,48,David Mundy,MID,0,2,88,0,1,74,2013,Preliminary Finals
