,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Joe Daniher,KEYF,5,3,60,0,1,98,2021,Round 14
1,1,Jy Simpkin,MID,5,1,108,0,1,78,2021,Round 14
2,1,Jake Stringer,FWD,5,2,136,0,1,84,2021,Round 14
3,4,Tom Liberatore,MID,4,2,110,0,1,79,2021,Round 14
4,4,Touk Miller,MID,4,0,122,0,3,81,2021,Round 14
5,6,Charlie Ballard,KEYD,3,3,63,0,8,90,2021,Round 14
6,6,Zaine Cordy,KEYD,3,1,46,0,11,91,2021,Round 14
7,6,Blake Hardwick,DEF,3,0,88,0,4,87,2021,Round 14
8,6,Jacob Hopper,MID,3,2,103,0,3,81,2021,Round 14
9,6,Sam J. Reid,DEF,3,2,51,0,1,81,2021,Round 14
10,6,Matt Rowell,MID,3,1,64,0,0,79,2021,Round 14
11,6,Connor Rozee,FWD,3,1,91,0,2,95,2021,Round 14
12,6,Joel Selwood,MID,3,2,106,1,6,82,2021,Round 14
13,6,Zac Smith,RUC,3,5,49,0,4,75,2021,Round 14
14,6,Cody Weightman,FWD,3,1,58,0,2,72,2021,Round 14
15,6,Jack Ziebell,DEF,3,0,124,1,5,87,2021,Round 14
16,17,Zac Bailey,FWD,2,2,99,0,3,85,2021,Round 14
17,17,Mark Blicavs,KEYD,2,0,90,0,8,88,2021,Round 14
18,17,Luke Breust,FWD,2,1,86,0,1,82,2021,Round 14
19,17,Jonathon Ceglar,RUC,2,1,59,0,7,74,2021,Round 14
20,17,James Cousins,FWD,2,0,74,0,0,72,2021,Round 14
21,17,Charlie Dixon,KEYF,2,1,89,0,1,96,2021,Round 14
22,17,Sam Docherty,DEF,2,0,91,3,1,87,2021,Round 14
23,17,Taylor Duryea,DEF,2,0,91,1,5,87,2021,Round 14
24,17,Matt Flynn,RUC,2,2,60,0,3,75,2021,Round 14
25,17,Mitch Georgiades,KEYF,2,1,50,0,0,73,2021,Round 14
