,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Michael Walters,FWD,5,1,118,0,1,85,2017,Round 9
1,2,Zac Fisher,FWD,4,0,54,0,1,75,2017,Round 9
2,2,Tom Mitchell,MID,4,2,177,0,2,90,2017,Round 9
3,2,Scott Pendlebury,MID,4,0,144,0,2,80,2017,Round 9
4,2,Rory Sloane,MID,4,0,111,0,3,82,2017,Round 9
5,2,Mitch Wallis,FWD,4,1,97,0,3,77,2017,Round 9
6,7,Marcus Bontempelli,MID,3,3,73,0,2,86,2017,Round 9
7,7,Ben Brown,KEYF,3,2,90,0,1,90,2017,Round 9
8,7,Todd Goldstein,RUC,3,0,148,0,1,97,2017,Round 9
9,7,Nick Graham,FWD,3,1,83,2,1,79,2017,Round 9
10,7,Tom Lonergan,KEYD,3,1,52,0,2,92,2017,Round 9
11,7,Dustin Martin,MID,3,2,122,0,1,84,2017,Round 9
12,7,Zach Merrett,MID,3,0,126,1,3,79,2017,Round 9
13,7,Andy Otten,KEYF,3,1,69,0,2,86,2017,Round 9
14,7,Joel Selwood,MID,3,3,116,1,1,83,2017,Round 9
15,7,Jack Steven,MID,3,0,100,0,4,78,2017,Round 9
16,7,Robbie Tarrant,KEYD,3,0,64,0,5,89,2017,Round 9
17,7,Kurt Tippett,KEYF,3,0,64,0,2,70,2017,Round 9
18,7,Ed Vickers-Willis,DEF,3,0,58,0,3,90,2017,Round 9
19,20,Taylor Adams,MID,2,2,116,0,2,80,2017,Round 9
20,20,Harris Andrews,KEYD,2,1,60,0,7,95,2017,Round 9
21,20,Jarrod Berry,MID,2,0,58,0,2,75,2017,Round 9
22,20,Tom Boyd,RUC,2,1,117,0,1,87,2017,Round 9
23,20,Luke Breust,FWD,2,0,72,0,3,77,2017,Round 9
24,20,Luke Brown,DEF,2,1,96,0,3,88,2017,Round 9
25,20,Michael Close,KEYF,2,2,55,0,2,84,2017,Round 9
26,20,Aidan Corr,KEYD,2,1,67,0,9,90,2017,Round 9
27,20,Patrick Cripps,MID,2,0,95,0,1,91,2017,Round 9
28,20,David Cuningham,FWD,2,2,51,0,0,74,2017,Round 9
29,20,Patrick Dangerfield,MID,2,2,156,2,0,82,2017,Round 9
30,20,Joe Daniher,KEYF,2,3,94,0,2,93,2017,Round 9
31,20,Sam Docherty,DEF,2,1,119,0,3,98,2017,Round 9
32,20,Richard Douglas,MID,2,0,83,0,0,80,2017,Round 9
33,20,Liam Duggan,DEF,2,1,72,0,0,83,2017,Round 9
34,20,Mitch Duncan,MID,2,1,169,0,1,75,2017,Round 9
