,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jack Steven,FWD,5,1,73,0,1,70,2019,Round 5
1,1,Jack Viney,MID,5,2,93,0,0,76,2019,Round 5
2,3,Dayne Beams,MID,4,0,95,0,0,74,2019,Round 5
3,3,Jarrod Berry,MID,4,0,85,0,1,84,2019,Round 5
4,3,Liam Ryan,FWD,4,1,73,0,0,81,2019,Round 5
5,3,Alex Witherden,DEF,4,0,106,0,2,76,2019,Round 5
6,7,Luke Breust,FWD,3,0,56,0,3,86,2019,Round 5
7,7,Ben Brown,KEYF,3,1,61,0,4,100,2019,Round 5
8,7,Mitch Brown,KEYF,3,1,95,0,2,97,2019,Round 5
9,7,Jack Crisp,DEF,3,0,103,1,3,85,2019,Round 5
10,7,Patrick Dangerfield,MID,3,3,104,1,1,86,2019,Round 5
11,7,Willem Drew,MID,3,1,78,0,1,81,2019,Round 5
12,7,Orazio Fantasia,FWD,3,0,101,1,2,74,2019,Round 5
13,7,Brodie Grundy,RUC,3,3,75,0,0,88,2019,Round 5
14,7,Ricky Henderson,MID,3,0,141,2,0,82,2019,Round 5
15,7,Cale Hooker,KEYD,3,0,95,0,5,92,2019,Round 5
16,7,Dean Kent,FWD,3,0,106,0,1,85,2019,Round 5
17,7,Jamie Macmillan,DEF,3,2,92,1,6,90,2019,Round 5
18,7,Kamdyn McIntosh,MID,3,0,81,0,2,86,2019,Round 5
19,7,Reilly O'Brien,RUC,3,2,77,0,5,81,2019,Round 5
20,7,Tom Papley,FWD,3,0,113,2,1,78,2019,Round 5
21,7,Jack Petruccelle,FWD,3,1,115,0,0,79,2019,Round 5
22,7,Peter Wright,KEYF,3,1,94,0,6,85,2019,Round 5
23,7,Dayne Zorko,MID,3,2,92,0,0,86,2019,Round 5
24,25,Blake Acres,FWD,2,1,92,1,2,73,2019,Round 5
25,25,Tom Atkins,FWD,2,2,67,0,2,77,2019,Round 5
26,25,Marcus Bontempelli,MID,2,1,83,1,3,89,2019,Round 5
27,25,Matt Buntine,DEF,2,1,55,0,1,84,2019,Round 5
28,25,Josh Caddy,FWD,2,1,78,0,0,86,2019,Round 5
29,25,Sam Collins,KEYD,2,0,57,0,7,97,2019,Round 5
30,25,Brad Crouch,MID,2,0,114,0,1,80,2019,Round 5
31,25,Jordan Dawson,DEF,2,1,118,0,2,90,2019,Round 5
32,25,Paddy Dow,FWD,2,0,73,2,1,78,2019,Round 5
33,25,Mitch Duncan,MID,2,3,86,0,1,81,2019,Round 5
34,25,Jamie Elliott,FWD,2,1,60,1,1,79,2019,Round 5
35,25,Brandon Ellis,MID,2,0,90,4,1,91,2019,Round 5
36,25,Tim English,RUC,2,0,109,0,2,85,2019,Round 5
37,25,Andrew Gaff,MID,2,0,115,0,1,80,2019,Round 5
38,25,Todd Goldstein,RUC,2,1,63,0,2,87,2019,Round 5
39,25,Billy Gowers,FWD,2,0,66,0,3,80,2019,Round 5
40,25,Blake Hardwick,DEF,2,1,71,0,3,85,2019,Round 5
41,25,George Hewett,MID,2,1,87,0,1,80,2019,Round 5
42,25,Jacob Hopper,MID,2,1,55,0,0,82,2019,Round 5
43,25,Dan Houston,DEF,2,3,60,0,5,87,2019,Round 5
44,25,Dougal Howard,KEYD,2,1,75,0,8,82,2019,Round 5
45,25,Shannon Hurn,DEF,2,1,122,0,5,88,2019,Round 5
46,25,Neville Jetta,DEF,2,2,47,0,4,77,2019,Round 5
47,25,Jake Kelly,DEF,2,0,83,0,8,85,2019,Round 5
48,25,Tim Kelly,MID,2,0,121,2,2,88,2019,Round 5
49,25,Mitchell Lewis,KEYF,2,1,56,0,2,74,2019,Round 5
50,25,Tom Liberatore,MID,2,1,72,0,2,76,2019,Round 5
51,25,David Mackay,MID,2,1,104,0,4,87,2019,Round 5
52,25,Jack Macrae,MID,2,0,100,0,2,88,2019,Round 5
53,25,Todd Marshall,KEYF,2,0,51,0,2,81,2019,Round 5
54,25,Jack Martin,FWD,2,2,86,0,0,84,2019,Round 5
55,25,Dustin Martin,FWD,2,1,110,1,0,81,2019,Round 5
56,25,Stefan Martin,RUC,2,3,55,0,2,89,2019,Round 5
57,25,Anthony McDonald-Tipungwuti,FWD,2,1,62,1,2,71,2019,Round 5
58,25,Harry McKay,KEYF,2,0,128,4,3,82,2019,Round 5
59,25,Zach Merrett,MID,2,1,143,0,2,82,2019,Round 5
60,25,Shane Mumford,RUC,2,2,80,0,4,85,2019,Round 5
61,25,Lachie Neale,MID,2,1,76,0,0,88,2019,Round 5
62,25,Mark O'Connor,DEF,2,0,69,0,5,87,2019,Round 5
63,25,Clayton Oliver,MID,2,1,114,0,0,84,2019,Round 5
64,25,Matthew Parker,FWD,2,0,47,0,2,67,2019,Round 5
65,25,Alex Pearce,KEYD,2,1,24,0,7,95,2019,Round 5
66,25,Tom Phillips,MID,2,0,92,0,0,90,2019,Round 5
67,25,Mitch Robinson,MID,2,1,79,0,1,82,2019,Round 5
68,25,Sebastian Ross,MID,2,3,100,1,0,79,2019,Round 5
69,25,Jack Ross,MID,2,0,63,0,2,82,2019,Round 5
70,25,Jarryd Roughead,KEYF,2,2,71,0,4,75,2019,Round 5
71,25,Bailey Scott,FWD,2,0,43,0,0,67,2019,Round 5
72,25,James Sicily,KEYD,2,0,96,0,0,92,2019,Round 5
73,25,Jack Sinclair,FWD,2,0,72,0,2,83,2019,Round 5
74,25,Callum Sinclair,RUC,2,1,65,0,4,85,2019,Round 5
75,25,Rory Sloane,MID,2,1,125,0,1,84,2019,Round 5
76,25,Bailey Smith,FWD,2,0,69,1,1,72,2019,Round 5
77,25,Jack Steele,MID,2,3,88,0,0,89,2019,Round 5
78,25,Matt Taberner,KEYF,2,1,128,0,1,90,2019,Round 5
79,25,Josh Thomas,FWD,2,1,73,0,0,87,2019,Round 5
80,25,Jarrod Witts,RUC,2,1,123,2,5,87,2019,Round 5
81,25,Mason Wood,FWD,2,1,47,0,2,86,2019,Round 5
82,25,Sam Wright,DEF,2,3,49,0,3,72,2019,Round 5
83,25,Elliot Yeo,MID,2,1,74,0,4,82,2019,Round 5
84,85,James Aish,DEF,1,0,20,0,0,39,2019,Round 5
85,85,Aliir Aliir,KEYD,1,1,35,0,2,77,2019,Round 5
86,85,Oscar Allen,KEYF,1,0,41,0,6,70,2019,Round 5
87,85,Harris Andrews,KEYD,1,0,45,0,7,62,2019,Round 5
88,85,Shaun Atley,DEF,1,1,65,0,3,89,2019,Round 5
89,85,Josh Battle,KEYD,1,0,60,1,5,81,2019,Round 5
90,85,Eddie Betts,FWD,1,1,87,0,1,91,2019,Round 5
91,85,Mark Blicavs,KEYD,1,0,86,0,10,93,2019,Round 5
92,85,Travis Boak,MID,1,2,79,0,0,84,2019,Round 5
93,85,Shai Bolton,FWD,1,2,42,2,5,69,2019,Round 5
94,85,Jack Bowes,MID,1,1,101,0,1,81,2019,Round 5
95,85,Callum L. Brown,FWD,1,1,79,0,0,76,2019,Round 5
96,85,Josh Bruce,KEYF,1,1,53,0,2,78,2019,Round 5
97,85,Charles Cameron,FWD,1,0,58,1,1,90,2019,Round 5
98,85,Levi Casboult,KEYF,1,0,75,0,1,79,2019,Round 5
99,85,Adam Cerra,DEF,1,0,58,0,2,89,2019,Round 5
100,85,Allen Christensen,FWD,1,2,68,0,0,74,2019,Round 5
101,85,Ryan Clarke,MID,1,0,92,0,0,89,2019,Round 5
102,85,Tom Cole,DEF,1,0,68,0,3,81,2019,Round 5
103,85,Reece Conca,MID,1,3,61,0,2,71,2019,Round 5
104,85,Zaine Cordy,KEYD,1,2,24,0,3,97,2019,Round 5
105,85,Mason Cox,KEYF,1,2,53,0,5,88,2019,Round 5
106,85,Hayden Crozier,DEF,1,0,85,0,2,88,2019,Round 5
107,85,Ben Cunnington,MID,1,3,78,0,1,80,2019,Round 5
108,85,Ed Curnow,MID,1,0,53,0,0,79,2019,Round 5
109,85,Brent Daniels,FWD,1,0,78,2,0,65,2019,Round 5
110,85,Luke Davies-Uniacke,FWD,1,1,54,2,0,71,2019,Round 5
111,85,Jordan De Goey,FWD,1,6,76,2,0,79,2019,Round 5
112,85,Tory Dickson,FWD,1,1,52,1,1,82,2019,Round 5
113,85,Josh Dunkley,MID,1,0,84,0,3,83,2019,Round 5
114,85,Lance Franklin,KEYF,1,1,81,0,2,94,2019,Round 5
115,85,Sam Frost,KEYD,1,1,90,0,5,95,2019,Round 5
116,85,Nat Fyfe,MID,1,2,92,0,3,90,2019,Round 5
117,85,Darcy Gardiner,DEF,1,1,68,0,5,95,2019,Round 5
118,85,Max Gawn,RUC,1,2,97,0,2,83,2019,Round 5
119,85,Michael Gibbons,FWD,1,1,93,0,2,80,2019,Round 5
120,85,Jade Gresham,FWD,1,1,75,1,1,83,2019,Round 5
121,85,Cameron Guthrie,MID,1,0,98,0,1,78,2019,Round 5
122,85,Aaron Hall,MID,1,1,65,0,3,76,2019,Round 5
123,85,James Harmes,MID,1,1,103,2,0,80,2019,Round 5
124,85,Jackson Hately,MID,1,0,84,1,3,68,2019,Round 5
125,85,Tom Hawkins,KEYF,1,1,76,0,1,88,2019,Round 5
126,85,Isaac Heeney,FWD,1,0,101,0,3,87,2019,Round 5
127,85,Dyson Heppell,MID,1,1,121,0,2,79,2019,Round 5
128,85,Tom Hickey,RUC,1,2,62,0,2,65,2019,Round 5
129,85,Shaun Higgins,MID,1,1,97,0,1,82,2019,Round 5
130,85,Harry Himmelberg,KEYF,1,1,35,2,2,83,2019,Round 5
131,85,Elliott Himmelberg,KEYF,1,2,55,0,1,81,2019,Round 5
132,85,Luke Hodge,DEF,1,2,89,0,2,83,2019,Round 5
133,85,Nick Holman,FWD,1,1,65,0,0,85,2019,Round 5
134,85,Jack Hombsch,KEYD,1,1,36,0,5,78,2019,Round 5
135,85,George Horlin-Smith,DEF,1,0,68,0,0,75,2019,Round 5
