,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Ivan Soldo,RUC,4,0,77,0,2,62,2019,Round 20
1,1,Adam Treloar,MID,4,1,129,1,0,82,2019,Round 20
2,3,Mark Blicavs,KEYD,3,0,71,0,3,89,2019,Round 20
3,3,Ben Brown,KEYF,3,1,106,0,1,100,2019,Round 20
4,3,Shaun Higgins,MID,3,0,109,0,1,80,2019,Round 20
5,3,Tim Kelly,MID,3,1,94,2,0,85,2019,Round 20
6,3,Mitchell Lewis,KEYF,3,0,92,0,4,84,2019,Round 20
7,3,Tom J. Lynch,KEYF,3,0,69,0,0,86,2019,Round 20
8,3,Jack Macrae,MID,3,1,151,0,2,88,2019,Round 20
9,3,Rowan Marshall,RUC,3,2,101,0,2,89,2019,Round 20
10,3,Zach Merrett,MID,3,1,116,1,2,77,2019,Round 20
11,3,Lachlan Murphy,FWD,3,1,48,0,0,80,2019,Round 20
12,3,Andrew Phillips,RUC,3,2,67,0,5,74,2019,Round 20
13,3,Scott Selwood,MID,3,3,74,0,2,90,2019,Round 20
14,3,Will Snelling,FWD,3,0,93,0,0,87,2019,Round 20
15,3,Michael Walters,FWD,3,0,119,1,0,88,2019,Round 20
16,3,Elliot Yeo,MID,3,3,117,0,6,80,2019,Round 20
17,3,Cameron Zurhaar,FWD,3,0,77,0,2,75,2019,Round 20
18,19,David Astbury,KEYD,2,0,70,0,5,100,2019,Round 20
19,19,Tom Barrass,KEYD,2,1,52,0,7,83,2019,Round 20
20,19,Marcus Bontempelli,MID,2,0,139,0,2,85,2019,Round 20
21,19,Nathan Broad,DEF,2,1,54,1,5,84,2019,Round 20
22,19,Josh Bruce,KEYF,2,2,47,0,3,88,2019,Round 20
23,19,Jason Carter,DEF,2,0,47,0,1,74,2019,Round 20
24,19,Jason Castagna,FWD,2,1,68,0,1,82,2019,Round 20
25,19,Zac Clarke,RUC,2,2,63,0,2,86,2019,Round 20
26,19,Tom Clurey,KEYD,2,1,60,0,9,93,2019,Round 20
27,19,Brad Crouch,MID,2,1,108,0,2,78,2019,Round 20
28,19,Ed Curnow,MID,2,0,79,0,1,82,2019,Round 20
29,19,Luke Davies-Uniacke,FWD,2,1,41,0,1,63,2019,Round 20
30,19,Richard Douglas,FWD,2,0,82,0,0,82,2019,Round 20
31,19,Mitch Duncan,MID,2,2,92,1,1,82,2019,Round 20
32,19,Kyle Dunkley,MID,2,0,72,0,0,74,2019,Round 20
33,19,Nat Fyfe,MID,2,2,104,0,2,86,2019,Round 20
34,19,Bryce Gibbs,MID,2,1,111,0,1,70,2019,Round 20
35,19,Robbie Gray,FWD,2,0,90,1,0,82,2019,Round 20
36,19,Jade Gresham,FWD,2,2,96,1,0,80,2019,Round 20
37,19,Joel Hamling,KEYD,2,0,44,0,12,99,2019,Round 20
38,19,Isaac Heeney,FWD,2,0,105,0,3,86,2019,Round 20
