,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Brodie Grundy,RUC,5,1,101,0,1,88,2018,Round 12
1,1,Callan Ward,MID,5,1,129,0,0,89,2018,Round 12
2,3,Gary Ablett,MID,4,3,137,1,0,83,2018,Round 12
3,3,Ben Brown,KEYF,4,0,39,0,3,96,2018,Round 12
4,3,Jacob Hopper,MID,4,2,87,0,4,86,2018,Round 12
5,3,Stefan Martin,RUC,4,1,106,0,3,83,2018,Round 12
6,7,Josh Battle,KEYF,3,1,69,0,5,83,2018,Round 12
7,7,Allen Christensen,FWD,3,1,99,0,0,81,2018,Round 12
8,7,Richard Douglas,FWD,3,2,79,0,1,75,2018,Round 12
9,7,Bayley Fritsch,FWD,3,0,99,0,1,72,2018,Round 12
10,7,Bryce Gibbs,MID,3,0,112,0,0,80,2018,Round 12
11,7,Jarrod Harbrow,DEF,3,1,108,0,3,86,2018,Round 12
12,7,Luke Hodge,DEF,3,1,60,0,4,89,2018,Round 12
13,7,Nick Holman,FWD,3,0,64,0,0,78,2018,Round 12
14,7,Ben Jacobs,MID,3,1,65,0,1,81,2018,Round 12
15,7,Jake Kelly,DEF,3,1,46,0,6,89,2018,Round 12
16,7,Jack Martin,FWD,3,3,50,0,1,87,2018,Round 12
17,7,Alex Rance,KEYD,3,2,67,0,15,100,2018,Round 12
18,7,Gary Rohan,FWD,3,1,51,0,0,76,2018,Round 12
19,7,Adam Saad,DEF,3,1,96,5,3,86,2018,Round 12
20,7,Callum Sinclair,RUC,3,1,110,0,3,76,2018,Round 12
21,7,Rhys Stanley,RUC,3,1,75,0,5,83,2018,Round 12
22,7,Scott D. Thompson,KEYD,3,0,54,2,3,95,2018,Round 12
23,7,Aaron Young,FWD,3,2,88,0,0,78,2018,Round 12
24,25,David Astbury,KEYD,2,0,55,0,3,83,2018,Round 12
25,25,Charlie Ballard,KEYD,2,0,54,0,3,84,2018,Round 12
26,25,Tom Bellchambers,RUC,2,1,48,0,2,81,2018,Round 12
27,25,Darcy Byrne-Jones,DEF,2,0,108,1,1,88,2018,Round 12
28,25,Jeremy Cameron,KEYF,2,1,135,0,3,85,2018,Round 12
29,25,Mason Cox,KEYF,2,0,114,0,2,86,2018,Round 12
30,25,Jack Crisp,DEF,2,0,99,4,4,93,2018,Round 12
31,25,Ben Cunnington,MID,2,1,87,0,2,74,2018,Round 12
32,25,Josh Daicos,FWD,2,0,65,0,0,79,2018,Round 12
33,25,Phil Davis,KEYD,2,0,71,1,10,97,2018,Round 12
34,25,Charlie Dixon,KEYF,2,4,56,0,4,98,2018,Round 12
35,25,Tom Doedee,DEF,2,1,80,0,3,83,2018,Round 12
36,25,Luke Dunstan,MID,2,3,78,0,1,77,2018,Round 12
37,25,Orazio Fantasia,FWD,2,1,66,1,0,81,2018,Round 12
38,25,Darcy Fogarty,FWD,2,1,31,0,2,87,2018,Round 12
39,25,Sam Gibson,MID,2,1,94,1,0,84,2018,Round 12
40,25,Josh Green,FWD,2,2,45,0,0,80,2018,Round 12
41,25,Joel Hamling,KEYD,2,0,89,0,15,94,2018,Round 12
42,25,Isaac Heeney,FWD,2,1,118,0,0,85,2018,Round 12
43,25,Michael Hibberd,DEF,2,1,55,0,3,84,2018,Round 12
44,25,Shaun Higgins,MID,2,0,123,0,1,91,2018,Round 12
45,25,Jeremy Howe,DEF,2,0,90,0,2,83,2018,Round 12
46,25,Zak Jones,DEF,2,1,86,2,2,79,2018,Round 12
47,25,Ben Keays,FWD,2,0,49,0,0,69,2018,Round 12
48,25,Ed Langdon,MID,2,0,106,0,0,81,2018,Round 12
49,25,Daniel Lloyd,FWD,2,1,42,0,1,35,2018,Round 12
50,25,Jack Lonie,FWD,2,0,54,0,0,81,2018,Round 12
51,25,Harrison Marsh,DEF,2,1,58,0,6,84,2018,Round 12
52,25,Brandon Matera,FWD,2,0,50,3,0,85,2018,Round 12
53,25,Hugh McCluggage,MID,2,0,71,0,0,78,2018,Round 12
54,25,Anthony McDonald-Tipungwuti,FWD,2,0,74,1,3,84,2018,Round 12
55,25,Zach Merrett,MID,2,0,126,0,3,79,2018,Round 12
56,25,Steven Motlop,FWD,2,1,52,0,0,73,2018,Round 12
57,25,David Mundy,FWD,2,2,88,0,2,83,2018,Round 12
58,25,Jack Newnes,FWD,2,1,78,0,2,84,2018,Round 12
59,25,Clayton Oliver,MID,2,0,135,0,2,80,2018,Round 12
60,25,Tom Papley,FWD,2,0,75,0,0,71,2018,Round 12
61,25,Brandan Parfitt,FWD,2,0,73,0,0,87,2018,Round 12
62,25,Jonathon Patton,KEYF,2,1,84,0,3,83,2018,Round 12
63,25,Cameron Pedersen,KEYF,2,0,48,0,4,90,2018,Round 12
64,25,Ed Phillips,MID,2,0,83,0,1,89,2018,Round 12
65,25,Luke Ryan,DEF,2,2,107,0,2,88,2018,Round 12
66,25,Joel Selwood,MID,2,5,96,0,1,79,2018,Round 12
67,25,Alex Sexton,FWD,2,0,57,0,1,79,2018,Round 12
68,25,Jayden Short,DEF,2,0,100,1,2,88,2018,Round 12
