,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Sam Day,KEYF,5,1,84,0,10,88,2013,Round 7
1,1,Ben McGlynn,FWD,5,0,98,0,0,80,2013,Round 7
2,3,Jed Adcock,DEF,4,0,79,0,4,90,2013,Round 7
3,3,Ryan Lester,DEF,4,0,57,0,1,53,2013,Round 7
4,3,Joel Selwood,MID,4,0,101,0,1,87,2013,Round 7
5,3,Zac Smith,RUC,4,3,112,0,2,90,2013,Round 7
6,3,Scott D. Thompson,KEYD,4,3,49,0,10,98,2013,Round 7
7,3,Michael Walters,FWD,4,0,120,0,0,81,2013,Round 7
8,9,Travis Boak,MID,3,0,96,0,1,75,2013,Round 7
9,9,Travis Cloke,KEYF,3,0,54,0,1,100,2013,Round 7
10,9,Patrick Dangerfield,MID,3,0,141,0,1,86,2013,Round 7
11,9,Daniel Giansiracusa,FWD,3,2,68,0,0,82,2013,Round 7
12,9,Ryan Griffen,MID,3,0,129,2,3,81,2013,Round 7
13,9,Kieren Jack,MID,3,0,106,0,0,83,2013,Round 7
14,9,Darren Jolly,RUC,3,1,102,0,3,82,2013,Round 7
15,9,Nathan Jones,MID,3,1,70,1,1,89,2013,Round 7
16,9,Chris Judd,MID,3,0,99,0,1,83,2013,Round 7
17,9,Matthew Leuenberger,RUC,3,2,94,0,2,78,2013,Round 7
18,9,Tom Lynch,FWD,3,0,165,0,1,79,2013,Round 7
19,9,Marc Murphy,MID,3,1,53,0,0,83,2013,Round 7
20,9,Scott Pendlebury,MID,3,0,92,0,1,85,2013,Round 7
21,9,Luke Shuey,MID,3,2,55,0,4,84,2013,Round 7
22,9,Lindsay Thomas,FWD,3,3,83,0,0,87,2013,Round 7
23,9,Jack Viney,MID,3,2,87,0,1,68,2013,Round 7
24,9,Jobe Watson,MID,3,0,112,0,1,85,2013,Round 7
25,9,Matthew Wright,FWD,3,1,103,0,0,89,2013,Round 7
26,27,David Armitage,MID,2,1,90,0,1,79,2013,Round 7
27,27,Mark Baguley,DEF,2,1,52,0,0,86,2013,Round 7
28,27,Rohan Bail,MID,2,4,24,0,1,73,2013,Round 7
29,27,Max Bailey,RUC,2,1,54,0,3,74,2013,Round 7
30,27,Simon Black,MID,2,0,49,0,0,28,2013,Round 7
31,27,Jarryd Blair,FWD,2,0,99,0,1,88,2013,Round 7
32,27,Jude Bolton,FWD,2,0,59,0,0,80,2013,Round 7
33,27,Jared Brennan,MID,2,0,101,0,2,53,2013,Round 7
34,27,Jaryd Cachia,MID,2,3,58,0,3,74,2013,Round 7
35,27,Adam Cooney,MID,2,1,47,0,2,85,2013,Round 7
36,27,Ben Cunnington,MID,2,1,59,0,1,71,2013,Round 7
37,27,Luke Dahlhaus,FWD,2,0,76,1,1,73,2013,Round 7
38,27,Nick Dal Santo,MID,2,1,89,1,0,88,2013,Round 7
39,27,Jack Darling,KEYF,2,1,50,0,2,91,2013,Round 7
40,27,Brad Ebert,MID,2,1,87,4,0,85,2013,Round 7
41,27,Brandon Ellis,MID,2,1,128,0,1,84,2013,Round 7
42,27,Michael Firrito,DEF,2,3,39,1,0,93,2013,Round 7
43,27,Max Gawn,RUC,2,2,52,0,1,78,2013,Round 7
44,27,Josh Gibson,KEYD,2,2,106,0,6,94,2013,Round 7
45,27,Darren Glass,KEYD,2,1,74,4,3,93,2013,Round 7
46,27,Robbie Gray,FWD,2,1,71,0,1,84,2013,Round 7
47,27,Cameron Guthrie,DEF,2,1,63,0,4,82,2013,Round 7
48,27,David Hale,RUC,2,1,96,0,3,83,2013,Round 7
49,27,Jarrod Harbrow,MID,2,2,59,2,1,89,2013,Round 7
50,27,Tom Hickey,RUC,2,0,75,0,2,82,2013,Round 7
51,27,Michael Hurley,KEYF,2,0,61,0,1,95,2013,Round 7
52,27,Mark Hutchings,MID,2,1,84,0,2,83,2013,Round 7
53,27,Jack Hutchins,KEYD,2,1,47,0,1,80,2013,Round 7
54,27,Liam Jones,KEYF,2,2,27,0,0,95,2013,Round 7
55,27,Nick Kommer,FWD,2,0,68,0,3,82,2013,Round 7
56,27,Tom Liberatore,MID,2,2,54,0,2,84,2013,Round 7
57,27,Jordan Lisle,KEYF,2,0,63,0,2,83,2013,Round 7
58,27,Tom J. Lynch,KEYF,2,0,68,0,2,98,2013,Round 7
59,27,Jarryd Lyons,FWD,2,0,63,0,0,31,2013,Round 7
60,27,Brandon Matera,FWD,2,0,55,2,1,38,2013,Round 7
61,27,Steven May,KEYF,2,0,38,0,2,52,2013,Round 7
62,27,Kane Mitchell,MID,2,0,59,0,2,41,2013,Round 7
63,27,Nic Naitanui,RUC,2,2,80,0,2,70,2013,Round 7
64,27,Cameron O'Shea,DEF,2,0,65,0,4,95,2013,Round 7
65,27,Liam Picken,DEF,2,1,41,0,2,82,2013,Round 7
66,27,James Polkinghorne,MID,2,1,83,1,1,75,2013,Round 7
