,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Brent Stanton,MID,8,0,109,0,3,88,2013,Round 3
1,2,Tomas Bugg,DEF,5,1,86,0,4,84,2013,Round 3
2,2,Todd Goldstein,RUC,5,0,114,0,3,97,2013,Round 3
3,2,Liam Picken,DEF,5,2,44,0,2,91,2013,Round 3
4,2,Mitch Wallis,MID,5,0,88,0,1,81,2013,Round 3
5,6,Jonathan Giles,RUC,4,0,78,0,2,81,2013,Round 3
6,6,Josh J. Kennedy,KEYF,4,1,113,0,0,85,2013,Round 3
7,6,Dale Morris,DEF,4,0,42,0,6,98,2013,Round 3
8,6,Ryan O'Keefe,MID,4,4,112,1,1,86,2013,Round 3
9,6,Clay Smith,MID,4,1,49,0,3,64,2013,Round 3
10,6,Jackson Trengove,KEYD,4,3,27,0,6,99,2013,Round 3
11,12,Gary Ablett,MID,3,1,105,3,2,91,2013,Round 3
12,12,Dean Cox,RUC,3,2,132,0,3,86,2013,Round 3
13,12,Jack Darling,KEYF,3,1,127,0,3,88,2013,Round 3
14,12,Campbell Heath,DEF,3,1,49,0,3,90,2013,Round 3
15,12,Luke Hodge,DEF,3,0,135,0,0,76,2013,Round 3
16,12,Michael Johnson,KEYD,3,0,84,0,5,100,2013,Round 3
17,12,Steve Johnson,MID,3,0,92,0,1,88,2013,Round 3
18,12,Tom Jonas,DEF,3,1,46,0,3,97,2013,Round 3
19,12,Adam Kennedy,DEF,3,0,54,1,3,81,2013,Round 3
20,12,Jake King,FWD,3,3,59,0,1,87,2013,Round 3
21,12,Ivan Maric,RUC,3,4,91,0,5,91,2013,Round 3
22,12,Stefan Martin,KEYF,3,0,44,0,1,53,2013,Round 3
23,12,Angus Monfries,FWD,3,1,90,2,1,82,2013,Round 3
24,12,Marc Murphy,MID,3,2,111,0,0,85,2013,Round 3
25,12,Danyle Pearce,MID,3,0,89,0,0,76,2013,Round 3
26,12,Ricky Petterd,DEF,3,0,59,0,3,84,2013,Round 3
27,12,Alex Rance,KEYD,3,3,75,0,9,97,2013,Round 3
