,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Anthony Miles,MID,5,0,120,0,1,88,2015,Round 6
1,1,Jake Spencer,RUC,5,2,81,0,3,88,2015,Round 6
2,3,Dylan Shiel,MID,4,0,96,0,0,79,2015,Round 6
3,4,Jarryd Blair,FWD,3,0,66,0,1,94,2015,Round 6
4,4,Kyle Cheney,KEYD,3,0,107,0,3,96,2015,Round 6
5,4,Trent Cotchin,MID,3,3,81,1,0,87,2015,Round 6
6,4,Ed Curnow,MID,3,1,84,0,2,91,2015,Round 6
7,4,Mitch Duncan,MID,3,2,137,0,0,85,2015,Round 6
8,4,Jarrod Harbrow,DEF,3,1,110,1,3,90,2015,Round 6
9,4,Angus Monfries,FWD,3,3,68,0,2,95,2015,Round 6
10,4,David Mundy,MID,3,0,114,1,0,83,2015,Round 6
11,4,Lachie Neale,MID,3,0,131,1,1,82,2015,Round 6
12,4,Paul Puopolo,FWD,3,1,70,0,0,82,2015,Round 6
13,4,Sam Reid,KEYF,3,0,83,0,3,85,2015,Round 6
14,4,Lindsay Thomas,FWD,3,1,80,0,0,82,2015,Round 6
15,4,Scott D. Thompson,KEYD,3,1,84,0,2,97,2015,Round 6
16,4,Scott Thompson,MID,3,1,65,0,1,77,2015,Round 6
17,18,Dayne Beams,MID,2,1,91,0,1,81,2015,Round 6
18,18,Tom Bellchambers,RUC,2,2,59,0,2,86,2015,Round 6
19,18,Mark Blicavs,RUC,2,1,111,0,5,90,2015,Round 6
20,18,Josh Bruce,KEYF,2,1,47,0,0,93,2015,Round 6
21,18,Allen Christensen,FWD,2,1,87,0,1,79,2015,Round 6
22,18,Zac Clarke,RUC,2,1,106,0,1,85,2015,Round 6
23,18,Stephen Coniglio,MID,2,0,90,0,0,88,2015,Round 6
24,18,Jack Crisp,MID,2,1,79,0,4,76,2015,Round 6
25,18,Daniel Cross,DEF,2,2,112,0,1,89,2015,Round 6
26,18,Luke Dahlhaus,FWD,2,1,64,0,1,80,2015,Round 6
27,18,Luke Dunstan,MID,2,1,74,0,0,78,2015,Round 6
28,18,Shane Edwards,FWD,2,0,96,0,1,82,2015,Round 6
29,18,Michael Firrito,KEYD,2,0,57,0,4,92,2015,Round 6
30,18,Brett Goodes,MID,2,3,72,0,1,80,2015,Round 6
31,18,Nathan Gordon,FWD,2,1,39,1,2,74,2015,Round 6
32,18,Robbie Gray,MID,2,1,134,2,1,83,2015,Round 6
33,18,Dylan Grimes,DEF,2,1,64,0,2,81,2015,Round 6
34,18,Brodie Grundy,RUC,2,0,105,0,0,76,2015,Round 6
35,18,Dan Hannebery,MID,2,3,74,0,1,87,2015,Round 6
36,18,Billy Hartung,MID,2,0,87,2,0,82,2015,Round 6
37,18,Isaac Heeney,FWD,2,0,24,0,2,36,2015,Round 6
38,18,Josh J. Kennedy,KEYF,2,0,86,0,2,90,2015,Round 6
39,18,Rory Laird,DEF,2,3,99,2,4,82,2015,Round 6
40,18,Mark LeCras,FWD,2,0,111,3,0,92,2015,Round 6
41,18,Jake Lever,KEYD,2,0,90,0,5,96,2015,Round 6
42,18,Jack Macrae,MID,2,0,90,2,1,88,2015,Round 6
43,18,Ivan Maric,RUC,2,0,85,0,4,98,2015,Round 6
44,18,Kamdyn McIntosh,MID,2,0,43,0,2,81,2015,Round 6
45,18,Touk Miller,FWD,2,1,84,0,0,91,2015,Round 6
46,18,Sam Mitchell,MID,2,1,109,0,1,86,2015,Round 6
47,18,Shane Mumford,RUC,2,3,100,0,7,89,2015,Round 6
48,18,Marc Murphy,MID,2,1,73,0,3,88,2015,Round 6
49,18,Drew Petrie,KEYF,2,1,110,0,1,97,2015,Round 6
50,18,Matthew Priddis,MID,2,1,105,1,2,86,2015,Round 6
51,18,Jack Riewoldt,KEYF,2,3,72,0,3,100,2015,Round 6
52,18,Jarryd Roughead,KEYF,2,1,74,1,2,95,2015,Round 6
53,18,Paddy Ryder,RUC,2,0,73,0,3,94,2015,Round 6
54,18,Joel Selwood,MID,2,0,117,1,0,76,2015,Round 6
55,18,Alex Sexton,FWD,2,0,90,4,0,86,2015,Round 6
56,18,Matt Shaw,MID,2,1,89,0,2,80,2015,Round 6
57,18,Heath Shaw,DEF,2,4,92,1,1,91,2015,Round 6
58,18,Dom Sheed,MID,2,0,94,1,0,72,2015,Round 6
59,18,Liam Shiels,MID,2,2,84,0,1,84,2015,Round 6
60,18,Koby Stevens,MID,2,0,85,0,0,59,2015,Round 6
61,18,Dale Thomas,FWD,2,0,71,0,0,79,2015,Round 6
62,18,Kurt Tippett,KEYF,2,3,102,0,2,92,2015,Round 6
63,18,Dom Tyson,MID,2,0,104,0,1,80,2015,Round 6
64,18,Michael Walters,FWD,2,0,62,1,0,84,2015,Round 6
65,18,Jimmy Webster,DEF,2,0,56,0,3,89,2015,Round 6
66,18,Maverick Weller,FWD,2,2,59,0,0,88,2015,Round 6
67,18,Jarrod Witts,RUC,2,0,73,0,1,82,2015,Round 6
68,18,Matthew Wright,FWD,2,1,91,0,2,86,2015,Round 6
69,70,Brendon Ah Chee,MID,1,0,36,0,1,24,2015,Round 6
70,70,David Armitage,MID,1,3,144,4,0,80,2015,Round 6
71,70,Tony Armstrong,DEF,1,1,60,0,1,78,2015,Round 6
72,70,Shaun Atley,DEF,1,0,52,1,0,86,2015,Round 6
73,70,Mark Baguley,DEF,1,2,70,0,0,89,2015,Round 6
74,70,Hayden Ballantyne,FWD,1,1,57,0,0,80,2015,Round 6
75,70,Michael Barlow,FWD,1,0,92,1,0,83,2015,Round 6
76,70,Grant Birchall,DEF,1,1,108,1,0,82,2015,Round 6
77,70,Blaine Boekhorst,FWD,1,0,70,0,0,85,2015,Round 6
78,70,Marcus Bontempelli,MID,1,0,66,0,3,89,2015,Round 6
79,70,Tom Boyd,KEYF,1,1,30,0,1,97,2015,Round 6
80,70,Angus Brayshaw,FWD,1,0,53,0,2,75,2015,Round 6
81,70,Luke Breust,FWD,1,3,70,1,2,84,2015,Round 6
82,70,Nathan Brown,KEYD,1,0,51,0,4,94,2015,Round 6
83,70,Dylan Buckley,DEF,1,1,35,0,1,55,2015,Round 6
84,70,Tomas Bugg,DEF,1,0,38,0,1,90,2015,Round 6
85,70,Matt Buntine,DEF,1,0,50,0,3,79,2015,Round 6
86,70,Josh Caddy,MID,1,1,109,0,1,84,2015,Round 6
87,70,Jeremy Cameron,KEYF,1,1,107,0,1,89,2015,Round 6
88,70,Clay Cameron,KEYD,1,0,20,0,0,33,2015,Round 6
89,70,Jake Carlisle,KEYF,1,0,62,1,3,90,2015,Round 6
90,70,Levi Casboult,KEYF,1,0,93,0,5,88,2015,Round 6
91,70,Troy Chaplin,KEYD,1,2,56,0,3,98,2015,Round 6
92,70,Travis Colyer,FWD,1,0,81,0,0,83,2015,Round 6
93,70,Ayce Cordy,RUC,1,2,91,0,4,91,2015,Round 6
94,70,Patrick Cripps,MID,1,0,64,0,1,76,2015,Round 6
95,70,Ben Cunnington,MID,1,4,33,0,1,76,2015,Round 6
96,70,Patrick Dangerfield,MID,1,1,88,0,1,83,2015,Round 6
97,70,Phil Davis,KEYD,1,3,33,0,11,92,2015,Round 6
98,70,Tory Dickson,FWD,1,0,90,0,0,80,2015,Round 6
99,70,Charlie Dixon,KEYF,1,1,54,0,0,87,2015,Round 6
100,70,Sam Docherty,DEF,1,0,72,1,2,93,2015,Round 6
101,70,Taylor Duryea,DEF,1,0,111,0,3,83,2015,Round 6
102,70,Brad Ebert,MID,1,1,100,0,2,84,2015,Round 6
103,70,Jamie Elliott,FWD,1,1,74,1,2,90,2015,Round 6
104,70,Brandon Ellis,MID,1,0,87,1,1,88,2015,Round 6
105,70,Andrejs Everitt,FWD,1,0,50,0,0,89,2015,Round 6
106,70,Jack Frost,KEYD,1,2,16,0,9,86,2015,Round 6
107,70,Nat Fyfe,MID,1,0,101,0,2,85,2015,Round 6
108,70,Colin Garland,DEF,1,0,74,0,5,92,2015,Round 6
109,70,Jeff Garlett,FWD,1,1,68,2,0,95,2015,Round 6
110,70,Jarryn Geary,DEF,1,3,62,0,3,87,2015,Round 6
111,70,Bryce Gibbs,MID,1,0,103,1,2,82,2015,Round 6
112,70,Sam Gibson,MID,1,0,50,1,1,82,2015,Round 6
113,70,Tyson Goldsack,DEF,1,0,33,0,3,88,2015,Round 6
114,70,Nick Graham,MID,1,0,25,1,0,18,2015,Round 6
115,70,Ryan Griffen,MID,1,1,93,1,4,78,2015,Round 6
116,70,Jack Gunston,KEYF,1,0,89,0,2,92,2015,Round 6
117,70,Aaron Hall,FWD,1,0,52,0,1,88,2015,Round 6
118,70,Hamish Hartlett,MID,1,0,117,0,2,76,2015,Round 6
119,70,Brent Harvey,FWD,1,0,94,1,0,92,2015,Round 6
120,70,Tom Hawkins,KEYF,1,1,48,0,1,92,2015,Round 6
121,70,Tom Hickey,RUC,1,1,74,0,5,91,2015,Round 6
122,70,Josh Hill,FWD,1,0,68,3,0,85,2015,Round 6
123,70,Mitch Honeychurch,FWD,1,1,59,0,1,80,2015,Round 6
124,70,Cale Hooker,KEYD,1,2,41,0,7,95,2015,Round 6
125,70,Jeremy Howe,DEF,1,1,27,0,4,90,2015,Round 6
126,70,Nathan Hrovat,FWD,1,0,44,0,2,82,2015,Round 6
