,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Allen Christensen,FWD,7,0,99,0,1,75,2016,Round 1
1,2,James Frawley,KEYD,5,1,70,0,8,99,2016,Round 1
2,2,Bernie Vince,DEF,5,2,85,1,2,85,2016,Round 1
3,4,Luke Dahlhaus,FWD,4,2,86,0,0,78,2016,Round 1
4,4,Charlie Dixon,KEYF,4,1,81,0,2,95,2016,Round 1
5,4,Marc Murphy,MID,4,0,126,1,0,73,2016,Round 1
6,4,Jack Viney,MID,4,2,115,2,0,86,2016,Round 1
7,4,Jimmy Webster,DEF,4,0,64,0,4,75,2016,Round 1
8,9,Gary Ablett,MID,3,2,134,2,0,87,2016,Round 1
9,9,Tom Bell,FWD,3,1,88,1,3,76,2016,Round 1
10,9,Eddie Betts,FWD,3,1,91,0,0,91,2016,Round 1
11,9,Jack Darling,KEYF,3,2,82,2,0,88,2016,Round 1
12,9,Sam Day,KEYF,3,2,68,0,4,95,2016,Round 1
13,9,Max Gawn,RUC,3,2,78,0,2,88,2016,Round 1
14,9,Josh Gibson,KEYD,3,0,87,0,3,100,2016,Round 1
15,9,Jack Gunston,KEYF,3,0,108,0,3,93,2016,Round 1
16,9,Jesse Hogan,KEYF,3,0,99,1,2,91,2016,Round 1
17,9,Tom Lynch,FWD,3,1,58,0,0,88,2016,Round 1
18,9,Stefan Martin,RUC,3,1,79,0,3,94,2016,Round 1
19,9,Kamdyn McIntosh,DEF,3,0,59,0,2,87,2016,Round 1
20,9,Toby McLean,FWD,3,0,100,0,1,73,2016,Round 1
21,9,Jordan Murdoch,FWD,3,1,74,0,0,71,2016,Round 1
22,9,Jonathan O'Rourke,MID,3,0,52,1,1,72,2016,Round 1
23,9,Matthew Priddis,MID,3,0,137,0,2,84,2016,Round 1
24,9,Daniel Rich,MID,3,1,123,0,1,70,2016,Round 1
25,9,Joel Selwood,MID,3,1,85,0,0,78,2016,Round 1
26,9,Zac Smith,RUC,3,2,82,0,7,74,2016,Round 1
27,9,Nathan Wilson,DEF,3,0,88,0,1,85,2016,Round 1
28,29,Blake Acres,FWD,2,0,83,0,2,68,2016,Round 1
29,29,Taylor Adams,MID,2,0,95,0,1,84,2016,Round 1
30,29,Jimmy Bartel,MID,2,0,71,0,1,83,2016,Round 1
31,29,Jarryd Blair,FWD,2,1,84,0,3,92,2016,Round 1
32,29,Mark Blicavs,MID,2,2,91,0,3,84,2016,Round 1
33,29,Mitch Brown,KEYF,2,2,52,0,2,91,2016,Round 1
34,29,Tomas Bugg,MID,2,1,42,0,1,74,2016,Round 1
35,29,Shaun Burgoyne,DEF,2,4,87,0,3,86,2016,Round 1
36,29,Kyle Cheney,DEF,2,0,40,0,7,84,2016,Round 1
37,29,Travis Cloke,KEYF,2,0,32,0,1,98,2016,Round 1
38,29,Adam Cooney,MID,2,1,58,0,0,82,2016,Round 1
39,29,Trent Cotchin,MID,2,2,76,0,0,83,2016,Round 1
40,29,Matt Crouch,MID,2,1,82,0,1,67,2016,Round 1
41,29,Brad Crouch,MID,2,3,87,0,1,77,2016,Round 1
42,29,Nick Dal Santo,MID,2,0,77,1,1,80,2016,Round 1
43,29,Phil Davis,KEYD,2,1,63,0,9,95,2016,Round 1
44,29,Sam Docherty,DEF,2,0,99,0,3,84,2016,Round 1
45,29,Taylor Duryea,DEF,2,1,75,0,2,85,2016,Round 1
46,29,Alex Fasolo,FWD,2,1,54,0,0,85,2016,Round 1
47,29,Jarryn Geary,DEF,2,1,61,0,7,95,2016,Round 1
48,29,Nick Graham,FWD,2,1,92,0,0,88,2016,Round 1
49,29,Jonathon Griffin,RUC,2,1,37,0,5,73,2016,Round 1
50,29,Pearce Hanley,MID,2,0,73,0,2,84,2016,Round 1
51,29,Dan Hannebery,MID,2,0,76,1,1,50,2016,Round 1
52,29,Tom Hawkins,KEYF,2,6,41,0,0,94,2016,Round 1
53,29,James Kelly,DEF,2,1,118,0,2,81,2016,Round 1
54,29,Jed Lamb,FWD,2,1,50,1,2,78,2016,Round 1
55,29,Darcy Lang,FWD,2,1,74,0,0,85,2016,Round 1
56,29,Tom Langdon,DEF,2,0,63,0,5,88,2016,Round 1
57,29,Jordan Lewis,MID,2,1,134,0,1,85,2016,Round 1
58,29,Jake Lloyd,MID,2,0,110,2,2,82,2016,Round 1
59,29,Nick Malceski,MID,2,2,78,0,0,86,2016,Round 1
60,29,Caleb Marchbank,KEYD,2,1,66,0,6,79,2016,Round 1
61,29,Shaun McKernan,KEYF,2,3,23,0,3,81,2016,Round 1
62,29,Daniel McStay,KEYD,2,0,52,0,9,98,2016,Round 1
63,29,Wayne Milera,FWD,2,1,32,0,2,70,2016,Round 1
64,29,Anthony Miles,MID,2,1,68,0,0,72,2016,Round 1
65,29,Darcy Moore,KEYF,2,0,56,0,3,93,2016,Round 1
66,29,Nic Naitanui,RUC,2,2,131,0,4,67,2016,Round 1
67,29,Jake Neade,FWD,2,0,54,0,1,75,2016,Round 1
68,29,Luke Parker,MID,2,1,135,0,4,88,2016,Round 1
69,29,Liam Picken,MID,2,0,87,0,3,85,2016,Round 1
70,29,Jack Riewoldt,KEYF,2,2,85,0,0,96,2016,Round 1
71,29,Michael Rischitelli,MID,2,0,100,1,1,79,2016,Round 1
72,29,Mitch Robinson,MID,2,2,65,0,3,66,2016,Round 1
73,29,Luke Shuey,MID,2,5,89,1,1,85,2016,Round 1
74,29,Isaac Smith,FWD,2,2,63,0,0,87,2016,Round 1
75,29,Jack Steele,FWD,2,2,47,0,1,70,2016,Round 1
76,29,Nicholas Suban,MID,2,0,70,0,2,78,2016,Round 1
77,29,Robbie Tarrant,KEYD,2,3,90,0,6,91,2016,Round 1
78,29,Lindsay Thomas,FWD,2,1,69,0,0,76,2016,Round 1
79,29,Scott D. Thompson,KEYD,2,1,51,0,4,88,2016,Round 1
80,29,Rory Thompson,KEYD,2,0,61,0,5,90,2016,Round 1
81,29,Scott Thompson,MID,2,2,89,0,0,89,2016,Round 1
82,29,Adam Treloar,MID,2,0,117,2,1,81,2016,Round 1
83,29,Jarrad Waite,KEYF,2,1,117,0,1,98,2016,Round 1
84,29,Taylor Walker,KEYF,2,2,94,0,2,88,2016,Round 1
85,29,Michael Walters,FWD,2,1,69,1,2,82,2016,Round 1
86,29,Callan Ward,MID,2,0,110,0,5,79,2016,Round 1
87,29,Daniel Wells,MID,2,0,95,0,1,79,2016,Round 1
88,29,Justin Westhoff,KEYF,2,1,103,1,3,91,2016,Round 1
89,29,Jarrod Witts,RUC,2,1,64,0,5,80,2016,Round 1
90,29,Sam Wright,DEF,2,1,43,0,4,91,2016,Round 1
91,92,Marcus Adams,KEYD,1,0,67,0,4,90,2016,Round 1
92,92,Callum Ah Chee,FWD,1,0,51,0,2,74,2016,Round 1
93,92,Patrick Ambrose,KEYD,1,2,52,0,6,84,2016,Round 1
94,92,Harris Andrews,KEYD,1,1,32,0,9,96,2016,Round 1
95,92,Hayden Ballantyne,FWD,1,1,56,0,1,80,2016,Round 1
96,92,Michael Barlow,MID,1,1,84,0,0,85,2016,Round 1
97,92,Ryan Bastinac,MID,1,1,80,1,1,72,2016,Round 1
98,92,Shane Biggs,DEF,1,0,120,0,3,85,2016,Round 1
99,92,Marcus Bontempelli,MID,1,2,80,0,1,78,2016,Round 1
100,92,Tom Boyd,KEYF,1,1,66,0,0,79,2016,Round 1
101,92,Matthew Boyd,DEF,1,2,92,2,2,84,2016,Round 1
102,92,Dylan Buckley,FWD,1,2,24,0,0,88,2016,Round 1
103,92,Matt Buntine,DEF,1,0,40,0,5,85,2016,Round 1
104,92,Josh Caddy,FWD,1,1,94,0,0,74,2016,Round 1
105,92,Clay Cameron,KEYD,1,0,71,0,3,86,2016,Round 1
106,92,Levi Casboult,KEYF,1,0,65,0,1,88,2016,Round 1
107,92,Jamie Cripps,FWD,1,0,95,0,1,74,2016,Round 1
108,92,Ben Cunnington,MID,1,1,92,0,2,79,2016,Round 1
109,92,Caleb Daniel,FWD,1,0,89,0,0,79,2016,Round 1
110,92,Joe Daniher,KEYF,1,0,57,1,1,82,2016,Round 1
111,92,Ryan Davis,FWD,1,0,64,0,0,75,2016,Round 1
112,92,Jordan De Goey,FWD,1,0,82,0,1,89,2016,Round 1
113,92,Matt Dea,DEF,1,0,72,0,1,87,2016,Round 1
114,92,Richard Douglas,FWD,1,0,79,0,3,76,2016,Round 1
115,92,Mitch Duncan,MID,1,2,102,0,2,76,2016,Round 1
116,92,Luke Dunstan,MID,1,1,59,0,2,67,2016,Round 1
117,92,Brad Ebert,MID,1,2,124,0,1,86,2016,Round 1
118,92,Shane Edwards,FWD,1,1,50,0,0,83,2016,Round 1
119,92,Corey Ellis,DEF,1,0,62,0,1,81,2016,Round 1
120,92,Xavier Ellis,DEF,1,1,45,0,0,63,2016,Round 1
121,92,Andrejs Everitt,FWD,1,0,78,1,0,72,2016,Round 1
122,92,Sam Fisher,KEYD,1,4,63,0,13,98,2016,Round 1
123,92,Lance Franklin,KEYF,1,0,91,0,1,87,2016,Round 1
124,92,Jonathan Freeman,KEYF,1,0,27,0,0,76,2016,Round 1
125,92,Jack Frost,KEYD,1,1,53,0,11,96,2016,Round 1
126,92,Andrew Gaff,MID,1,1,87,1,1,90,2016,Round 1
127,92,Bryce Gibbs,MID,1,1,127,0,0,82,2016,Round 1
128,92,Sam Gibson,MID,1,0,95,0,2,83,2016,Round 1
129,92,Brendon Goddard,MID,1,2,76,0,1,83,2016,Round 1
130,92,Sam Gray,MID,1,1,118,1,0,71,2016,Round 1
131,92,Robbie Gray,MID,1,0,125,2,0,95,2016,Round 1
132,92,Toby Greene,FWD,1,2,56,0,1,79,2016,Round 1
133,92,Cory Gregson,FWD,1,0,63,0,0,70,2016,Round 1
134,92,Ryan Griffen,MID,1,0,62,0,3,83,2016,Round 1
135,92,Cameron Guthrie,MID,1,2,64,0,0,85,2016,Round 1
136,92,Shaun Hampson,RUC,1,0,47,0,3,76,2016,Round 1
137,92,Hamish Hartlett,DEF,1,0,118,0,2,75,2016,Round 1
