,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Levi Greenwood,MID,4,1,69,0,1,90,2014,Preliminary Finals
1,1,Jared Polec,MID,4,0,94,1,1,79,2014,Preliminary Finals
2,3,Travis Boak,MID,3,2,119,1,3,80,2014,Preliminary Finals
3,3,Luke Hodge,MID,3,2,134,0,4,83,2014,Preliminary Finals
4,5,Lance Franklin,KEYF,2,2,137,0,3,86,2014,Preliminary Finals
5,5,Sam Gibson,MID,2,1,56,1,1,91,2014,Preliminary Finals
6,5,Robbie Gray,FWD,2,3,76,0,9,89,2014,Preliminary Finals
7,5,David Hale,RUC,2,1,91,0,2,85,2014,Preliminary Finals
8,5,Brian Lake,KEYD,2,1,31,0,2,96,2014,Preliminary Finals
9,5,Will Langford,MID,2,0,106,0,1,86,2014,Preliminary Finals
10,5,Ben McGlynn,MID,2,1,80,0,0,83,2014,Preliminary Finals
11,5,Sam Mitchell,MID,2,2,108,0,2,83,2014,Preliminary Finals
12,5,Drew Petrie,KEYF,2,1,101,0,0,100,2014,Preliminary Finals
13,5,Jay Schulz,KEYF,2,0,84,1,3,98,2014,Preliminary Finals
14,5,Ollie Wines,MID,2,1,87,0,1,82,2014,Preliminary Finals
15,16,Shaun Atley,DEF,1,0,64,2,0,91,2014,Preliminary Finals
16,16,Grant Birchall,DEF,1,0,63,0,2,85,2014,Preliminary Finals
17,16,Craig Bird,MID,1,0,39,0,1,25,2014,Preliminary Finals
18,16,Ben Brown,KEYF,1,0,56,0,1,93,2014,Preliminary Finals
19,16,Jonathon Ceglar,RUC,1,0,57,0,1,81,2014,Preliminary Finals
20,16,Nick Dal Santo,FWD,1,0,75,2,2,93,2014,Preliminary Finals
21,16,Taylor Duryea,DEF,1,0,64,0,5,83,2014,Preliminary Finals
22,16,Brad Ebert,MID,1,2,105,0,1,85,2014,Preliminary Finals
23,16,Michael Firrito,DEF,1,1,87,0,10,98,2014,Preliminary Finals
24,16,Todd Goldstein,RUC,1,1,72,0,3,87,2014,Preliminary Finals
25,16,Adam Goodes,FWD,1,0,87,1,3,89,2014,Preliminary Finals
26,16,Jack Gunston,FWD,1,0,76,0,1,90,2014,Preliminary Finals
27,16,Hamish Hartlett,FWD,1,1,77,2,3,85,2014,Preliminary Finals
28,16,Brent Harvey,FWD,1,0,92,1,1,95,2014,Preliminary Finals
29,16,Kieren Jack,MID,1,1,88,1,0,82,2014,Preliminary Finals
30,16,Ben Jacobs,DEF,1,0,44,0,1,72,2014,Preliminary Finals
31,16,Tom Jonas,KEYD,1,2,54,1,3,91,2014,Preliminary Finals
32,16,Josh P. Kennedy,MID,1,0,103,0,1,83,2014,Preliminary Finals
33,16,Luke McDonald,DEF,1,0,49,0,2,83,2014,Preliminary Finals
34,16,Angus Monfries,FWD,1,0,67,0,1,81,2014,Preliminary Finals
35,16,Andrew Moore,MID,1,1,30,0,0,24,2014,Preliminary Finals
36,16,Luke Parker,FWD,1,2,133,1,3,86,2014,Preliminary Finals
37,16,Paul Puopolo,FWD,1,0,79,0,0,82,2014,Preliminary Finals
38,16,Mike Pyke,RUC,1,1,60,0,1,84,2014,Preliminary Finals
39,16,Sam Reid,KEYF,1,0,41,0,1,55,2014,Preliminary Finals
40,16,Gary Rohan,DEF,1,0,74,4,10,79,2014,Preliminary Finals
41,16,Rhyce Shaw,DEF,1,0,63,2,4,86,2014,Preliminary Finals
42,16,Liam Shiels,MID,1,2,84,0,2,75,2014,Preliminary Finals
43,16,Nick Smith,DEF,1,0,49,0,1,89,2014,Preliminary Finals
44,16,Scott D. Thompson,KEYD,1,1,24,0,6,81,2014,Preliminary Finals
45,16,Jackson Trengove,KEYD,1,0,35,0,5,63,2014,Preliminary Finals
46,16,Justin Westhoff,KEYF,1,0,72,2,2,88,2014,Preliminary Finals
47,16,Matthew White,FWD,1,0,45,3,0,75,2014,Preliminary Finals
48,16,Jack Ziebell,MID,1,2,57,0,4,73,2014,Preliminary Finals
49,50,Ryan Bastinac,MID,0,0,23,0,0,34,2014,Preliminary Finals
50,50,Aaron Black,KEYF,0,0,13,0,0,44,2014,Preliminary Finals
51,50,Luke Breust,FWD,0,1,59,1,0,82,2014,Preliminary Finals
52,50,Matthew Broadbent,DEF,0,0,51,1,1,87,2014,Preliminary Finals
53,50,Shaun Burgoyne,DEF,0,2,47,2,3,85,2014,Preliminary Finals
54,50,Alipate Carlile,KEYD,0,0,90,0,4,96,2014,Preliminary Finals
55,50,Kane Cornes,MID,0,0,75,0,0,85,2014,Preliminary Finals
56,50,Harry Cunningham,FWD,0,0,65,2,1,95,2014,Preliminary Finals
57,50,Ben Cunnington,MID,0,0,95,0,3,77,2014,Preliminary Finals
58,50,Josh Gibson,KEYD,0,1,43,0,8,97,2014,Preliminary Finals
59,50,Nathan Grima,KEYD,0,0,57,0,5,80,2014,Preliminary Finals
60,50,Heath Grundy,KEYD,0,1,39,1,2,100,2014,Preliminary Finals
61,50,Dan Hannebery,MID,0,2,72,0,1,87,2014,Preliminary Finals
62,50,Bradley Hill,FWD,0,1,85,0,0,86,2014,Preliminary Finals
63,50,Jack Hombsch,KEYD,0,1,42,0,3,83,2014,Preliminary Finals
64,50,Lewis Jetta,FWD,0,3,55,1,3,80,2014,Preliminary Finals
65,50,Jordan Lewis,MID,0,0,77,0,1,60,2014,Preliminary Finals
66,50,Jake Lloyd,FWD,0,0,58,0,0,83,2014,Preliminary Finals
67,50,Matthew Lobbe,RUC,0,3,71,0,2,86,2014,Preliminary Finals
68,50,Nick Malceski,DEF,0,0,69,0,1,73,2014,Preliminary Finals
69,50,Jarrad McVeigh,MID,0,0,63,0,5,91,2014,Preliminary Finals
70,50,Jake Neade,FWD,0,1,28,1,0,80,2014,Preliminary Finals
71,50,Cameron O'Shea,DEF,0,0,56,0,5,81,2014,Preliminary Finals
72,50,Jasper Pittard,DEF,0,0,72,2,5,89,2014,Preliminary Finals
73,50,Dane Rampe,DEF,0,2,34,1,4,88,2014,Preliminary Finals
74,50,Ted Richards,KEYD,0,1,34,0,12,98,2014,Preliminary Finals
75,50,Jarryd Roughead,KEYF,0,1,97,1,1,94,2014,Preliminary Finals
76,50,Jonathan Simpkin,FWD,0,0,31,0,0,27,2014,Preliminary Finals
77,50,Isaac Smith,FWD,0,0,100,4,3,83,2014,Preliminary Finals
78,50,Matt Spangher,KEYD,0,5,30,0,5,88,2014,Preliminary Finals
79,50,Ben Stratton,KEYD,0,1,29,0,1,94,2014,Preliminary Finals
80,50,Matthew Suckling,DEF,0,1,75,0,0,76,2014,Preliminary Finals
81,50,Andrew Swallow,MID,0,2,76,0,0,83,2014,Preliminary Finals
82,50,Lindsay Thomas,FWD,0,0,53,0,1,88,2014,Preliminary Finals
83,50,Kurt Tippett,KEYF,0,2,107,0,0,78,2014,Preliminary Finals
84,50,Kayne Turner,FWD,0,2,30,0,1,77,2014,Preliminary Finals
85,50,Daniel Wells,MID,0,0,61,0,1,75,2014,Preliminary Finals
86,50,Chad Wingard,FWD,0,0,46,0,1,95,2014,Preliminary Finals
87,50,Sam Wright,DEF,0,2,72,0,1,93,2014,Preliminary Finals
