,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Brodie Grundy,RUC,5,3,124,0,0,83,2021,Round 6
1,1,Chad Wingard,FWD,5,1,65,0,1,83,2021,Round 6
2,3,Marcus Bontempelli,MID,4,1,102,0,4,88,2021,Round 6
3,3,Darcy Byrne-Jones,DEF,4,0,120,0,2,82,2021,Round 6
4,3,Josh Daicos,MID,4,2,77,1,0,80,2021,Round 6
5,3,Alex Neal-Bullen,FWD,4,0,93,0,2,79,2021,Round 6
6,3,Lachie Neale,MID,4,0,83,0,0,82,2021,Round 6
7,3,Tim O'Brien,KEYF,4,2,73,0,4,86,2021,Round 6
8,9,Patrick Cripps,MID,3,4,69,0,1,85,2021,Round 6
9,9,Darcy Fogarty,KEYF,3,2,31,0,2,64,2021,Round 6
10,9,Blake Hardwick,DEF,3,1,71,0,4,90,2021,Round 6
11,9,Ben Keays,MID,3,2,156,0,0,86,2021,Round 6
12,9,Tom McDonald,KEYF,3,1,80,0,5,85,2021,Round 6
13,9,Touk Miller,MID,3,0,142,0,0,83,2021,Round 6
14,9,Toby Nankervis,RUC,3,2,91,0,9,83,2021,Round 6
15,9,John Noble,DEF,3,0,88,1,2,75,2021,Round 6
16,9,Clayton Oliver,MID,3,1,124,0,2,87,2021,Round 6
17,9,Andrew Phillips,RUC,3,4,69,0,5,71,2021,Round 6
18,9,Kysaiah Pickett,FWD,3,0,70,0,2,84,2021,Round 6
19,9,Liam Shiels,MID,3,2,73,0,1,73,2021,Round 6
20,9,Tom Stewart,DEF,3,2,101,0,5,86,2021,Round 6
21,9,Liam Stocker,DEF,3,0,40,0,3,76,2021,Round 6
22,9,David Swallow,MID,3,1,114,0,1,75,2021,Round 6
23,9,Michael Walters,FWD,3,0,62,0,0,82,2021,Round 6
24,9,Ollie Wines,MID,3,1,129,0,2,74,2021,Round 6
25,9,Dayne Zorko,MID,3,2,111,0,4,80,2021,Round 6
26,27,Aliir Aliir,KEYD,2,1,104,0,5,95,2021,Round 6
27,27,Tom Atkins,DEF,2,2,105,0,1,89,2021,Round 6
28,27,Shaun Atley,DEF,2,0,94,0,1,79,2021,Round 6
29,27,Noah Balta,KEYD,2,1,30,0,2,71,2021,Round 6
30,27,Jed Bews,DEF,2,0,70,0,0,83,2021,Round 6
31,27,Jack Billings,MID,2,0,73,0,0,82,2021,Round 6
32,27,Mark Blicavs,KEYD,2,1,58,0,3,95,2021,Round 6
33,27,Jordon Butts,KEYD,2,2,40,0,6,97,2021,Round 6
34,27,Darcy Cameron,KEYF,2,1,120,0,2,91,2021,Round 6
35,27,Jamie Cripps,FWD,2,2,48,0,1,77,2021,Round 6
36,27,David Cuningham,FWD,2,2,52,0,2,77,2021,Round 6
37,27,Charlie Dixon,KEYF,2,3,70,1,1,100,2021,Round 6
38,27,Mitch Duncan,FWD,2,0,146,0,1,84,2021,Round 6
39,27,Josh Dunkley,FWD,2,0,100,1,3,72,2021,Round 6
40,27,Jeremy Finlayson,KEYF,2,0,47,0,3,79,2021,Round 6
41,27,Oliver Florent,MID,2,1,90,0,2,83,2021,Round 6
42,27,Lachie Fogarty,FWD,2,0,55,0,2,80,2021,Round 6
43,27,Max Gawn,RUC,2,1,107,0,4,92,2021,Round 6
44,27,Dylan Grimes,KEYD,2,1,54,0,7,75,2021,Round 6
45,27,Cameron Guthrie,MID,2,0,110,0,1,75,2021,Round 6
46,27,Will Hamill,DEF,2,1,48,0,0,57,2021,Round 6
47,27,Kyle Hartigan,KEYD,2,1,47,0,6,91,2021,Round 6
48,27,Lachie Henderson,KEYD,2,0,98,0,5,100,2021,Round 6
49,27,Jack Higgins,FWD,2,2,41,0,1,84,2021,Round 6
50,27,Nick Holman,FWD,2,2,135,0,1,85,2021,Round 6
51,27,Dougal Howard,KEYD,2,0,71,0,6,100,2021,Round 6
52,27,Ethan Hughes,DEF,2,0,99,1,3,95,2021,Round 6
53,27,Lachie Hunter,MID,2,0,74,0,1,82,2021,Round 6
54,27,Changkuoth Jiath,DEF,2,2,82,2,1,84,2021,Round 6
55,27,Jake Kelly,DEF,2,0,64,0,4,96,2021,Round 6
56,27,Jayden Laverde,KEYD,2,0,106,1,4,87,2021,Round 6
57,27,Sean Lemmens,DEF,2,1,62,0,5,88,2021,Round 6
