,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Tarryn Thomas,FWD,5,2,86,0,3,74,2021,Round 16
1,2,Dylan Grimes,KEYD,4,2,65,0,3,94,2021,Round 16
2,2,Nick Holman,FWD,4,4,52,0,1,82,2021,Round 16
3,2,Touk Miller,MID,4,1,141,0,0,86,2021,Round 16
4,2,Alex Pearce,KEYD,4,1,52,0,10,97,2021,Round 16
5,6,Josh Bruce,KEYF,3,1,57,0,3,88,2021,Round 16
6,6,Darcy Byrne-Jones,DEF,3,1,103,0,3,81,2021,Round 16
7,6,Brad Close,FWD,3,0,51,0,2,87,2021,Round 16
8,6,Luke Dahlhaus,FWD,3,2,22,0,1,65,2021,Round 16
9,6,Phil Davis,KEYD,3,1,64,0,6,89,2021,Round 16
10,6,Charlie Dixon,KEYF,3,0,94,0,4,93,2021,Round 16
11,6,Nat Fyfe,MID,3,4,67,0,0,87,2021,Round 16
12,6,Bachar Houli,DEF,3,1,93,2,2,91,2021,Round 16
13,6,Tom Liberatore,MID,3,0,119,0,1,75,2021,Round 16
14,6,Tom J. Lynch,KEYF,3,2,95,0,3,94,2021,Round 16
15,6,Todd Marshall,KEYF,3,1,57,0,0,73,2021,Round 16
16,6,Tom McDonald,KEYF,3,0,101,0,2,97,2021,Round 16
17,6,Ned McHenry,FWD,3,1,75,1,0,83,2021,Round 16
18,6,Tom Mitchell,MID,3,1,108,0,1,83,2021,Round 16
19,6,Shane Mumford,RUC,3,0,78,0,7,77,2021,Round 16
20,6,Jack Newnes,MID,3,1,53,0,3,84,2021,Round 16
21,6,Wil Powell,DEF,3,0,55,0,4,89,2021,Round 16
22,6,Connor Rozee,FWD,3,0,60,0,2,87,2021,Round 16
23,6,Rhys Stanley,RUC,3,0,64,0,5,63,2021,Round 16
24,6,Cody Weightman,FWD,3,0,95,0,0,75,2021,Round 16
25,26,Taylor Adams,MID,2,1,109,0,0,84,2021,Round 16
26,26,Ben Ainsworth,FWD,2,0,108,0,1,82,2021,Round 16
27,26,Harris Andrews,KEYD,2,0,59,0,13,92,2021,Round 16
28,26,David Astbury,KEYD,2,2,21,0,4,100,2021,Round 16
29,26,Zac Bailey,FWD,2,3,94,0,2,86,2021,Round 16
30,26,Charlie Ballard,KEYD,2,2,73,0,4,97,2021,Round 16
31,26,Tom Barrass,KEYD,2,1,56,0,7,90,2021,Round 16
32,26,Miles Bergman,MID,2,0,58,0,1,81,2021,Round 16
33,26,Jarrod Berry,MID,2,1,15,0,0,50,2021,Round 16
34,26,Jed Bews,DEF,2,0,81,0,3,86,2021,Round 16
35,26,Grant Birchall,DEF,2,0,86,1,2,84,2021,Round 16
36,26,Marcus Bontempelli,MID,2,3,104,1,2,86,2021,Round 16
37,26,Luke Breust,FWD,2,1,35,0,1,78,2021,Round 16
38,26,Darcy Cameron,KEYF,2,1,40,0,1,71,2021,Round 16
39,26,Jason Castagna,FWD,2,0,40,0,2,85,2021,Round 16
40,26,Adam Cerra,MID,2,0,98,1,1,77,2021,Round 16
41,26,Jack Crisp,DEF,2,2,99,0,5,89,2021,Round 16
42,26,Ben Cunnington,MID,2,2,131,0,0,80,2021,Round 16
43,26,Patrick Dangerfield,MID,2,2,149,0,4,75,2021,Round 16
44,26,Joe Daniher,KEYF,2,1,61,0,0,90,2021,Round 16
45,26,Sam Day,KEYF,2,1,61,0,1,81,2021,Round 16
46,26,Tom Doedee,KEYD,2,1,55,0,8,94,2021,Round 16
47,26,Sam Flanders,FWD,2,1,49,0,2,60,2021,Round 16
48,26,Lachie Fogarty,FWD,2,0,56,0,0,72,2021,Round 16
49,26,Lance Franklin,KEYF,2,1,92,0,4,88,2021,Round 16
50,26,James Harmes,MID,2,1,86,1,1,72,2021,Round 16
51,26,Tom Highmore,DEF,2,2,42,0,1,85,2021,Round 16
52,26,Dougal Howard,KEYD,2,1,77,0,6,100,2021,Round 16
53,26,Liam Jones,KEYD,2,1,67,0,9,96,2021,Round 16
54,26,Alex Keath,KEYD,2,0,74,0,3,100,2021,Round 16
55,26,Jake Kelly,DEF,2,1,67,0,3,83,2021,Round 16
56,26,Josh P. Kennedy,MID,2,1,91,0,0,72,2021,Round 16
57,26,Matthew Kennedy,MID,2,2,95,0,1,78,2021,Round 16
58,26,Kyle Langford,MID,2,2,65,0,3,86,2021,Round 16
59,26,Nick Larkey,KEYF,2,1,27,0,1,89,2021,Round 16
60,26,Jayden Laverde,KEYD,2,1,50,0,4,82,2021,Round 16
61,26,Sean Lemmens,DEF,2,2,64,0,0,81,2021,Round 16
62,26,David Mackay,MID,2,1,69,0,2,83,2021,Round 16
63,26,Rhys Mathieson,MID,2,0,62,0,0,65,2021,Round 16
64,26,Ben McEvoy,RUC,2,0,86,0,4,83,2021,Round 16
65,26,Jeremy McGovern,KEYD,2,0,79,0,4,81,2021,Round 16
66,26,Harry McKay,KEYF,2,3,50,0,1,91,2021,Round 16
67,26,Callum Mills,MID,2,0,116,0,1,77,2021,Round 16
68,26,Steven Motlop,FWD,2,0,79,0,2,85,2021,Round 16
69,26,Nathan Murphy,FWD,2,0,33,0,5,82,2021,Round 16
70,26,Alex Neal-Bullen,FWD,2,3,60,0,1,81,2021,Round 16
71,26,Christian Petracca,MID,2,0,136,0,0,92,2021,Round 16
72,26,Tom Phillips,MID,2,0,58,0,0,80,2021,Round 16
73,26,Lachie Plowman,DEF,2,1,39,0,5,92,2021,Round 16
74,26,Sam Powell-Pepper,FWD,2,1,44,0,0,66,2021,Round 16
75,26,Isaac Quaynor,DEF,2,2,55,0,8,84,2021,Round 16
76,26,Mitch Robinson,MID,2,1,92,0,3,81,2021,Round 16
77,26,Sebastian Ross,MID,2,1,78,0,0,87,2021,Round 16
78,26,James Rowe,FWD,2,0,54,0,1,71,2021,Round 16
79,26,Matt Rowell,MID,2,0,71,0,3,85,2021,Round 16
80,26,Luke Shuey,MID,2,2,63,1,3,70,2021,Round 16
81,26,Will Snelling,FWD,2,0,97,0,1,83,2021,Round 16
82,26,Sam Switkowski,FWD,2,0,55,0,2,73,2021,Round 16
83,26,Robbie Tarrant,KEYD,2,3,107,0,1,85,2021,Round 16
84,26,Josh Thomas,FWD,2,1,77,0,2,85,2021,Round 16
85,26,Nathan Vardy,RUC,2,0,40,0,1,74,2021,Round 16
86,26,Callan Ward,MID,2,0,112,0,0,73,2021,Round 16
87,26,Bailey Williams,DEF,2,0,73,0,2,81,2021,Round 16
88,26,Mason Wood,FWD,2,0,107,0,1,77,2021,Round 16
89,26,Peter Wright,RUC,2,1,48,0,1,79,2021,Round 16
90,26,Elliot Yeo,MID,2,2,118,0,1,79,2021,Round 16
91,92,Jake Aarts,FWD,1,2,45,2,2,85,2021,Round 16
92,92,Blake Acres,MID,1,0,50,1,0,77,2021,Round 16
93,92,Marcus Adams,KEYD,1,2,83,0,6,91,2021,Round 16
94,92,James Aish,DEF,1,2,54,0,3,84,2021,Round 16
95,92,Joel Amartey,KEYF,1,1,70,0,5,84,2021,Round 16
96,92,Karl Amon,MID,1,0,109,0,1,79,2021,Round 16
97,92,Tom Atkins,DEF,1,2,106,0,0,85,2021,Round 16
98,92,James Bell,FWD,1,1,68,0,1,75,2021,Round 16
99,92,Eddie Betts,FWD,1,0,70,0,1,81,2021,Round 16
100,92,Jack Billings,MID,1,0,60,0,1,80,2021,Round 16
101,92,Nick Blakey,DEF,1,1,77,0,2,71,2021,Round 16
102,92,Shai Bolton,MID,1,3,55,1,1,81,2021,Round 16
103,92,Lachlan Bramble,DEF,1,1,65,2,1,77,2021,Round 16
104,92,Chris Burgess,RUC,1,0,88,0,4,86,2021,Round 16
105,92,Dan Butler,FWD,1,1,45,0,0,85,2021,Round 16
106,92,Jordon Butts,KEYD,1,0,41,0,3,92,2021,Round 16
107,92,Charlie Cameron,FWD,1,1,61,0,0,96,2021,Round 16
108,92,Jeremy Cameron,KEYF,1,0,36,0,2,35,2021,Round 16
109,92,Tom Cole,DEF,1,1,75,0,5,85,2021,Round 16
110,92,Sam Collins,KEYD,1,1,40,0,8,90,2021,Round 16
111,92,Zaine Cordy,KEYD,1,2,53,0,5,100,2021,Round 16
112,92,Mason Cox,KEYF,1,1,51,0,4,71,2021,Round 16
113,92,Patrick Cripps,MID,1,2,72,0,6,86,2021,Round 16
114,92,Isaac Cumming,DEF,1,0,68,0,4,82,2021,Round 16
115,92,Brent Daniels,FWD,1,1,41,1,1,75,2021,Round 16
116,92,Jordan Dawson,DEF,1,0,98,0,4,77,2021,Round 16
117,92,Tom De Koning,RUC,1,1,63,0,2,68,2021,Round 16
118,92,Thomson Dow,FWD,1,1,10,0,0,38,2021,Round 16
119,92,Liam Duggan,DEF,1,0,90,0,2,89,2021,Round 16
120,92,Jamie Elliott,FWD,1,2,50,0,4,82,2021,Round 16
121,92,Brandon Ellis,MID,1,1,101,0,1,90,2021,Round 16
122,92,Tim English,RUC,1,1,54,0,3,81,2021,Round 16
123,92,Jeremy Finlayson,KEYF,1,1,30,0,2,81,2021,Round 16
124,92,Oliver Florent,MID,1,1,95,2,0,84,2021,Round 16
125,92,Matt Flynn,RUC,1,2,20,0,5,75,2021,Round 16
126,92,Billy Frampton,KEYF,1,0,41,0,3,86,2021,Round 16
127,92,Bayley Fritsch,FWD,1,0,77,0,0,92,2021,Round 16
