,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Mark Baguley,DEF,5,1,63,0,3,85,2016,Round 10
1,2,Darcy Byrne-Jones,DEF,4,1,99,1,2,91,2016,Round 10
2,2,Rhys Mathieson,MID,4,2,56,0,1,62,2016,Round 10
3,2,Jack Ziebell,MID,4,0,98,0,0,74,2016,Round 10
4,5,David Armitage,MID,3,0,158,1,1,81,2016,Round 10
5,5,Eddie Betts,FWD,3,1,98,0,0,79,2016,Round 10
6,5,Connor Blakely,MID,3,0,86,0,0,56,2016,Round 10
7,5,Luke Breust,FWD,3,2,106,0,2,84,2016,Round 10
8,5,Ben Brown,KEYF,3,1,57,0,3,83,2016,Round 10
9,5,Allen Christensen,FWD,3,1,105,0,1,88,2016,Round 10
10,5,Richard Douglas,FWD,3,0,90,0,0,79,2016,Round 10
11,5,Lance Franklin,KEYF,3,2,105,0,0,97,2016,Round 10
12,5,Bryce Gibbs,MID,3,1,137,0,4,83,2016,Round 10
13,5,Josh Gibson,KEYD,3,0,118,0,5,95,2016,Round 10
14,5,Sam Gibson,MID,3,2,51,0,0,88,2016,Round 10
15,5,Shaun Hampson,RUC,3,4,47,0,3,73,2016,Round 10
16,5,Zak Jones,DEF,3,0,85,0,1,70,2016,Round 10
17,5,Nathan Jones,MID,3,1,103,0,1,81,2016,Round 10
18,5,Jed Lamb,FWD,3,0,82,0,0,89,2016,Round 10
19,5,Scott Lycett,RUC,3,0,115,0,0,81,2016,Round 10
20,5,Jack Macrae,FWD,3,1,139,0,1,81,2016,Round 10
21,5,Anthony McDonald-Tipungwuti,DEF,3,1,73,2,2,82,2016,Round 10
22,5,Ben McGlynn,FWD,3,0,69,0,0,73,2016,Round 10
23,5,Sam Mitchell,MID,3,0,88,4,1,90,2016,Round 10
24,5,Cyril Rioli,FWD,3,1,117,0,1,74,2016,Round 10
25,5,Rory Sloane,MID,3,2,81,0,1,76,2016,Round 10
26,5,Daniel Talia,KEYD,3,1,79,0,9,91,2016,Round 10
27,5,Callan Ward,MID,3,0,64,0,0,81,2016,Round 10
