,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Jordan De Goey,FWD,4,0,110,0,0,75,2019,Round 8
1,1,Sam Lloyd,FWD,4,1,107,0,1,77,2019,Round 8
2,1,Stefan Martin,RUC,4,5,77,0,3,85,2019,Round 8
3,1,Zach Merrett,MID,4,0,136,0,3,72,2019,Round 8
4,1,Tom Rockliff,MID,4,1,149,0,1,83,2019,Round 8
5,1,Jackson Trengove,KEYD,4,5,99,0,4,86,2019,Round 8
6,7,Oscar Allen,KEYF,3,1,80,0,3,74,2019,Round 8
7,7,Tom Bellchambers,RUC,3,1,89,0,3,80,2019,Round 8
8,7,Nick Blakey,KEYF,3,0,82,0,0,82,2019,Round 8
9,7,Callum L. Brown,FWD,3,1,109,0,1,74,2019,Round 8
10,7,Matt Buntine,DEF,3,0,47,0,2,76,2019,Round 8
11,7,Jeremy Cameron,KEYF,3,1,47,0,2,85,2019,Round 8
12,7,Josh Corbett,FWD,3,0,63,0,0,90,2019,Round 8
13,7,Shane Edwards,DEF,3,2,88,1,2,78,2019,Round 8
14,7,Shaun Higgins,MID,3,0,105,0,1,88,2019,Round 8
15,7,Harry Himmelberg,KEYF,3,0,61,0,2,87,2019,Round 8
16,7,Elliott Himmelberg,KEYF,3,0,67,0,0,81,2019,Round 8
17,7,Dougal Howard,KEYD,3,1,67,0,12,95,2019,Round 8
18,7,Tim Kelly,MID,3,2,141,0,0,91,2019,Round 8
19,7,Jarryd Lyons,MID,3,0,89,0,0,88,2019,Round 8
20,7,Jack Macrae,MID,3,0,98,0,1,88,2019,Round 8
21,7,Connor Menadue,DEF,3,0,95,0,3,74,2019,Round 8
22,7,Anthony Miles,MID,3,0,68,0,0,69,2019,Round 8
23,7,Paul Puopolo,FWD,3,0,82,0,2,87,2019,Round 8
24,7,Ben Reid,KEYF,3,1,50,0,3,91,2019,Round 8
25,7,Dylan Shiel,MID,3,1,87,0,3,83,2019,Round 8
26,7,Callum Sinclair,RUC,3,1,93,0,3,87,2019,Round 8
27,7,Kayne Turner,FWD,3,2,48,0,1,76,2019,Round 8
28,7,Lachie Weller,DEF,3,1,102,1,1,85,2019,Round 8
29,30,Jarrod Berry,MID,2,0,63,1,0,65,2019,Round 8
30,30,Mark Blicavs,KEYD,2,0,47,0,11,100,2019,Round 8
31,30,Nathan Broad,DEF,2,0,55,0,2,89,2019,Round 8
32,30,Trent Dumont,MID,2,0,106,0,0,92,2019,Round 8
33,30,Mitch Duncan,MID,2,1,142,0,3,88,2019,Round 8
34,30,Nat Fyfe,MID,2,2,111,0,1,84,2019,Round 8
35,30,Todd Goldstein,RUC,2,1,79,0,3,91,2019,Round 8
36,30,Toby Greene,FWD,2,3,62,0,0,84,2019,Round 8
37,30,Jack Gunston,KEYF,2,1,63,0,1,93,2019,Round 8
38,30,Brayden Ham,FWD,2,0,36,0,1,88,2019,Round 8
39,30,James Harmes,MID,2,3,112,0,3,86,2019,Round 8
40,30,Nick Holman,FWD,2,1,109,0,0,91,2019,Round 8
41,30,Jacob Hopper,MID,2,0,57,0,3,77,2019,Round 8
42,30,Marty Hore,DEF,2,0,81,0,5,91,2019,Round 8
43,30,Jeremy Howe,KEYD,2,0,80,0,7,95,2019,Round 8
44,30,Lachie Hunter,MID,2,0,123,0,3,88,2019,Round 8
45,30,Josh J. Kennedy,KEYF,2,0,55,0,1,85,2019,Round 8
46,30,Tom Lynch,FWD,2,3,95,0,3,88,2019,Round 8
47,30,Brody Mihocek,KEYF,2,1,82,0,2,93,2019,Round 8
48,30,Aaron Naughton,KEYF,2,0,92,0,2,92,2019,Round 8
