,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Ryan O'Keefe,MID,6,4,140,0,1,87,2012,Finals Week 1
1,2,Scott Thompson,MID,5,3,113,1,2,86,2012,Finals Week 1
2,3,Patrick Dangerfield,MID,4,1,71,6,1,84,2012,Finals Week 1
3,3,Andrew Swallow,MID,4,1,110,0,1,70,2012,Finals Week 1
4,5,Allen Christensen,FWD,3,1,77,0,2,87,2012,Finals Week 1
5,5,Lance Franklin,KEYF,3,2,104,0,2,89,2012,Finals Week 1
6,5,Joel Selwood,MID,3,0,105,0,3,86,2012,Finals Week 1
7,8,Jimmy Bartel,MID,2,1,111,0,5,92,2012,Finals Week 1
8,8,Grant Birchall,DEF,2,1,34,1,4,85,2012,Finals Week 1
9,8,Jude Bolton,FWD,2,1,67,1,0,85,2012,Finals Week 1
10,8,Nathan Brown,KEYD,2,0,17,0,9,63,2012,Finals Week 1
11,8,Paul Chapman,FWD,2,1,88,0,4,91,2012,Finals Week 1
12,8,Travis Cloke,KEYF,2,0,108,0,2,91,2012,Finals Week 1
13,8,Joel Corey,MID,2,1,110,0,1,82,2012,Finals Week 1
14,8,Dean Cox,RUC,2,1,104,0,3,89,2012,Finals Week 1
15,8,Alex Fasolo,FWD,2,1,79,0,0,80,2012,Finals Week 1
16,8,Sam Gibson,MID,2,2,49,0,2,78,2012,Finals Week 1
17,8,Darren Glass,KEYD,2,2,66,0,8,92,2012,Finals Week 1
18,8,Shannon Hurn,DEF,2,0,88,0,2,83,2012,Finals Week 1
19,8,Kieren Jack,MID,2,2,83,0,3,79,2012,Finals Week 1
20,8,Darren Jolly,RUC,2,4,62,0,4,87,2012,Finals Week 1
21,8,Sam Mitchell,MID,2,0,115,0,2,86,2012,Finals Week 1
22,8,James Podsiadly,KEYF,2,0,57,0,2,91,2012,Finals Week 1
23,8,Ted Richards,KEYD,2,1,66,0,8,100,2012,Finals Week 1
24,8,Adam Selwood,DEF,2,1,33,0,0,90,2012,Finals Week 1
25,8,Sam Shaw,DEF,2,0,22,0,7,88,2012,Finals Week 1
26,8,Luke Shuey,MID,2,2,94,3,1,85,2012,Finals Week 1
27,8,Mathew Stokes,FWD,2,1,56,0,1,94,2012,Finals Week 1
28,8,Lindsay Thomas,FWD,2,2,25,0,0,84,2012,Finals Week 1
29,8,Scott D. Thompson,KEYD,2,1,66,0,4,100,2012,Finals Week 1
30,8,Taylor Walker,KEYF,2,2,46,0,1,97,2012,Finals Week 1
31,8,Michael Walters,FWD,2,0,88,0,5,80,2012,Finals Week 1
32,8,Trent West,RUC,2,0,83,0,8,80,2012,Finals Week 1
33,8,Matthew Wright,FWD,2,1,67,1,0,85,2012,Finals Week 1
34,8,Jack Ziebell,MID,2,1,95,0,2,71,2012,Finals Week 1
35,36,Hayden Ballantyne,FWD,1,2,83,1,1,80,2012,Finals Week 1
36,36,Michael Barlow,MID,1,1,127,0,3,78,2012,Finals Week 1
37,36,Jarryd Blair,FWD,1,0,72,0,2,83,2012,Finals Week 1
38,36,Kepler Bradley,KEYF,1,1,56,0,1,83,2012,Finals Week 1
39,36,Jacob Brennan,DEF,1,1,36,0,3,56,2012,Finals Week 1
40,36,Shaun Burgoyne,DEF,1,1,52,0,3,79,2012,Finals Week 1
41,36,Sam Butler,DEF,1,2,79,0,2,82,2012,Finals Week 1
42,36,Ian Callinan,FWD,1,0,49,1,1,63,2012,Finals Week 1
43,36,Matt Campbell,FWD,1,1,49,0,1,76,2012,Finals Week 1
44,36,Ryan Crowley,MID,1,2,87,0,0,83,2012,Finals Week 1
45,36,Ben Cunnington,MID,1,0,73,0,1,71,2012,Finals Week 1
46,36,Mitch Duncan,MID,1,0,80,0,0,81,2012,Finals Week 1
47,36,Xavier Ellis,MID,1,1,59,0,4,78,2012,Finals Week 1
48,36,Andrew Embley,MID,1,1,124,2,1,82,2012,Finals Week 1
49,36,Nat Fyfe,MID,1,2,59,0,2,83,2012,Finals Week 1
50,36,Josh Gibson,KEYD,1,1,62,0,17,100,2012,Finals Week 1
51,36,Todd Goldstein,RUC,1,2,60,0,0,92,2012,Finals Week 1
52,36,Jack Gunston,FWD,1,0,76,0,2,84,2012,Finals Week 1
53,36,Dan Hannebery,MID,1,4,78,0,2,84,2012,Finals Week 1
54,36,Lachlan Hansen,KEYF,1,2,56,0,0,98,2012,Finals Week 1
55,36,Kieran Harper,FWD,1,0,21,3,0,25,2012,Finals Week 1
56,36,Josh Hill,FWD,1,0,74,1,3,87,2012,Finals Week 1
57,36,Luke Hodge,MID,1,0,90,0,7,82,2012,Finals Week 1
58,36,Taylor Hunt,MID,1,1,64,2,0,78,2012,Finals Week 1
59,36,Josh Hunt,DEF,1,2,57,0,3,86,2012,Finals Week 1
60,36,Ben Johnson,MID,1,0,56,1,1,82,2012,Finals Week 1
61,36,Andrew Krakouer,FWD,1,0,92,0,1,75,2012,Finals Week 1
62,36,Heritier Lumumba,DEF,1,0,55,0,3,91,2012,Finals Week 1
63,36,David Mackay,MID,1,0,81,2,2,81,2012,Finals Week 1
64,36,Jamie Macmillan,MID,1,0,52,3,0,83,2012,Finals Week 1
65,36,Marty Mattner,DEF,1,0,86,3,5,84,2012,Finals Week 1
66,36,Ben McGlynn,FWD,1,1,64,0,1,66,2012,Finals Week 1
67,36,Scott McMahon,DEF,1,0,32,0,5,87,2012,Finals Week 1
68,36,Shane Mumford,RUC,1,1,63,0,3,94,2012,Finals Week 1
69,36,Jordan Murdoch,DEF,1,0,11,0,0,48,2012,Finals Week 1
70,36,Tendai Mzungu,MID,1,1,41,0,3,75,2012,Finals Week 1
71,36,Matthew Pavlich,KEYF,1,0,112,1,2,93,2012,Finals Week 1
72,36,Clancee Pearce,MID,1,2,81,0,0,84,2012,Finals Week 1
73,36,Scott Pendlebury,MID,1,0,112,0,1,80,2012,Finals Week 1
74,36,Jared Petrenko,FWD,1,0,27,0,0,83,2012,Finals Week 1
75,36,Drew Petrie,KEYF,1,0,65,0,3,100,2012,Finals Week 1
76,36,Ben Reid,KEYD,1,1,82,1,6,90,2012,Finals Week 1
77,36,Brent Reilly,DEF,1,0,92,1,3,84,2012,Finals Week 1
78,36,Ben Rutten,KEYD,1,0,89,0,6,94,2012,Finals Week 1
79,36,Shane Savage,FWD,1,0,71,0,3,80,2012,Finals Week 1
80,36,Ryan Schoenmakers,KEYD,1,4,37,1,5,98,2012,Finals Week 1
81,36,Scott Selwood,MID,1,3,83,0,4,91,2012,Finals Week 1
82,36,Heath Shaw,DEF,1,1,75,2,5,85,2012,Finals Week 1
83,36,Liam Shiels,MID,1,1,85,1,3,89,2012,Finals Week 1
84,36,Steele Sidebottom,MID,1,0,97,2,2,87,2012,Finals Week 1
85,36,Ben Sinclair,FWD,1,0,41,0,0,86,2012,Finals Week 1
86,36,Isaac Smith,MID,1,0,109,2,1,85,2012,Finals Week 1
87,36,Nick Smith,DEF,1,0,60,0,9,96,2012,Finals Week 1
88,36,Lee Spurr,DEF,1,2,53,0,5,81,2012,Finals Week 1
89,36,Nicholas Suban,DEF,1,0,16,0,1,17,2012,Finals Week 1
90,36,Matthew Suckling,DEF,1,0,60,0,1,78,2012,Finals Week 1
91,36,Chris Tarrant,KEYF,1,2,18,0,7,91,2012,Finals Week 1
92,36,Harry Taylor,KEYD,1,1,59,0,5,93,2012,Finals Week 1
93,36,Kurt Tippett,KEYF,1,1,42,0,3,89,2012,Finals Week 1
94,36,Nathan Van Berlo,MID,1,1,65,0,2,81,2012,Finals Week 1
95,36,Bernie Vince,MID,1,0,75,0,5,80,2012,Finals Week 1
96,36,Sharrod Wellingham,FWD,1,2,74,0,0,80,2012,Finals Week 1
97,36,Sam Wright,DEF,1,0,34,0,1,88,2012,Finals Week 1
98,36,Matt de Boer,FWD,1,0,89,0,1,88,2012,Finals Week 1
99,100,Liam Anthony,MID,0,0,44,0,2,72,2012,Finals Week 1
100,100,Shaun Atley,DEF,0,1,45,6,1,87,2012,Finals Week 1
101,100,Ryan Bastinac,MID,0,0,60,0,0,86,2012,Finals Week 1
102,100,Dayne Beams,MID,0,0,111,0,1,85,2012,Finals Week 1
103,100,Craig Bird,FWD,0,0,58,0,1,81,2012,Finals Week 1
104,100,Luke Breust,FWD,0,0,92,1,1,82,2012,Finals Week 1
105,100,Jack Darling,KEYF,0,0,91,3,2,75,2012,Finals Week 1
106,100,Chris Dawes,KEYF,0,0,74,0,3,85,2012,Finals Week 1
107,100,Zac Dawson,KEYD,0,0,31,0,5,93,2012,Finals Week 1
108,100,Alan Didak,FWD,0,0,37,0,0,30,2012,Finals Week 1
109,100,Michael Doughty,DEF,0,1,100,0,3,89,2012,Finals Week 1
110,100,Richard Douglas,MID,0,1,65,0,3,82,2012,Finals Week 1
111,100,Paul Duffield,DEF,0,4,76,1,2,100,2012,Finals Week 1
112,100,Corey Enright,DEF,0,1,82,0,2,88,2012,Finals Week 1
113,100,Michael Firrito,DEF,0,0,46,2,5,95,2012,Finals Week 1
114,100,Andrew Gaff,MID,0,0,80,7,2,79,2012,Finals Week 1
115,100,Adam Goodes,FWD,0,0,108,3,1,95,2012,Finals Week 1
116,100,Nathan Grima,KEYD,0,0,20,0,5,93,2012,Finals Week 1
117,100,David Hale,RUC,0,2,66,0,1,86,2012,Finals Week 1
118,100,Brent Harvey,FWD,0,0,62,5,2,90,2012,Finals Week 1
119,100,Tom Hawkins,KEYF,0,0,34,0,2,90,2012,Finals Week 1
120,100,Stephen Hill,MID,0,0,90,0,1,81,2012,Finals Week 1
121,100,Garrick Ibbotson,DEF,0,0,54,0,4,82,2012,Finals Week 1
122,100,Sam Jacobs,RUC,0,1,56,0,2,87,2012,Finals Week 1
123,100,Lewis Jetta,FWD,0,2,71,4,1,75,2012,Finals Week 1
124,100,Graham Johncock,FWD,0,1,79,1,3,82,2012,Finals Week 1
125,100,Alex Johnson,DEF,0,0,52,1,2,77,2012,Finals Week 1
126,100,Michael Johnson,KEYD,0,0,52,0,10,87,2012,Finals Week 1
127,100,James Kelly,MID,0,1,70,0,6,71,2012,Finals Week 1
128,100,Josh P. Kennedy,MID,0,1,133,0,1,82,2012,Finals Week 1
129,100,Josh J. Kennedy,KEYF,0,1,77,0,1,85,2012,Finals Week 1
130,100,Daniel Kerr,MID,0,1,90,3,2,83,2012,Finals Week 1
131,100,Tom Lonergan,KEYD,0,1,23,0,8,86,2012,Finals Week 1
132,100,Quinten Lynch,KEYF,0,2,65,0,1,89,2012,Finals Week 1
133,100,Eric Mackenzie,KEYD,0,0,46,0,8,80,2012,Finals Week 1
134,100,Andrew Mackie,DEF,0,1,96,0,1,93,2012,Finals Week 1
135,100,Nick Malceski,DEF,0,0,87,0,7,78,2012,Finals Week 1
136,100,Chris Masten,MID,0,1,104,3,1,90,2012,Finals Week 1
137,100,Nick Maxwell,DEF,0,1,48,0,5,91,2012,Finals Week 1
138,100,Chris Mayne,FWD,0,0,90,0,2,88,2012,Finals Week 1
139,100,Patrick McGinnity,MID,0,0,46,0,0,90,2012,Finals Week 1
140,100,Adam McPhee,DEF,0,1,80,0,3,100,2012,Finals Week 1
141,100,Jarrad McVeigh,MID,0,2,72,0,4,83,2012,Finals Week 1
142,100,Mitch Morton,FWD,0,1,75,0,2,83,2012,Finals Week 1
143,100,Steven Motlop,FWD,0,0,51,0,0,82,2012,Finals Week 1
144,100,David Mundy,MID,0,1,88,0,1,76,2012,Finals Week 1
145,100,Tom Murphy,DEF,0,0,56,0,4,83,2012,Finals Week 1
146,100,Nic Naitanui,RUC,0,1,77,0,1,75,2012,Finals Week 1
147,100,Luke Parker,MID,0,0,15,0,0,21,2012,Finals Week 1
148,100,Jason Porplyzia,FWD,0,3,32,0,0,82,2012,Finals Week 1
149,100,Matthew Priddis,MID,0,1,88,3,1,86,2012,Finals Week 1
150,100,Paul Puopolo,FWD,0,1,62,0,3,87,2012,Finals Week 1
151,100,Mike Pyke,RUC,0,0,49,0,2,90,2012,Finals Week 1
152,100,Sam Reid,KEYF,0,1,51,0,2,89,2012,Finals Week 1
153,100,Aidan Riley,MID,0,0,15,0,0,18,2012,Finals Week 1
154,100,Cyril Rioli,FWD,0,0,84,1,3,76,2012,Finals Week 1
155,100,Lewis Roberts-Thomson,KEYF,0,1,29,0,8,96,2012,Finals Week 1
156,100,Jarryd Roughead,KEYF,0,3,51,1,3,91,2012,Finals Week 1
157,100,Aaron Sandilands,RUC,0,0,66,0,2,78,2012,Finals Week 1
158,100,Matthew Scarlett,KEYD,0,0,37,0,3,94,2012,Finals Week 1
159,100,Will Schofield,DEF,0,0,48,0,4,91,2012,Finals Week 1
160,100,Brad Sewell,MID,0,1,112,0,2,80,2012,Finals Week 1
161,100,Rhyce Shaw,DEF,0,0,94,6,1,76,2012,Finals Week 1
162,100,Alex Silvagni,KEYD,0,4,27,0,10,91,2012,Finals Week 1
163,100,Jonathan Simpkin,MID,0,0,36,0,1,35,2012,Finals Week 1
164,100,Rory Sloane,MID,0,0,103,0,3,86,2012,Finals Week 1
165,100,Brodie Smith,DEF,0,1,59,4,3,93,2012,Finals Week 1
166,100,Ben Stratton,KEYD,0,1,45,0,8,98,2012,Finals Week 1
167,100,Dane Swan,MID,0,2,109,0,2,84,2012,Finals Week 1
168,100,Daniel Talia,KEYD,0,0,24,0,5,85,2012,Finals Week 1
169,100,Robbie Tarrant,KEYF,0,2,16,0,0,59,2012,Finals Week 1
170,100,Dale Thomas,FWD,0,2,53,0,4,88,2012,Finals Week 1
171,100,Alan Toovey,DEF,0,0,65,0,3,86,2012,Finals Week 1
172,100,Nathan Vardy,RUC,0,0,38,0,3,72,2012,Finals Week 1
173,100,Beau Waters,DEF,0,1,16,0,3,27,2012,Finals Week 1
174,100,Daniel Wells,MID,0,0,58,2,4,78,2012,Finals Week 1
175,100,Brendan Whitecross,FWD,0,0,3,0,0,2,2012,Finals Week 1
