,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Patrick Dangerfield,MID,4,4,121,0,3,76,2021,Round 22
1,1,Bayley Fritsch,FWD,4,2,111,2,2,86,2021,Round 22
2,1,Max Gawn,RUC,4,1,97,0,2,78,2021,Round 22
3,1,Luke Parker,MID,4,0,116,0,0,77,2021,Round 22
4,1,Luke Shuey,MID,4,0,112,0,1,73,2021,Round 22
5,6,Jarrod Berry,MID,3,1,56,0,0,65,2021,Round 22
6,6,Brad Crouch,MID,3,0,104,0,0,83,2021,Round 22
7,6,Aaron Francis,KEYD,3,1,56,0,2,81,2021,Round 22
8,6,Michael Hibberd,DEF,3,1,55,0,3,87,2021,Round 22
9,6,Shaun Higgins,FWD,3,1,112,0,0,78,2021,Round 22
10,6,Adam Kennedy,MID,3,2,49,0,0,82,2021,Round 22
11,6,Peter Ladhams,RUC,3,0,110,0,2,77,2021,Round 22
12,6,Ed Langdon,MID,3,0,127,0,0,95,2021,Round 22
13,6,Rowan Marshall,RUC,3,2,52,0,3,89,2021,Round 22
14,6,Nathan Murphy,FWD,3,1,44,0,5,84,2021,Round 22
15,6,Lachie Neale,MID,3,1,120,0,0,86,2021,Round 22
16,6,Harry Perryman,DEF,3,1,86,0,2,79,2021,Round 22
17,6,Kysaiah Pickett,FWD,3,2,71,0,2,86,2021,Round 22
18,6,Dion Prestia,MID,3,1,81,0,0,86,2021,Round 22
19,6,Jordan Ridley,DEF,3,0,76,0,11,91,2021,Round 22
20,6,Rory Sloane,MID,3,2,120,0,0,85,2021,Round 22
21,6,Rhys Stanley,RUC,3,1,108,0,4,82,2021,Round 22
22,6,Kayne Turner,DEF,3,1,34,0,2,94,2021,Round 22
23,6,Ollie Wines,MID,3,0,119,1,2,73,2021,Round 22
24,25,Aliir Aliir,KEYD,2,0,94,0,4,96,2021,Round 22
25,25,Travis Boak,MID,2,1,112,0,0,86,2021,Round 22
26,25,Ryan Byrnes,FWD,2,0,53,0,0,66,2021,Round 22
27,25,Adam Cerra,MID,2,1,82,0,1,79,2021,Round 22
28,25,Trent Cotchin,MID,2,0,102,0,1,71,2021,Round 22
29,25,Luke Dahlhaus,FWD,2,0,81,0,0,78,2021,Round 22
30,25,Luke Davies-Uniacke,MID,2,2,88,1,0,90,2021,Round 22
