,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Patrick Dangerfield,MID,5,1,116,0,0,76,2019,Round 22
1,2,Jake Melksham,FWD,4,0,79,0,2,85,2019,Round 22
2,2,Luke Shuey,MID,4,3,89,0,3,84,2019,Round 22
3,2,James Worpel,MID,4,1,134,0,1,78,2019,Round 22
4,2,Jack Ziebell,FWD,4,3,111,0,1,88,2019,Round 22
5,6,Blake Acres,FWD,3,0,74,1,1,77,2019,Round 22
6,6,Oscar Allen,KEYF,3,0,43,0,5,78,2019,Round 22
7,6,David Astbury,KEYD,3,0,51,0,3,89,2019,Round 22
8,6,Tom Atkins,FWD,3,1,92,0,0,81,2019,Round 22
9,6,Zac Bailey,DEF,3,2,67,0,1,90,2019,Round 22
10,6,Jed Bews,DEF,3,0,45,0,4,89,2019,Round 22
11,6,Mark Blicavs,KEYD,3,2,82,0,6,85,2019,Round 22
12,6,Angus Brayshaw,MID,3,0,113,0,2,86,2019,Round 22
13,6,Luke Breust,FWD,3,1,60,1,1,85,2019,Round 22
14,6,Ben Brown,KEYF,3,0,125,0,3,100,2019,Round 22
15,6,Ben Cunnington,MID,3,1,101,0,3,73,2019,Round 22
16,6,Sean Darcy,RUC,3,1,92,0,5,89,2019,Round 22
17,6,Max Gawn,RUC,3,0,111,0,4,77,2019,Round 22
18,6,Todd Goldstein,RUC,3,1,127,0,3,90,2019,Round 22
19,6,Chayce Jones,FWD,3,0,45,0,1,81,2019,Round 22
20,6,Matthew Kreuzer,RUC,3,1,103,0,7,84,2019,Round 22
21,6,Lachie Neale,MID,3,1,101,0,3,86,2019,Round 22
22,6,Reilly O'Brien,RUC,3,1,48,0,3,75,2019,Round 22
23,6,Clayton Oliver,MID,3,0,96,0,0,84,2019,Round 22
24,6,Paddy Ryder,RUC,3,1,73,0,8,78,2019,Round 22
25,6,Jack Steele,MID,3,2,108,0,7,90,2019,Round 22
26,6,Jack Viney,MID,3,0,123,0,0,81,2019,Round 22
27,6,Dayne Zorko,MID,3,1,94,0,2,87,2019,Round 22
28,29,Aliir Aliir,KEYD,2,1,79,0,2,75,2019,Round 22
