,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Patrick Dangerfield,MID,5,3,93,0,1,87,2017,Round 4
1,2,Travis Cloke,KEYF,4,1,60,0,1,78,2017,Round 4
2,2,Rory Laird,DEF,4,0,112,0,3,87,2017,Round 4
3,2,Steven Motlop,FWD,4,1,125,6,0,83,2017,Round 4
4,2,Tom Rockliff,MID,4,0,157,0,1,84,2017,Round 4
5,2,Jarryd Roughead,KEYF,4,1,60,0,2,90,2017,Round 4
6,2,Matthew Wright,FWD,4,0,72,1,0,80,2017,Round 4
7,8,Connor Blakely,MID,3,0,75,0,1,85,2017,Round 4
8,8,Luke Breust,FWD,3,0,72,0,0,85,2017,Round 4
9,8,Nathan Brown,KEYD,3,1,54,0,5,88,2017,Round 4
10,8,Josh Bruce,KEYF,3,3,79,0,0,90,2017,Round 4
11,8,Phil Davis,KEYD,3,1,76,0,5,93,2017,Round 4
12,8,Orazio Fantasia,FWD,3,2,66,1,1,82,2017,Round 4
13,8,Robbie Gray,FWD,3,1,74,0,2,90,2017,Round 4
14,8,Luke Hodge,DEF,3,1,128,0,5,84,2017,Round 4
15,8,Jarman Impey,FWD,3,0,49,1,1,74,2017,Round 4
16,8,Neville Jetta,DEF,3,0,57,0,5,83,2017,Round 4
17,8,Stefan Martin,RUC,3,1,114,0,2,94,2017,Round 4
18,8,Shane Mumford,RUC,3,1,104,0,4,87,2017,Round 4
19,8,Lachie Neale,MID,3,0,119,1,0,84,2017,Round 4
20,8,Clayton Oliver,MID,3,2,99,0,1,72,2017,Round 4
21,8,Jonathon Patton,KEYF,3,0,93,0,1,84,2017,Round 4
22,8,Jack Redden,MID,3,0,77,0,3,69,2017,Round 4
23,8,Ben Reid,KEYF,3,0,97,0,7,81,2017,Round 4
24,8,Sam Rowe,KEYD,3,2,45,0,7,91,2017,Round 4
25,8,Luke Shuey,MID,3,2,132,1,2,83,2017,Round 4
26,8,Jake Spencer,RUC,3,3,77,0,7,85,2017,Round 4
27,8,Adam Treloar,MID,3,3,93,1,1,79,2017,Round 4
28,8,Nick Vlastuin,DEF,3,1,43,0,1,77,2017,Round 4
29,8,Ollie Wines,MID,3,2,82,0,2,79,2017,Round 4
30,8,Elliot Yeo,DEF,3,0,116,0,3,92,2017,Round 4
31,8,Dayne Zorko,MID,3,1,139,1,0,85,2017,Round 4
32,33,Taylor Adams,MID,2,1,107,2,2,81,2017,Round 4
33,33,Rory Atkins,MID,2,1,83,0,2,86,2017,Round 4
34,33,Claye Beams,MID,2,1,78,0,0,86,2017,Round 4
35,33,Dayne Beams,MID,2,0,94,1,1,84,2017,Round 4
36,33,Jarrod Berry,MID,2,3,38,0,1,74,2017,Round 4
37,33,Marcus Bontempelli,MID,2,0,107,0,1,87,2017,Round 4
38,33,Tomas Bugg,FWD,2,0,78,0,2,82,2017,Round 4
39,33,Trent Cotchin,MID,2,2,70,0,3,80,2017,Round 4
40,33,Patrick Cripps,MID,2,0,88,0,1,79,2017,Round 4
41,33,Brandon Ellis,DEF,2,1,78,1,2,89,2017,Round 4
42,33,Oliver Florent,FWD,2,2,36,0,0,64,2017,Round 4
43,33,Jordan Foote,FWD,2,0,45,0,0,89,2017,Round 4
44,33,Nat Fyfe,MID,2,3,95,0,2,91,2017,Round 4
45,33,Bryce Gibbs,MID,2,1,95,0,0,76,2017,Round 4
46,33,Todd Goldstein,RUC,2,0,112,0,2,86,2017,Round 4
47,33,Levi Greenwood,FWD,2,1,52,0,1,77,2017,Round 4
48,33,Cameron Guthrie,MID,2,0,92,0,1,84,2017,Round 4
49,33,Mitch Hannan,FWD,2,0,51,0,1,77,2017,Round 4
50,33,Hamish Hartlett,DEF,2,0,63,0,1,77,2017,Round 4
51,33,Tom Hawkins,KEYF,2,2,101,0,3,97,2017,Round 4
52,33,George Hewett,FWD,2,1,86,0,0,71,2017,Round 4
53,33,Tom Hickey,RUC,2,2,75,0,1,85,2017,Round 4
54,33,Jeremy Howe,DEF,2,0,108,1,7,96,2017,Round 4
55,33,Nathan Hrovat,FWD,2,0,73,0,0,73,2017,Round 4
56,33,Sam Jacobs,RUC,2,0,108,0,2,83,2017,Round 4
57,33,Josh Kelly,MID,2,1,127,0,1,86,2017,Round 4
58,33,Josh J. Kennedy,KEYF,2,0,83,0,1,100,2017,Round 4
59,33,Ryan Lester,FWD,2,1,70,0,1,84,2017,Round 4
60,33,Tom Lonergan,KEYD,2,0,57,0,3,89,2017,Round 4
61,33,Tom J. Lynch,KEYF,2,1,132,1,4,100,2017,Round 4
62,33,David Mackay,MID,2,0,74,1,2,83,2017,Round 4
63,33,Chris Masten,MID,2,0,80,0,1,83,2017,Round 4
64,33,Ben McEvoy,RUC,2,0,101,0,4,75,2017,Round 4
65,33,Connor Menadue,MID,2,1,37,0,0,67,2017,Round 4
66,33,Daniel Menzel,FWD,2,3,63,0,1,92,2017,Round 4
67,33,Zach Merrett,MID,2,0,134,0,0,76,2017,Round 4
68,33,Touk Miller,MID,2,1,66,0,2,77,2017,Round 4
69,33,Tom Mitchell,MID,2,3,125,0,0,88,2017,Round 4
70,33,Marc Murphy,MID,2,1,124,0,3,87,2017,Round 4
71,33,Brandan Parfitt,FWD,2,1,74,0,2,86,2017,Round 4
