,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Shaun Higgins,MID,6,3,98,0,1,89,2018,Round 14
1,2,Andrew Gaff,MID,5,1,114,1,0,90,2018,Round 14
2,2,Jordan Lewis,DEF,5,0,78,0,2,93,2018,Round 14
3,2,Touk Miller,MID,5,0,91,0,2,86,2018,Round 14
4,5,Tom Cole,DEF,4,2,46,0,2,82,2018,Round 14
5,5,Patrick Cripps,MID,4,2,146,1,1,93,2018,Round 14
6,5,Nick Holman,FWD,4,0,52,0,0,80,2018,Round 14
7,5,Chad Wingard,FWD,4,1,73,1,2,83,2018,Round 14
8,5,Dayne Zorko,MID,4,1,99,0,2,84,2018,Round 14
9,10,Dayne Beams,MID,3,0,113,0,0,88,2018,Round 14
10,10,Hayden Crozier,DEF,3,2,101,0,6,84,2018,Round 14
11,10,Liam Duggan,DEF,3,0,81,0,6,86,2018,Round 14
12,10,Will Hoskin-Elliott,FWD,3,0,85,0,1,86,2018,Round 14
13,10,Tom Jonas,KEYD,3,0,103,0,12,97,2018,Round 14
14,10,Jack Martin,FWD,3,2,87,0,2,85,2018,Round 14
15,10,Stefan Martin,RUC,3,2,67,0,1,97,2018,Round 14
16,10,Anthony McDonald-Tipungwuti,FWD,3,2,75,2,0,84,2018,Round 14
17,10,Zach Merrett,MID,3,0,103,0,1,75,2018,Round 14
18,10,Nic Naitanui,RUC,3,1,76,0,5,65,2018,Round 14
19,10,Jaeger O'Meara,MID,3,1,121,0,0,84,2018,Round 14
20,10,Jack Redden,MID,3,2,96,1,1,85,2018,Round 14
21,10,Michael Rischitelli,DEF,3,1,65,0,2,84,2018,Round 14
22,10,Matthew Scharenberg,DEF,3,1,85,0,6,90,2018,Round 14
23,10,James Sicily,DEF,3,2,91,0,5,92,2018,Round 14
24,10,Jack Viney,MID,3,1,107,0,1,80,2018,Round 14
25,10,Callan Ward,MID,3,5,59,2,0,81,2018,Round 14
26,10,Ollie Wines,MID,3,3,102,0,0,80,2018,Round 14
27,10,Peter Wright,KEYF,3,0,72,0,5,88,2018,Round 14
28,10,Matthew Wright,FWD,3,0,66,0,0,89,2018,Round 14
29,30,Taylor Adams,MID,2,3,80,0,3,80,2018,Round 14
30,30,Riley Bonner,DEF,2,2,54,0,0,77,2018,Round 14
31,30,Mitch Brown,KEYF,2,3,68,0,1,94,2018,Round 14
32,30,Allen Christensen,FWD,2,2,58,0,0,86,2018,Round 14
33,30,Zaine Cordy,KEYD,2,3,59,0,3,97,2018,Round 14
34,30,Charlie Curnow,KEYF,2,3,100,0,2,88,2018,Round 14
35,30,Ed Curnow,MID,2,1,77,1,0,95,2018,Round 14
36,30,Josh Daicos,FWD,2,1,48,0,0,70,2018,Round 14
37,30,Phil Davis,KEYD,2,1,61,0,6,97,2018,Round 14
38,30,Charlie Dixon,KEYF,2,1,66,0,3,95,2018,Round 14
39,30,Taylor Duryea,DEF,2,0,68,0,1,75,2018,Round 14
40,30,Max Gawn,RUC,2,2,113,0,1,85,2018,Round 14
41,30,Sam Gray,FWD,2,0,47,0,2,74,2018,Round 14
42,30,Robbie Gray,FWD,2,3,62,0,4,96,2018,Round 14
43,30,Levi Greenwood,DEF,2,0,36,0,2,46,2018,Round 14
44,30,Brodie Grundy,RUC,2,1,103,0,2,88,2018,Round 14
45,30,Luke Hodge,DEF,2,0,140,0,8,88,2018,Round 14
46,30,Jacob Hopper,MID,2,2,68,0,0,83,2018,Round 14
47,30,Jeremy Howe,DEF,2,0,84,0,5,93,2018,Round 14
48,30,Lachie Hunter,MID,2,2,95,0,0,88,2018,Round 14
49,30,Shannon Hurn,DEF,2,1,93,0,5,89,2018,Round 14
50,30,Neville Jetta,DEF,2,1,37,0,6,84,2018,Round 14
51,30,Nathan Jones,MID,2,1,93,0,0,81,2018,Round 14
52,30,Todd Marshall,KEYF,2,0,47,0,1,62,2018,Round 14
53,30,Rhys Mathieson,FWD,2,0,83,0,0,78,2018,Round 14
54,30,Chris Mayne,MID,2,1,46,0,0,86,2018,Round 14
55,30,Brody Mihocek,KEYF,2,0,64,0,1,90,2018,Round 14
56,30,Tom Murphy,DEF,2,1,46,1,3,76,2018,Round 14
57,30,David Myers,MID,2,3,66,0,0,72,2018,Round 14
58,30,Scott Pendlebury,MID,2,2,101,0,5,84,2018,Round 14
59,30,Jasper Pittard,DEF,2,0,63,0,6,84,2018,Round 14
60,30,Daniel Rich,DEF,2,1,99,0,2,85,2018,Round 14
61,30,Ed Richards,DEF,2,1,54,0,2,78,2018,Round 14
62,30,Willie Rioli,FWD,2,1,46,0,0,75,2018,Round 14
63,30,Tom Rockliff,MID,2,1,73,0,1,59,2018,Round 14
64,30,Josh Schache,KEYF,2,0,69,0,4,81,2018,Round 14
65,30,Brad Sheppard,DEF,2,0,88,0,3,90,2018,Round 14
66,30,Luke Shuey,MID,2,3,73,0,1,79,2018,Round 14
67,30,Jack Silvagni,FWD,2,0,59,0,0,74,2018,Round 14
68,30,Josh Walker,KEYD,2,0,79,0,11,91,2018,Round 14
69,30,Lachie Whitfield,DEF,2,1,93,2,3,88,2018,Round 14
70,30,Mason Wood,FWD,2,1,55,0,0,91,2018,Round 14
71,30,Sam Wright,DEF,2,1,60,2,1,82,2018,Round 14
72,30,Elliot Yeo,MID,2,2,117,0,2,88,2018,Round 14
73,74,Jed Anderson,MID,1,0,91,0,1,78,2018,Round 14
74,74,Harris Andrews,KEYD,1,0,16,0,1,11,2018,Round 14
75,74,Flynn Appleby,DEF,1,0,52,0,2,86,2018,Round 14
76,74,Zac Bailey,FWD,1,0,47,0,0,84,2018,Round 14
77,74,Tom Bellchambers,RUC,1,2,88,0,4,75,2018,Round 14
78,74,Jarrod Berry,MID,1,3,71,0,4,77,2018,Round 14
79,74,Marcus Bontempelli,MID,1,0,67,0,3,89,2018,Round 14
80,74,Ben Brown,KEYF,1,0,81,0,4,98,2018,Round 14
81,74,Shaun Burgoyne,MID,1,0,78,1,1,58,2018,Round 14
82,74,Ryan Burton,DEF,1,2,62,2,2,80,2018,Round 14
83,74,Darcy Byrne-Jones,DEF,1,1,42,0,2,80,2018,Round 14
84,74,Tom Clurey,KEYD,1,0,71,0,7,92,2018,Round 14
85,74,Aidan Corr,KEYD,1,1,44,0,2,79,2018,Round 14
86,74,Mason Cox,KEYF,1,0,48,0,1,87,2018,Round 14
87,74,Jamie Cripps,FWD,1,0,90,1,0,84,2018,Round 14
88,74,Jack Crisp,DEF,1,1,98,0,3,85,2018,Round 14
89,74,Ben Cunnington,MID,1,2,89,0,1,81,2018,Round 14
90,74,Luke Dahlhaus,FWD,1,0,59,0,0,82,2018,Round 14
91,74,Majak Daw,KEYD,1,2,37,0,6,92,2018,Round 14
92,74,Jacob Dawson,MID,1,2,31,0,2,66,2018,Round 14
93,74,Jordan De Goey,FWD,1,0,91,1,1,78,2018,Round 14
94,74,Paddy Dow,FWD,1,2,65,1,2,87,2018,Round 14
95,74,Trent Dumont,MID,1,0,94,0,1,81,2018,Round 14
96,74,Josh Dunkley,FWD,1,1,74,0,2,78,2018,Round 14
97,74,Brad Ebert,MID,1,1,86,0,3,73,2018,Round 14
98,74,Orazio Fantasia,FWD,1,0,55,1,1,79,2018,Round 14
99,74,Bayley Fritsch,FWD,1,0,72,0,3,73,2018,Round 14
100,74,Darcy Gardiner,KEYD,1,2,38,0,2,83,2018,Round 14
101,74,Todd Goldstein,RUC,1,3,118,1,3,93,2018,Round 14
102,74,Billy Gowers,FWD,1,3,119,3,1,84,2018,Round 14
103,74,Ryan Griffen,FWD,1,1,57,0,0,76,2018,Round 14
104,74,Mitch Hannan,FWD,1,0,69,0,0,85,2018,Round 14
105,74,Blake Hardwick,DEF,1,0,58,0,5,85,2018,Round 14
106,74,James Harmes,MID,1,2,59,0,0,76,2018,Round 14
107,74,Billy Hartung,MID,1,0,21,0,2,29,2018,Round 14
108,74,Ricky Henderson,MID,1,0,82,1,0,78,2018,Round 14
109,74,Michael Hibberd,DEF,1,1,60,0,3,83,2018,Round 14
110,74,Harry Himmelberg,KEYF,1,0,71,0,2,74,2018,Round 14
111,74,Eric Hipwood,KEYF,1,1,55,0,2,92,2018,Round 14
112,74,Jesse Hogan,KEYF,1,0,57,0,2,86,2018,Round 14
113,74,Cale Hooker,KEYD,1,0,90,0,8,98,2018,Round 14
114,74,Daniel Howe,MID,1,5,69,2,1,84,2018,Round 14
115,74,Nathan Hrovat,FWD,1,2,36,1,0,68,2018,Round 14
116,74,Jarman Impey,DEF,1,1,100,3,3,88,2018,Round 14
117,74,Jason Johannisen,DEF,1,0,68,4,0,88,2018,Round 14
118,74,Jesse Joyce,DEF,1,0,54,0,4,81,2018,Round 14
119,74,Matthew Kennedy,MID,1,2,74,0,1,85,2018,Round 14
120,74,Matthew Kreuzer,RUC,1,1,42,0,1,38,2018,Round 14
121,74,Jed Lamb,DEF,1,3,70,1,1,89,2018,Round 14
122,74,Tom Langdon,DEF,1,3,78,0,2,85,2018,Round 14
123,74,Will Langford,FWD,1,0,46,0,1,74,2018,Round 14
124,74,Mark LeCras,FWD,1,1,51,0,0,85,2018,Round 14
125,74,Scott Lycett,RUC,1,1,58,0,2,81,2018,Round 14
126,74,Jarryd Lyons,MID,1,3,87,0,1,76,2018,Round 14
127,74,Jamie Macmillan,DEF,1,0,69,1,2,81,2018,Round 14
128,74,Brayden Maynard,DEF,1,1,79,0,0,83,2018,Round 14
129,74,Hugh McCluggage,MID,1,1,111,0,3,79,2018,Round 14
130,74,Oscar McDonald,KEYD,1,3,25,0,5,100,2018,Round 14
131,74,Ben McEvoy,RUC,1,0,81,0,3,76,2018,Round 14
132,74,Jeremy McGovern,KEYD,1,0,56,0,7,84,2018,Round 14
133,74,Shaun McKernan,KEYF,1,3,46,0,4,84,2018,Round 14
134,74,Toby McLean,FWD,1,1,75,2,2,86,2018,Round 14
135,74,Jake Melksham,FWD,1,6,51,0,1,84,2018,Round 14
136,74,Tom Mitchell,MID,1,3,84,5,0,85,2018,Round 14
137,74,Dale Morris,KEYD,1,1,52,0,4,90,2018,Round 14
138,74,Aaron Naughton,KEYD,1,0,63,0,0,73,2018,Round 14
139,74,Tim O'Brien,KEYF,1,0,82,0,0,74,2018,Round 14
140,74,Clayton Oliver,MID,1,1,97,0,2,85,2018,Round 14
141,74,Jonathon Patton,KEYF,1,0,77,0,7,78,2018,Round 14
142,74,Tom Phillips,MID,1,0,107,2,0,86,2018,Round 14
143,74,Sam Powell-Pepper,MID,1,3,100,0,1,82,2018,Round 14
144,74,Paul Puopolo,FWD,1,4,55,0,2,84,2018,Round 14
145,74,Cam Rayner,FWD,1,1,38,0,1,89,2018,Round 14
146,74,Mason Redman,DEF,1,1,71,0,3,71,2018,Round 14
147,74,Sam J. Reid,FWD,1,2,50,1,3,85,2018,Round 14
148,74,Jarryd Roughead,KEYF,1,0,50,0,1,92,2018,Round 14
149,74,Sam Rowe,KEYD,1,3,49,0,6,84,2018,Round 14
150,74,Paddy Ryder,RUC,1,2,81,0,5,80,2018,Round 14
151,74,Josh Schoenfeld,MID,1,1,76,0,0,77,2018,Round 14
152,74,Will Schofield,KEYD,1,1,37,0,11,90,2018,Round 14
153,74,Heath Shaw,DEF,1,0,99,5,6,90,2018,Round 14
154,74,Jy Simpkin,FWD,1,0,56,0,1,81,2018,Round 14
155,74,Dawson Simpson,RUC,1,1,72,0,3,66,2018,Round 14
156,74,Kade Simpson,DEF,1,1,127,0,0,98,2018,Round 14
157,74,Roarke Smith,DEF,1,0,32,0,0,64,2018,Round 14
158,74,Tim Smith,KEYF,1,0,52,0,4,57,2018,Round 14
159,74,Devon Smith,FWD,1,2,106,0,0,84,2018,Round 14
160,74,Jake Stringer,FWD,1,1,64,0,0,83,2018,Round 14
161,74,David Swallow,MID,1,2,85,0,0,79,2018,Round 14
162,74,Tim Taranto,MID,1,2,86,0,3,83,2018,Round 14
163,74,Robbie Tarrant,KEYD,1,1,74,0,11,95,2018,Round 14
164,74,Lewis Taylor,FWD,1,0,89,2,0,86,2018,Round 14
165,74,Sam Taylor,KEYD,1,0,26,0,6,84,2018,Round 14
166,74,Josh Thomas,FWD,1,2,26,0,1,81,2018,Round 14
167,74,Adam Tomlinson,MID,1,1,39,0,2,84,2018,Round 14
168,74,Jackson Trengove,KEYD,1,0,50,0,5,87,2018,Round 14
169,74,Bernie Vince,DEF,1,2,39,0,3,79,2018,Round 14
170,74,Mitch Wallis,FWD,1,1,84,0,1,80,2018,Round 14
171,74,Lachie Weller,MID,1,2,51,0,3,87,2018,Round 14
172,74,Justin Westhoff,KEYF,1,0,97,0,5,92,2018,Round 14
173,74,Bailey Williams,DEF,1,0,79,0,1,84,2018,Round 14
174,74,Matt de Boer,FWD,1,3,71,0,0,88,2018,Round 14
175,176,Marcus Adams,KEYD,0,2,83,0,8,87,2018,Round 14
176,176,Callum Ah Chee,DEF,0,1,77,0,0,84,2018,Round 14
