,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Hamish Hartlett,DEF,5,0,81,0,0,76,2017,Round 1
1,1,Rory Laird,DEF,5,0,142,0,2,87,2017,Round 1
2,1,Kade Simpson,DEF,5,0,126,1,1,92,2017,Round 1
3,4,Nat Fyfe,MID,4,2,110,0,3,94,2017,Round 1
4,4,Shane Mumford,RUC,4,3,84,0,1,92,2017,Round 1
5,4,Lachie Neale,MID,4,2,92,0,1,70,2017,Round 1
6,4,Luke Parker,MID,4,2,99,0,2,89,2017,Round 1
7,4,Scott Pendlebury,MID,4,0,135,0,4,82,2017,Round 1
8,4,Lindsay Thomas,FWD,4,0,65,0,0,75,2017,Round 1
9,4,Maverick Weller,FWD,4,1,72,0,0,86,2017,Round 1
10,11,David Armitage,MID,3,2,60,0,2,76,2017,Round 1
11,11,David Astbury,KEYD,3,0,53,0,2,100,2017,Round 1
12,11,Phil Davis,KEYD,3,1,61,0,7,93,2017,Round 1
13,11,Charlie Dixon,KEYF,3,1,75,0,0,85,2017,Round 1
14,11,Aaron Hall,MID,3,1,109,2,1,81,2017,Round 1
15,11,Dyson Heppell,MID,3,1,156,0,2,81,2017,Round 1
16,11,Josh P. Kennedy,MID,3,1,118,0,0,88,2017,Round 1
17,11,Rory Lobb,KEYF,3,0,71,0,0,92,2017,Round 1
18,11,Harrison Marsh,DEF,3,0,83,2,1,80,2017,Round 1
19,11,Luke McDonald,MID,3,0,82,0,2,81,2017,Round 1
20,11,Tim Membrey,KEYF,3,0,68,0,0,86,2017,Round 1
21,11,Callum Mills,DEF,3,2,67,0,3,87,2017,Round 1
22,11,Tom Rockliff,MID,3,1,127,0,0,75,2017,Round 1
23,11,Tom Ruggles,DEF,3,1,75,0,3,68,2017,Round 1
24,11,Paddy Ryder,RUC,3,2,80,0,4,86,2017,Round 1
25,11,Jack Viney,MID,3,0,84,0,1,85,2017,Round 1
26,27,Taylor Adams,MID,2,1,151,0,1,76,2017,Round 1
27,27,Karl Amon,MID,2,1,37,0,1,57,2017,Round 1
28,27,Dayne Beams,MID,2,0,103,0,0,82,2017,Round 1
29,27,Eddie Betts,FWD,2,3,85,2,0,88,2017,Round 1
30,27,Luke Brown,DEF,2,0,71,0,5,86,2017,Round 1
31,27,Josh Bruce,KEYF,2,1,47,0,1,88,2017,Round 1
32,27,Jason Castagna,FWD,2,3,86,0,0,83,2017,Round 1
33,27,Travis Cloke,KEYF,2,0,71,0,1,82,2017,Round 1
34,27,Zaine Cordy,KEYD,2,3,45,0,7,89,2017,Round 1
35,27,Joe Daniher,KEYF,2,0,98,0,1,87,2017,Round 1
36,27,Zac Dawson,KEYD,2,1,23,0,7,97,2017,Round 1
37,27,Sam Docherty,DEF,2,0,90,2,1,88,2017,Round 1
38,27,Trent Dumont,MID,2,2,79,0,1,73,2017,Round 1
39,27,Brad Ebert,MID,2,1,116,0,2,83,2017,Round 1
40,27,Lance Franklin,KEYF,2,0,110,0,1,96,2017,Round 1
41,27,Bryce Gibbs,MID,2,2,105,0,1,79,2017,Round 1
42,27,Josh Gibson,KEYD,2,2,45,0,9,95,2017,Round 1
43,27,Todd Goldstein,RUC,2,0,90,0,3,89,2017,Round 1
44,27,Shaun Grigg,MID,2,1,111,0,3,85,2017,Round 1
45,27,George Hewett,FWD,2,0,87,0,1,77,2017,Round 1
46,27,Will Hoskin-Elliott,MID,2,0,95,0,2,90,2017,Round 1
47,27,Jayden Hunt,DEF,2,1,87,1,2,89,2017,Round 1
48,27,Lachie Hunter,MID,2,0,101,0,3,83,2017,Round 1
49,27,Shannon Hurn,DEF,2,1,92,0,2,89,2017,Round 1
50,27,Sam Jacobs,RUC,2,4,65,0,2,91,2017,Round 1
51,27,Tom Jonas,KEYD,2,1,71,0,9,96,2017,Round 1
52,27,Jesse Joyce,DEF,2,0,77,0,1,78,2017,Round 1
53,27,Adam Kennedy,DEF,2,2,38,0,2,87,2017,Round 1
54,27,Josh J. Kennedy,KEYF,2,2,125,0,3,98,2017,Round 1
55,27,Jeremy Laidler,DEF,2,0,58,0,7,81,2017,Round 1
56,27,Will Langford,FWD,2,1,93,0,0,70,2017,Round 1
57,27,Jake Lloyd,DEF,2,1,87,0,2,93,2017,Round 1
58,27,Jack Lonie,FWD,2,2,65,1,0,75,2017,Round 1
59,27,Andrew Mackie,DEF,2,0,79,0,3,90,2017,Round 1
60,27,Jack Macrae,MID,2,0,116,0,2,79,2017,Round 1
61,27,Caleb Marchbank,KEYD,2,3,78,0,5,88,2017,Round 1
62,27,Stefan Martin,RUC,2,2,101,0,0,90,2017,Round 1
63,27,Chris Masten,MID,2,0,101,0,0,77,2017,Round 1
64,27,Steven May,KEYD,2,1,63,3,13,97,2017,Round 1
65,27,Sam Mayes,DEF,2,1,68,1,4,88,2017,Round 1
66,27,Lincoln McCarthy,FWD,2,2,73,0,1,76,2017,Round 1
67,27,Anthony McDonald-Tipungwuti,FWD,2,1,71,1,0,73,2017,Round 1
68,27,Ben McEvoy,RUC,2,0,84,0,5,71,2017,Round 1
69,27,Andrew McGrath,DEF,2,0,96,0,1,81,2017,Round 1
70,27,Troy Menzel,FWD,2,0,68,0,1,74,2017,Round 1
71,27,Touk Miller,MID,2,0,108,0,2,85,2017,Round 1
72,27,Marc Murphy,MID,2,0,139,1,0,76,2017,Round 1
73,27,Jonathon Patton,KEYF,2,0,46,0,2,79,2017,Round 1
74,27,Sam Petrevski-Seton,FWD,2,0,65,0,1,71,2017,Round 1
75,27,Drew Petrie,KEYF,2,1,47,0,1,70,2017,Round 1
76,27,Paul Puopolo,FWD,2,1,76,0,1,87,2017,Round 1
77,27,Jack Riewoldt,KEYF,2,1,83,0,2,96,2017,Round 1
78,27,Nick Riewoldt,KEYF,2,0,99,0,0,83,2017,Round 1
79,27,Nick Robertson,DEF,2,1,47,0,0,86,2017,Round 1
80,27,Sam Rowe,KEYD,2,1,36,0,15,100,2017,Round 1
81,27,Joel Selwood,MID,2,1,103,2,0,83,2017,Round 1
82,27,Alex Sexton,MID,2,1,46,0,0,80,2017,Round 1
83,27,Lee Spurr,DEF,2,0,111,0,1,86,2017,Round 1
84,27,Jack Steele,MID,2,0,94,0,2,78,2017,Round 1
85,27,Nicholas Suban,MID,2,1,60,0,1,89,2017,Round 1
86,27,Kurt Tippett,KEYF,2,1,75,0,3,80,2017,Round 1
87,27,Ty Vickery,KEYF,2,2,64,0,1,71,2017,Round 1
88,27,Jarrod Witts,RUC,2,1,104,0,5,86,2017,Round 1
89,27,Matthew Wright,FWD,2,0,87,0,0,86,2017,Round 1
90,27,Aaron Young,FWD,2,2,78,0,0,84,2017,Round 1
91,27,Dayne Zorko,MID,2,1,116,0,1,86,2017,Round 1
92,93,Gary Ablett,MID,1,1,105,0,3,82,2017,Round 1
93,93,Callum Ah Chee,FWD,1,2,52,0,3,69,2017,Round 1
94,93,Ben Ainsworth,FWD,1,0,86,1,1,70,2017,Round 1
