,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Lance Franklin,KEYF,3,1,85,0,2,97,2016,Semi Finals
1,1,Joel Hamling,KEYD,3,0,35,0,4,92,2016,Semi Finals
2,1,Kieren Jack,MID,3,0,103,0,0,84,2016,Semi Finals
3,1,Liam Picken,MID,3,0,111,0,0,79,2016,Semi Finals
4,1,Liam Shiels,MID,3,4,110,0,0,82,2016,Semi Finals
5,1,Scott Thompson,MID,3,0,114,0,2,79,2016,Semi Finals
6,7,Marcus Bontempelli,MID,2,1,107,0,3,85,2016,Semi Finals
7,7,Luke Breust,FWD,2,0,57,0,0,84,2016,Semi Finals
8,7,Charles Cameron,FWD,2,0,83,2,3,81,2016,Semi Finals
9,7,Josh Dunkley,FWD,2,0,116,0,1,82,2016,Semi Finals
10,7,Jack Fitzpatrick,RUC,2,0,79,0,2,58,2016,Semi Finals
11,7,Jake Lloyd,MID,2,0,91,0,0,82,2016,Semi Finals
12,7,Ben McGlynn,FWD,2,1,102,0,1,79,2016,Semi Finals
13,7,Sam Mitchell,MID,2,0,83,0,0,91,2016,Semi Finals
14,7,Taylor Walker,KEYF,2,0,83,0,1,94,2016,Semi Finals
15,16,Eddie Betts,FWD,1,1,63,0,1,92,2016,Semi Finals
16,16,Shane Biggs,DEF,1,2,49,0,2,89,2016,Semi Finals
17,16,Matthew Boyd,DEF,1,0,58,0,1,85,2016,Semi Finals
18,16,Luke Brown,DEF,1,0,55,0,1,91,2016,Semi Finals
19,16,Kyle Cheney,DEF,1,0,50,0,3,95,2016,Semi Finals
20,16,Matt Crouch,MID,1,4,108,0,1,71,2016,Semi Finals
21,16,Brad Crouch,MID,1,2,72,0,1,70,2016,Semi Finals
22,16,Caleb Daniel,FWD,1,1,84,1,3,83,2016,Semi Finals
23,16,Tory Dickson,FWD,1,0,55,0,3,85,2016,Semi Finals
24,16,Josh Gibson,KEYD,1,0,76,0,4,100,2016,Semi Finals
25,16,Bradley Hill,FWD,1,1,64,1,2,70,2016,Semi Finals
26,16,Lachie Hunter,MID,1,0,66,0,2,81,2016,Semi Finals
27,16,Sam Jacobs,RUC,1,1,78,0,4,86,2016,Semi Finals
28,16,Josh Jenkins,KEYF,1,1,29,0,2,92,2016,Semi Finals
29,16,Jason Johannisen,DEF,1,1,64,1,2,81,2016,Semi Finals
