,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Mitch Robinson,FWD,7,0,112,0,4,80,2017,Round 6
1,2,Jack Darling,KEYF,4,0,76,0,2,94,2017,Round 6
2,2,Todd Goldstein,RUC,4,1,93,0,3,90,2017,Round 6
3,2,Tom Liberatore,MID,4,0,70,0,2,66,2017,Round 6
4,2,Jack Macrae,MID,4,1,99,1,3,89,2017,Round 6
5,2,Joel Selwood,MID,4,1,60,0,4,82,2017,Round 6
6,2,Dom Sheed,MID,4,0,99,0,2,76,2017,Round 6
7,2,Billie Smedts,MID,4,0,65,0,4,69,2017,Round 6
8,9,Gary Ablett,MID,3,3,162,2,1,88,2017,Round 6
9,9,Jarrod Berry,MID,3,1,68,0,0,88,2017,Round 6
10,9,Matt Dea,DEF,3,1,78,0,7,89,2017,Round 6
11,9,Richard Douglas,MID,3,0,93,0,1,78,2017,Round 6
12,9,Sam Frost,KEYD,3,0,77,1,3,88,2017,Round 6
13,9,George Horlin-Smith,MID,3,1,100,0,0,74,2017,Round 6
14,9,Nathan Hrovat,FWD,3,1,103,0,0,76,2017,Round 6
15,9,Sean Lemmens,FWD,3,1,58,1,5,88,2017,Round 6
16,9,Marc Murphy,MID,3,2,100,0,0,86,2017,Round 6
17,9,Lachie Neale,MID,3,1,114,1,4,80,2017,Round 6
18,9,Alex Silvagni,KEYD,3,0,59,0,7,94,2017,Round 6
19,9,Kade Simpson,DEF,3,1,161,1,1,95,2017,Round 6
20,9,Dayne Zorko,MID,3,2,76,0,0,85,2017,Round 6
21,22,Taylor Adams,MID,2,1,148,0,1,83,2017,Round 6
22,22,Jed Anderson,FWD,2,0,45,0,1,70,2017,Round 6
23,22,Harris Andrews,KEYD,2,1,61,0,5,90,2017,Round 6
24,22,Harley Balic,FWD,2,0,91,0,1,68,2017,Round 6
25,22,Marcus Bontempelli,MID,2,2,102,0,3,89,2017,Round 6
26,22,Tom Boyd,RUC,2,3,66,0,4,87,2017,Round 6
27,22,Ben Brown,KEYF,2,1,115,0,0,95,2017,Round 6
28,22,Josh Bruce,KEYF,2,1,67,0,1,92,2017,Round 6
29,22,Charles Cameron,FWD,2,0,96,0,2,84,2017,Round 6
30,22,Jeremy Cameron,KEYF,2,3,69,0,1,84,2017,Round 6
31,22,Levi Casboult,KEYF,2,2,66,0,5,96,2017,Round 6
32,22,Michael Close,KEYF,2,2,53,0,0,72,2017,Round 6
33,22,Trent Cotchin,MID,2,1,123,1,2,76,2017,Round 6
34,22,Mason Cox,RUC,2,2,56,0,2,85,2017,Round 6
35,22,Patrick Dangerfield,MID,2,0,76,0,1,88,2017,Round 6
36,22,Joe Daniher,KEYF,2,2,110,0,0,94,2017,Round 6
37,22,Jonathan Giles,RUC,2,2,52,0,7,77,2017,Round 6
38,22,Nick Graham,FWD,2,0,91,0,0,71,2017,Round 6
39,22,Dylan Grimes,DEF,2,1,32,0,5,79,2017,Round 6
40,22,Jack Gunston,KEYF,2,0,62,0,4,88,2017,Round 6
41,22,Shaun Higgins,MID,2,1,117,1,1,80,2017,Round 6
42,22,Luke Hodge,DEF,2,1,106,0,4,83,2017,Round 6
43,22,Daniel Howe,MID,2,0,59,0,2,79,2017,Round 6
44,22,Jarman Impey,FWD,2,2,86,0,0,71,2017,Round 6
45,22,Sam Jacobs,RUC,2,1,158,1,1,86,2017,Round 6
46,22,Steve Johnson,FWD,2,0,48,0,2,83,2017,Round 6
47,22,Nathan Jones,MID,2,1,91,0,1,86,2017,Round 6
48,22,Lin Jong,FWD,2,0,80,0,2,76,2017,Round 6
49,22,Matthew Kennedy,MID,2,2,56,0,1,66,2017,Round 6
50,22,Mark LeCras,FWD,2,0,98,1,1,86,2017,Round 6
51,22,Tom J. Lynch,KEYF,2,0,80,0,0,98,2017,Round 6
52,22,Jarryd Lyons,MID,2,0,96,0,1,75,2017,Round 6
53,22,David Mackay,MID,2,1,78,1,1,75,2017,Round 6
54,22,Dustin Martin,MID,2,1,107,0,0,94,2017,Round 6
55,22,Luke McDonald,MID,2,0,76,2,0,75,2017,Round 6
56,22,Conor McKenna,DEF,2,3,80,0,2,86,2017,Round 6
57,22,Ben McNiece,DEF,2,0,50,0,2,83,2017,Round 6
58,22,Tim Membrey,KEYF,2,0,106,0,2,88,2017,Round 6
59,22,Sam Menegola,FWD,2,0,93,0,1,70,2017,Round 6
60,22,Touk Miller,MID,2,0,88,0,1,85,2017,Round 6
61,22,Shane Mumford,RUC,2,4,90,0,3,82,2017,Round 6
62,22,Andy Otten,KEYF,2,0,88,0,1,79,2017,Round 6
63,22,Tom Papley,FWD,2,1,104,0,0,80,2017,Round 6
64,22,Cameron Pedersen,KEYF,2,1,98,0,4,86,2017,Round 6
65,22,Scott Pendlebury,MID,2,1,141,0,3,83,2017,Round 6
66,22,Sam Powell-Pepper,MID,2,2,78,2,1,66,2017,Round 6
67,22,Alex Rance,KEYD,2,1,61,0,12,93,2017,Round 6
68,22,Fletcher Roberts,KEYD,2,0,35,0,8,95,2017,Round 6
69,22,Paddy Ryder,RUC,2,0,84,0,2,85,2017,Round 6
70,22,Adam Saad,DEF,2,1,58,4,4,84,2017,Round 6
71,22,Aaron Sandilands,RUC,2,0,89,0,3,75,2017,Round 6
72,22,Luke Shuey,MID,2,1,110,0,2,80,2017,Round 6
73,22,Callum Sinclair,RUC,2,1,105,0,9,89,2017,Round 6
74,22,Jack Steele,MID,2,0,118,0,4,76,2017,Round 6
75,22,Jack Steven,MID,2,2,133,2,2,83,2017,Round 6
76,22,Harry Taylor,KEYF,2,0,100,0,2,89,2017,Round 6
77,22,Taylor Walker,KEYF,2,3,87,0,2,82,2017,Round 6
78,22,Zac Williams,DEF,2,0,107,0,3,84,2017,Round 6
79,22,Ollie Wines,MID,2,4,80,0,0,80,2017,Round 6
80,22,Easton Wood,DEF,2,2,47,1,6,86,2017,Round 6
81,82,Marcus Adams,KEYD,1,0,48,0,8,100,2017,Round 6
82,82,Karl Amon,MID,1,1,90,0,1,76,2017,Round 6
83,82,David Astbury,KEYD,1,2,70,0,6,91,2017,Round 6
84,82,Claye Beams,MID,1,0,83,1,0,70,2017,Round 6
85,82,Tom Bellchambers,RUC,1,1,91,0,3,79,2017,Round 6
86,82,Jack Billings,FWD,1,0,86,1,1,84,2017,Round 6
87,82,Jack Bowes,DEF,1,0,71,0,2,77,2017,Round 6
88,82,Luke Brown,DEF,1,0,76,0,2,84,2017,Round 6
89,82,Tomas Bugg,FWD,1,0,47,1,1,69,2017,Round 6
90,82,Jake Carlisle,KEYD,1,0,81,0,3,90,2017,Round 6
91,82,Jason Castagna,FWD,1,1,28,0,2,86,2017,Round 6
92,82,Tom Clurey,KEYD,1,1,58,1,8,89,2017,Round 6
