,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Ben Brown,KEYF,6,0,58,0,1,95,2019,Round 1
1,2,Peter Wright,KEYF,5,0,63,0,3,90,2019,Round 1
2,3,Mason Cox,KEYF,4,2,55,0,1,85,2019,Round 1
3,3,George Hewett,MID,4,1,70,0,2,82,2019,Round 1
4,3,Stefan Martin,RUC,4,0,64,0,1,69,2019,Round 1
5,3,Wil Powell,MID,4,0,103,0,0,87,2019,Round 1
6,3,Rhys Stanley,RUC,4,3,85,0,1,77,2019,Round 1
7,3,Jack Steven,FWD,4,0,90,1,0,71,2019,Round 1
8,9,Charlie Ballard,KEYD,3,2,89,0,5,93,2019,Round 1
9,9,Eddie Betts,FWD,3,1,59,0,2,87,2019,Round 1
10,9,Angus Brayshaw,MID,3,1,100,0,1,78,2019,Round 1
11,9,Patrick Cripps,MID,3,1,101,1,0,89,2019,Round 1
12,9,Jack Darling,KEYF,3,0,68,0,3,84,2019,Round 1
13,9,Phil Davis,KEYD,3,0,58,0,6,85,2019,Round 1
14,9,Liam Duggan,DEF,3,0,55,0,3,80,2019,Round 1
15,9,Trent Dumont,MID,3,2,78,0,5,89,2019,Round 1
16,9,Nat Fyfe,MID,3,3,103,0,3,79,2019,Round 1
17,9,Max Gawn,RUC,3,2,68,0,4,86,2019,Round 1
18,9,Robbie Gray,FWD,3,3,79,1,0,90,2019,Round 1
19,9,Brodie Grundy,RUC,3,5,84,0,1,86,2019,Round 1
20,9,Jacob Hopper,MID,3,0,108,0,1,81,2019,Round 1
21,9,Liam Jones,KEYD,3,1,49,0,7,97,2019,Round 1
22,9,Todd Marshall,KEYF,3,0,50,0,1,72,2019,Round 1
23,9,Jack Martin,FWD,3,1,75,0,2,80,2019,Round 1
24,9,Jeremy McGovern,KEYD,3,1,54,0,13,83,2019,Round 1
25,9,Anthony Miles,MID,3,0,96,0,0,74,2019,Round 1
26,9,Toby Nankervis,RUC,3,0,116,0,0,83,2019,Round 1
27,9,Brandan Parfitt,FWD,3,3,84,0,2,83,2019,Round 1
28,9,Lachie Plowman,DEF,3,1,67,0,11,91,2019,Round 1
29,9,Dion Prestia,MID,3,0,84,0,1,78,2019,Round 1
30,9,Sam J. Reid,DEF,3,1,59,0,2,85,2019,Round 1
