,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Greg Broughton,DEF,5,0,101,0,3,86,2014,Round 14
1,2,Chris Mayne,FWD,4,1,98,0,3,81,2014,Round 14
2,2,Will Minson,RUC,4,3,88,0,2,94,2014,Round 14
3,2,Scott D. Thompson,KEYD,4,0,121,1,1,100,2014,Round 14
4,5,Mark Baguley,DEF,3,0,64,0,2,90,2014,Round 14
5,5,Allen Christensen,FWD,3,0,80,0,0,77,2014,Round 14
6,5,Bryce Gibbs,MID,3,0,113,2,1,82,2014,Round 14
7,5,Matthew Jaensch,DEF,3,0,89,1,2,82,2014,Round 14
8,5,Mark LeCras,FWD,3,0,112,0,1,84,2014,Round 14
9,5,Jordan Lewis,MID,3,0,120,0,2,90,2014,Round 14
10,5,Brent Macaffer,MID,3,0,56,0,0,82,2014,Round 14
11,5,Matt Maguire,KEYD,3,3,55,0,11,89,2014,Round 14
12,5,David Mundy,MID,3,0,119,0,2,82,2014,Round 14
13,5,Tendai Mzungu,MID,3,2,67,0,4,91,2014,Round 14
14,5,Alex Rance,KEYD,3,1,67,2,15,92,2014,Round 14
15,5,Mitch Robinson,FWD,3,1,129,0,2,79,2014,Round 14
16,5,Sam Rowe,KEYD,3,0,43,0,6,94,2014,Round 14
17,5,Brodie Smith,DEF,3,0,82,3,1,92,2014,Round 14
18,5,Matt Spangher,KEYD,3,2,89,0,7,90,2014,Round 14
19,5,Danny Stanley,MID,3,3,35,0,3,97,2014,Round 14
20,5,Andrew Swallow,MID,3,0,84,0,1,61,2014,Round 14
21,5,Chad Wingard,FWD,3,1,99,0,2,91,2014,Round 14
22,23,Taylor Adams,MID,2,1,91,0,0,81,2014,Round 14
23,23,Rohan Bewick,MID,2,0,63,0,0,92,2014,Round 14
24,23,Jack Billings,FWD,2,0,119,1,0,88,2014,Round 14
25,23,Grant Birchall,DEF,2,0,95,1,2,85,2014,Round 14
26,23,Jarryd Blair,FWD,2,2,88,0,0,89,2014,Round 14
27,23,Travis Boak,MID,2,0,117,4,1,80,2014,Round 14
28,23,Ryan Crowley,MID,2,0,84,0,0,86,2014,Round 14
29,23,Harry Cunningham,FWD,2,0,100,0,0,86,2014,Round 14
30,23,Phil Davis,KEYD,2,0,64,0,5,87,2014,Round 14
31,23,Chris Dawes,KEYF,2,2,66,0,3,90,2014,Round 14
32,23,Matt Dea,DEF,2,1,55,0,0,50,2014,Round 14
33,23,Luke Delaney,KEYD,2,2,71,0,4,91,2014,Round 14
34,23,Jack Frost,KEYD,2,1,54,0,7,87,2014,Round 14
