,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Joel Selwood,MID,6,1,117,1,3,87,2012,Round 1
1,2,Hamish Hartlett,MID,5,1,109,1,1,84,2012,Round 1
2,2,Drew Petrie,KEYF,5,1,79,1,5,97,2012,Round 1
3,4,Nick Dal Santo,MID,4,1,115,1,2,85,2012,Round 1
4,4,Chris Dawes,KEYF,4,2,63,0,1,98,2012,Round 1
5,4,Toby Greene,MID,4,0,99,0,1,87,2012,Round 1
6,4,Kieran Harper,FWD,4,1,64,0,2,70,2012,Round 1
7,4,James Magner,MID,4,0,106,0,3,62,2012,Round 1
8,4,Jordie McKenzie,MID,4,1,72,0,0,71,2012,Round 1
9,4,Alex Rance,KEYD,4,0,70,0,5,98,2012,Round 1
10,4,Jarrad Redden,RUC,4,0,68,0,3,53,2012,Round 1
11,4,Aaron Sandilands,RUC,4,2,90,0,2,77,2012,Round 1
12,4,Luke Shuey,MID,4,1,79,2,2,80,2012,Round 1
13,4,Brent Stanton,MID,4,0,156,4,0,84,2012,Round 1
14,15,Jed Adcock,DEF,3,1,125,0,6,86,2012,Round 1
15,15,Luke Ball,MID,3,0,110,0,0,76,2012,Round 1
16,15,Hayden Ballantyne,FWD,3,0,91,2,2,81,2012,Round 1
17,15,Jimmy Bartel,MID,3,1,113,0,4,92,2012,Round 1
18,15,Ryan Bastinac,MID,3,0,60,0,0,78,2012,Round 1
19,15,Kepler Bradley,KEYF,3,0,56,0,1,84,2012,Round 1
20,15,Paul Chapman,FWD,3,1,111,0,0,88,2012,Round 1
21,15,Dylan Grimes,KEYD,3,1,51,1,6,91,2012,Round 1
22,15,Ashton Hams,FWD,3,2,45,0,0,89,2012,Round 1
23,15,Steve Johnson,FWD,3,5,68,1,1,89,2012,Round 1
24,15,Josh J. Kennedy,KEYF,3,1,99,0,2,76,2012,Round 1
25,15,Dustin Martin,FWD,3,1,79,1,0,89,2012,Round 1
26,15,Joshua Mellington,FWD,3,1,55,0,0,79,2012,Round 1
27,15,Rhys Palmer,MID,3,3,98,0,3,88,2012,Round 1
28,15,Joel Patfull,KEYD,3,1,58,0,13,98,2012,Round 1
29,15,Scott Pendlebury,MID,3,1,132,0,2,83,2012,Round 1
30,15,Jay Schulz,KEYF,3,3,71,0,1,98,2012,Round 1
31,15,Jack Steven,MID,3,2,119,1,2,72,2012,Round 1
32,15,Matt Thomas,MID,3,0,88,0,1,69,2012,Round 1
33,15,Scott D. Thompson,KEYD,3,2,82,1,5,100,2012,Round 1
34,15,Jack Trengove,MID,3,0,105,0,0,80,2012,Round 1
35,15,Callan Ward,MID,3,1,107,0,1,87,2012,Round 1
36,37,Gary Ablett,MID,2,2,138,1,2,92,2012,Round 1
37,37,Leigh Adams,FWD,2,2,70,0,0,79,2012,Round 1
38,37,Rohan Bail,MID,2,1,52,0,1,86,2012,Round 1
39,37,Chance Bateman,MID,2,1,38,0,1,88,2012,Round 1
40,37,Simon Black,MID,2,0,128,2,2,75,2012,Round 1
41,37,Jason Blake,DEF,2,2,66,0,9,99,2012,Round 1
42,37,Jared Brennan,DEF,2,1,104,2,8,92,2012,Round 1
43,37,Luke Breust,FWD,2,1,59,0,1,79,2012,Round 1
44,37,Andrew Carrazzo,MID,2,2,106,0,2,87,2012,Round 1
