,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Anthony Miles,MID,5,0,105,1,1,81,2014,Round 13
1,2,Bryce Gibbs,MID,4,1,112,0,0,80,2014,Round 13
2,2,Callan Ward,MID,4,3,129,0,0,90,2014,Round 13
3,4,Eddie Betts,FWD,3,2,68,0,2,87,2014,Round 13
4,4,Tomas Bugg,MID,3,1,73,0,3,83,2014,Round 13
5,4,Patrick Dangerfield,MID,3,0,73,2,2,87,2014,Round 13
6,4,David Hale,RUC,3,0,50,0,3,86,2014,Round 13
7,4,Lachlan Hansen,KEYD,3,2,70,0,6,95,2014,Round 13
8,4,Brent Harvey,FWD,3,0,126,4,2,91,2014,Round 13
9,4,Michael Hurley,KEYD,3,0,61,0,7,89,2014,Round 13
10,4,Liam Jones,KEYF,3,1,112,0,1,90,2014,Round 13
11,4,Nathan Jones,MID,3,1,100,2,1,82,2014,Round 13
12,4,James Kelly,DEF,3,2,129,1,2,89,2014,Round 13
13,4,Matthew Lobbe,RUC,3,2,133,0,1,94,2014,Round 13
14,4,Stefan Martin,RUC,3,0,100,0,2,86,2014,Round 13
15,4,Scott Pendlebury,MID,3,1,114,0,3,84,2014,Round 13
16,4,Jack Redden,MID,3,1,103,0,0,84,2014,Round 13
17,4,Rory Sloane,MID,3,0,106,0,3,84,2014,Round 13
18,4,Andrew Swallow,MID,3,2,78,0,2,74,2014,Round 13
19,4,Lewis Taylor,FWD,3,1,83,0,1,92,2014,Round 13
20,4,Zach Tuohy,DEF,3,0,42,0,1,90,2014,Round 13
21,22,Taylor Adams,MID,2,0,122,0,1,80,2014,Round 13
22,22,David Armitage,MID,2,4,77,2,2,72,2014,Round 13
23,22,Luke Ball,FWD,2,0,79,0,0,87,2014,Round 13
24,22,Jamie Bennell,DEF,2,0,63,2,3,91,2014,Round 13
25,22,Mark Blicavs,RUC,2,0,80,0,6,85,2014,Round 13
26,22,Greg Broughton,DEF,2,0,64,0,0,82,2014,Round 13
27,22,Andrew Carrazzo,MID,2,0,122,0,1,86,2014,Round 13
28,22,Zac Clarke,RUC,2,1,67,0,2,78,2014,Round 13
29,22,Luke Delaney,KEYD,2,2,17,0,5,100,2014,Round 13
30,22,Taylor Duryea,DEF,2,0,71,0,3,88,2014,Round 13
31,22,Lance Franklin,KEYF,2,0,122,0,1,90,2014,Round 13
32,22,Jack Frost,KEYD,2,1,55,0,13,89,2014,Round 13
33,22,Brendon Goddard,MID,2,0,157,0,1,90,2014,Round 13
34,22,Robbie Gray,FWD,2,2,95,1,0,86,2014,Round 13
35,22,Jack Grimes,DEF,2,0,79,1,6,90,2014,Round 13
36,22,Pearce Hanley,MID,2,1,113,1,0,86,2014,Round 13
37,22,Dan Hannebery,MID,2,2,54,0,2,79,2014,Round 13
38,22,Brad Hartman,FWD,2,0,59,0,1,68,2014,Round 13
39,22,Tom Hawkins,KEYF,2,1,118,0,1,97,2014,Round 13
40,22,Dyson Heppell,MID,2,2,102,1,6,86,2014,Round 13
41,22,Bradley Hill,FWD,2,1,80,0,2,87,2014,Round 13
42,22,Brandon Jack,FWD,2,1,44,0,0,61,2014,Round 13
43,22,Neville Jetta,DEF,2,0,73,0,6,89,2014,Round 13
44,22,Tom Liberatore,MID,2,0,126,0,3,92,2014,Round 13
45,22,Tom Lonergan,KEYD,2,0,58,0,7,88,2014,Round 13
46,22,Matt Maguire,KEYD,2,0,54,0,4,92,2014,Round 13
47,22,Kane Mitchell,FWD,2,1,91,0,0,77,2014,Round 13
48,22,Tim Mohr,KEYD,2,0,102,0,7,96,2014,Round 13
49,22,Marc Murphy,MID,2,0,88,4,0,84,2014,Round 13
50,22,Robin Nahas,FWD,2,0,42,0,1,73,2014,Round 13
51,22,Zac O'Brien,MID,2,1,46,0,0,41,2014,Round 13
52,22,Danyle Pearce,FWD,2,0,29,0,0,51,2014,Round 13
53,22,Dion Prestia,MID,2,0,139,0,2,74,2014,Round 13
54,22,Alex Rance,KEYD,2,1,104,0,6,99,2014,Round 13
55,22,Farren Ray,MID,2,0,89,0,1,94,2014,Round 13
56,22,Sam Reid,KEYF,2,1,70,0,3,90,2014,Round 13
57,22,Nick Riewoldt,KEYF,2,3,41,0,1,99,2014,Round 13
58,22,Will Schofield,DEF,2,1,40,1,7,99,2014,Round 13
59,22,Jay Schulz,KEYF,2,1,112,0,2,100,2014,Round 13
60,22,Joel Selwood,MID,2,0,74,2,2,81,2014,Round 13
61,22,Tom Simpkin,KEYF,2,0,65,0,1,98,2014,Round 13
