,Rank,Player,Position,FF    ,FA,AF,B,OP,ToG%,Season,Round
0,1,Tim English,RUC,8,1,106,0,2,86,2022,Round 1
1,2,Matt Rowell,MID,6,0,117,0,1,88,2022,Round 1
2,3,Adam Cerra,MID,5,2,110,1,1,83,2022,Round 1
3,3,Bailey Smith,FWD,5,1,154,0,0,79,2022,Round 1
4,5,Luke Brown,DEF,4,0,75,0,4,85,2022,Round 1
5,5,Sam Draper,RUC,4,1,78,0,9,83,2022,Round 1
6,5,Matthew Kennedy,MID,4,0,122,0,1,73,2022,Round 1
7,5,Rowan Marshall,RUC,4,3,108,0,2,91,2022,Round 1
8,5,Aaron Naughton,KEYF,4,0,88,0,1,89,2022,Round 1
9,5,Reilly O'Brien,RUC,4,0,79,0,5,84,2022,Round 1
10,5,Sam Powell-Pepper,FWD,4,0,71,0,2,81,2022,Round 1
11,12,Jake Aarts,FWD,3,3,59,0,1,81,2022,Round 1
12,12,Taylor Adams,MID,3,1,71,1,3,73,2022,Round 1
13,12,Karl Amon,MID,3,1,98,0,3,72,2022,Round 1
14,12,Tom Barrass,KEYD,3,1,41,0,5,83,2022,Round 1
15,12,Andrew Brayshaw,MID,3,2,120,0,2,85,2022,Round 1
16,12,Will Brodie,MID,3,0,77,0,0,65,2022,Round 1
17,12,Nakia Cockatoo,FWD,3,0,50,0,1,68,2022,Round 1
18,12,Luke Davies-Uniacke,MID,3,1,121,0,0,79,2022,Round 1
19,12,Harry Edwards,KEYD,3,1,42,0,6,79,2022,Round 1
20,12,Lance Franklin,KEYF,3,2,39,0,2,88,2022,Round 1
21,12,Darcy Gardiner,KEYD,3,2,52,0,8,86,2022,Round 1
22,12,Todd Goldstein,RUC,3,1,69,0,2,73,2022,Round 1
23,12,Jack Hayes,KEYF,3,0,111,0,1,86,2022,Round 1
24,12,James Jordon,MID,3,0,73,0,0,70,2022,Round 1
25,12,Patrick Lipinski,FWD,3,0,117,0,0,81,2022,Round 1
26,12,Lincoln McCarthy,FWD,3,1,80,2,1,77,2022,Round 1
27,12,Oscar McDonald,KEYD,3,0,62,0,6,100,2022,Round 1
28,12,Ned McHenry,FWD,3,1,67,0,1,90,2022,Round 1
29,12,Touk Miller,MID,3,2,100,0,1,85,2022,Round 1
30,12,Tom Mitchell,MID,3,3,89,0,0,82,2022,Round 1
31,12,Harry Morrison,MID,3,0,89,0,2,87,2022,Round 1
32,12,Brandan Parfitt,MID,3,3,93,0,2,82,2022,Round 1
33,12,Cam Rayner,FWD,3,1,51,0,0,68,2022,Round 1
34,12,James Sicily,KEYD,3,1,96,1,4,90,2022,Round 1
35,12,Rory Sloane,MID,3,1,87,0,3,84,2022,Round 1
36,12,Jake Waterman,KEYF,3,0,65,0,1,92,2022,Round 1
37,38,Blake Acres,MID,2,1,68,0,0,80,2022,Round 1
38,38,Ben Ainsworth,FWD,2,2,88,0,0,80,2022,Round 1
39,38,Harris Andrews,KEYD,2,0,50,0,7,100,2022,Round 1
40,38,Tom Atkins,DEF,2,1,74,0,1,86,2022,Round 1
41,38,Toby Bedford,FWD,2,0,43,1,2,55,2022,Round 1
42,38,Trent Bianco,FWD,2,3,29,0,0,74,2022,Round 1
43,38,Levi Casboult,KEYF,2,1,44,0,2,79,2022,Round 1
44,38,Callum Coleman-Jones,RUC,2,1,21,0,0,73,2022,Round 1
45,38,Mason Cox,RUC,2,1,41,0,4,81,2022,Round 1
46,38,Brad Crouch,MID,2,3,91,0,1,86,2022,Round 1
47,38,Luke Dahlhaus,FWD,2,0,66,0,1,71,2022,Round 1
48,38,Nick Daicos,DEF,2,0,102,0,2,84,2022,Round 1
49,38,Alex Davies,FWD,2,0,59,0,1,70,2022,Round 1
50,38,Phil Davis,KEYD,2,2,58,0,7,83,2022,Round 1
51,38,Willem Drew,MID,2,1,63,0,4,70,2022,Round 1
52,38,Jamie Elliott,FWD,2,2,78,0,1,88,2022,Round 1
53,38,Jeremy Finlayson,RUC,2,3,37,0,5,82,2022,Round 1
54,38,Matt Flynn,RUC,2,2,88,0,8,75,2022,Round 1
55,38,Sam Frost,KEYD,2,0,71,0,7,95,2022,Round 1
56,38,Max Gawn,RUC,2,6,79,0,3,97,2022,Round 1
57,38,Jack Graham,FWD,2,3,53,0,0,64,2022,Round 1
58,38,Tom Green,MID,2,1,133,0,1,78,2022,Round 1
59,38,Hugh Greenwood,MID,2,0,71,0,1,72,2022,Round 1
60,38,Brodie Grundy,RUC,2,4,96,0,4,85,2022,Round 1
61,38,Matt Guelfi,FWD,2,1,66,0,2,76,2022,Round 1
62,38,Jack Gunston,KEYF,2,1,99,0,1,96,2022,Round 1
63,38,James Harmes,FWD,2,1,68,0,3,77,2022,Round 1
64,38,George Hewett,MID,2,2,91,0,1,75,2022,Round 1
65,38,Shaun Higgins,FWD,2,4,71,0,0,77,2022,Round 1
66,38,Jacob Hopper,MID,2,1,56,1,0,58,2022,Round 1
67,38,Dan Houston,DEF,2,3,150,1,2,88,2022,Round 1
68,38,Chayce Jones,DEF,2,0,54,0,0,93,2022,Round 1
69,38,Max King,KEYF,2,0,77,0,2,90,2022,Round 1
70,38,Mitch Lewis,KEYF,2,1,94,0,0,97,2022,Round 1
71,38,Jack Macrae,MID,2,2,120,0,1,84,2022,Round 1
72,38,Jack Madgen,KEYD,2,0,70,1,1,95,2022,Round 1
73,38,Dustin Martin,FWD,2,2,71,1,2,87,2022,Round 1
74,38,Nic Martin,FWD,2,1,130,0,0,77,2022,Round 1
75,38,Oscar McInerney,RUC,2,1,81,0,1,76,2022,Round 1
76,38,Harry McKay,KEYF,2,0,60,0,1,95,2022,Round 1
77,38,Hayden McLean,KEYF,2,0,70,0,1,82,2022,Round 1
78,38,Brody Mihocek,KEYF,2,1,80,0,0,90,2022,Round 1
79,38,David Mundy,MID,2,0,81,0,0,81,2022,Round 1
80,38,Nick Murray,KEYD,2,0,66,0,3,84,2022,Round 1
81,38,Jai Newcombe,MID,2,3,79,2,1,83,2022,Round 1
82,38,Marlion Pickett,MID,2,2,84,2,0,87,2022,Round 1
83,38,Jake Riccardi,KEYF,2,0,56,0,0,82,2022,Round 1
84,38,Daniel Rich,DEF,2,0,69,0,2,76,2022,Round 1
85,38,Jordan Ridley,KEYD,2,1,59,0,3,86,2022,Round 1
