,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Hugh Greenwood,MID,109,14.5,0,23,0,12,9,14,9,0,2020,Round 7
1,2,Will Setterfield,MID,80,10,0,13,2,10,4,8,5,0,2020,Round 7
2,3,Jack Graham,MID,72,9.6,0,14,3,9,2,5,9,0,2020,Round 7
3,3,Chris Mayne,MID,82,2.9,0,16,3,9,2,8,8,0,2020,Round 7
4,5,Dan Houston,DEF,84,5.7,0,15,3,8,3,10,5,0,2020,Round 7
5,5,Luke Parker,MID,110,13.3,0,27,4,8,7,16,11,0,2020,Round 7
6,7,Andrew Brayshaw,MID,73,6.9,0,17,1,7,1,7,10,0,2020,Round 7
7,7,Ed Curnow,MID,81,5.7,0,20,3,7,3,9,11,0,2020,Round 7
8,7,Brandan Parfitt,MID,63,8,0,12,1,7,2,7,5,0,2020,Round 7
9,7,Marlion Pickett,MID,90,8.2,1,16,5,7,1,8,8,0,2020,Round 7
10,7,Lachie Weller,MID,74,18.7,2,15,0,7,4,7,8,0,2020,Round 7
11,12,Taylor Adams,MID,97,12.6,1,21,4,6,5,11,10,0,2020,Round 7
12,12,Travis Boak,MID,82,12.7,1,18,2,6,5,9,9,0,2020,Round 7
13,12,Adam Cerra,MID,61,7.2,0,16,0,6,3,6,10,0,2020,Round 7
14,12,Patrick Cripps,MID,70,8.4,0,21,0,6,6,7,14,0,2020,Round 7
15,12,Brad Crouch,MID,67,5.4,0,15,1,6,4,7,8,0,2020,Round 7
16,12,Trent Dumont,MID,103,15.7,1,25,4,6,3,11,14,0,2020,Round 7
17,12,Robbie Fox,KEYD,47,7.5,0,8,1,6,0,4,4,0,2020,Round 7
18,12,Tim Kelly,MID,76,8.4,0,18,3,6,5,9,9,0,2020,Round 7
19,12,Tom Liberatore,MID,81,9.8,0,22,3,6,5,9,13,0,2020,Round 7
20,12,Clayton Oliver,MID,116,13,0,29,6,6,4,16,13,0,2020,Round 7
21,12,Paul Seedsman,MID,67,9.6,0,17,1,6,3,5,12,0,2020,Round 7
22,12,Callum Sinclair,RUC,61,8.2,0,8,2,6,2,4,4,16,2020,Round 7
23,12,Devon Smith,FWD,76,4.9,1,15,3,6,3,10,5,0,2020,Round 7
24,12,Jack Steele,MID,92,16.3,1,26,3,6,13,13,13,0,2020,Round 7
25,12,David Swallow,MID,98,9.9,1,22,5,6,7,9,13,0,2020,Round 7
26,12,Jack Viney,MID,82,13.2,1,19,1,6,9,10,9,0,2020,Round 7
27,12,Elliot Yeo,MID,67,17.4,0,20,2,6,7,9,11,0,2020,Round 7
28,29,Jack Billings,MID,64,4.4,0,14,2,5,0,10,4,0,2020,Round 7
29,29,Sam Collins,KEYD,53,12.9,0,8,3,5,0,6,2,0,2020,Round 7
30,29,Jamie Elliott,FWD,61,2.8,0,12,3,5,2,10,2,0,2020,Round 7
31,29,Jade Gresham,MID,79,4.4,1,18,0,5,7,16,2,0,2020,Round 7
32,29,Will Hayward,FWD,74,17.2,2,12,3,5,1,6,6,0,2020,Round 7
33,29,Shaun Higgins,MID,121,15,0,36,5,5,4,14,22,0,2020,Round 7
34,29,Lachie Hunter,MID,95,10.2,0,26,4,5,2,12,14,0,2020,Round 7
35,29,Dean Kent,FWD,67,11.9,2,10,2,5,1,9,1,0,2020,Round 7
36,29,Kamdyn McIntosh,MID,43,3.1,0,7,2,5,0,3,4,0,2020,Round 7
37,29,Nic Naitanui,RUC,66,8.1,0,9,0,5,6,4,5,22,2020,Round 7
38,29,Isaac Quaynor,DEF,58,8.3,0,11,3,5,0,6,5,0,2020,Round 7
39,29,Jack Steven,FWD,62,5.6,0,16,3,5,4,11,5,0,2020,Round 7
40,29,Adam Treloar,MID,115,16.8,0,34,2,5,11,18,16,0,2020,Round 7
41,29,Darcy Tucker,MID,38,2.1,0,7,0,5,1,4,3,0,2020,Round 7
42,43,Blake Acres,MID,66,6.4,0,17,4,4,3,4,13,0,2020,Round 7
43,43,Callum L. Brown,FWD,47,7.5,0,12,2,4,1,3,9,0,2020,Round 7
44,43,Dan Butler,FWD,54,9.4,3,12,0,4,0,11,1,0,2020,Round 7
45,43,Zak Butters,FWD,77,7,1,15,5,4,0,12,3,0,2020,Round 7
46,43,Jye Caldwell,FWD,59,6.2,0,16,1,4,2,6,10,0,2020,Round 7
47,43,Jake Carlisle,KEYD,63,7.3,0,12,5,4,0,7,5,0,2020,Round 7
48,43,Jamie Cripps,FWD,47,4.9,0,9,2,4,1,6,3,0,2020,Round 7
49,43,Hayden Crozier,DEF,54,6.7,0,12,3,4,0,8,4,0,2020,Round 7
50,43,Patrick Dangerfield,MID,110,21.9,0,32,3,4,10,23,9,0,2020,Round 7
51,43,Jack Darling,KEYF,62,10.7,2,8,3,4,1,6,2,1,2020,Round 7
52,43,Xavier Duursma,MID,52,4.3,0,9,4,4,0,6,3,0,2020,Round 7
53,43,Tim English,RUC,115,23,1,22,7,4,6,10,12,17,2020,Round 7
54,43,Oliver Florent,MID,42,9.2,0,9,1,4,2,6,3,0,2020,Round 7
55,43,George Hewett,MID,56,8.5,0,18,1,4,5,3,15,0,2020,Round 7
56,43,Jacob Hopper,MID,66,6.7,0,19,3,4,7,9,10,0,2020,Round 7
57,43,Neville Jetta,DEF,34,5.4,0,7,1,4,0,4,3,0,2020,Round 7
58,43,Rory Laird,MID,65,7.1,1,15,3,4,1,8,7,0,2020,Round 7
59,43,Jack Lonie,FWD,54,1.4,1,8,3,4,0,6,2,0,2020,Round 7
60,43,Sam Mayes,DEF,67,11.7,0,17,4,4,1,8,9,0,2020,Round 7
61,43,Brayden Maynard,DEF,56,9.5,0,13,2,4,1,9,4,0,2020,Round 7
62,43,Shane McAdam,FWD,56,3.3,2,7,3,4,0,6,1,0,2020,Round 7
63,43,Ned McHenry,FWD,36,3.5,0,8,2,4,1,6,2,0,2020,Round 7
64,43,Zach Merrett,MID,74,14.1,0,20,4,4,4,8,12,0,2020,Round 7
65,43,Tom Mitchell,MID,68,9.7,0,20,1,4,1,8,12,0,2020,Round 7
66,43,Mark O'Connor,DEF,48,0.7,0,11,5,4,0,7,4,0,2020,Round 7
67,43,Jaeger O'Meara,MID,77,4.9,1,19,5,4,3,13,6,0,2020,Round 7
68,43,Tom Phillips,FWD,76,8.8,0,21,1,4,0,14,7,0,2020,Round 7
69,43,Dane Rampe,KEYD,63,14,0,15,3,4,0,9,6,0,2020,Round 7
70,43,Izak Rankine,FWD,72,13.8,2,16,3,4,2,12,4,0,2020,Round 7
71,43,Paddy Ryder,RUC,62,17.1,0,7,2,4,4,6,1,22,2020,Round 7
72,43,Harry Taylor,KEYD,46,7.2,0,7,3,4,0,5,2,0,2020,Round 7
73,43,Michael Walters,FWD,74,8.7,0,18,4,4,3,11,7,0,2020,Round 7
74,43,Rupert Wills,MID,49,3.5,0,12,2,4,3,6,6,0,2020,Round 7
75,43,Chad Wingard,FWD,55,10.5,2,10,2,4,1,3,7,0,2020,Round 7
76,43,James Worpel,MID,51,0.3,0,14,2,4,3,9,5,0,2020,Round 7
77,43,David Zaharakis,FWD,78,13.1,1,20,3,4,0,10,10,0,2020,Round 7
78,43,Aaron vandenBerg,MID,54,2.4,0,13,1,4,2,8,5,0,2020,Round 7
79,80,Ben Ainsworth,FWD,58,6.4,0,15,3,3,0,8,7,0,2020,Round 7
80,80,Noah Anderson,MID,76,8.2,1,15,5,3,2,12,3,0,2020,Round 7
81,80,Zac Bailey,FWD,96,4,2,18,10,3,0,11,7,0,2020,Round 7
82,80,Bailey Banfield,FWD,35,4.4,0,6,2,3,0,3,3,0,2020,Round 7
83,80,Jarrod Berry,MID,68,5.9,0,15,5,3,4,10,5,0,2020,Round 7
84,80,Nick Blakey,FWD,24,2.7,0,4,1,3,0,3,1,0,2020,Round 7
85,80,Aiden Bonar,DEF,51,1.9,0,11,4,3,0,5,6,0,2020,Round 7
86,80,Marcus Bontempelli,MID,81,12.3,0,23,4,3,5,11,12,0,2020,Round 7
87,80,Atu Bosenavulagi,FWD,25,0.7,0,3,1,3,0,2,1,0,2020,Round 7
88,80,Shaun Burgoyne,FWD,45,6.8,0,10,3,3,0,6,4,0,2020,Round 7
89,80,Jeremy Cameron,KEYF,68,7,2,12,3,3,0,10,2,0,2020,Round 7
90,80,Jarrod Cameron,FWD,34,8.2,1,5,1,3,0,5,0,0,2020,Round 7
91,80,Mabior Chol,RUC,62,7.7,2,9,4,3,0,7,2,1,2020,Round 7
92,80,Jordan Clark,DEF,58,3.5,1,12,4,3,0,7,5,0,2020,Round 7
93,80,Tom Cole,DEF,56,7,0,13,4,3,0,8,5,0,2020,Round 7
94,80,Stephen Coniglio,MID,86,14.1,0,27,2,3,9,12,15,0,2020,Round 7
95,80,Brennan Cox,KEYD,61,7.6,0,16,3,3,0,9,7,0,2020,Round 7
96,80,Matt Crouch,MID,75,2.1,0,26,1,3,4,8,18,0,2020,Round 7
97,80,David Cuningham,FWD,35,1.9,0,9,0,3,0,4,5,0,2020,Round 7
98,80,Jordan Dawson,DEF,67,5.8,0,16,3,3,0,11,5,0,2020,Round 7
99,80,Derek Eggmolesse-Smith,DEF,93,11.5,0,23,6,3,0,17,6,0,2020,Round 7
100,80,Darcy Fort,RUC,57,6.3,0,8,3,3,4,5,3,23,2020,Round 7
101,80,Brodie Grundy,RUC,119,15,0,17,5,3,3,10,7,46,2020,Round 7
102,80,Mitch Hannan,FWD,50,12.8,2,11,1,3,1,3,8,0,2020,Round 7
103,80,James Harmes,DEF,58,2.5,0,15,6,3,1,9,6,0,2020,Round 7
104,80,Hamish Hartlett,DEF,56,9.2,0,14,3,3,0,9,5,0,2020,Round 7
105,80,Mitchell Hibberd,MID,34,2.4,0,8,1,3,1,4,4,0,2020,Round 7
106,80,Luke Jackson,KEYF,59,6.3,1,14,3,3,1,5,9,3,2020,Round 7
107,80,Jason Johannisen,DEF,69,10.7,1,14,5,3,1,7,7,0,2020,Round 7
108,80,Zak Jones,MID,70,2.9,0,20,4,3,6,14,6,0,2020,Round 7
109,80,Chayce Jones,MID,30,2.6,0,6,2,3,2,3,3,0,2020,Round 7
110,80,Ben Keays,MID,84,15.7,1,23,2,3,7,15,8,0,2020,Round 7
111,80,Zac Langdon,FWD,25,-0.4,0,5,0,3,0,2,3,0,2020,Round 7
112,80,Jayden Laverde,KEYF,65,7.1,2,12,4,3,0,7,5,0,2020,Round 7
