,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Darcy Byrne-Jones,FWD,97,4.8,0,14,3,12,0,10,4,0,2023,Round 10
1,1,Matt Rowell,MID,90,10.8,0,18,2,12,3,8,10,0,2023,Round 10
2,3,Jack Steele,MID,121,16.3,0,25,5,11,4,12,13,0,2023,Round 10
3,4,Andrew Brayshaw,MID,135,20.3,1,33,3,10,7,14,19,0,2023,Round 10
4,4,Willem Drew,MID,106,12.4,0,22,3,10,4,11,11,0,2023,Round 10
5,4,Rory Laird,MID,131,12.4,0,34,5,10,10,17,17,0,2023,Round 10
6,4,Jack Petruccelle,FWD,81,8.4,0,11,3,10,1,7,4,0,2023,Round 10
7,4,Bailey J. Williams,RUC,104,12.1,0,12,3,10,2,6,6,27,2023,Round 10
8,9,Tom Atkins,MID,57,9,0,12,1,9,3,5,7,0,2023,Round 10
9,9,Tom Green,MID,111,17.1,0,29,2,9,9,13,16,0,2023,Round 10
10,9,Scott Lycett,RUC,83,11.5,0,13,0,9,5,6,7,22,2023,Round 10
11,9,Connor Macdonald,FWD,74,11.4,0,14,1,9,3,6,8,0,2023,Round 10
12,9,Jai Newcombe,MID,113,17,1,24,5,9,7,13,11,0,2023,Round 10
13,9,Clayton Oliver,MID,108,21.3,0,30,0,9,8,17,13,0,2023,Round 10
14,9,Harry Perryman,DEF,86,11.3,0,16,3,9,5,11,5,0,2023,Round 10
15,9,Caleb Serong,MID,125,16.1,1,28,3,9,10,16,12,0,2023,Round 10
16,9,George Wardlaw,MID,82,12.7,0,16,2,9,6,9,7,0,2023,Round 10
17,18,Josh Dunkley,MID,125,20.5,0,29,7,8,7,13,16,0,2023,Round 10
18,18,Hugh Greenwood,MID,87,13.7,0,23,4,8,5,6,17,0,2023,Round 10
19,18,Nick Holman,FWD,79,12,1,14,3,8,1,4,10,0,2023,Round 10
20,18,Tim Kelly,MID,96,4.2,0,26,2,8,6,9,17,0,2023,Round 10
21,18,Lincoln McCarthy,FWD,67,8.5,2,8,1,8,0,6,2,0,2023,Round 10
22,18,Conor Nash,MID,130,21.8,0,30,8,8,8,16,14,0,2023,Round 10
23,18,Scott Pendlebury,MID,103,10.6,0,21,5,8,2,12,9,0,2023,Round 10
24,18,Lachie Schultz,FWD,114,14.7,1,20,8,8,1,12,8,0,2023,Round 10
25,26,Karl Amon,MID,90,16.3,0,23,2,7,2,13,10,0,2023,Round 10
26,26,Shai Bolton,FWD,120,27.9,2,28,3,7,5,15,13,0,2023,Round 10
27,26,Tanner Bruhn,MID,93,5.2,1,19,2,7,4,13,6,0,2023,Round 10
28,26,Brad Crouch,MID,79,10.3,0,19,1,7,2,10,9,0,2023,Round 10
29,26,Corey Durdin,FWD,52,7.4,0,9,0,7,1,5,4,0,2023,Round 10
30,26,Tim English,RUC,121,13.3,0,21,4,7,5,11,10,29,2023,Round 10
31,26,Jack Macrae,FWD,117,18.7,2,26,3,7,4,15,11,0,2023,Round 10
32,26,Hugh McCluggage,MID,128,18.1,1,30,6,7,3,14,16,0,2023,Round 10
33,26,Zach Merrett,MID,158,29.1,0,39,8,7,5,27,12,0,2023,Round 10
34,26,Xavier O'Neill,FWD,64,8.7,0,12,2,7,4,7,5,0,2023,Round 10
35,26,Brandan Parfitt,MID,56,7.2,0,12,1,7,2,6,6,0,2023,Round 10
36,26,Jack Silvagni,KEYF,66,7.2,0,12,3,7,2,7,5,3,2023,Round 10
37,26,Bailey Smith,FWD,121,11.8,0,37,0,7,4,18,19,0,2023,Round 10
38,39,Marcus Bontempelli,MID,110,7,1,30,3,6,5,12,18,0,2023,Round 10
39,39,Angus Brayshaw,MID,57,9.2,0,15,0,6,3,5,10,0,2023,Round 10
40,39,Sam Butler,FWD,81,11.4,1,16,4,6,0,5,11,0,2023,Round 10
41,39,Adam Cerra,MID,119,8.1,0,33,4,6,3,15,18,0,2023,Round 10
42,39,Stephen Coniglio,MID,114,17,1,26,5,6,3,16,10,0,2023,Round 10
43,39,Caleb Daniel,FWD,117,20.1,1,30,6,6,6,12,18,0,2023,Round 10
44,39,Sean Darcy,RUC,91,11.2,1,8,1,6,4,5,3,43,2023,Round 10
45,39,Jordan Dawson,MID,85,18.6,1,22,1,6,7,12,10,0,2023,Round 10
46,39,Francis Evans,FWD,37,0.6,0,4,1,6,1,2,2,0,2023,Round 10
47,39,Jade Gresham,FWD,90,1.9,2,17,3,6,2,12,5,0,2023,Round 10
48,39,Errol Gulden,MID,106,12.3,1,24,5,6,2,15,9,0,2023,Round 10
49,39,Ben Hobbs,MID,92,12.8,0,23,7,6,5,7,16,0,2023,Round 10
50,39,Jayden Hunt,DEF,80,1.8,0,16,5,6,0,12,4,0,2023,Round 10
51,39,Josh Kelly,MID,97,17.8,1,24,3,6,6,11,13,0,2023,Round 10
52,39,Rory Lobb,KEYF,50,7.8,1,7,0,6,1,2,5,3,2023,Round 10
53,39,Anthony McDonald-Tipungwuti,FWD,50,5.1,0,9,3,6,0,4,5,0,2023,Round 10
54,39,Judd McVee,DEF,39,5.2,0,6,0,6,1,3,3,0,2023,Round 10
55,39,Toby Nankervis,RUC,94,15.6,0,17,5,6,3,10,7,16,2023,Round 10
56,39,Jaeger O'Meara,MID,89,14.4,0,26,2,6,9,11,15,0,2023,Round 10
57,39,Mattaes Phillipou,FWD,70,9,0,13,4,6,2,5,8,0,2023,Round 10
58,39,James Rowbottom,MID,62,10.5,0,15,2,6,3,8,7,0,2023,Round 10
59,39,Rory Sloane,MID,78,9.4,0,18,3,6,6,10,8,0,2023,Round 10
60,39,Phoenix Spicer,FWD,48,4.6,0,10,1,6,0,4,6,0,2023,Round 10
61,39,Jake Stringer,FWD,62,13.8,1,11,1,6,2,7,4,0,2023,Round 10
62,39,James Worpel,MID,84,15,1,27,1,6,8,8,19,0,2023,Round 10
63,64,Noah Anderson,MID,79,9.5,0,19,3,5,5,12,7,0,2023,Round 10
64,64,Luke Breust,FWD,90,9,3,14,5,5,1,8,6,0,2023,Round 10
65,64,Dan Butler,FWD,73,7.8,2,11,3,5,0,7,4,0,2023,Round 10
66,64,Kade Chandler,FWD,68,9.5,1,13,2,5,0,8,5,0,2023,Round 10
67,64,Greg Clark,MID,38,0.9,0,9,0,5,0,3,6,0,2023,Round 10
68,64,Callum Coleman-Jones,KEYF,105,11.8,2,16,7,5,1,11,5,8,2023,Round 10
69,64,Brent Daniels,FWD,112,17.3,2,24,5,5,3,14,10,0,2023,Round 10
70,64,Lance Franklin,KEYF,93,17.3,3,13,9,5,0,8,5,0,2023,Round 10
71,64,Tom Liberatore,MID,108,10.5,0,33,3,5,7,14,19,0,2023,Round 10
72,64,Cam Mackenzie,FWD,94,11.6,2,22,3,5,0,8,14,0,2023,Round 10
73,64,Lachlan McAndrew,RUC,66,4.2,0,9,1,5,3,3,6,20,2023,Round 10
74,64,Beau McCreery,FWD,53,8.5,1,9,2,5,0,5,4,0,2023,Round 10
75,64,Lloyd Meek,RUC,95,8.9,0,18,2,5,3,4,14,31,2023,Round 10
76,64,Luke Parker,MID,113,22.7,1,28,4,5,6,15,13,0,2023,Round 10
77,64,Christian Petracca,MID,85,9.1,1,22,3,5,4,13,9,0,2023,Round 10
78,64,Connor Rozee,MID,121,21.3,1,31,5,5,4,22,9,0,2023,Round 10
79,64,Christian Salem,DEF,73,5.9,0,18,3,5,0,11,7,0,2023,Round 10
80,64,Anthony Scott,FWD,64,15.5,2,12,0,5,2,6,6,0,2023,Round 10
81,64,Dom Sheed,MID,139,12.2,2,30,8,5,5,21,9,0,2023,Round 10
82,64,Harry Sheezel,DEF,112,11.1,2,25,5,5,2,16,9,0,2023,Round 10
83,64,Liam Shiels,MID,64,2.2,0,12,5,5,2,7,5,0,2023,Round 10
84,64,Jayden Short,DEF,99,15.6,0,24,7,5,2,15,9,0,2023,Round 10
85,64,Jy Simpkin,MID,115,14.8,2,28,4,5,8,18,10,0,2023,Round 10
86,64,Jack Viney,MID,63,4.6,0,18,1,5,2,10,8,0,2023,Round 10
87,64,Sam Walsh,MID,90,9.5,0,29,2,5,4,10,19,0,2023,Round 10
88,89,Will Ashcroft,MID,127,16.6,1,30,7,4,6,19,11,0,2023,Round 10
89,89,Sam Berry,MID,57,3.9,0,12,3,4,3,8,4,0,2023,Round 10
90,89,Tyler Brockman,FWD,81,22.5,2,15,5,4,0,8,7,0,2023,Round 10
91,89,Jeremy Cameron,KEYF,64,3.4,0,10,5,4,1,8,2,0,2023,Round 10
92,89,Braeden Campbell,MID,44,5,1,8,1,4,0,3,5,0,2023,Round 10
93,89,Patrick Cripps,MID,89,8,0,26,4,4,4,11,15,0,2023,Round 10
94,89,Josh Daicos,MID,115,6.9,1,27,9,4,2,18,9,0,2023,Round 10
95,89,Will Day,MID,86,5.5,0,24,5,4,5,10,14,0,2023,Round 10
96,89,Sam Docherty,MID,124,13.3,0,34,5,4,5,25,9,0,2023,Round 10
97,89,Brayden Fiorini,MID,80,11.3,0,21,5,4,3,12,9,0,2023,Round 10
98,89,Brodie Grundy,RUC,71,12.8,1,12,2,4,1,5,7,15,2023,Round 10
99,89,Max Holmes,MID,47,4.2,0,13,1,4,5,7,6,0,2023,Round 10
100,89,Jason Horne-Francis,MID,86,15.7,1,23,2,4,4,13,10,0,2023,Round 10
101,89,Jacob Koschitzke,KEYF,57,7.6,2,7,3,4,0,4,3,1,2023,Round 10
102,89,Darcy Macpherson,DEF,85,5.6,0,20,5,4,1,14,6,0,2023,Round 10
103,89,Rhyan Mansell,FWD,60,6.6,2,9,2,4,0,6,3,0,2023,Round 10
104,89,Dustin Martin,FWD,100,16.3,2,24,3,4,2,14,10,0,2023,Round 10
105,89,Jackson Mead,FWD,26,3.1,0,4,0,4,0,1,3,0,2023,Round 10
106,89,Jye Menzie,FWD,59,8.3,2,8,3,4,0,5,3,0,2023,Round 10
107,89,Max Michalanney,DEF,45,0.5,0,8,4,4,0,7,1,0,2023,Round 10
108,89,Gryan Miers,FWD,41,6.8,0,10,2,4,3,5,5,0,2023,Round 10
109,89,Seamus Mitchell,DEF,85,9.9,0,19,6,4,0,12,7,0,2023,Round 10
110,89,Darcy Moore,KEYD,107,19.7,0,25,11,4,0,17,8,0,2023,Round 10
111,89,Lachlan Murphy,FWD,46,5.5,0,12,0,4,1,5,7,0,2023,Round 10
112,89,Nick Murray,KEYD,63,13.3,0,15,4,4,2,8,7,0,2023,Round 10
113,89,Alex Neal-Bullen,FWD,46,9.2,0,12,0,4,3,6,6,0,2023,Round 10
114,89,John Noble,DEF,103,4.4,0,25,7,4,1,18,7,0,2023,Round 10
115,89,Patrick Parnell,DEF,77,5.1,0,16,5,4,1,13,3,0,2023,Round 10
