,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Matthew Priddis,MID,91,10.3,0,17,0,13,2,6,11,0,2013,Round 10
1,2,Dion Prestia,MID,136,15.6,0,29,5,12,5,17,12,0,2013,Round 10
2,3,David Rodan,MID,110,18.3,0,24,2,11,9,10,14,0,2013,Round 10
3,3,Scott Selwood,MID,135,17.4,1,31,1,11,11,19,12,0,2013,Round 10
4,5,Jared Petrenko,FWD,82,10.1,1,11,2,10,0,6,5,0,2013,Round 10
5,5,Justin Westhoff,KEYF,110,13.4,1,18,4,10,4,8,10,7,2013,Round 10
6,7,Ryan Griffen,MID,166,29.4,1,40,4,9,9,29,11,1,2013,Round 10
7,7,Jack Redden,MID,113,28.4,1,22,3,9,5,14,8,2,2013,Round 10
8,7,Matt de Boer,FWD,85,11.2,0,18,4,9,3,9,9,0,2013,Round 10
9,10,Luke Ball,MID,110,10.5,0,23,7,8,4,13,10,0,2013,Round 10
10,10,Michael Barlow,MID,118,5.7,1,32,1,8,11,15,17,1,2013,Round 10
11,10,Matthew Kreuzer,RUC,119,18,1,14,3,8,4,5,9,37,2013,Round 10
12,10,Nick Lower,MID,70,4.8,0,17,1,8,5,7,10,0,2013,Round 10
13,10,Brent Macaffer,FWD,105,4.9,0,19,7,8,0,13,6,0,2013,Round 10
14,10,Scott Thompson,MID,87,8.1,0,24,0,8,10,12,12,1,2013,Round 10
15,10,Dayne Zorko,FWD,92,14.2,0,21,5,8,2,9,12,0,2013,Round 10
16,17,Hayden Crozier,FWD,70,13.9,1,10,3,7,3,6,4,0,2013,Round 10
17,17,Ben Cunnington,MID,93,14.1,0,21,2,7,7,12,9,0,2013,Round 10
18,17,Richard Douglas,MID,103,15.3,1,23,4,7,1,17,6,0,2013,Round 10
19,17,Mitch Duncan,MID,138,21.8,1,30,8,7,1,21,9,0,2013,Round 10
20,17,Lynden Dunn,DEF,70,10.5,0,10,4,7,0,8,2,0,2013,Round 10
21,17,Brad Ebert,MID,105,20.9,1,23,3,7,5,14,9,1,2013,Round 10
22,17,Leroy Jetta,FWD,72,10.5,0,14,2,7,2,10,4,0,2013,Round 10
23,17,Rory Laird,DEF,101,21.9,1,24,2,7,3,10,14,0,2013,Round 10
24,17,Jordie McKenzie,MID,84,6.8,0,20,3,7,1,6,14,1,2013,Round 10
25,17,Will Minson,RUC,122,16.5,1,13,0,7,4,5,8,57,2013,Round 10
26,17,Kane Mitchell,MID,46,2,0,7,1,7,1,4,3,0,2013,Round 10
27,17,Tom Nicholls,RUC,76,7.3,0,11,1,7,6,2,9,27,2013,Round 10
28,17,Jarryd Roughead,KEYF,90,13.7,3,12,4,7,2,6,6,1,2013,Round 10
29,17,Clay Smith,MID,92,8.1,0,21,3,7,2,15,6,0,2013,Round 10
30,17,Jack Trengove,MID,82,4.3,0,16,4,7,2,8,8,1,2013,Round 10
31,17,Chad Wingard,FWD,106,15.6,2,22,2,7,4,18,4,0,2013,Round 10
32,17,Chris Yarran,FWD,89,20.6,3,15,2,7,0,9,6,0,2013,Round 10
33,34,Gary Ablett,MID,140,19.5,2,34,5,6,9,18,16,0,2013,Round 10
34,34,Taylor Adams,MID,82,6.9,0,22,2,6,2,11,11,0,2013,Round 10
35,34,David Armitage,MID,67,10.6,0,17,2,6,6,10,7,0,2013,Round 10
36,34,Simon Black,MID,119,12.6,0,33,3,6,6,20,13,0,2013,Round 10
37,34,Travis Boak,MID,68,15.3,1,14,1,6,7,8,6,0,2013,Round 10
38,34,Matthew Broadbent,DEF,58,5.6,0,12,2,6,2,7,5,0,2013,Round 10
39,34,Zac Clarke,RUC,84,11.4,1,9,1,6,0,3,6,29,2013,Round 10
40,34,Luke Dahlhaus,FWD,53,5.1,1,10,0,6,2,6,4,0,2013,Round 10
41,34,Brett Deledio,MID,102,19.4,0,25,4,6,7,15,10,1,2013,Round 10
42,34,Kieren Jack,MID,102,18.9,1,27,1,6,8,16,11,0,2013,Round 10
43,34,Lewis Jetta,FWD,73,12.1,1,12,3,6,0,9,3,0,2013,Round 10
44,34,Kyle Martin,FWD,92,8.8,2,19,5,6,6,7,12,0,2013,Round 10
45,34,Tom Mitchell,FWD,98,8.2,1,18,6,6,0,12,6,0,2013,Round 10
46,34,Robert Murphy,DEF,96,8.1,1,23,4,6,1,16,7,0,2013,Round 10
47,34,Jake Neade,FWD,46,3.9,0,7,0,6,0,5,2,0,2013,Round 10
48,34,Matt Rosa,MID,78,7.4,0,15,6,6,1,6,9,0,2013,Round 10
49,34,Jordan Roughead,KEYD,63,10.3,0,13,3,6,0,4,9,0,2013,Round 10
50,34,Brad Sewell,MID,109,13.7,0,31,3,6,5,17,14,0,2013,Round 10
51,34,Luke Shuey,MID,114,11.1,0,27,7,6,4,15,12,0,2013,Round 10
52,34,Steele Sidebottom,MID,115,17.8,0,31,4,6,3,17,14,0,2013,Round 10
53,34,Brent Stanton,MID,149,13.3,0,36,7,6,7,28,8,0,2013,Round 10
54,34,Jack Steven,MID,85,13.1,1,24,1,6,9,10,14,0,2013,Round 10
55,34,Nicholas Suban,MID,79,13.8,2,16,1,6,1,12,4,0,2013,Round 10
56,34,Lindsay Thomas,FWD,83,9.7,3,12,4,6,1,10,2,0,2013,Round 10
57,34,Nick Vlastuin,DEF,90,19.2,3,16,2,6,3,9,7,0,2013,Round 10
58,59,Mark Blicavs,RUC,94,15.8,1,20,2,5,6,7,13,13,2013,Round 10
59,59,Jude Bolton,FWD,55,5.1,0,12,2,5,1,5,7,0,2013,Round 10
60,59,Kane Cornes,MID,114,8.1,0,28,5,5,2,19,9,0,2013,Round 10
61,59,Jack Crisp,MID,41,0.3,0,6,1,5,2,5,1,0,2013,Round 10
62,59,Colin Garland,DEF,86,19.4,0,17,6,5,3,16,1,0,2013,Round 10
63,59,Robbie Gray,FWD,34,2.2,0,6,1,5,1,3,3,0,2013,Round 10
64,59,Shaun Grigg,MID,110,6.6,0,24,9,5,3,14,10,1,2013,Round 10
65,59,David Hale,RUC,97,15,0,17,5,5,3,5,12,24,2013,Round 10
66,59,Curtly Hampton,DEF,72,13.2,1,13,5,5,0,9,4,0,2013,Round 10
67,59,Dyson Heppell,MID,104,21.9,0,27,3,5,6,17,10,4,2013,Round 10
68,59,Jack Hombsch,KEYD,83,23.6,0,22,4,5,0,9,13,0,2013,Round 10
69,59,Mark Hutchings,MID,83,7,0,19,5,5,4,10,9,0,2013,Round 10
70,59,Daniel Jackson,MID,107,12.7,1,22,6,5,2,17,5,1,2013,Round 10
71,59,James Kelly,MID,98,14.5,0,25,3,5,3,19,6,0,2013,Round 10
72,59,Mark LeCras,FWD,54,0.3,0,8,4,5,1,8,0,0,2013,Round 10
73,59,Billy Longer,RUC,53,3.4,0,6,2,5,0,2,4,18,2013,Round 10
74,59,Jarryd Lyons,FWD,81,8.5,0,18,4,5,3,11,7,0,2013,Round 10
75,59,Leigh Montagna,MID,89,7.1,1,23,2,5,2,17,6,0,2013,Round 10
76,59,Dale Morris,DEF,69,14.4,0,14,5,5,0,6,8,0,2013,Round 10
77,59,Marc Murphy,MID,70,8.6,0,20,1,5,4,6,14,0,2013,Round 10
78,59,David Myers,MID,65,5.1,0,15,2,5,2,8,7,0,2013,Round 10
79,59,Chris Newman,DEF,70,19.6,2,11,3,5,1,7,4,0,2013,Round 10
80,59,Jack Newnes,DEF,54,6.2,0,11,3,5,0,5,6,0,2013,Round 10
81,59,Ryan O'Keefe,MID,70,7.4,1,17,1,5,6,10,7,0,2013,Round 10
82,59,Dane Rampe,DEF,64,9.6,0,11,5,5,0,10,1,0,2013,Round 10
83,59,Jack Riewoldt,KEYF,69,17.6,2,11,3,5,0,6,5,0,2013,Round 10
84,59,Sebastian Ross,MID,58,1.5,0,12,3,5,1,5,7,0,2013,Round 10
85,59,Tom Scully,MID,86,12.1,0,20,4,5,4,11,9,0,2013,Round 10
86,59,Joel Selwood,MID,83,5.8,0,20,5,5,4,9,11,1,2013,Round 10
87,59,Rory Sloane,MID,112,16.9,0,30,3,5,7,19,11,0,2013,Round 10
88,59,Isaac Smith,MID,94,16.5,2,19,4,5,3,11,8,0,2013,Round 10
89,59,Devon Smith,FWD,69,3.1,0,16,3,5,2,9,7,1,2013,Round 10
90,59,Danny Stanley,MID,87,11.9,0,25,1,5,4,13,12,0,2013,Round 10
91,59,Jake Stringer,FWD,27,3.7,0,3,0,5,0,1,2,0,2013,Round 10
92,59,David Swallow,DEF,56,3.1,0,13,2,5,0,6,7,1,2013,Round 10
93,59,Andrew Swallow,MID,110,12.6,0,25,9,5,4,16,9,0,2013,Round 10
94,59,Josh Thomas,MID,97,6.4,1,25,3,5,4,15,10,0,2013,Round 10
95,59,Adam Treloar,MID,109,11.4,0,26,7,5,1,14,12,0,2013,Round 10
96,59,Mitch Wallis,MID,81,9.9,0,22,2,5,6,11,11,0,2013,Round 10
97,59,Jobe Watson,MID,85,11.2,0,23,2,5,6,13,10,0,2013,Round 10
98,59,Matthew White,MID,102,14.6,1,19,9,5,3,15,4,0,2013,Round 10
99,59,Lachie Whitfield,FWD,96,10.1,1,21,7,5,4,12,9,0,2013,Round 10
100,101,Leigh Adams,FWD,90,7.6,0,23,6,4,1,9,14,0,2013,Round 10
101,101,Shaun Atley,DEF,89,9,0,19,7,4,0,12,7,0,2013,Round 10
102,101,Hayden Ballantyne,FWD,74,3.2,1,16,4,4,0,11,5,0,2013,Round 10
103,101,Jake Batchelor,DEF,42,2.9,0,9,3,4,0,5,4,0,2013,Round 10
104,101,Aaron Black,KEYF,116,15.9,5,17,7,4,0,10,7,1,2013,Round 10
105,101,Jarryd Blair,FWD,82,7.1,1,18,7,4,2,6,12,0,2013,Round 10
106,101,Joshua Bootsma,DEF,55,2.1,0,12,4,4,0,6,6,0,2013,Round 10
107,101,George Burbury,FWD,59,5.6,1,13,3,4,0,4,9,0,2013,Round 10
108,101,Jaryd Cachia,MID,71,8.6,0,16,4,4,4,10,6,0,2013,Round 10
109,101,Joel Corey,MID,95,8,0,24,6,4,0,11,13,1,2013,Round 10
110,101,Aaron Edwards,FWD,68,6.1,1,11,6,4,0,7,4,0,2013,Round 10
111,101,Corey Enright,DEF,85,14.3,0,21,5,4,2,15,6,0,2013,Round 10
112,101,Nathan Foley,MID,83,13.1,0,22,3,4,3,12,10,0,2013,Round 10
113,101,Daniel Giansiracusa,FWD,84,13,2,21,2,4,0,9,12,0,2013,Round 10
114,101,Brendon Goddard,MID,90,10,2,18,5,4,2,11,7,0,2013,Round 10
115,101,Jarrod Harbrow,MID,68,9.2,1,16,1,4,2,11,5,0,2013,Round 10
116,101,Josh Jenkins,KEYF,53,8.4,1,9,1,4,0,5,4,3,2013,Round 10
117,101,Michael Johnson,KEYD,95,5.4,0,19,9,4,1,14,5,0,2013,Round 10
118,101,Steve Johnson,MID,94,7.3,0,22,6,4,4,17,5,0,2013,Round 10
119,101,Dean Kent,FWD,72,8.9,1,14,4,4,1,9,5,0,2013,Round 10
120,101,Daniel Kerr,MID,77,14.8,1,21,1,4,4,10,11,0,2013,Round 10
121,101,Brian Lake,KEYD,96,13,0,20,10,4,0,10,10,0,2013,Round 10
122,101,Ryan Lester,DEF,57,8.1,0,14,3,4,4,6,8,0,2013,Round 10
123,101,Tom Liberatore,MID,115,13,0,35,4,4,13,20,15,0,2013,Round 10
124,101,Tom Logan,DEF,88,11.9,1,22,3,4,1,11,11,0,2013,Round 10
125,101,David Mackay,MID,27,2.1,0,5,0,4,2,2,3,0,2013,Round 10
126,101,Eric Mackenzie,KEYD,48,9.4,0,9,3,4,0,5,4,0,2013,Round 10
127,101,Ivan Maric,RUC,62,9.4,0,11,2,4,3,4,7,19,2013,Round 10
128,101,Chris Masten,MID,107,5.8,0,27,8,4,5,15,12,0,2013,Round 10
129,101,Chris Mayne,FWD,78,6.3,1,16,5,4,0,8,8,0,2013,Round 10
130,101,Trent McKenzie,DEF,85,8.7,0,21,5,4,3,17,4,0,2013,Round 10
131,101,Brock McLean,MID,118,2.1,0,27,12,4,4,15,12,0,2013,Round 10
132,101,Luke McPharlin,KEYD,80,6.7,0,16,7,4,0,14,2,0,2013,Round 10
133,101,Angus Monfries,FWD,84,6.3,0,21,7,4,3,10,11,0,2013,Round 10
134,101,Mitch Morton,FWD,46,4,0,12,0,4,0,5,7,0,2013,Round 10
135,101,David Mundy,MID,71,11,0,20,0,4,6,16,4,1,2013,Round 10
136,101,Tom Murphy,DEF,50,6.6,0,9,2,4,1,9,0,0,2013,Round 10
137,101,Cameron O'Shea,DEF,102,8.5,0,25,8,4,1,11,14,1,2013,Round 10
138,101,Andy Otten,DEF,67,9.6,0,16,4,4,0,10,6,0,2013,Round 10
139,101,Rhys Palmer,FWD,106,9.1,1,24,7,4,1,14,10,0,2013,Round 10
140,101,Luke Parker,MID,83,14.3,1,22,2,4,6,10,12,0,2013,Round 10
141,101,Danyle Pearce,MID,82,12,0,21,3,4,3,16,5,0,2013,Round 10
142,101,Liam Picken,DEF,36,3.5,0,8,0,4,0,4,4,0,2013,Round 10
143,101,Jason Porplyzia,FWD,72,9,1,15,3,4,1,10,5,0,2013,Round 10
144,101,Alex Rance,KEYD,62,11.4,0,13,5,4,0,7,6,0,2013,Round 10
145,101,Farren Ray,MID,102,8.6,0,25,6,4,2,17,8,1,2013,Round 10
146,101,Adam Selwood,DEF,57,6.7,0,12,3,4,0,6,6,0,2013,Round 10
147,101,Nick Smith,DEF,51,9.7,0,10,3,4,0,5,5,0,2013,Round 10
148,101,James Strauss,DEF,48,2.8,0,11,4,4,0,7,4,0,2013,Round 10
149,101,Dane Swan,MID,130,21,2,36,4,4,5,21,15,0,2013,Round 10
150,101,Zach Tuohy,DEF,81,16.5,2,17,3,4,2,10,7,0,2013,Round 10
151,101,Jarrad Waite,KEYF,76,11,3,8,6,4,0,7,1,0,2013,Round 10
152,101,Ollie Wines,MID,59,4.1,0,18,1,4,4,9,9,0,2013,Round 10
153,101,David Zaharakis,MID,93,16.6,0,27,2,4,9,16,11,0,2013,Round 10
154,155,Mark Baguley,DEF,69,5.6,0,15,5,3,0,9,6,0,2013,Round 10
155,155,Rohan Bail,MID,65,3.5,0,15,5,3,0,7,8,0,2013,Round 10
156,155,Ryan Bastinac,MID,105,16.6,1,26,7,3,5,16,10,0,2013,Round 10
157,155,Craig Bird,FWD,92,17.3,1,27,2,3,4,17,10,0,2013,Round 10
158,155,Luke Breust,FWD,101,15.2,5,15,5,3,1,10,5,0,2013,Round 10
159,155,Luke Brown,DEF,65,12.6,0,19,2,3,2,10,9,0,2013,Round 10
160,155,Mitchell Brown,KEYD,36,6.2,0,7,2,3,0,4,3,0,2013,Round 10
161,155,Sam Butler,DEF,66,8.8,0,16,4,3,1,9,7,0,2013,Round 10
162,155,Trent Cotchin,MID,70,9.3,0,23,2,3,5,11,12,0,2013,Round 10
163,155,Ryan Crowley,MID,20,-0.2,0,6,0,3,1,5,1,0,2013,Round 10
164,155,Ed Curnow,MID,97,9.2,1,22,7,3,2,13,9,0,2013,Round 10
165,155,Nick Dal Santo,MID,95,16.2,0,25,7,3,3,12,13,0,2013,Round 10
166,155,Paul Duffield,DEF,72,7.7,0,18,5,3,0,16,2,0,2013,Round 10
167,155,Taylor Duryea,DEF,71,9.5,0,17,5,3,0,12,5,0,2013,Round 10
168,155,Michael Evans,MID,52,6.8,1,11,4,3,0,5,6,0,2013,Round 10
169,155,James Frawley,KEYD,57,3,0,12,6,3,1,9,3,0,2013,Round 10
170,155,Nat Fyfe,MID,81,11.4,1,22,4,3,4,13,9,0,2013,Round 10
171,155,Jeff Garlett,FWD,105,19.4,4,19,5,3,2,13,6,0,2013,Round 10
172,155,Sam Gibson,MID,77,8.8,0,19,6,3,3,13,6,0,2013,Round 10
173,155,Jonathan Giles,RUC,55,1.3,0,6,0,3,3,5,1,29,2013,Round 10
174,155,Cameron Guthrie,DEF,51,13.8,2,8,2,3,0,5,3,0,2013,Round 10
175,155,Hamish Hartlett,MID,77,11.3,0,21,2,3,3,14,7,3,2013,Round 10
176,155,Campbell Heath,DEF,30,5.7,0,7,1,3,0,4,3,0,2013,Round 10
177,155,Cameron Hitchcock,FWD,61,9.5,1,13,2,3,0,10,3,0,2013,Round 10
178,155,Heath Hocking,MID,43,9.6,0,15,0,3,4,7,8,0,2013,Round 10
179,155,Kyal Horsley,MID,34,2.1,0,9,0,3,1,4,5,0,2013,Round 10
180,155,Nathan Hrovat,MID,52,7.9,0,13,2,3,4,6,7,0,2013,Round 10
181,155,Josh Hunt,DEF,80,19.7,1,17,6,3,1,9,8,0,2013,Round 10
182,155,Sam Jacobs,RUC,99,6.3,0,11,2,3,1,9,2,50,2013,Round 10
183,155,Darren Jolly,RUC,120,11.6,1,18,6,3,6,8,10,40,2013,Round 10
184,155,Tom Jonas,DEF,61,6.5,0,16,4,3,0,9,7,0,2013,Round 10
185,155,Matt Jones,MID,40,2.6,0,7,3,3,0,5,2,0,2013,Round 10
186,155,Nathan Jones,MID,82,11,0,28,0,3,11,11,17,0,2013,Round 10
187,155,Patrick Karnezis,MID,74,2.1,0,18,6,3,5,12,6,0,2013,Round 10
188,155,Ben Kennedy,FWD,87,9.8,2,20,3,3,3,11,9,0,2013,Round 10
189,155,Josh J. Kennedy,KEYF,72,12.6,3,10,4,3,0,9,1,0,2013,Round 10
190,155,Sam Kerridge,MID,47,0.4,0,10,3,3,2,5,5,0,2013,Round 10
191,155,Nick Kommer,FWD,36,0.8,0,8,2,3,1,4,4,0,2013,Round 10
