,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Matthew Priddis,MID,105,13.4,0,25,0,12,5,13,12,0,2016,Round 16
1,1,Jack Steven,MID,158,36.2,1,41,0,12,12,21,20,0,2016,Round 16
2,1,Jack Ziebell,MID,114,-1.1,0,21,3,12,4,15,6,0,2016,Round 16
3,4,Touk Miller,FWD,135,0,1,27,6,11,3,12,15,0,2016,Round 16
4,5,Shaun Burgoyne,DEF,84,15.3,1,17,0,10,1,10,7,0,2016,Round 16
5,5,Ed Curnow,MID,91,5.2,0,19,2,10,2,8,11,0,2016,Round 16
6,5,Kieren Jack,MID,127,17.9,3,24,4,10,5,16,8,0,2016,Round 16
7,5,Tom Rockliff,MID,101,0,0,28,1,10,3,7,21,0,2016,Round 16
8,9,Josh P. Kennedy,MID,115,15.3,1,24,3,9,2,14,10,0,2016,Round 16
9,9,Matthew Kreuzer,RUC,77,6.7,0,8,2,9,2,7,1,15,2016,Round 16
10,9,Jack Macrae,FWD,112,15.5,0,24,4,9,3,13,11,0,2016,Round 16
11,9,Scott Thompson,MID,92,9.1,0,20,3,9,4,10,10,0,2016,Round 16
12,13,Marcus Bontempelli,MID,115,14,2,25,4,8,8,11,14,2,2016,Round 16
13,13,Jarrod Garlett,FWD,80,0,1,10,5,8,1,7,3,0,2016,Round 16
14,13,Dylan Grimes,DEF,80,3.8,0,11,6,8,0,8,3,0,2016,Round 16
15,13,Jack Grimes,MID,140,10.3,0,32,9,8,1,17,15,0,2016,Round 16
16,13,Tom Hickey,RUC,114,15.6,0,13,1,8,3,6,7,46,2016,Round 16
17,13,Connor Menadue,MID,78,11.4,0,12,5,8,1,5,7,0,2016,Round 16
18,13,Shane Mumford,RUC,102,12.1,0,17,4,8,3,5,12,28,2016,Round 16
19,13,Lachie Neale,MID,130,18,0,33,5,8,9,15,18,0,2016,Round 16
20,13,Dion Prestia,MID,120,0,0,31,5,8,7,14,17,0,2016,Round 16
21,13,Mitch Robinson,MID,92,0,0,21,5,8,4,9,12,1,2016,Round 16
22,13,Rory Sloane,MID,123,12.5,0,34,4,8,10,15,19,0,2016,Round 16
23,13,Clay Smith,FWD,96,13.4,1,18,4,8,2,10,8,0,2016,Round 16
24,13,Billy Stretch,MID,67,6.5,0,12,2,8,0,5,7,0,2016,Round 16
25,13,Dayne Zorko,MID,90,0,1,19,1,8,2,8,11,0,2016,Round 16
26,27,Jarryd Blair,FWD,80,13.1,2,15,2,7,1,5,10,0,2016,Round 16
27,27,Charles Cameron,FWD,54,2.3,0,9,2,7,0,6,3,0,2016,Round 16
28,27,Brad Crouch,MID,113,14.4,1,29,4,7,7,14,15,0,2016,Round 16
29,27,Mitch Duncan,MID,96,10,0,24,3,7,3,13,11,0,2016,Round 16
30,27,Josh Hill,FWD,56,3.3,0,9,2,7,1,6,3,0,2016,Round 16
31,27,Lin Jong,FWD,72,5.7,0,13,2,7,2,5,8,5,2016,Round 16
32,27,James Kelly,DEF,86,9.6,0,21,3,7,4,9,12,0,2016,Round 16
33,27,Chris Mayne,FWD,77,12.5,2,10,5,7,1,5,5,0,2016,Round 16
34,27,Daniel McKenzie,DEF,62,3.7,0,12,4,7,1,3,9,0,2016,Round 16
35,27,Tom Nicholls,RUC,100,0,0,16,2,7,3,5,11,31,2016,Round 16
36,27,Paul Puopolo,FWD,82,14.1,2,14,1,7,0,10,4,0,2016,Round 16
37,27,Koby Stevens,FWD,80,8.7,0,17,3,7,2,5,12,2,2016,Round 16
38,27,Travis Varcoe,FWD,72,15,1,16,0,7,2,6,10,0,2016,Round 16
39,27,Jack Viney,MID,117,14.4,0,29,4,7,6,15,14,0,2016,Round 16
40,27,Zac Williams,DEF,74,15.7,0,16,3,7,2,8,8,0,2016,Round 16
41,42,James Aish,MID,58,5.3,1,11,0,6,3,6,5,0,2016,Round 16
42,42,Craig Bird,MID,73,5.1,0,19,1,6,3,10,9,0,2016,Round 16
43,42,Travis Boak,MID,94,11.6,0,23,4,6,3,11,12,0,2016,Round 16
44,42,Luke Breust,FWD,73,10.2,2,15,4,6,3,8,7,0,2016,Round 16
45,42,Josh Bruce,KEYF,71,7.9,1,12,3,6,1,3,9,2,2016,Round 16
46,42,Jack Crisp,MID,75,13,0,20,1,6,3,9,11,1,2016,Round 16
47,42,Richard Douglas,FWD,72,16.1,1,13,2,6,0,8,5,0,2016,Round 16
48,42,Brandon Ellis,MID,85,9.4,1,17,4,6,0,9,8,0,2016,Round 16
49,42,Brendon Goddard,MID,104,19.7,0,29,2,6,3,15,14,3,2016,Round 16
50,42,Robbie Gray,MID,115,24.1,2,29,3,6,10,12,17,0,2016,Round 16
51,42,Aaron Hall,MID,107,0,0,29,3,6,7,20,9,0,2016,Round 16
52,42,Tom Liberatore,MID,65,7.4,0,13,2,6,3,8,5,0,2016,Round 16
53,42,Andrew Mackie,DEF,113,12.9,0,28,5,6,1,19,9,0,2016,Round 16
54,42,Tom Mitchell,MID,95,17.2,0,33,0,6,6,9,24,0,2016,Round 16
55,42,Scott Pendlebury,MID,91,13.9,0,26,2,6,6,11,15,0,2016,Round 16
56,42,Sebastian Ross,MID,111,12.1,1,32,2,6,2,11,21,2,2016,Round 16
57,42,Joel Selwood,MID,95,15,0,23,4,6,10,16,7,0,2016,Round 16
58,42,Brad Sheppard,DEF,78,9.4,0,13,6,6,0,10,3,0,2016,Round 16
59,42,Steele Sidebottom,MID,119,15.4,1,28,7,6,2,13,15,0,2016,Round 16
60,42,Andrew Swallow,MID,92,6.6,0,25,5,6,5,7,18,0,2016,Round 16
61,42,Nathan Wright,FWD,53,6.5,0,9,2,6,0,5,4,0,2016,Round 16
62,63,David Armitage,MID,83,14.1,1,23,4,5,7,11,12,0,2016,Round 16
63,63,Jimmy Bartel,MID,69,4.6,0,16,3,5,1,10,6,0,2016,Round 16
64,63,Connor Blakely,MID,87,6,0,20,6,5,2,10,10,2,2016,Round 16
65,63,Matthew Broadbent,DEF,117,12.3,0,28,8,5,4,14,14,0,2016,Round 16
66,63,Nakia Cockatoo,FWD,70,9.8,1,14,4,5,1,9,5,0,2016,Round 16
67,63,Sam Collins,KEYD,41,8.1,0,7,2,5,0,3,4,1,2016,Round 16
68,63,Trent Cotchin,MID,95,20.3,1,28,2,5,5,14,14,0,2016,Round 16
69,63,Patrick Cripps,MID,89,14.3,0,27,2,5,12,9,18,1,2016,Round 16
70,63,Ben Cunnington,MID,66,8.4,0,19,1,5,8,7,12,0,2016,Round 16
71,63,Ryan Davis,FWD,70,0,2,12,1,5,2,10,2,0,2016,Round 16
72,63,Jordan De Goey,FWD,77,3.4,0,17,4,5,0,8,9,0,2016,Round 16
73,63,Brett Deledio,FWD,92,9.3,0,22,7,5,5,10,12,0,2016,Round 16
