,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Matthew Lobbe,RUC,136,11.7,0,14,1,15,4,8,6,43,2013,Round 22
1,2,Matt de Boer,FWD,79,10.5,0,15,2,11,1,5,10,0,2013,Round 22
2,3,Joel Corey,MID,97,7.8,0,20,4,10,3,7,13,0,2013,Round 22
3,4,James Kelly,MID,116,12.8,0,28,2,9,1,17,11,0,2013,Round 22
4,4,Matthew Priddis,MID,115,11,0,32,3,9,4,13,19,0,2013,Round 22
5,4,Jack Viney,MID,77,5.9,0,12,3,9,1,6,6,0,2013,Round 22
6,4,Callan Ward,MID,89,11.9,0,18,3,9,4,6,12,1,2013,Round 22
7,8,Liam Picken,DEF,79,7.5,0,15,3,8,1,10,5,0,2013,Round 22
8,9,Mitchell Grigg,MID,117,18.3,1,21,7,7,2,16,5,0,2013,Round 22
9,9,Nick Maxwell,DEF,77,11.2,0,14,4,7,1,7,7,1,2013,Round 22
10,9,Ben McEvoy,RUC,100,10.4,0,10,7,7,1,7,3,26,2013,Round 22
11,9,Shane Mumford,RUC,70,6.7,0,9,1,7,3,0,9,33,2013,Round 22
12,9,David Mundy,MID,95,14,0,25,2,7,5,13,12,0,2013,Round 22
13,9,Jasper Pittard,DEF,111,4.8,0,23,9,7,2,13,10,0,2013,Round 22
14,9,Tom Rockliff,MID,139,16.3,0,33,10,7,5,20,13,0,2013,Round 22
15,9,Mathew Stokes,MID,118,17.6,0,37,2,7,3,10,27,0,2013,Round 22
16,9,Colin Sylvia,FWD,82,13.5,2,16,2,7,1,6,10,1,2013,Round 22
17,9,Scott Thompson,MID,136,21.9,1,33,7,7,8,17,16,0,2013,Round 22
18,9,Dayne Zorko,FWD,95,14.4,2,18,1,7,2,13,5,0,2013,Round 22
19,20,Taylor Adams,MID,111,12.5,1,23,6,6,2,16,7,0,2013,Round 22
20,20,Craig Bird,FWD,68,8.4,0,16,1,6,4,8,8,0,2013,Round 22
21,20,Sam Butler,DEF,91,10.1,0,23,3,6,0,12,11,0,2013,Round 22
22,20,Sam Colquhoun,MID,87,9.2,0,16,6,6,1,12,4,0,2013,Round 22
23,20,Ryan Crowley,MID,91,2,1,18,4,6,0,12,6,0,2013,Round 22
24,20,Mitch Duncan,MID,128,9.8,0,30,9,6,0,16,14,0,2013,Round 22
25,20,Lynden Dunn,DEF,92,14.4,0,24,3,6,0,14,10,0,2013,Round 22
26,20,Brendon Goddard,MID,122,25.7,1,27,8,6,3,12,15,1,2013,Round 22
27,20,Tom Liberatore,MID,89,20,0,27,0,6,14,13,14,0,2013,Round 22
28,20,Brent Macaffer,FWD,72,-0.6,0,14,4,6,1,7,7,0,2013,Round 22
29,20,Sam Mayes,FWD,68,7.7,0,13,4,6,1,5,8,0,2013,Round 22
30,20,Andrew Moore,MID,85,8.4,1,20,2,6,7,11,9,0,2013,Round 22
31,20,Jake Neade,FWD,55,7.3,1,8,1,6,0,5,3,0,2013,Round 22
32,20,Joel Selwood,MID,110,24.3,2,24,2,6,6,14,10,3,2013,Round 22
33,20,Rory Sloane,MID,104,12.7,0,24,5,6,3,11,13,1,2013,Round 22
34,20,Jake Spencer,RUC,94,7,0,11,5,6,1,4,7,30,2013,Round 22
35,20,Brent Stanton,MID,61,-0.2,0,12,2,6,1,6,6,0,2013,Round 22
36,20,Ollie Wines,MID,82,7.1,0,21,2,6,4,9,12,0,2013,Round 22
37,38,Jarryd Blair,FWD,57,10,0,17,1,5,1,2,15,0,2013,Round 22
38,38,Mark Blicavs,RUC,73,5.5,0,12,3,5,2,7,5,11,2013,Round 22
39,38,Travis Boak,MID,66,8.4,0,18,0,5,6,8,10,1,2013,Round 22
40,38,Luke Breust,FWD,82,16.8,3,12,5,5,1,7,5,0,2013,Round 22
41,38,Allen Christensen,FWD,87,11.9,0,23,4,5,3,9,14,0,2013,Round 22
42,38,Daniel Cross,MID,60,-0.7,0,17,3,5,2,5,12,0,2013,Round 22
43,38,Brad Crouch,MID,110,3.4,0,31,5,5,5,15,16,0,2013,Round 22
44,38,Patrick Dangerfield,MID,92,22.2,1,21,1,5,9,11,10,6,2013,Round 22
45,38,Corey Enright,DEF,124,14.9,0,29,10,5,2,16,13,0,2013,Round 22
